ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
HII,476163.73610042786,690063.7786285867,6,8,1856291.2933576012,14,84.0,2.732432,2.655894,2.789836,14,0,5,0.0,593134.7207336396,103696.84293984297,477808.3981823197,6,8,3.4055713548497293,692050.0,994057.0,-213900.0425281588,SHORT,79360.62268340464,86257.97232857333,0.782224,0.307588,0.6900285898888103,1.0,,0.0,0.0,0.5371637183962532,6.038533128841496,0.6038533128841496,none,none
OXY,951830.3921343887,207756.46427297566,19,8,1328030.2202472454,27,72.185185,7.339048,5.648963,11.353,27,3,1,575111.5670726862,24187.647253218245,490258.6186383524,82836.87079970112,19,8,644.0541806245654,3268266.0,582601.0,744073.927861413,LONG,50096.336428125716,25969.558034121957,0.484931,0.601279,4.581471847170822,1.0,,0.0,0.0,0.6087004275784682,5.386273143996067,0.5386273143996066,none,none
IREN,139481.79589078084,864985.2093577328,2,4,1097732.9851221074,6,40.666667,33.426859,18.72327,40.778653,6,2,0,139481.79589078084,0.0,77453.4207769983,600395.6667789096,2,4,3.603678664648903,179350.0,988068.0,-725503.4134669519,SHORT,69740.89794539042,216246.3023394332,0.444706,0.305889,0.16125338836065023,1.0,,0.0,0.0,0.5001138556398431,5.347063571428571,0.5347063571428571,none,none
PYPL,117096.68783123109,243072.11837501367,2,4,507523.10560199944,6,61.666667,42.829136,73.241613,27.622897,6,1,2,115101.40483428312,111991.09084915958,115101.40483428312,79738.19628768801,2,4,2.813774995776108,176883.5,353566.0,-125975.43054378258,SHORT,58548.343915615544,60768.02959375342,0.01704,0.671957,0.48173640240619187,1.0,,0.0,0.0,0.44780868090584547,5.293425760628553,0.5293425760628553,none,none
LITE,39157.42277231804,577496.2929251634,6,4,751663.8352682515,10,45.1,2.479137,0.572372,5.339286,10,1,1,1239.514242038812,1370.2487130695956,8695.577538860985,443725.68759643205,6,4,26.90277089480269,575850.0,908810.0,-538338.8701528454,SHORT,6526.237128719673,144374.07323129085,0.777933,0.231639,0.06780549633310351,1.0,,0.0,0.0,0.3227637010842779,5.286497772101015,0.5286497772101015,none,none
GEV,137791.25732123593,475838.5222996391,9,13,786816.5236431718,22,74.590909,1.573139,1.594438,1.558394,22,2,3,14190.387439542279,1800.7289001965173,62841.419639460124,165132.21376429813,9,13,8.826772285384484,1302407.5,2294593.0,-338047.2649784032,SHORT,15310.139702359547,36602.963253818394,0.543938,0.652966,0.2895756666680041,1.0,,0.0,0.0,0.45454450356243464,5.214454603217166,0.5214454603217166,none,none
XLK,63997.81602214372,443423.52848879574,4,7,572785.5057453666,11,63.545455,1.135512,0.322683,1.623209,11,1,4,88.19597826642783,1794.6258731332796,35704.351180126636,361420.08123486856,4,7,262.0478245192771,177333.5,1043388.5,-379425.71246665204,SHORT,15999.45400553593,63346.218355542245,0.4421,0.184933,0.14432661306956515,1.0,,0.0,0.0,0.3042281519926794,4.867070936793238,0.48670709367932374,none,none
STX,0.0,324139.10063572734,0,4,326365.7583045863,4,60.0,4.063836,,4.063836,4,0,0,0.0,0.0,0.0,321912.4429668684,0,4,75.79309779697422,0.0,1025330.0,-324139.10063572734,SHORT,0.0,81034.77515893184,0.0,0.006869,0.0,1.0,,0.0,0.0,0.18,4.832620390649466,0.48326203906494664,none,none
PDD,39699.16317835239,94080.30760322495,8,7,230433.206788938,15,77.733333,1.486039,1.553771,1.408632,15,2,5,6701.1845601949535,81469.30422016785,21260.350084797796,68191.46962852629,8,7,5.597306705074427,2522840.0,1533547.5,-54381.14442487256,SHORT,4962.395397294049,13440.04394331785,0.464464,0.275178,0.4219710180559779,1.0,,0.0,0.0,0.3875927361904762,4.297350128767011,0.4297350128767011,none,none
FAS,0.0,4757.180076864481,0,4,4757.181013958709,4,44.0,52.791667,,52.791667,4,0,2,0.0,2382.397588327571,0.0,2374.7815514426807,0,4,116.08705817111372,0.0,296306.0,-4757.180076864481,SHORT,0.0,1189.2950192161202,0.0,0.500801,0.0,1.0,,0.0,0.0,0.18,4.236286428571429,0.42362864285714286,none,none
