ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_score_raw,checks_passed,checks_failed
FLG,79.63215158347018,0.0,1,0,79.63215158347018,1,91.0,4.095104,4.095104,,1,0,0,0.0,0.0,79.63215158347018,0.0,1,0,449502.0,0.0,27.398047729456465,0.0,0,0,79.63215158347018,LONG,79.63215158347018,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,6094298637.0,7.4e-05,0.0,0.0,0.0,0.344058,0.0,0.0,0.0,0.00013066663832324136,0.0,4.600913053771558,0.12060750924935819,2.5581,0.0,1.7,0.0,0.0,0.3429,0.0,0.8632,0.0,0.0,0.0,0.0,0.3429,0.0,0.43517244474407246,0.03428571428571428,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4600913053771558,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
SPY,1594780.8712328298,3859760.3092594086,7,13,6607563.5924614975,20,57.2,1.464808,2.568461,0.870533,20,0,0,0.0,0.0,465088.5589857888,751165.3405047273,7,13,1752320.5,4100668.0,714829.4382264417,1486904.8105252774,7,13,-2264979.438026579,SHORT,227825.8387475471,296904.63917380065,0.708368,0.805385,0.41318132304926164,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.0,0,0.0,710.197075,0.0,0.0,0.0,0.0,0.441119,0.385232,0.0,0.0,0.0,0.0,4.353156236821483,0.3730683292059578,0.9787,0.0,1.4066,0.9333,0.0,0.6,0.4345,0.9787,0.0,0.252,1.4,0.0,0.6,0.5,0.33744353847619046,0.27519624400000003,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.43531562368214827,none,none
TSCO,2.406263536232438e-12,0.0,1,0,2.406263536232438e-12,1,39.0,16.595238,16.595238,,1,0,0,0.0,0.0,2.406263536232438e-12,0.0,1,0,166080.0,0.0,1.2691730188584805e-12,0.0,0,0,2.406263536232438e-12,LONG,2.406263536232438e-12,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,23691071383.0,7e-06,0.0,0.0,0.0,0.527446,0.0,0.0,0.0,1.0156837136369866e-18,0.0,4.263740477925445,0.11554806638744974,1.9637,0.0,1.7,0.0,0.0,0.6,0.0,0.5555,0.0,0.0,0.0,0.0,0.6,0.0,0.25449573957662464,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.42637404779254456,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
WT,84785.6415904785,0.0,2,0,84785.6415904785,2,62.0,0.518227,0.518227,,2,0,0,0.0,0.0,84785.63673348799,0.0,2,0,190736.0,0.0,51947.02228314813,0.0,0,0,84785.6415904785,LONG,42392.82079523925,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2472627547.0,7.7e-05,0.0,2.1e-05,0.0,0.612687,0.0,0.0,0.0,0.17144846924751683,0.0,4.233494903842087,0.14328409372888962,2.815,0.6506,0.0124,0.1556,0.0,0.6,0.0,0.8328,0.0,0.0,0.0,0.0,0.6,0.0,0.37999292779153293,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.42334949038420866,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
VECO,43994.00870153157,0.0,1,0,43994.00870153157,1,88.0,,,,1,1,0,43994.00870153157,0.0,43994.00870153157,0.0,1,0,62154.0,0.0,6007.0498415455095,0.0,0,0,43994.00870153157,LONG,43994.00870153157,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,2595046732.0,2.4e-05,0.0,2e-06,0.0,0.136542,0.0,0.0,0.0,0.16953069923186098,0.0,4.208589945663191,0.1555731633169752,2.815,0.6436,0.0,0.0,0.15,0.6,0.0,0.9557,0.0,0.0,0.0,0.0,0.6,0.0,0.2264452828295232,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.42085899456631914,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
IBM,171300.9334261197,0.08389018263472069,11,8,263274.3277836419,19,54.105263,0.8542,1.096557,0.520958,19,4,3,91973.31023979581,1.0041288789151294e-08,79327.54448295348,0.08389016557700271,11,8,876999.0,728297.5,61572.85814398563,0.01612123981184387,0,0,171300.84953593707,LONG,15572.812129647245,0.010486272829340086,0.536911,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3636,0,0.0,237763580382.0,4e-06,3e-06,0.0,0.0,0.339389,0.192171,0.0,0.0,0.0006549704586643326,4.410378079137453e-10,4.152000512619521,0.2897797993725768,0.8343,0.0,0.4057,1.4,0.6,0.6,0.3121,0.7447,0.0,0.0143,1.0889,0.45,0.6,0.0,0.34419835083606076,0.22363733927572266,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4152000512619521,none,none
META,3260802.9261663635,10239931.262523234,13,12,22386391.592484772,25,61.32,0.554715,0.178157,0.962652,25,6,4,1633133.753291109,2652063.504310993,512077.81549862475,3770428.877443143,13,12,4502735.5,14471707.0,1312680.1382949105,5048797.757990778,0,1,-6979128.336356871,SHORT,250830.9943204895,853327.6052102695,0.84296,0.631792,0.3184399233323433,1.0,0.0,0.08333333333333333,-0.3076923076923077,-0.2243589743589744,31-90,0.3333,0,0.0,1505981238385.0,3e-06,1e-05,1e-06,3e-06,0.404261,0.470581,0.0,0.0,0.001665565200463442,0.00566625654729517,3.802459091473658,0.37664990856741876,0.4025,0.0,0.0,1.4,0.9,0.6,0.5,0.4692,0.0028,0.3146,1.4,0.6,0.6,0.3799,0.3483233063868338,0.36595992394884824,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3802459091473658,none,none
WEX,47875.94640047993,0.0,1,0,47875.94640047993,1,59.0,,,,1,0,0,0.0,0.0,47875.94640047993,0.0,1,0,55439.0,0.0,20865.604008445327,0.0,1,0,47875.94640047993,LONG,47875.94640047993,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,5952892223.0,9e-06,0.0,4e-06,0.0,0.435826,0.0,0.0,0.0,0.08042468199827836,0.0,3.7221860170614836,0.205,2.815,0.3072,0.0,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.12307576146845711,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37221860170614834,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
BSX,0.07643900869559082,0.054713047438178286,9,6,0.13421280064825664,15,64.8,1.113679,1.479736,0.564594,15,0,1,0.0,6.496086578284524e-21,0.06884309182705682,0.051652302923690746,9,6,926131.0,628969.0,0.018653568907567353,0.041029284008919004,0,0,0.021725961257412538,LONG,0.00849322318839898,0.009118841239696382,0.099372,0.055942,1.3970892186541295,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,95309962839.0,1e-05,7e-06,0.0,0.0,0.244032,0.719903,0.0,0.0,8.911159899145011e-10,9.56756352439268e-10,3.6202664857169706,0.22617859242864452,1.1096,0.0,0.6662,1.2444,0.0,0.6,0.0,0.6901,0.0,0.0439,0.7778,0.15,0.6,0.0,0.2872996164795741,0.18166590935440238,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3620266485716971,none,none
NUE,1.9594793427715277e-08,2.335080103138482e-11,3,2,3.889084420309618e-08,5,67.2,4.711396,4.139766,5.568841,5,1,0,9.450724871949411e-19,0.0,1.9272699974349517e-08,2.335080103138482e-11,3,2,173866.5,130710.0,1.947699103937674e-09,2.3259637191147033e-12,0,0,1.9571442626683893e-08,LONG,6.531597809238426e-09,1.167540051569241e-11,0.016438,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,44614213840.0,4e-06,3e-06,0.0,0.0,0.095609,0.09961,0.0,0.0,1.4640172373456365e-15,2.6169687888178216e-18,3.5860896730172342,0.3021920403109419,0.825,0.0,1.7,0.3111,0.15,0.6,0.0,0.5664,0.0,1.7,0.1556,0.0,0.6,0.0,0.2885356573757433,0.2538788619423893,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3586089673017234,none,none
OKTA,2.0163617945106598,37343.64197377217,3,2,37345.69224065628,5,55.6,1.675873,2.645553,0.221352,5,1,0,1.0894693955252317,0.0,1.0894693955252317,37342.90015532111,3,2,194281.0,105000.0,0.45073981435976196,16006.009648685513,0,0,-37341.625611977666,SHORT,0.67212059817022,18671.820986886087,0.459686,2e-05,5.3994781653241683e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12224733307.0,1.6e-05,9e-06,0.0,1e-06,0.22018,0.428614,0.0,0.0,5.498038945237007e-07,0.015273806403771953,3.5473015203916045,0.16094421945894744,0.7703,0.0,1.459,0.3111,0.15,0.6,0.2569,0.8107,0.0432,0.0,0.1556,0.0,0.6,0.0,0.33647749072792676,0.11222960145373101,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3547301520391605,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
CHTR,1.687968448190922,0.008501598654008317,6,5,2.3921611725902685,11,66.181818,0.639177,0.711177,0.552777,11,2,2,0.018642326863162584,0.007429871158006339,0.9810648667404278,0.007429844675035301,6,5,992732.0,445875.0,0.5170278811227427,0.002305266233275104,0,0,1.6794668495369138,LONG,0.28132807469848703,0.0017003197308016634,0.41879,0.126065,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,29963557124.0,3.3e-05,1.5e-05,0.0,0.0,0.289946,0.243652,0.0,0.0,9.389007904977705e-08,5.674625758767984e-10,3.4969452561414887,0.23559311353084778,1.4479,0.0,0.1436,0.7778,0.3,0.6,0.2277,0.7792,0.0,0.0359,0.6222,0.3,0.6,0.0186,0.32173619981666235,0.21277463100934702,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3496945256141489,"ema_pullback, momentum_aligned, trend_aligned","confirmation_volume, not_extended, room_to_target"
TH,30846.446510413232,0.0,1,0,61692.893020826465,1,59.0,,,,1,0,0,0.0,0.0,30846.446510413232,0.0,1,0,35740.0,0.0,3662.00647504882,0.0,1,0,30846.446510413232,LONG,30846.446510413232,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,1486273547.0,2.4e-05,0.0,2e-06,0.0,0.118717,0.0,0.0,0.0,0.20754218880283437,0.0,3.423365525567088,0.1483276352485438,2.044,0.7794,0.0,0.0,0.0,0.6,0.0,0.8833,0.0,0.0,0.0,0.0,0.6,0.0,0.22502248032814204,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3423365525567088,"confirmation_volume, flag_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended
LRCX,120122.72343455182,584503.9906047354,3,11,704698.1757219486,14,34.5,10.79077,9.235769,11.214861,14,2,3,120122.51461116469,1.2798428247814901,120122.39460008369,584430.1820868487,3,11,408954.0,2911085.5,55901.06640156514,134733.73812644905,1,1,-464381.2671701836,SHORT,40040.907811517274,53136.726418612314,3e-06,0.000126,0.20551223835148036,1.0,0.3333333333333333,0.09090909090909091,0.025641025641025605,-0.2167832167832168,31-90,0.2727,0,0.0,334171119600.0,1e-06,9e-06,0.0,0.0,0.465366,0.230566,0.0,0.0,0.0011982156884007779,0.0015901052874412525,3.320161137637613,0.45111038499000006,0.4091,0.0,1.7,0.3111,0.3,0.6,0.0,0.3611,0.0,1.7,1.4,0.45,0.6,0.0,0.2911111111111111,0.4473566128444154,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3320161137637613,none,none
SATS,466880.63687257253,1139925.6972044068,10,15,2623736.171838381,25,62.76,2.065971,0.251416,3.275673,25,1,5,145433.17586609372,837331.0909139249,145433.17586609372,463892.0758237097,10,15,1622530.0,2384386.0,118281.4289431206,306562.2106786076,3,4,-673045.0603318342,SHORT,46688.06368725725,75995.0464802938,0.6885,0.593051,0.4095711132906002,1.0,0.3,0.26666666666666666,-0.0076923076923077205,-0.041025641025641046,31-90,0.3333,0,0.0,20984223755.0,7.7e-05,0.000114,6e-06,1.5e-05,0.253344,0.238393,0.0,0.0,0.022249125930203964,0.03621532412519483,3.244437149455764,0.5735151522890654,0.6018,0.0722,0.0,1.4,0.15,0.6,0.4204,0.8031,0.1298,1.7,1.4,0.75,0.6,0.3522,0.5024024956278346,0.7832020811611798,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3244437149455764,none,none
TLRY,1.166705419363774e-29,0.0,1,0,1.166705419363774e-29,1,87.0,13.457906,13.457906,,1,0,0,0.0,0.0,1.166705419363774e-29,0.0,1,0,51660.0,0.0,2.331918187328033e-34,0.0,0,0,1.166705419363774e-29,LONG,1.166705419363774e-29,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,799523828.0,6.5e-05,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,1.4592503418969698e-34,0.0,3.1880116615258665,0.08292164285143268,0.888,0.0,1.7,0.0,0.0,0.6,0.0,0.2292,0.0,0.0,0.0,0.0,0.6,0.0,0.4383429360195294,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31880116615258663,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned
JPM,812237.8496627057,89126.5456855704,11,10,990490.9291101146,21,64.333333,0.301228,0.321631,0.278786,21,3,1,6.772138063418296,1.2900394591565039,257486.40877178102,89119.15974777468,11,10,2912433.0,1102300.0,422556.4895703806,57466.83435046331,0,1,723111.3039771353,LONG,73839.80451479142,8912.65456855704,0.682991,8.3e-05,9.113310107722565,1.0,0.0,0.1,-0.3076923076923077,-0.2076923076923077,31-90,0.2727,0,0.0,836862175639.0,3e-06,1e-06,1e-06,0.0,0.520237,0.644778,0.0,0.0,0.000882341282283547,0.00010650086511260513,3.1674976260358303,0.24043821742270538,0.3011,0.0,0.0,1.4,0.45,0.6,0.4164,0.2544,0.0,0.0,1.4,0.15,0.6,0.0,0.29496552067254805,0.21500000000000002,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.316749762603583,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
CVNA,64.48776964954625,144.84497773215523,2,9,354.1777251138567,11,65.727273,3.118365,11.150685,1.333405,11,0,0,0.0,0.0,45.33427239841883,48.169280038544414,2,9,293400.0,647111.5,11.250390552363255,19.758716008152064,0,0,-80.35720808260898,SHORT,32.243884824773126,16.093886414683915,0.29701,0.667443,0.4452192313412198,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55314558423.0,5e-06,1.2e-05,0.0,0.0,0.174458,0.136413,0.0,0.0,5.829185976356994e-06,2.909520906162024e-06,3.142580949898571,0.3516584554241078,0.5463,0.0,1.7,0.1556,0.0,0.6,0.1407,0.7001,0.0,0.5667,1.2444,0.0,0.6,0.4053,0.27611423763861953,0.3255291569141422,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31425809498985713,none,none
NRG,82269.34695262558,0.21625824683968384,2,1,82269.77946911925,3,39.666667,16.192325,2.245009,44.086957,3,0,0,0.0,0.0,82269.24198041328,0.21625824683968384,2,1,239513.0,187720.0,36760.364437062526,0.03901953908995757,1,0,82269.13069437873,LONG,41134.67347631279,0.21625824683968384,1e-06,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,36007864287.0,7e-06,5e-06,1e-06,0.0,0.446829,0.18043,0.0,0.0,0.011423802630572492,6.005861528359516e-08,3.136440227106246,0.3408919490749355,1.1672,0.027,1.1866,0.1556,0.0,0.6,0.0,1.1089,0.0,1.7,0.0,0.0,0.6,0.0,0.22141656643615582,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31364402271062464,none,none
TLN,2.687439815060565,0.00012745990192851773,1,4,2.6876947341228625,5,54.2,2.861804,12.5,0.452255,5,0,0,0.0,0.0,2.687439815060565,0.0001274591603687036,1,4,256500.0,661849.0,1.706316540105742,3.656372907865776e-05,0,0,2.6873123551586366,LONG,2.687439815060565,3.186497548212943e-05,0.0,6e-06,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,16694670807.0,1.5e-05,4e-05,0.0,0.0,0.634923,0.286864,0.0,0.0,1.6097590938622962e-06,1.9086914531293775e-11,3.1080440267208704,0.1963385603182946,0.808,0.0,1.7,0.0,0.0,0.6,0.0,0.8967,0.0,0.0,0.4667,0.0,0.6,0.0,0.28510178707283906,0.2452670608478954,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31080440267208703,none,none
EXPE,0.009662240603545319,525.4349620839073,2,4,525.4446243245108,6,78.0,15.262348,5.851365,19.96784,6,0,0,0.0,0.0,0.009662240600269524,208.50100438298915,2,4,345991.0,1608207.0,0.0014455323042726802,217.5501134745852,0,0,-525.4252998433037,SHORT,0.004831120301772659,131.35874052097682,0.0,0.603184,1.838903251741049e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,31106316159.0,1.1e-05,5.2e-05,0.0,0.0,0.149606,0.414038,0.0,0.0,1.5530994660628979e-09,4.222896078389236e-05,3.0997335059708284,0.5222863325090494,0.6442,0.0,1.7,0.1556,0.0,0.6,0.0,2.0968,0.0,1.7,0.4667,0.0,0.6,0.3594,0.2856301087511132,0.4861167939556487,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.30997335059708286,none,none
SGML,79302.92616489907,0.0,1,0,79302.92616489907,1,59.0,,,,1,1,0,79302.92616489907,0.0,79302.92616489907,0.0,1,0,106865.0,0.0,661.5051437355505,0.0,0,0,79302.92616489907,LONG,79302.92616489907,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,2196866746.0,4.9e-05,0.0,0.0,0.0,0.008341,0.0,0.0,0.0,0.3609819590072627,0.0,3.0461130462621835,0.12181146018112932,1.009,1.2871,0.0,0.0,0.15,0.6,0.0,0.6181,0.0,0.0,0.0,0.0,0.6,0.0,0.3687612061342738,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3046113046262183,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
SOXS,14.507697710478332,0.01326671530126211,2,1,14.534231141080857,3,50.666667,112.185185,135.055556,66.444444,3,0,1,0.0,0.01326671530126211,14.473797932235543,0.01326671530126211,2,1,513000.0,175870.5,5.801488020993094,0.002953927535822991,0,0,14.494430995177071,LONG,7.253848855239166,0.01326671530126211,0.002337,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1631232246.0,0.000314,0.000108,0.0,0.0,0.39989,0.222657,0.0,0.0,4.446852294041253e-05,8.132940808271705e-08,3.0400969751756657,0.30863480763465284,0.5845,0.0,1.7,0.1556,0.0,0.6,0.0,0.6363,0.0,1.7,0.0,0.15,0.6,0.0,0.5355555555555556,0.5349999999999999,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.30400969751756657,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
TSM,174323.57034690847,359904.8081255819,8,7,534273.3537145178,15,57.8,0.600794,0.916661,0.239803,15,4,4,532.5841348080784,108.09443160406707,173682.3945005672,276970.22043009015,8,7,2895706.0,865526.5,85888.63636126234,78917.83630938036,1,2,-185581.2377786734,SHORT,21790.44629336356,51414.97258936884,0.003678,0.230435,0.4843602152880425,1.0,0.125,0.2857142857142857,-0.1826923076923077,-0.02197802197802201,31-90,0.5714,0,0.0,890560819860.0,3e-06,1e-06,0.0,0.0,0.492697,0.219306,0.0,0.0,0.00024468229240973247,0.0005773325239869804,2.984269814480326,0.25131108266845953,0.4121,0.0,0.2833,1.0889,0.6,0.6,0.0,0.2866,0.0,0.0,0.9333,0.6,0.6,0.0932,0.26554514327572265,0.22265011904761903,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.2984269814480326,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern"
CSCO,44980.95244265305,32276.076929974464,11,9,109540.74034250487,20,54.8,4.332654,0.480004,9.041447,20,3,1,44971.51348020655,3.8737655914515385e-13,44971.5134801774,32275.96944644092,11,9,879856.5,374233.5,7435.236960163692,11971.826758731226,0,0,12704.875512678584,LONG,4089.1774947866406,3586.2307699971625,0.00021,3e-06,1.3936313431227354,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.2727,0,0.0,340678274873.0,3e-06,1e-06,0.0,0.0,0.165308,0.37092,0.0,0.0,0.00012003047439144828,0.00010526737495468585,2.9763604364371945,0.39978055694259523,0.5264,0.0,0.0,1.4,0.45,0.6,0.0,0.3034,0.0,1.7,1.2444,0.15,0.6,0.0,0.25332330638683376,0.36944444444444446,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.29763604364371943,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
ONDS,669345.824288178,0.0,2,0,669345.824288178,2,73.5,0.571844,0.571844,,2,0,0,0.0,0.0,483738.5734434685,0.0,2,0,785469.0,0.0,253052.3856415023,0.0,2,0,669345.824288178,LONG,334672.912144089,0.0,0.277296,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,4671332650.0,0.000168,0.0,5.4e-05,0.0,0.378059,0.0,0.0,0.0,0.7164399053107233,0.0,2.8724606857556707,0.09311543086726431,0.2414,1.7,0.0489,0.1556,0.0,0.6,0.1266,0.3312,0.0,0.0,0.0,0.0,0.6,0.0,0.5531049475555555,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.28724606857556706,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AMZN,2722564.81651108,322065.059709653,9,2,3413402.842452401,11,64.272727,0.124416,0.122519,0.132954,11,1,1,46707.90652201449,109103.36225841213,813636.6154033936,212961.6974512409,9,2,3369010.0,407156.5,776898.6854064955,155844.53284760015,6,1,2400499.7568014273,LONG,302507.20183456445,161032.5298548265,0.701151,0.338762,8.453462225817098,1.0,0.6666666666666666,0.5,0.3589743589743589,0.1923076923076923,31-90,0.1111,0,0.0,2689741773187.0,1e-06,0.0,0.0,0.0,0.288245,0.483891,0.0,0.0,0.001124670051415873,0.0005986914114213408,2.7592968174091412,0.13597012160511424,0.3355,0.0,0.0,1.2444,0.15,0.6,0.4294,0.2836,0.0,0.0,0.1556,0.15,0.6,0.1705,0.2423838015873016,0.10760998412698412,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.27592968174091415,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
MRK,7.291886935719899,17698.844056422346,11,4,35411.21039904799,15,67.666667,0.956686,0.35005,2.624934,15,1,2,1.0208944716044875e-11,13.993815052534003,5.4857627227917485,17684.85024136981,11,4,718699.0,238460.5,1.3728898975206691,10330.200348699304,0,0,-17691.552169486626,SHORT,0.6628988123381726,4424.711014105586,0.24769,0.000791,0.00041199791989092677,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,294387715797.0,2e-06,1e-06,0.0,0.0,0.185001,0.583665,0.0,0.0,2.2517882940308747e-08,0.0001503021619678153,2.7345075787899136,0.29927399790477016,0.479,0.0,0.0,1.4,0.15,0.6,0.1055,0.1811,0.0,1.445,0.4667,0.3,0.6,0.0,0.22973133949527086,0.2811621786666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.27345075787899137,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
HAL,0.7065547832390056,56043.110543152645,2,2,112087.63419587177,4,61.75,2.148681,2.678244,1.619119,4,0,2,0.0,56043.110543152645,0.7065547831023138,34675.03796210909,2,2,74453.0,71029.0,0.32975282567210296,22776.17518618459,0,1,-56042.403988369406,SHORT,0.3532773916195028,28021.555271576322,0.0,0.381279,1.260734417471288e-05,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,1.0,0,0.0,31114921017.0,2e-06,2e-06,0.0,1e-06,0.466705,0.406405,0.0,0.0,1.1353954311067849e-07,0.009005825615390898,2.700990066008081,0.23154887931720136,0.4642,0.0,1.4812,0.1556,0.0,0.6,0.0,0.2811,0.0169,0.761,0.1556,0.3,0.6,0.2009,0.2278582013365407,0.2076176811408727,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.2700990066008081,none,none
IWM,691684.4705704192,652107.8012508185,9,8,1994887.8649086978,17,70.470588,0.585324,0.509211,0.670951,17,1,1,92257.86225166982,54.35029568112753,188475.6674659368,138673.33774788666,9,8,1381079.0,1049506.0,278522.8681144626,195453.2175298236,3,0,39576.66931960068,LONG,76853.83006337991,81513.47515635232,0.727512,0.787346,1.0606903785596309,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.1111,0,0.0,77540208467.0,1.8e-05,1.4e-05,4e-06,3e-06,0.409216,0.313915,0.0,0.0,0.009911480970042505,0.010512413722880726,2.700496072004444,0.26588550541701006,0.2309,0.0207,0.0063,1.2444,0.15,0.6,0.4482,0.1895,0.0232,0.1162,1.0889,0.15,0.6,0.491,0.31299562162679423,0.29832623597444197,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.2700496072004444,none,none
