ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
CVI,371.84054709030835,3.5606604453473074,2,2,378.665510231425,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,3.5606604453473074,371.7411254623981,3.2643026957693806,2,2,955.7590727809792,124595.0,284664.0,368.27988664496104,LONG,185.92027354515417,1.7803302226736537,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,0.5082431121387032,6.183333333333334,0.6183333333333334,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
RVMD,7.227387448374661,708.1276357415322,2,7,715.9409859633721,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,6.988557669923675,707.3935251498127,2,7,87.2336937139749,4136170.0,558484.0,-700.9002482931576,SHORT,3.6136937241873306,101.16109082021889,0.033045,0.001037,0.01020633440016267,1.0,227620338.6020096,0.018171,0.002454,0.5933333333333333,6.066155877825912,0.6066155877825912,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
PL,0.0,9846.370531979363,0,2,14500.7680887778,2,77.0,46.4,,46.4,2,0,0,0.0,0.0,0.0,5191.972975180927,0,2,1.7929205637424344,0.0,1854073.0,-9846.370531979363,SHORT,0.0,4923.185265989681,0.0,0.472702,0.0,1.0,450368303.3952622,0.0,0.004117,0.12769322442883882,5.529726552455914,0.5529726552455914,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
CRM,2092.9619315823375,1998.712666856356,3,8,8140.772724130536,11,59.272727,2.639979,0.38381,3.486042,11,1,2,1726.291347371168,893.0418647700658,1726.291347371168,815.9067970148732,3,8,180.89762753110395,1364468.0,1000417.0,94.24926472598145,LONG,697.6539771941125,249.8390833570445,0.175192,0.591784,1.0471549844501762,1.0,2818850071.0199037,0.000484,0.000355,0.30725518412279607,5.4691102908500575,0.5469110290850058,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
LYV,1685.2784920601098,2121.8371035162586,2,7,5928.952699092627,9,87.111111,5.128924,0.328579,6.500451,9,1,3,759.8561873757051,1365.0084181293796,925.4223046844048,471.27510903737584,2,7,1.4138646611185535,229600.0,380770.0,-436.5586114561488,SHORT,842.6392460300549,303.11958621660835,0.450879,0.777893,0.7942544172063473,1.0,496934926.70155334,0.000462,0.000766,0.2419171429352017,5.403184565682555,0.5403184565682555,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target","bounce_and_fail, pattern_volume, pullback_to_resistance, structural_breakdown, trend_aligned, trend_continuation"
DAL,417.4073952837566,6275.805388692036,2,15,9928.848498956355,17,90.235294,0.46918,1.325973,0.35494,17,1,9,127.8111722482339,3988.4610908594577,289.5962230355227,1437.758164034378,2,15,1.3060633617905193,707150.0,1312106.0,-5858.39799340828,SHORT,208.7036976418783,418.3870259128024,0.306202,0.770905,0.06651057026654392,0.7,912619354.7164516,0.000775,0.001438,0.2892160807095799,5.1055481616710665,0.5105548161671066,"not_extended, pattern_volume, retest_and_confirm, room_to_target, trend_aligned","bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, pullback_to_resistance, structural_breakdown, trend_continuation"
CMG,0.021803702219960207,1578.760390642256,1,3,1578.8039980466958,4,50.25,143.285276,460.269231,37.623958,4,0,2,0.0,1573.248753309335,0.021803702219960207,1299.2308082668653,1,3,283.2006198986447,239300.0,477176.0,-1578.738586940036,SHORT,0.021803702219960207,526.2534635474186,0.0,0.177056,1.3810646852553881e-05,1.0,561417946.5549946,0.000426,0.00085,0.4046433970269144,5.074469337506415,0.5074469337506415,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, pattern_volume, trend_aligned","flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown, trend_continuation"
BA,2725.2797401572343,2796.2645285459243,10,7,6265.419728484913,17,68.235294,4.834135,2.803661,7.734813,17,5,1,743.6972307512401,39.36709975640931,1545.649553093898,2678.661589714729,10,7,28.25189330901615,2807267.0,717032.0,-70.98478838869005,SHORT,272.52797401572343,399.46636122084635,0.432847,0.042057,0.9746144230404401,1.0,1440513031.847644,0.001949,0.000498,0.7041039543501222,5.070463206350906,0.5070463206350906,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
GLNG,2930.5147033460507,2529.1654064361255,4,8,7988.845516218302,12,87.166667,7.421904,20.516249,0.874732,12,1,4,1043.4951231091497,1470.1991524352825,1043.4951231091497,436.46189532948165,4,8,1.0485589812761211,462206.0,352372.5,401.3492969099252,LONG,732.6286758365127,316.1456758045157,0.643921,0.827428,1.158688433697767,1.0,156350828.99401626,0.002956,0.002254,0.5472564443294653,5.0157579641294845,0.5015757964129485,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
GPRE,2.986364916917486,0.11503417708299261,2,1,3.2164332710834715,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.11503417708299261,1.5730791843783898,0.11503417708299261,2,1,1.2758549081967,1129500.0,85452.5,2.871330739834493,LONG,1.493182458458743,0.11503417708299261,0.473246,0.0,25.960675276208928,1.0,23663661.675,0.047731,0.003611,0.5452808079266189,4.932446931495502,0.49324469314955016,none,"bounce_and_fail, confirmation_volume, flag_breakdown, momentum_aligned, not_extended, pattern_volume, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned, trend_continuation"
