ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
SPXS,4.5428060270293394e-05,5288.944973913112,1,4,10574.570020064639,5,36.8,7.959772,9.609756,7.409777,5,1,4,4.5428060270293394e-05,5288.944973913112,4.5428060270293394e-05,5285.625000708859,1,4,361996826231.37585,69628.0,226838.5,-5288.9449284850525,SHORT,4.5428060270293394e-05,1322.236243478278,0.0,0.000628,8.589248043676034e-09,1.0,415806342.0,0.000167,0.000546,1.092529278216093e-09,0.03179932843540607,0.5925,6.798569781350374,0.6798569781350374,"confirmation_volume, momentum_aligned, pullback_to_resistance, room_to_target, trend_aligned",not_extended
CAR,91025.33619547504,392532.78422163404,1,6,856556.6092042496,7,62.0,7.627851,5.352941,8.007003,7,0,2,0.0,100233.17790280358,91025.33619547504,96890.95805865145,1,6,2.0666636662119227,330750.0,1446430.0,-301507.44802615896,SHORT,91025.33619547504,65422.130703605675,0.0,0.753165,0.2318923153793947,1.0,17412837877.0,1.9e-05,8.3e-05,0.05227484275593422,0.03757120531743964,0.3667854938239693,6.573174029436185,0.6573174029436185,none,not_extended
FAS,9.122944968378745e-07,395.0067026979998,2,5,789.6195395139508,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,14.938291209033192,7.47167653703917e-07,360.08076695213657,2,5,2003.7836524974705,276793.0,204081.0,-395.0067017857053,SHORT,4.5614724841893724e-07,79.00134053959997,0.181002,0.088419,2.309567130397188e-09,1.0,2217999046.0,0.000125,9.2e-05,2.056570985643865e-12,0.0003561829329100621,0.4966449504761904,6.433954737187232,0.6433954737187232,none,none
BTDR,77.55751817604173,21557.142108187734,1,3,43022.38378643754,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,77.55751817604173,14781.671447644745,1,3,173.1687855930727,78739.0,3563113.0,-21479.58459001169,SHORT,77.55751817604173,7185.714036062578,0.0,0.314303,0.003597764387635789,1.0,2478974586.0,3.2e-05,0.001437,0.00031286128794561884,0.028986638574852168,0.2779517857334962,6.308085749903425,0.6308085749903425,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
UVXY,96.45764809802586,3.204633617407604,3,2,102.86691533284106,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,3.08509243269818,96.4576480650791,3.08509243269818,3,2,3122216897.2604055,312310.0,84766.0,93.25301448061825,LONG,32.15254936600862,1.602316808703802,0.0,0.037303,30.09943089096578,1.0,272736161.0,0.001145,0.000311,0.001178888389721399,5.8749701646779505e-05,0.5542981266666667,6.058333333333334,0.6058333333333333,none,none
WSM,1.3805527193583461e-18,5.302260597578488e-14,1,3,5.3025367081223596e-14,4,78.75,2.559968,0.062687,3.392395,4,0,1,0.0,5.194468578227957e-18,1.3805527193583461e-18,3.6717002965658604e-14,1,3,6664.18430578163,30510.0,1840246.0,-5.302122542306552e-14,SHORT,1.3805527193583461e-18,1.7674201991928293e-14,0.0,0.307522,2.6037058985536028e-05,1.0,23647298776.0,1e-06,7.8e-05,5.838099025329226e-25,7.474089180057262e-21,0.18,5.913468265006271,0.5913468265006271,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
AVTX,3.305101175312233e-06,2.9533748715327888e-06,10,7,9.563577222157255e-06,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,4.6904116144481014e-07,2.6858805172578084e-06,7.543913897914408e-07,10,7,8.533924980902107,1385065.0,905564.0,3.5172630377944413e-07,LONG,3.305101175312233e-07,4.2191069593325553e-07,0.187353,0.744566,1.1190930102269407,1.0,328837362.0,0.004212,0.002754,1.0050868779662066e-11,1.2830375884515686e-11,0.7062395,5.872178885714286,0.5872178885714285,none,none
HUT,7.025848467950044,20329.495249379135,3,6,40668.662925416575,9,65.333333,7.388491,4.188192,8.98864,9,1,2,1.939513890227081,8591.074044036075,2.6465781903497247,11730.424256884142,3,6,9285.630042779985,180652.0,353572.5,-20322.469400911184,SHORT,2.3419494893166815,3388.249208229856,0.623308,0.422985,0.000345598765821036,1.0,8305457572.0,2.2e-05,4.3e-05,2.8197717814031615e-06,0.004079545502288258,0.47566956498794544,5.719785770924057,0.5719785770924057,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
ELF,1100.490758336568,18.209484180414687,4,1,2219.191000852887,5,55.6,1.672143,1.165247,3.699725,5,1,0,1098.6264097236335,0.0,1098.6264097236335,18.209484180414687,4,1,3343764216328.9565,263476.0,346498.0,1082.2812741561534,LONG,275.122689584142,18.209484180414687,0.001694,0.0,60.4350319555019,1.0,3945870610.0,6.7e-05,8.8e-05,0.0006972420456132037,4.614820398384702e-05,0.45642960863351206,5.573581348682142,0.5573581348682142,none,none
HL,8.699304141434936,0.6687613387468593,2,4,9.368480822187728,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,7.461709747412155,0.6683459651294706,2,4,11276.602779105195,649194.0,893345.5,8.030542802688077,LONG,4.349652070717468,0.16719033468671482,0.142264,0.000621,13.008084704381831,1.0,13098635112.0,5e-05,6.8e-05,3.320691074700324e-06,1.276395084351555e-07,0.425212185859546,5.561994324111678,0.5561994324111679,none,none
