ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
RBRK,0.0,143064.44519827067,0,3,286128.89039654133,3,92.666667,14.486897,,14.486897,3,0,1,0.0,137246.72757073413,0.0,137246.72757073413,0,3,33.835937789738914,0.0,254428.0,-143064.44519827067,SHORT,0.0,47688.14839942355,0.0,0.040665,0.0,0.7,7426351293.0,0.0,3.4e-05,0.15857142857142859,4.685243299178912,0.46852432991789117,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
DIS,611.3198778968849,11316.88316872695,5,7,15336.30598444889,12,69.416667,8.247915,0.486345,13.791894,12,0,1,0.0,97.90777921710689,360.7211505849755,4633.676335584869,5,7,314.614386423141,700217.0,1323929.0,-10705.563290830065,SHORT,122.26397557937699,1616.6975955324215,0.409931,0.590552,0.05401839612396149,1.0,169977329703.0,4e-06,8e-06,0.2554712619047619,4.575394285714285,0.45753942857142854,none,not_extended
UNH,207806.16131826522,316163.095480827,11,9,698977.0414611625,20,57.1,0.925532,1.541323,0.172898,20,2,5,69325.19583983479,206339.63873353007,77499.21802326894,176123.39462057754,11,9,10.806288830473205,1352377.5,742779.0,-108356.93416256175,SHORT,18891.469210751384,35129.232831203,0.62706,0.442935,0.6572751984295624,1.0,245571698241.0,6e-06,3e-06,0.47917528353727246,4.529351718062035,0.4529351718062035,none,none
COHR,49595.39218866141,95818.67207461232,2,1,241232.73633788605,3,62.0,1.506846,0.234182,4.052174,3,0,0,0.0,0.0,48890.23423312123,95818.67207461232,2,1,341.09744702247565,424080.0,186945.0,-46223.279885950906,SHORT,24797.696094330706,95818.67207461232,0.014218,0.0,0.5175963214147067,1.0,51002563018.0,8e-06,4e-06,0.2584440737783393,4.500765532037347,0.4500765532037347,none,none
XLK,56549.79741848112,391941.61306608794,3,5,506250.08666446625,8,67.75,0.824459,0.322683,1.20079,8,1,2,78.03170385500621,1208.8787614161008,31589.551047400913,319767.6957669945,3,5,148.22688928492724,142593.5,807369.5,-335391.81564760685,SHORT,18849.93247282704,78388.32261321759,0.441385,0.184145,0.14428117743380792,1.0,136.764709,0.0,0.0,0.2975105664461205,4.183029327797744,0.41830293277977443,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
ONON,286529.2339735608,26179.028392462053,5,1,369445.35269659455,6,60.833333,596.051354,714.603357,3.291339,6,1,1,27782.185321869714,26179.028392462053,172787.9787523393,26179.028392462053,5,1,2.9241423942509748,1245332.0,42258.5,260350.20558109874,LONG,57305.84679471216,26179.028392462053,0.396962,0.0,10.944991146274305,1.0,10438067091.0,0.000119,4e-06,0.6144059692339358,4.065278499639078,0.4065278499639078,none,none
INTC,247363.2136255333,180689.84923679227,4,9,555311.318424273,13,67.769231,0.223651,0.478561,0.110357,13,0,2,0.0,34281.06709076807,120007.94098497993,75546.78098335207,4,9,15.458938456194819,478691.0,947413.5,66673.36438874103,LONG,61840.803406383326,20076.64991519914,0.514851,0.581898,1.368993414241916,1.0,235664100000.0,2e-06,4e-06,0.3519020760020377,4.026109229359811,0.4026109229359811,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
META,91737.53756345298,682377.1788106475,1,5,1548229.4327482008,6,77.5,0.9332,1.14922,0.889996,6,0,5,0.0,682377.1788106475,91737.53756345298,245418.1226017121,1,5,0.8190685625031577,93757.0,742049.0,-590639.6412471945,SHORT,91737.53756345298,136475.4357621295,0.0,0.640348,0.13443816764702968,1.0,1301130170508.0,0.0,1e-06,0.24275276554453534,3.977814275216657,0.3977814275216657,none,not_extended
UPRO,10.537040527844434,17302.887880339928,2,4,32718.962820092172,6,63.5,41.194932,72.9,20.05822,6,1,2,4.780866238610499,1907.8870216433697,5.756174289233935,15390.477307012725,2,4,1038.6843419659983,85157.0,202785.0,-17292.350839812083,SHORT,5.268520263922217,4325.721970084982,0.45372,0.110526,0.0006089758311279901,1.0,100.488,0.0,0.0,0.3810990476190476,3.9575185714285714,0.39575185714285716,none,not_extended
EEM,34877.11198721714,458644.30803437886,4,3,528398.5320088131,7,74.857143,0.013828,0.01028,0.018558,7,0,0,0.0,0.0,28908.233742267446,245257.78483227568,4,3,38.87321786002702,149403.5,653172.0,-423767.1960471617,SHORT,8719.277996804285,152881.43601145962,0.17114,0.465255,0.0760439220028494,1.0,25616966842.0,6e-06,2.5e-05,0.2476916529989027,3.906699277292298,0.3906699277292298,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
LMT,55.05846550942388,17338.180137576845,7,4,34703.42550532479,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,17255.128436729097,16.36659232585366,17255.128436729097,7,4,272.17520346105306,455965.0,714350.0,-17283.12167206742,SHORT,7.8654950727748405,4334.545034394211,0.702742,0.00479,0.0031755619720489742,1.0,143616085808.0,3e-06,5e-06,0.453053,3.825,0.3825,none,trend_aligned
QBTS,110812.04241405585,316.31244624516387,3,2,111128.35486030101,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,56992.97396154822,200.54414904660445,3,2,350.3246354339434,186992.0,156718.0,110495.72996781068,LONG,36937.347471351946,158.15622312258193,0.485679,0.365993,99.0,1.0,5937481760.0,3.1e-05,2.6e-05,0.4912766584324272,3.8234544762214484,0.38234544762214484,none,none
TERN,0.0,173088.1406539808,0,1,173088.1406539808,1,50.0,1714.285714,,1714.285714,1,0,0,0.0,0.0,0.0,173088.1406539808,0,1,0.0,0.0,200905.0,-173088.1406539808,SHORT,0.0,173088.1406539808,0.0,0.0,0.0,1.0,4761617224.0,0.0,4.2e-05,0.05,3.817528645731818,0.3817528645731818,none,trend_aligned
RGTI,67040.66446278973,215960.08404192154,2,1,283007.62404396984,3,51.0,2.431319,3.525551,0.242855,3,1,0,67033.78892353113,0.0,67033.78892353113,215960.08404192154,2,1,20579.758352165984,136952.5,245595.0,-148919.41957913182,SHORT,33520.33223139487,215960.08404192154,0.000103,0.0,0.31043081299123776,1.0,5028759433.0,2.7e-05,4.9e-05,0.45437768147425456,3.747207502819209,0.37472075028192087,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
VRT,329345.49120840395,248.33705624513127,7,3,628417.391004893,10,54.5,259.809068,369.001191,5.027447,10,0,0,0.0,0.0,298471.0802058051,162.08291013025266,7,3,1872.17597581468,1401953.5,752360.0,329097.1541521588,LONG,47049.35588691485,82.77901874837708,0.093745,0.347327,99.0,1.0,105658391818.0,1.3e-05,7e-06,0.5051189177782718,3.7433288095238093,0.37433288095238093,none,none
TSEM,8123.063078009523,79028.96459159984,2,2,166180.9922612092,4,59.0,1.700388,1.731778,1.668997,4,0,0,0.0,0.0,4410.08417489299,41626.7376903616,2,2,19.45792217360575,195300.0,134630.0,-70905.90151359032,SHORT,4061.5315390047617,39514.48229579992,0.457091,0.473272,0.1027858978032586,1.0,21054090631.0,9e-06,6e-06,0.29274651333333335,3.741920183259,0.3741920183259,none,none
GDX,785318.5209885676,409185.3170129006,7,4,1618082.256865081,11,85.818182,4.282005,6.488787,0.420135,11,2,0,191739.42922765447,0.0,257643.86206995897,194732.28322904787,7,4,4.7467974658205785,1580850.0,715527.5,376133.203975667,LONG,112188.36014122395,102296.32925322515,0.671924,0.524098,1.9192245868485267,1.0,52.3404,0.0,0.0,0.6023419422489379,3.730293848128478,0.3730293848128478,none,none
YPF,38912.1124892607,319.81508404590244,1,3,39551.7426573525,4,98.75,9.210847,27.272727,3.19022,4,0,0,0.0,0.0,38912.1124892607,130.8220108226976,1,3,87.86818543330287,62392.0,119060.0,38592.29740521479,LONG,38912.1124892607,106.60502801530082,0.0,0.590945,99.0,0.7,16983246402.0,4e-06,7e-06,0.39200334302959094,3.7030559523809528,0.37030559523809525,none,trend_aligned
AVGO,184720.86542948504,104895.79939984252,4,6,381271.63890407054,10,67.4,0.069301,0.083464,0.05986,10,0,3,0.0,13579.866518802854,176300.33313432417,49575.48783981531,4,6,26.621878716326357,589410.0,518663.5,79825.06602964252,LONG,46180.21635737126,17482.633233307086,0.045585,0.527383,1.7609939243168813,1.0,1509459563741.0,0.0,0.0,0.3103954485495735,3.65591328086577,0.365591328086577,none,none
BABA,122322.87786420935,95140.83538992767,6,7,262445.33998878684,13,72.692308,0.545325,0.27542,0.776672,13,1,1,8582.942115351105,38924.57801905254,92818.52397939323,43822.29387889761,6,7,9.187868374210431,980020.0,527794.0,27182.042474281683,LONG,20387.14631070156,13591.54791284681,0.241201,0.539396,1.2857032142179339,1.0,299906123860.0,3e-06,2e-06,0.3263994835053699,3.6114592740604956,0.36114592740604956,none,none
GOOGL,676261.5178216666,371003.09632279037,5,6,1240541.6614065936,11,81.0,2.025431,4.184016,0.22661,11,0,1,0.0,55575.55776593768,223442.65774686748,108123.50862163566,5,6,1.671130905459942,1184664.0,581655.5,305258.4214988762,LONG,135252.3035643333,61833.849387131726,0.669591,0.708564,1.8227921128541924,1.0,1693794460000.0,1e-06,0.0,0.500527063886811,3.47316485130402,0.347316485130402,none,none
BTDR,271433.54558489355,31098.233284368103,3,1,333630.01215362974,4,50.0,6.394231,4.485348,12.120879,4,0,0,0.0,0.0,123913.47545741485,31098.233284368103,3,1,1.2615906558702497,531790.0,38713.0,240335.31230052546,LONG,90477.84852829785,31098.233284368103,0.543485,0.0,8.728262570508559,1.0,1653931842.0,0.000322,2.3e-05,0.628895537519585,3.454473210299393,0.3454473210299393,none,none
DIA,300618.8925438406,711163.8223487495,3,2,1312401.6074364306,5,50.0,0.568961,0.606085,0.513275,5,0,0,0.0,0.0,149291.48503445313,660358.9510136383,3,2,24.83220019946061,422078.5,1029339.0,-410544.9298049089,SHORT,100206.29751461353,355581.91117437475,0.503386,0.071439,0.42271398389050685,1.0,464.152332,0.0,0.0,0.3637422955891128,3.4412983333333336,0.34412983333333336,"momentum_aligned, not_extended, trend_aligned","confirmation_volume, continuation_pattern, room_to_target"
XLE,25903.14095333595,196626.46182008585,1,2,314327.6540239903,3,84.0,0.164007,0.122041,0.18499,3,0,1,0.0,65894.91029723255,25903.14095333595,130731.5515228533,1,2,5.067365625470787,38820.0,207785.0,-170723.3208667499,SHORT,25903.14095333595,98313.23091004293,0.0,0.335127,0.13173781755294692,1.0,60.571127,0.0,0.0,0.2468842086144657,3.4374979191012134,0.34374979191012134,none,trend_aligned
UAL,270578.7875796259,163839.92850468954,2,3,497317.53075098817,5,50.0,0.170283,0.298996,0.084475,5,2,1,270578.7875796259,100941.11383801677,144930.68522368706,100941.11383801677,2,3,14.058299251742852,286820.0,185102.5,106738.85907493636,LONG,135289.39378981295,54613.30950156318,0.464368,0.383904,1.651482578447788,1.0,30062857446.0,1e-05,6e-06,0.3784637555239004,3.3666140327335685,0.33666140327335686,none,none
GSAT,82627.87480496848,31884.001704480175,2,1,197139.75131441717,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,41360.00809342736,31884.001704480175,2,1,1.3885381899239815,160000.0,53000.0,50743.8731004883,LONG,41313.93740248424,31884.001704480175,0.499442,0.0,2.5915151921898825,1.0,8661991968.0,1.8e-05,6e-06,0.3982481084085633,3.355016350730587,0.3355016350730587,none,none
MT,23865.999667035303,4.819607362383931,1,1,47741.638548795374,2,68.5,8.792146,0.362069,17.222222,2,0,0,0.0,0.0,23865.999667035303,4.819607362383931,1,1,4951.855591661812,25915.0,32490.0,23861.18005967292,LONG,23865.999667035303,4.819607362383931,0.0,0.0,99.0,1.0,40248333309.0,1e-06,1e-06,0.24355350489861194,3.3000000000000003,0.33,none,none
BE,1713924.7804985323,342096.1653085629,7,3,2165160.9592155176,10,61.7,0.520134,0.679674,0.147873,10,1,0,712814.3638672001,0.0,712814.3638672001,292228.82422808226,7,3,2.644145191884518,2283474.0,591459.0,1371828.6151899695,LONG,244846.39721407605,114032.05510285431,0.584104,0.14577,5.010067210056597,1.0,42143952857.0,5.4e-05,1.4e-05,0.5020236987987916,3.2693230471798147,0.32693230471798146,none,none
VLO,592.2463122228871,90649.59412443977,2,5,91416.65104602974,7,57.857143,0.573249,0.262964,0.697363,7,0,2,0.0,90474.78351507269,581.2355616844286,90256.59529046231,2,5,8295.262354398847,334500.0,371003.5,-90057.34781221689,SHORT,296.12315611144356,18129.918824887955,0.018592,0.004335,0.0065333586757142835,1.0,70133611046.0,5e-06,5e-06,0.19333333333333336,3.2255072935156637,0.32255072935156637,none,none
BA,18.072460542730433,64687.774450139936,3,7,126168.03453049948,10,80.4,0.228673,0.25203,0.218663,10,0,3,0.0,61053.27661075532,11.071354301711732,59563.39094222474,3,7,4067.883539243782,258009.0,1622952.0,-64669.701989597204,SHORT,6.024153514243477,9241.110635734276,0.387391,0.079217,0.00027937984721765823,1.0,156763133833.0,2e-06,1e-05,0.22719459523809524,3.2247363471551327,0.32247363471551327,none,not_extended
NFLX,184336.84800515664,87860.03205994003,4,3,494320.2527284602,7,78.714286,0.061597,0.093608,0.018916,7,2,1,152734.51693407737,42186.14741054404,99365.25008136772,43238.076795446126,4,3,8.871891912076261,290450.0,166125.0,96476.81594521661,LONG,46084.21200128916,29286.677353313342,0.460958,0.507875,2.098073989768158,1.0,389621123202.0,1e-06,0.0,0.3610935381369797,3.2017699098518113,0.32017699098518115,none,none
WULF,228666.26646064452,88016.83137558016,3,2,355089.1278921936,5,64.0,0.39452,0.318737,0.508196,5,1,0,223826.57824237438,0.0,223826.57824237438,54450.48953788135,3,2,35.68512431768947,448851.5,112274.0,140649.43508506435,LONG,76222.08882021483,44008.41568779008,0.021165,0.381363,2.5979833957540857,1.0,7149788588.0,6.3e-05,1.6e-05,0.3878937907196702,3.101857048561736,0.3101857048561736,none,none
LVS,0.0,102.9590566261594,0,2,205.91411950244395,2,54.0,2.198006,,2.198006,2,0,1,0.0,0.003993749874835967,0.0,102.95506287628456,0,2,51558.092571089306,0.0,125861.5,-102.9590566261594,SHORT,0.0,51.4795283130797,0.0,3.9e-05,0.0,1.0,36397403865.0,0.0,3e-06,0.18,3.077136933333333,0.3077136933333333,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
RIOT,466.41178618817366,7494.1735361263145,3,3,15475.691525106931,6,48.333333,2.747582,4.265633,1.22953,6,0,0,0.0,0.0,445.47911952204424,3043.3929633541297,3,3,30.755140403195593,279183.5,141016.5,-7027.761749938141,SHORT,155.4705953960579,2498.0578453754383,0.04488,0.593899,0.06223658738882882,1.0,5747547871.0,4.9e-05,2.5e-05,0.40138741694858754,3.045553387162828,0.3045553387162828,none,none
QQQ,262303.6144644631,96378.4494700707,3,2,717364.1278690676,5,72.8,0.099887,0.0367,0.289447,5,1,1,56172.45439712047,49257.1222669359,143978.6396791313,49257.1222669359,3,2,2.472445856640487,275197.5,103983.0,165925.16499439237,LONG,87434.53815482103,48189.22473503535,0.451099,0.48892,2.721600273782353,1.0,379308098817.0,1e-06,0.0,0.3377375098334202,3.028797380219619,0.3028797380219619,none,none
SLV,710750.9272221674,97223.56112148127,1,1,905198.0494651299,2,50.0,0.237,0.055728,0.418273,2,1,0,710750.9272221674,0.0,710750.9272221674,97223.56112148127,1,1,3.6552401445884137,753747.0,107912.5,613527.3661006861,LONG,710750.9272221674,97223.56112148127,0.0,0.0,7.3104802891768275,1.0,36481492373.0,2.1e-05,3e-06,0.35654553917386783,3.006684453921657,0.3006684453921657,none,none
BX,44343.38672711805,78.14197348953971,4,3,45987.99983816628,7,77.857143,1.355797,0.924151,1.931325,7,0,0,0.0,0.0,42776.91299623621,63.951972896895214,4,3,3907044.6513882973,272200.0,557535.0,44265.24475362851,LONG,11085.846681779512,26.047324496513237,0.035326,0.181593,99.0,1.0,80437548276.0,3e-06,7e-06,0.2778232655684092,2.983742380952381,0.2983742380952381,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
IBIT,1005759.5647670274,48605.61629563278,14,5,1258113.6124222325,19,53.736842,0.387815,0.465185,0.171179,19,8,1,834464.3022351317,5044.568906073287,527171.6087599548,31561.772967586265,14,5,7.553913915047916,1586769.5,429316.0,957153.9484713946,LONG,71839.96891193053,9721.123259126556,0.475847,0.350656,20.692250020033075,1.0,55765592900.0,2.8e-05,8e-06,0.5575441389504202,2.9076998477636273,0.29076998477636273,none,none
IONQ,227555.32257110573,70219.05102442777,1,1,297774.3735955335,2,67.0,0.252549,0.339929,0.16517,2,0,0,0.0,0.0,227555.32257110573,70219.05102442777,1,1,3.240649357279749,256261.0,105361.0,157336.27154667798,LONG,227555.32257110573,70219.05102442777,0.0,0.0,3.240649357279749,1.0,11717838562.0,2.2e-05,9e-06,0.34525844002328127,2.8743651389098974,0.28743651389098973,none,none
QCOM,185.4824282693043,71092.06213410867,2,4,71463.02699064728,6,80.666667,0.061994,0.060885,0.062548,6,2,1,185.4824282693043,69191.74509923413,176.95475130652392,69191.74509923413,2,4,191.63907081812195,122995.0,299395.0,-70906.57970583937,SHORT,92.74121413465215,17773.015533527167,0.045976,0.02673,0.0026090455488463494,1.0,139083450000.0,1e-06,2e-06,0.21833333333333332,2.8406715242507605,0.2840671524250761,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
