ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
MRVL,134746.9930911883,836942.1172601187,9,3,1935905.2964706605,12,72.416667,95.385812,115.837181,34.031706,12,7,1,131220.2520435639,554621.5528321995,82135.48416980062,554621.5528321995,9,3,10500453.5,1748136.5,87300.6756493549,161380.81150454172,0,0,-702195.1241689303,SHORT,14971.888121243146,278980.7057533729,0.390447,0.337324,0.16099917821355073,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,144749108000.0,7.3e-05,1.2e-05,,,,,1e-06,1e-06,0.660451,0.192822,0.0,0.0,0.0010343337052718244,0.019273397232497828,5.796256965213863,0.3777241550831774,0.9944,0.0,1.7,1.2444,1.05,0.6,0.2075,0.7867,0.0599,1.7,0.3111,0.15,0.6,0.1695,0.708630840483594,0.34293076016260843,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,562587.0,16430935.0,3496273.0,0.0,0.0,0.5796256965213863,none,not_extended
AXTI,103070.33715083638,0.0,10,0,206137.5702529692,10,71.4,12.172617,12.172617,,10,1,0,0.00017813033659507425,0.0,37603.250923574735,0.0,10,0,11408263.0,0.0,53502.33961357981,0.0,0,0,103070.33715083638,LONG,10307.033715083639,0.0,0.635169,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1,0,0.0,4183024797.0,0.002727,0.0,,,,,1.3e-05,0.0,0.519083,0.0,0.0,0.0,0.024640144907760723,0.0,5.550247276591401,0.11360791413873897,1.2358,0.0822,1.7,1.4,0.15,0.6,0.3823,0.5361,0.0,0.0,0.0,0.0,0.6,0.0,0.7214419691898726,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,532950.0,14914004.0,0.0,0.0,0.0,0.5550247276591401,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none
NPO,7.80707202996837e-23,0.0,1,0,7.80707202996837e-23,1,78.0,18.181818,18.181818,,1,0,0,0.0,0.0,7.80707202996837e-23,0.0,1,0,655500.0,0.0,4.1522724923671965e-23,0.0,0,0,7.80707202996837e-23,LONG,7.80707202996837e-23,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6135997729.0,0.000107,0.0,1428672.0,729504.0,0.4588176992339739,0.0,0.0,0.0,0.53186,0.0,0.0,0.0,1.2723394588414734e-28,0.0,5.1149945308210665,0.1578720852059578,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,655500.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
TSEM,395573.5545502966,0.0,5,0,395573.5545504703,5,90.2,77.459954,77.459954,,5,3,0,5.078176500537678e-14,0.0,395573.5545501229,0.0,5,0,8535951.5,0.0,211028.96446375208,0.0,0,0,395573.5545502966,LONG,79114.71091005932,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.6,1,0.2,22451821666.0,0.00038,0.0,,,,,9e-06,0.0,0.533476,0.0,0.0,0.0,0.03523754646148245,0.0,5.021034341971017,0.09400228927137436,1.7801,0.1258,1.7,0.6222,0.45,0.3429,0.0,0.5972,0.0,0.0,0.0,0.0,0.3429,0.0,0.6140913462211631,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,16338689.0,0.0,0.0,0.0,0.5021034341971017,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned
FN,75.93330946690271,9.768848322395017e-12,2,2,75.93330946691248,4,66.25,32.262784,12.911932,51.613636,4,0,0,0.0,0.0,75.93330946690271,6.914724185987476e-12,2,2,1987500.0,5642400.0,18.75889132542311,4.603801551638919e-12,0,0,75.93330946689295,LONG,37.96665473345136,4.884424161197508e-12,0.0,0.292166,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.25,24700674627.0,8e-05,0.000228,,,,,0.0,0.0,0.247044,0.471274,0.0,0.0,1.537069545944728e-05,1.9774456507590305e-18,4.1046202360253305,0.540365673189473,1.6491,0.0,1.7,0.1556,0.0,0.6,0.0,2.8108,0.0,1.7,0.1556,0.0,0.6,0.1373,0.490832648015974,0.5492816984126985,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3405000.0,5642400.0,0.0,0.0,0.4104620236025331,none,none
SMH,1049736.7635888937,0.0,3,0,2099473.5271777874,3,84.0,16.448158,16.448158,,3,3,0,1049736.7635888937,0.0,375512.9588014592,0.0,3,0,1415691.0,0.0,382664.00620324886,0.0,3,0,1049736.7635888937,LONG,349912.25452963123,0.0,0.642279,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,55697944487.0,2.5e-05,0.0,,,,,7e-06,0.0,0.364533,0.0,0.0,0.0,0.06282318993141683,0.0,3.989904102913519,0.07648833585820505,0.304,0.2375,1.7,0.3111,0.45,0.6,0.3873,0.1649,0.0,0.0,0.0,0.0,0.6,0.0,0.45908718693694267,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1191785.0,2831382.0,0.0,0.0,577465.0,0.3989904102913519,none,not_extended
NVDA,4062900.6718716826,297432.8937931349,6,1,5916209.294294668,7,54.857143,50.073733,57.941241,2.868687,7,0,0,0.0,0.0,748733.1862010475,297432.8937931349,6,1,8750552.0,662500.0,2372492.122284673,165742.73449224484,0,0,3765467.7780785477,LONG,677150.1119786138,297432.8937931349,0.815715,0.0,13.659890202653367,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4851252000000.0,2e-06,0.0,2197930506.0,409890540.0,0.003981268732615698,0.001616285167254653,0.0,0.0,0.561827,0.557244,0.0,0.0,0.001395825473462549,0.0006131054288524589,3.813146541735814,0.24304149222708907,0.2354,0.0,1.7,0.7778,0.0,0.6,0.5,0.2197,0.0,1.6107,0.0,0.0,0.6,0.0,0.36195983155876293,0.221070716,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,5184440.0,1502269.0,11200079.0,1325000.0,506000.0,0.0,0.3813146541735814,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
BURL,157966.869100641,0.0,3,0,315933.738201282,3,40.666667,,,,3,0,0,0.0,0.0,157966.869100641,0.0,3,0,1197337.5,0.0,3240.2392064125597,0.0,0,0,157966.869100641,LONG,52655.623033546995,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20663029358.0,5.8e-05,0.0,92713.0,856928.0,12.914451047857366,0.0,0.0,0.0,0.020512,0.0,0.0,0.0,0.025483012254038435,0.0,3.8117522011885585,0.10787176880441518,2.815,0.0856,0.0,0.3111,0.0,0.6,0.0,0.4787,0.0,0.0,0.0,0.0,0.6,0.0,0.2896175235737567,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2394675.0,0.0,0.0,0.0,0.38117522011885585,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
CRCL,6758.456512089437,0.0,3,0,13516.913024178873,3,86.0,9.779189,9.779189,,3,2,0,1901.4136279829845,0.0,4857.042884106452,0.0,3,0,3637842.0,0.0,4831.318035065116,0.0,0,0,6758.456512089437,LONG,2252.8188373631456,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,22812376510.0,0.000159,0.0,,,,,0.0,0.0,0.714855,0.0,0.0,0.0,0.0009875423704214258,0.0,3.780443380332703,0.11128097257071329,0.7398,0.0,1.7,0.3111,0.3,0.6,0.1295,0.5128,0.0,0.0,0.0,0.0,0.6,0.0,0.5940638253968255,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,7275684.0,0.0,0.0,0.0,0.3780443380332703,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
IWM,47028.772402949646,27616.794168161163,6,2,121674.33897406046,8,68.75,16.745027,20.034491,8.521368,8,0,1,0.0,100.40306532299998,27454.624018796458,27516.391102838163,6,2,2513011.5,1681940.0,26242.24561346714,15388.61498653092,0,0,19411.978234788483,LONG,7838.128733824941,13808.397084080581,0.416216,0.003636,1.7029048381425878,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76263313828.0,3.3e-05,2.2e-05,,,,,0.0,0.0,0.558004,0.557219,0.0,0.0,0.0010277718525977795,0.0018106211743202328,3.5384822705532315,0.2883383643279754,0.2348,0.0,1.7,0.7778,0.0,0.6,0.2259,0.2778,0.0,1.7,0.1556,0.15,0.6,0.0,0.44719230667380516,0.34073911189395323,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1428979.0,1853512.0,5026023.0,1681940.0,0.0,0.0,0.35384822705532315,none,none
ANET,107.95593003495371,0.0,4,0,107.95593003495371,4,43.75,2.430199,2.430199,,4,1,0,1.8945047551914386e-15,0.0,107.95593003495343,0.0,4,0,3368262.0,0.0,21.791807238834537,0.0,0,0,107.95593003495371,LONG,26.988982508738427,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.25,0,0.0,216815615680.0,1.6e-05,0.0,,,,,0.0,0.0,0.201858,0.0,0.0,0.0,1.2447896072472794e-06,0.0,3.537520728118873,0.1009604849308681,1.0083,0.0,1.3125,0.4667,0.15,0.6,0.0,0.4096,0.0,0.0,0.0,0.0,0.6,0.0,0.31169711714062515,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3368262.0,0.0,0.0,0.0,0.3537520728118873,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
EL,1.634665559067226e-07,0.0,2,0,3.269331117289727e-07,2,98.0,8.16675,8.16675,,2,1,0,1.634665558222501e-07,0.0,1.634665558222501e-07,0.0,2,0,844807.5,0.0,4.864249475502193e-08,0.0,0,0,1.634665559067226e-07,LONG,8.17332779533613e-08,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,18887585004.0,4.5e-05,0.0,,,,,0.0,0.0,0.297568,0.0,0.0,0.0,4.327354605475072e-14,0.0,3.4697150165283395,0.09431534130385683,1.1213,0.0,1.7,0.1556,0.15,0.3429,0.0,0.6003,0.0,0.0,0.0,0.0,0.3429,0.0,0.3883370528839022,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1115357.0,0.0,0.0,0.0,0.34697150165283397,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
VMI,3.7875739891436065e-07,0.0,1,0,3.7875739891436065e-07,1,31.0,,,,1,0,0,0.0,0.0,3.7875739891436065e-07,0.0,1,0,876000.0,0.0,2.9756014541084605e-07,0.0,0,0,3.7875739891436065e-07,LONG,3.7875739891436065e-07,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9659014943.0,9.1e-05,0.0,140958.0,218277.0,6.214617119993189,0.0,0.0,0.0,0.785622,0.0,0.0,0.0,3.921283910931834e-13,0.0,3.4149945308210663,0.1522366171673334,2.815,0.0,0.0,0.0,0.0,0.6,0.0,0.9224,0.0,0.0,0.0,0.0,0.6,0.0,0.3304554980440281,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,876000.0,0.0,0.0,0.0,0.3414994530821066,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
NVTS,2120.0310298647605,0.0,1,0,2120.0310298647605,1,57.0,4.884892,4.884892,,1,0,0,0.0,0.0,2120.0310298647605,0.0,1,0,794620.0,0.0,886.0301122989353,0.0,0,0,2120.0310298647605,LONG,2120.0310298647605,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4271974080.0,0.000186,0.0,,,,,0.0,0.0,0.417933,0.0,0.0,0.0,0.004962649562388638,0.0,3.3481397117686025,0.1019445399035191,1.0481,0.0,1.7,0.0,0.0,0.6,0.0,0.4194,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,794620.0,0.0,0.0,0.0,0.33481397117686024,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
