ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
IRDM,931795.8221787708,0.0,1,0,931795.8221787708,1,49.0,23.642384,23.642384,,1,0,0,0.0,0.0,931795.8221787708,0.0,1,0,1249500.0,0.0,99456.08502435853,0.0,0,0,931795.8221787708,LONG,931795.8221787708,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,3847432604.0,0.000325,0.0,2442277.0,14283.0,0.5116127286135029,0.0,2.6e-05,0.0,0.106736,0.0,0.0,0.0,2.4218639235162307,0.0,6.814994530821066,0.12568321858607362,2.815,1.7,1.7,0.0,0.0,0.6,0.0,0.6568,0.0,0.0,0.0,0.0,0.6,0.0,0.69,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1249500.0,0.0,0.0,0.0,0.6814994530821066,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
BWA,623623.5302056175,0.0,1,0,623623.5302056175,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,623623.5302056175,0.0,1,0,710500.0,0.0,107904.26020341733,0.0,1,0,623623.5302056175,LONG,623623.5302056175,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,11224113713.0,6.3e-05,0.0,1978537.0,6379.0,0.359103721588224,0.0,1e-05,0.0,0.173028,0.0,0.0,0.0,0.5556104884106118,0.0,6.814994530821066,0.205,2.815,1.7,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.6031663471656359,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0,0.6814994530821066,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none
SGI,126413.68552006548,0.0,1,0,126413.68552006548,1,114.0,1250.0,1250.0,,1,0,0,0.0,0.0,126413.68552006548,0.0,1,0,1950000.0,0.0,39123.96548395965,0.0,0,0,126413.68552006548,LONG,126413.68552006548,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,15813408112.0,0.000123,0.0,824208.0,6490.0,2.365907634965931,0.0,2e-06,0.0,0.309492,0.0,0.0,0.0,0.07994082276554698,0.0,5.163141676558754,0.12382792014841759,2.815,0.3053,1.7,0.0,0.0,0.3429,0.0,0.8954,0.0,0.0,0.0,0.0,0.3429,0.0,0.5248147145737688,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1950000.0,0.0,0.0,0.0,0.5163141676558755,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
YPF,6.7765507238056915e-06,0.0,2,0,6.7765507238056915e-06,2,51.0,18.779273,18.779273,,2,0,0,0.0,0.0,6.7765507238056915e-06,0.0,2,0,1240000.0,0.0,2.4759585346323205e-06,0.0,0,0,6.7765507238056915e-06,LONG,3.3882753619028458e-06,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,17624346254.0,7e-05,0.0,,,,,0.0,0.0,0.365372,0.0,0.0,0.0,1.92249704645575e-12,0.0,5.06481137694643,0.12630728548863518,2.6093,0.0,1.7,0.1556,0.0,0.6,0.0,0.6631,0.0,0.0,0.0,0.0,0.6,0.0,0.46657032886052213,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1240000.0,0.0,0.0,0.0,0.506481137694643,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
MRVL,0.012839280734190281,0.0829433923791437,6,2,0.19134722775664093,8,65.625,106.412307,133.350863,25.596639,8,6,1,0.012839280734190281,0.05499917364344948,0.008144984148335794,0.05499917364344948,6,2,7222703.5,1420586.5,0.00854922950872498,0.01599304533155283,0,0,-0.0701041116449534,SHORT,0.0021398801223650467,0.04147169618957185,0.36562,0.336907,0.15479570301996412,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,136889151000.0,5.3e-05,1e-05,,,,,0.0,0.0,0.669775,0.192819,0.0,0.0,1.5632211221509047e-10,3.02958239470503e-09,5.030632028753157,0.3264712960560565,0.8631,0.0,1.7,0.7778,0.9,0.6,0.1897,0.4899,0.0,1.7,0.1556,0.15,0.6,0.1692,0.5930425006860198,0.3137106081621137,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1226762.0,562587.0,13153185.0,2841173.0,0.0,0.0,0.5030632028753157,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
AMZN,765155.2108025644,170263.1914587637,15,6,1105681.5937200917,21,36.428571,25.482143,22.564281,32.776798,21,1,2,36712.82924744576,63106.57012139766,74516.32012664202,37800.51779606682,15,6,16712341.0,3999178.0,390294.880969026,83188.1924701682,0,0,594892.0193438007,LONG,51010.347386837624,28377.198576460618,0.902613,0.777988,4.493955529947167,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0667,0,0.0,2829550066045.0,6e-06,1e-06,,,,,0.0,0.0,0.510086,0.488586,0.0,0.0,0.0001802772391235235,0.00010028873112015583,4.860884916676472,0.43538135941550304,0.5109,0.0,1.7,1.4,0.15,0.6,0.5,0.4918,0.0,1.7,0.7778,0.3,0.6,0.4843,0.4555100293049481,0.3862054920634921,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1239829.0,2935425.0,16712341.0,7998356.0,1082198.0,0.0,0.4860884916676472,"confirmation_volume, not_extended, trend_aligned, trend_continuation","momentum_aligned, room_to_target"
XHB,907038.5933121666,0.0,1,0,907038.5933121666,1,49.0,555.555556,555.555556,,1,0,0,0.0,0.0,907038.5933121666,0.0,1,0,1084000.0,0.0,351512.85226008686,0.0,1,0,907038.5933121666,LONG,907038.5933121666,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,1,1.0,104.056388,0.0,0.0,,,,,0.0,0.0,0.387539,0.0,0.0,0.0,0.0,0.0,3.75,0.1578720852059578,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.23,0.06,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1084000.0,0.0,0.0,0.0,0.375,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned"
PL,0.003677932791963813,0.0,2,0,0.003677932791963813,2,57.0,60.641765,60.641765,,2,0,0,0.0,0.0,0.003668814127984389,0.0,2,0,1865420.0,0.0,0.00019988006748057312,0.0,0,0,0.003677932791963813,LONG,0.0018389663959819066,0.0,0.002479,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10996090272.0,0.00017,0.0,,,,,0.0,0.0,0.054346,0.0,0.0,0.0,1.672382047157776e-09,0.0,3.4810614470921104,0.0822198461287616,1.0255,0.0,1.7,0.1556,0.0,0.6,0.0,0.2222,0.0,0.0,0.0,0.0,0.6,0.0,0.5355555555555556,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1865420.0,0.0,1311475.0,999578.0,0.34810614470921103,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
AR,0.0008830527546900026,1.1805800427770616e-28,1,1,0.0017661055093800052,2,56.5,14751.567865,29500.0,3.135731,2,0,0,0.0,0.0,0.0008830527546900026,1.1805800427770616e-28,1,1,324500.0,523800.0,2.8653725847921273e-05,3.0167041955466325e-29,0,0,0.0008830527546900026,LONG,0.0008830527546900026,1.1805800427770616e-28,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,12086702360.0,2.7e-05,4.3e-05,876120.0,1447769.0,0.370383052549879,0.3617980492744354,0.0,0.0,0.032448,0.255527,0.0,0.0,7.305985771705581e-10,9.76759423384247e-35,3.3599467165442487,0.35445149195275466,1.0599,0.0,1.7,0.0,0.0,0.6,0.0,1.2445,0.0,1.7,0.0,0.0,0.6,0.0,0.32723303791218766,0.37760020180814297,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,649000.0,523800.0,0.0,0.0,0.33599467165442487,none,none
TER,465091.6031649638,0.0,1,0,465091.6031649638,1,113.0,3.1875,3.1875,,1,0,0,0.0,0.0,465091.6031649638,0.0,1,0,686800.0,0.0,107032.26983227041,0.0,0,0,465091.6031649638,LONG,465091.6031649638,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,47957784164.0,1.4e-05,0.0,23642340.0,11467947.0,0.029049578002854202,0.0,2e-06,0.0,0.230132,0.0,0.0,0.0,0.0969793770234467,0.0,3.183115968262368,0.09943788006347233,0.7685,0.3717,1.7,0.0,0.0,0.3429,0.0,0.6515,0.0,0.0,0.0,0.0,0.3429,0.0,0.29285434666702914,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,686800.0,0.0,0.0,0.0,0.3183115968262368,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
