ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
OXY,103061.26820650107,125272.3381051242,15,8,349770.5313672923,23,67.043478,8.500237,6.992181,11.327843,23,3,1,56108.29268857095,2359.7640340277785,47829.978812056455,105003.47092105208,15,8,39.16834558698234,2004564.0,541970.0,-22211.06989862313,SHORT,6870.751213766738,15659.042263140525,0.535907,0.161798,0.8226977301247114,1.0,63476121980.0,3.2e-05,9e-06,6.295105374821657,0.5145590587806232,0.6295105374821657,none,not_extended
BTDR,29930.650981680894,3429.164824029461,3,1,36788.98062973982,4,50.0,6.394231,4.485348,12.120879,4,0,0,0.0,0.0,13663.790073740158,3429.164824029461,3,1,1.2615906558702499,531790.0,38713.0,26501.486157651434,LONG,9976.883660560297,3429.164824029461,0.543485,0.0,8.728262570508553,1.0,1675086784.0,0.000317,2.3e-05,5.911016909891449,0.3267798575828722,0.5911016909891449,none,trend_aligned
APLD,190408.70228222993,0.0,2,0,190408.70228222993,2,39.5,9.69843,9.69843,,2,0,0,0.0,0.0,190148.91696222007,0.0,2,0,731.9463507599103,259734.0,0.0,190408.70228222993,LONG,95204.35114111497,0.0,0.001364,0.0,99.0,1.0,7189549438.0,3.6e-05,0.0,5.720241189829974,0.18,0.5720241189829973,none,trend_aligned
IBIT,238653.82837390617,1034440.6288049046,11,4,1423879.4190070909,15,54.466667,0.667299,0.411385,1.371063,15,6,0,85240.41682787595,0.0,78905.38476501967,867180.507792892,11,4,31.07959464996508,1416007.5,1168020.0,-795786.8004309984,SHORT,21695.802579446015,258610.15720122616,0.669373,0.161691,0.2307080964613932,1.0,53804622473.0,2.6e-05,2.2e-05,5.562752127912339,0.49579403546413586,0.5562752127912339,none,none
IWM,408752.7810276397,425596.2005016331,8,6,1208436.7076914257,14,76.428571,0.242761,0.349804,0.100037,14,5,0,204633.6193242526,0.0,117131.90786673344,205753.51217039928,8,6,2.558788461621879,2358388.0,1214252.0,-16843.419473993417,SHORT,51094.09762845496,70932.70008360552,0.713441,0.516552,0.9604239430376945,1.0,70655288475.0,3.3e-05,1.7e-05,5.557521881882187,0.4189596998897148,0.5557521881882187,none,trend_aligned
VRT,142202.868329884,27.383828849431445,7,3,175181.16742680717,10,54.1,259.809083,369.001213,5.027447,10,0,0,0.0,0.0,105887.62192578758,17.872687779803034,7,3,2450.958364968492,1430503.5,752360.0,142175.48450103455,LONG,20314.695475697714,9.127942949810482,0.255376,0.347327,99.0,1.0,96567852314.0,1.5e-05,8e-06,5.256020942105595,0.39885389210448186,0.5256020942105595,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
BE,223832.2197412413,160355.14962932572,6,5,468572.58498170355,11,65.272727,0.541704,0.870471,0.147183,11,2,0,122282.96399307769,0.0,78601.18355549872,94006.91117496512,6,5,1.335643256943621,2127405.5,901377.5,63477.070111915586,LONG,37305.369956873554,32071.029925865143,0.648839,0.413758,1.3958530191181768,1.0,37458797667.0,5.7e-05,2.4e-05,5.041123180218106,0.33426588706002397,0.5041123180218106,none,trend_aligned
GOOGL,231781.07100805314,40208.75211350204,6,5,449811.46319126524,11,80.818182,2.02706,3.511952,0.24519,11,0,1,0.0,6128.249988483009,157210.5258727927,11922.649400225984,6,5,8.030721312443779,1364664.0,483215.5,191572.3188945511,LONG,38630.17850134219,8041.750422700408,0.321728,0.703481,5.7644432822430565,1.0,1635516240000.0,1e-06,0.0,4.9564059681242725,0.3082603660111023,0.4956405968124273,none,trend_aligned
FIG,16656.05371853522,0.0,4,0,16656.05371853522,4,50.5,181.983051,181.983051,,4,0,0,0.0,0.0,8232.486146836263,0.0,4,0,2.427237914288955,387233.0,0.0,16656.05371853522,LONG,4164.013429633805,0.0,0.505736,0.0,99.0,1.0,9770926104.0,4e-05,0.0,4.936445509084246,0.15518030961918805,0.49364455090842463,none,trend_aligned
QBTS,12219.110791613639,34.87939344168008,3,2,12253.99018505532,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,6284.5467695429315,22.113762389235728,3,2,350.32463543394306,186992.0,156718.0,12184.231398171958,LONG,4073.0369305378795,17.43969672084004,0.485679,0.365993,99.0,1.0,5372705855.0,3.5e-05,2.9e-05,4.903903714124517,0.4518721394738082,0.4903903714124518,none,none
META,929196.8867845482,293801.82432763773,7,4,1846662.2539980512,11,60.454545,0.289529,0.399958,0.096279,11,3,1,494478.85019700055,5756.220054719302,276996.5748975845,249315.6957694313,7,4,9.93889513708133,1062639.0,658395.0,635395.0624569105,LONG,132742.4123977926,73450.45608190943,0.701897,0.151415,3.162665476672941,1.0,1197567304140.0,1e-06,1e-06,4.738239225594935,0.3454385616397858,0.47382392255949346,none,trend_aligned
USO,304823.046614024,114259.78739425939,1,2,463180.4606244641,3,71.666667,0.131552,0.252047,0.071305,3,0,0,0.0,0.0,304823.046614024,70162.16077807866,1,2,0.5195060405355668,343750.0,116900.0,190563.2592197646,LONG,304823.046614024,57129.89369712969,0.0,0.385942,2.66780687734186,1.0,1228364647.0,0.00028,9.5e-05,4.725119284232079,0.44605302356798054,0.4725119284232079,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
ARM,180904.86166267152,183817.6457388216,10,14,548167.5988581593,24,60.791667,6.786771,1.679446,10.434861,24,0,8,0.0,81591.42266729758,112571.37178195112,79090.86015839285,10,14,50.12780703941303,1509065.0,821789.5,-2912.78407615007,SHORT,18090.486166267154,13129.831838487256,0.377732,0.569732,0.9841539474382741,1.0,163548326642.0,9e-06,5e-06,4.707854699869466,0.6370196739914707,0.47078546998694654,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",none
LMT,6.071230846572249,1911.8602943386752,7,4,3826.7050390931768,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,1902.702283061357,1.8047244735686947,1902.702283061357,7,4,272.1752034610535,455965.0,714350.0,-1905.789063492103,SHORT,0.8673186923674641,477.9650735846688,0.702742,0.00479,0.0031755619720489703,1.0,144336236959.0,3e-06,5e-06,4.602282641265808,0.39671253381544924,0.46022826412658085,none,none
DDOG,1394.7685099254613,4.221633232897906,4,2,1448.2605046971817,6,62.333333,2.38971,2.991797,1.185534,6,1,0,403.206840692264,0.0,599.2637003997029,2.3413685970908564,4,2,13.697076086564055,553740.0,237974.0,1390.5468766925635,LONG,348.69212748136533,2.110816616448953,0.570349,0.445388,99.0,1.0,40804538746.0,1.4e-05,6e-06,4.5990983063247795,0.2768170045075497,0.4599098306324779,none,trend_aligned
DOW,58609.44038666896,37820.80213263008,6,6,125881.78718964718,12,66.0,85.470035,2.084008,168.856062,12,1,0,26.10215645667101,0.0,56681.60115513035,28474.966031843232,6,6,53.43935316162752,510504.0,1698618.0,20788.63825403888,LONG,9768.240064444826,6303.467022105014,0.032893,0.247108,1.5496614847336456,1.0,28321069822.0,1.8e-05,6e-05,4.38361466102693,0.5849390144143952,0.438361466102693,none,none
CRWD,156010.54526941324,78927.84688892393,5,3,235166.99874239595,8,66.5,0.473287,0.728534,0.047877,8,2,0,56320.11070671644,0.0,81945.22712306667,61888.66061940083,5,3,152.995025909115,1954025.0,215805.0,77082.69838048931,LONG,31202.109053882647,26309.282296307978,0.474746,0.215883,1.976622338234675,1.0,99573964016.0,2e-05,2e-06,4.363407397354962,0.2860660745558663,0.43634073973549614,none,trend_aligned
WULF,25214.754491636802,9705.510255702775,3,2,39155.25154206363,5,64.0,0.39452,0.318737,0.508196,5,1,0,24681.087886025995,0.0,24681.087886025995,6004.190066589529,3,2,35.685124317689485,448851.5,112274.0,15509.244235934028,LONG,8404.918163878934,4852.755127851387,0.021165,0.381363,2.597983395754086,1.0,6509445719.0,6.9e-05,1.7e-05,4.286549852665214,0.26773322917767706,0.4286549852665214,"confirmation_volume, ema_pullback, not_extended","momentum_aligned, room_to_target, trend_aligned"
GEV,58894.31459385052,127452.85559370654,10,13,278540.538977981,23,71.391304,1.480058,1.436419,1.516425,23,3,3,46835.72599827886,30012.022383671017,45451.301727567865,51205.62303752809,10,13,31.63409474965277,1353282.5,1895187.0,-68558.54099985602,SHORT,5889.431459385052,9804.065814900503,0.228257,0.598239,0.4620870542249243,1.0,235331565608.0,6e-06,8e-06,4.271839072836288,0.48597311644809515,0.42718390728362876,none,none
MSFT,586949.4358373224,584486.137923874,6,4,1328022.9205364345,10,70.3,0.179036,0.181923,0.174706,10,2,1,291297.42742107593,163078.3139420025,279144.8745330881,292326.1697982985,6,4,4.767937504622753,956368.5,654057.5,2463.2979134484194,LONG,97824.90597288706,146121.5344809685,0.524414,0.499858,1.004214467638528,1.0,2717557472944.0,0.0,0.0,4.2290114014242715,0.3982975149813657,0.42290114014242713,none,none
RKLB,456406.8822454876,250209.10914673246,2,3,960961.6639543572,5,82.4,0.494098,0.756864,0.318921,5,0,0,0.0,0.0,452270.318830083,193927.22398684066,2,3,71.26616440660375,498927.5,291366.0,206197.77309875513,LONG,228203.4411227438,83403.03638224416,0.009063,0.224939,1.824101783511937,1.0,37417352907.0,1.3e-05,8e-06,3.9982678177432125,0.3545453235914472,0.39982678177432124,none,trend_aligned
DASH,7339.318336702042,5905.579652110638,3,1,19150.477640923316,4,63.75,2.413429,3.777778,1.04908,4,0,0,0.0,0.0,3751.6031540585673,5905.579652110638,3,1,32.359219799747365,224733.0,92776.0,1433.7386845914043,LONG,2446.4394455673473,5905.579652110638,0.488835,0.0,1.2427769616279734,1.0,62298563742.0,4e-06,1e-06,3.9515141098346787,0.21971262062337682,0.39515141098346784,none,trend_aligned
LRCX,27072.032538406344,200843.64843227883,2,5,455777.6652692244,7,55.714286,20.244772,69.453818,0.561153,7,0,1,0.0,168.84157425957747,26920.139722889937,200449.6293354927,2,5,1148.0433491389467,450048.0,670642.5,-173771.61589387248,SHORT,13536.016269203172,40168.729686455765,0.005611,0.001962,0.13479157916977685,1.0,264264919020.0,2e-06,3e-06,3.874322563123418,0.34140212192345704,0.3874322563123418,none,none
UPRO,1.1619068002046191,1907.9686595319379,2,4,3607.8807228507662,6,63.5,41.194932,72.9,20.05822,6,1,2,0.5271803765802346,210.38040981351887,0.6347264236243844,1697.0894431086663,2,4,1038.6843419659992,85157.0,202785.0,-1906.8067527317332,SHORT,0.5809534001023096,476.99216488298447,0.45372,0.110526,0.0006089758311279901,1.0,95.2168,0.0,0.0,3.8109904761904763,0.39575185714285716,0.3810990476190476,none,none
