ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
PRKS,0.0,573760.673421337,0,1,1147521.346842674,1,101.0,1200.0,,1200.0,1,0,0,0.0,0.0,0.0,573760.673421337,0,1,0.0,598850.0,0.0,256711.93632957814,0,1,-573760.673421337,SHORT,0.0,573760.673421337,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,1981577597.0,0.0,0.000302,4998525.0,0.0,0.0,,0.0,0.00013,0.0,0.44742,0.0,0.0,0.0,2.895474163060681,0.1850921349213321,5.143026350579837,0.9343,0.0,0.5737,0.0,0.0,0.3429,0.0,1.45,1.7,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.6642857142857143,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.8482410752033026,1,-0.6745,1,0.0,0.0,0.0,1197700.0,0.0,0.0,0.5143026350579837,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
GDDY,0.0,1.2538066947307023e-10,0,1,1.2538066947307023e-10,1,86.0,36.363636,,36.363636,1,0,0,0.0,0.0,0.0,1.2538066947307023e-10,0,1,0.0,515984.0,0.0,8.250899079948191e-11,0,1,-1.2538066947307023e-10,SHORT,0.0,1.2538066947307023e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10685474653.0,0.0,4.8e-05,,,,,0.0,0.0,0.0,0.658068,0.0,0.0,0.0,1.173374824653849e-16,0.1265789920298701,5.065163738543761,0.5025,0.0,0.1633,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.39218840815086525,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.0617388521851825,1,-2.2380677029929887,1,0.0,0.0,0.0,515984.0,0.0,0.0,0.5065163738543761,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
HPE,0.002194057042741171,0.009428642771718499,1,3,0.02105134258617817,4,76.5,12.37752,28.016807,7.164424,4,1,0,0.002194057042741171,0.0,0.002194057042741171,0.0042035691461870025,1,3,523748.0,3072232.0,0.0005106446629770176,0.004155435035923734,1,1,-0.007234585728977328,SHORT,0.002194057042741171,0.0031428809239061662,0.0,0.55417,0.23270125890465507,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.0,0,0.0,66038029592.0,8e-06,4.7e-05,,,,,0.0,0.0,0.23274,0.440725,0.0,0.0,3.322414457694486e-10,4.759198515345924e-10,0.3382637807885725,4.982122622482578,0.9825,0.0,1.6502,0.0,0.15,0.6,0.0,2.0964,0.0,1.6502,0.3111,0.0,0.6,0.3244,0.27344437293643703,0.4528624257436826,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.3173460724487056,1,607659.0,954714.0,523748.0,6144464.0,2251700.0,1183070.0,0.4982122622482578,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
COPX,4.2092977806459415e-08,1.2434291356449165e-08,3,1,6.696156051935774e-08,4,100.75,16.345307,17.38707,13.220019,4,0,0,0.0,0.0,2.4521019335373965e-08,1.2434291356449165e-08,3,1,15753368.0,3780000.0,1.2486386843274335e-08,3.466095248714053e-09,2,0,2.9658686450010248e-08,LONG,1.4030992602153139e-08,1.2434291356449165e-08,0.417456,0.0,3.3852333518489965,0.7,0.6666666666666666,0.0,0.3589743589743589,-0.3076923076923077,91+,0.0,4,1.0,2256686669.0,0.006981,0.001675,,,,,0.0,0.0,0.296638,0.278753,0.0,0.0,6.217519159791314e-14,5.509976873288812e-14,0.53458862782263,4.808020881400903,2.815,0.0,1.6502,0.3111,0.0,0.3429,0.2268,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5480722539682539,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8956367025459526,1,0.0,0.0,15753368.0,7560000.0,0.0,0.0,0.4808020881400903,none,none
LQDA,0.0,2.524221851473681e-28,0,1,2.524221851473681e-28,1,66.0,76.02,,76.02,1,0,0,0.0,0.0,0.0,2.524221851473681e-28,0,1,0.0,1681990.0,0.0,9.566856548794441e-30,0,1,-2.524221851473681e-28,SHORT,0.0,2.524221851473681e-28,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5682505526.0,0.0,0.000296,,,,,0.0,0.0,0.0,0.0379,0.0,0.0,0.0,4.442093087150094e-34,0.14334990581392232,4.642585240404895,0.6067,0.0,0.2268,0.0,0.0,0.6,0.0,2.3924,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.5739267918179987,1,0.0,0.0,0.0,1681990.0,0.0,2497350.0,0.46425852404048945,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
QQQ,935767.1730062984,5948497.96901262,1,5,8411839.911878595,6,53.0,7.983517,2.345455,9.111129,6,0,2,0.0,1545803.104465778,935767.1730062984,2437940.4711248963,1,5,1091407.5,6475523.0,448649.570927553,3108893.0063090674,1,5,-5012730.796006322,SHORT,935767.1730062984,1189699.593802524,0.0,0.590159,0.1573115058424782,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.4,0,0.0,475179740457.0,2e-06,1.4e-05,,,,,1e-06,7e-06,0.479446,0.523318,0.0,0.0,0.01969290972098963,0.025036833276148113,0.23967854978300773,3.6913096939608145,0.085,0.0616,1.6502,0.0,0.0,0.6,0.0,0.085,0.0838,1.6502,0.6222,0.3,0.6,0.3501,0.19583407587383014,0.4170080597538788,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,4893190.0,2182815.0,7103820.0,0.0,0.0,0.3691309693960815,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
EWY,457017.6112642975,89545.16224328375,3,3,546562.7735075813,6,33.0,48.411422,16.356012,80.466833,6,0,1,0.0,18.813888824888277,240180.34898503794,89512.55047926074,3,3,7329974.0,4590010.0,195290.3541853884,31248.628272301627,3,0,367472.44902101374,LONG,152339.20375476583,29848.387414427914,0.474462,0.000364,5.103766633675129,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,22022827698.0,0.000333,0.000208,,,,,9e-06,1e-06,0.427315,0.348971,0.0,0.0,0.06917331681644155,0.013553385525119735,0.40338466684885227,3.608506969044323,0.9423,0.2628,1.6502,0.3111,0.0,0.6,0.2675,0.8613,0.036,1.6502,0.3111,0.15,0.6,0.0,0.6041337643106054,0.5697086138269172,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9816988464259415,1,0.0,0.0,7329974.0,4590010.0,0.0,0.0,0.36085069690443233,none,none
AMAT,0.006370398561992504,16113.733724426467,2,5,32227.473582890023,7,86.571429,9.815572,13.017239,8.534906,7,1,2,0.006370398561991448,16113.733488064994,0.006370398561991448,16113.733488064994,2,5,4700393.0,8887770.0,0.0012056076955992852,6682.849450873413,0,1,-16113.727354027906,SHORT,0.003185199280996252,3222.7467448852935,0.0,0.0,3.953396941353047e-07,1.0,0.0,0.2,-0.3076923076923077,-0.1076923076923077,31-90,0.4,0,0.0,390763012663.0,1.2e-05,2.3e-05,,,,,0.0,0.0,0.189252,0.41473,0.0,0.0,8.151230228494569e-11,8.247317787122907e-05,0.2821541963030925,3.6083155133255946,0.2658,0.0,1.6502,0.1556,0.15,0.6,0.0,0.4359,0.0,1.6502,0.6222,0.3,0.6,0.0,0.30443708516811047,0.4058709000499428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.4207658335571307,1,642260.0,979200.0,4700393.0,9763314.0,0.0,0.0,0.36083155133255945,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned
AFRM,0.0,5.655352335696166e-08,0,2,5.655352335696166e-08,2,68.0,9.398764,,9.398764,2,0,1,0.0,5.654133123000199e-08,0.0,5.654133123000199e-08,0,2,0.0,1763389.0,0.0,1.8983978569390866e-08,0,1,-5.655352335696166e-08,SHORT,0.0,2.827676167848083e-08,0.0,0.000216,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,19268661653.0,0.0,9.2e-05,,,,,0.0,0.0,0.0,0.335682,0.0,0.0,0.0,1.467500036468715e-14,0.13552661488549653,3.4585829599843683,0.5617,0.0,0.1935,0.0,0.0,0.6,0.0,0.9029,0.0,1.6502,0.1556,0.15,0.6,0.0,0.06,0.5332276384026078,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.3089634402331587,1,0.0,0.0,0.0,1763389.0,0.0,0.0,0.3458582959984368,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
QCOM,98730.34995504715,0.7899063012371234,3,2,197462.27972269675,5,79.4,3.984972,1.489611,7.728014,5,1,1,2.352220932767827e-10,0.7899063011698638,98730.34995504648,0.7899063011698638,3,2,3933476.0,6466115.0,2663.7925543685924,0.08492755316909971,1,0,98729.56004874592,LONG,32910.11665168238,0.3949531506185617,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.3333,0,0.0,229529580000.0,1.7e-05,2.8e-05,,,,,0.0,0.0,0.02698,0.107516,0.0,0.0,0.0014338072091484844,1.720706980854327e-08,0.3522819582297205,3.4520570356859537,0.8115,0.0,1.6502,0.3111,0.15,0.6,0.0,0.8963,0.0,1.6502,0.1556,0.15,0.6,0.0,0.23582516240483553,0.36111782641820794,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.6067065906923275,1,2741813.0,803300.0,7866952.0,12932230.0,0.0,0.0,0.34520570356859537,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
