ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
LVS,60.57061228231009,40.67954178353054,3,9,102.46750393549453,12,69.083333,6.926168,18.928593,2.92536,12,0,4,0.0,40.679541782914036,59.391855985893095,24.876419267711846,3,9,454522.0,431685.5,44.4838769794822,8.290623483982996,0,0,19.89107049877955,LONG,20.19020409410336,4.519949087058949,0.019461,0.388478,1.4889698759299352,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,38728934074.0,1.2e-05,1.1e-05,0.0,0.0,0.721313,0.203957,0.0,0.0,5.213209342535896e-06,1.167072937877043e-06,0.4694058633313794,6.585032521997846,2.0829,0.0,1.7,0.3111,0.0,0.6,0.0,2.2853,0.0,1.6492,1.2444,0.6,0.6,0.2061,0.30499264072366605,0.4700490490685736,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.6585032521997846,none,none
WSM,2.2446311388882077e-21,8.620908913465075e-17,1,3,8.621357839692853e-17,4,78.75,2.559968,0.062687,3.392395,4,0,1,0.0,8.445650613100886e-21,2.2446311388882077e-21,5.969792172925824e-17,1,3,30510.0,1840246.0,1.4125079859871732e-21,4.0137070689148044e-17,0,0,-8.620684450351186e-17,SHORT,2.2446311388882077e-21,2.8736363044883583e-17,0.0,0.307522,2.6037058985535716e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,23647298776.0,1e-06,7.8e-05,0.0,0.0,0.629283,0.465578,0.0,0.0,9.492124915198846e-28,1.215207001742142e-23,0.1398031788888885,5.724335641932177,0.798,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.3111,0.15,0.6,0.1482,0.06,0.5314684165185053,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5724335641932177,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
SATS,192852.63757191703,887565.5925515925,16,17,1805443.8535301234,33,62.454545,1.460099,0.182096,2.662924,33,2,6,192215.64840633588,672838.0946147116,192191.05443858504,613036.9268725337,16,17,2761630.0,2802390.0,36775.665998037235,275774.2097621427,1,5,-694712.9549796755,SHORT,12053.289848244814,52209.74073832897,0.003431,0.309305,0.2172826878264852,1.0,0.0625,0.29411764705882354,-0.2451923076923077,-0.01357466063348417,31-90,0.3529,0,0.0,20984223755.0,0.000132,0.000134,2e-06,1.3e-05,0.190693,0.260941,0.0,0.0,0.005743976993846545,0.024880472753198095,0.31522308756834777,5.558289614263985,0.8491,0.0031,0.0,1.4,0.3,0.6,0.0,0.9548,0.0832,1.4708,1.4,0.9,0.6,0.1495,0.5203141257025858,0.750344353771567,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5558289614263985,none,none
EXPE,0.012768724871582891,694.3663218548161,2,4,694.3790905796877,6,78.0,15.262348,5.851365,19.96784,6,0,0,0.0,0.0,0.012768724867253905,275.53567227856416,2,4,345991.0,1608207.0,0.0019102819980978886,287.49413916678566,0,0,-694.3535531299445,SHORT,0.006384362435791446,173.59158046370402,0.0,0.603184,1.8389032517410432e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,31106316159.0,1.1e-05,5.2e-05,0.0,0.0,0.149606,0.414038,0.0,0.0,2.0524328252685928e-09,5.5805894718098504e-05,0.31412714184686963,5.222863325090494,0.6857,0.0,1.7,0.1556,0.0,0.6,0.0,2.0968,0.0,1.7,0.4667,0.0,0.6,0.3594,0.2856301087511132,0.4861167939556487,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5222863325090494,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
AVTX,5.371521198523902e-09,4.801871821695908e-09,8,7,1.554491421874371e-08,15,53.0,0.559135,0.338498,0.811291,15,0,1,0.0,7.626107874305962e-10,4.366954597121186e-09,1.2265597544308619e-09,8,7,1290065.0,905564.0,5.381944049275945e-10,2.068249534838358e-09,0,0,5.696493768279937e-10,LONG,6.714401498154877e-10,6.859816888137011e-10,0.187017,0.744566,1.1186306919427114,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,328837362.0,0.003923,0.002754,0.0,0.0,0.100194,0.430717,0.0,0.0,2.04186089357902e-14,2.0860819605215696e-14,0.45660384197099546,5.170410029868685,2.815,0.0,0.0,1.0889,0.0,0.6,0.0622,2.815,0.0,0.2117,0.9333,0.15,0.6,0.4604,0.46510438888888883,0.5255415499047619,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5170410029868685,none,none
SAP,53166.908311477186,1.0977021913117587e-08,3,7,53166.908311488165,10,53.8,6.268168,1.483939,8.318552,10,0,0,0.0,0.0,53166.908311477186,1.0693131641628127e-08,3,7,132766.0,741997.0,19128.9718560459,3.899160009473361e-09,1,0,53166.908311466206,LONG,17722.302770492395,1.5681459875882268e-09,0.0,0.025862,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,222629536923.0,1e-06,3e-06,0.0,0.0,0.359791,0.355211,0.0,0.0,0.0007960445417726372,7.043746347685191e-17,0.23799022983435372,4.599280252535962,0.7997,0.0,0.6691,0.3111,0.0,0.6,0.0,1.3659,0.0,1.7,0.9333,0.0,0.6,0.0,0.15801896311111113,0.3316566397201671,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4599280252535962,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none
HUT,0.011423278537019965,33.0535860273742,3,6,66.12289838650045,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.0031534422490821917,13.968167999191238,0.004303053215035856,19.07241584487241,3,6,180652.0,353572.5,0.0019757317112013345,3.0121015352555416,0,0,-33.04216274883718,SHORT,0.0038077595123399885,5.508931004562367,0.623308,0.422985,0.000345598765821036,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,4.584647479480242e-09,6.632904878274859e-06,0.3919758527218324,4.415307161757054,0.7849,0.0,1.7,0.3111,0.15,0.6,0.3738,0.8068,0.0,1.7,0.7778,0.3,0.6,0.2307,0.3936738103066516,0.5084483367287779,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4415307161757054,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
XLV,0.09382277376897163,24.28816192681808,2,6,24.451058812600106,8,44.0,12.819282,0.691592,16.861845,8,0,2,0.0,24.198993578233573,0.09066126048037439,24.196619081473752,2,6,102900.0,440708.0,0.04056550104358065,13.778129491231754,0,0,-24.19433915304911,SHORT,0.04691138688448582,4.048026987803014,0.033697,0.003769,0.0038629013612337636,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,148.789983,0.0,0.0,0.0,0.0,0.432363,0.566969,0.0,0.0,0.0,0.0,0.18645589676151333,4.356498629837356,0.9787,0.0,0.1303,0.1556,0.0,0.6,0.0,0.9787,0.0,1.7,0.7778,0.3,0.6,0.0,0.08858381155555556,0.3377777777777778,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.4356498629837356,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
SPXS,7.386116968382404e-08,8.5992591328417,1,4,17.19312041804743,5,36.8,7.959772,9.609756,7.409777,5,1,4,7.386116968382404e-08,8.5992591328417,7.386116968382404e-08,8.593861211320814,1,4,69628.0,226838.5,2.704719507173527e-08,1.5320565439076024,0,0,-8.59925905898053,SHORT,7.386116968382404e-08,2.149814783210425,0.0,0.000628,8.589248043676057e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,435516020.0,0.00016,0.000521,0.0,0.0,0.36619,0.177979,0.0,0.0,1.6959461028281816e-12,4.9362473123501286e-05,0.31018208624057697,4.16249889177803,0.6518,0.0,1.7,0.0,0.15,0.6,0.0,0.7958,0.0,1.7,0.4667,0.6,0.6,0.0,0.5349999999999999,0.6266666666666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.41624988917780303,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target"
POET,76914.85542135197,46321.63834323234,3,4,169541.04079828077,7,73.571429,3.249755,2.275948,3.980111,7,1,1,76879.50531567844,0.07320869965917241,76879.50531567844,46270.754520533344,3,4,221837.5,342361.5,7441.753427513588,10179.270543532668,1,1,30593.217078119626,LONG,25638.285140450655,11580.409585808085,0.00046,0.001098,1.660451965265804,1.0,0.3333333333333333,0.25,0.025641025641025605,-0.05769230769230771,31-90,0.3333,0,0.0,960430765.0,0.000231,0.000356,8e-06,1.1e-05,0.096883,0.219643,0.0,0.0,0.26694568806790203,0.12057516281049248,0.4073350961439818,4.066363581591203,0.8214,0.9832,1.2076,0.3111,0.15,0.6,0.0,0.6876,0.4621,1.7,0.4667,0.15,0.6,0.0,0.6151973214048103,0.627874681991766,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.40663635815912025,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
