ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
EQT,345714.61579965404,1.1601651262917642e-11,6,3,359651.78422622493,9,55.555556,27.46463,54.699323,0.229936,9,0,1,0.0,7.319775113739092e-12,331777.4473730832,7.319775113739092e-12,6,3,3038705728770496.5,1687137.5,104563.0,345714.61579965404,LONG,57619.102633275674,3.8672170876392144e-12,0.040314,0.369075,99.0,1.0,36020609800.0,4.7e-05,3e-06,0.01599614858082599,1.0736123316932892e-18,5.380792811579398,0.24556157365039036,0.5380792811579398,none,not_extended
JETS,0.004374616695631843,90557.14091856609,5,2,119526.36058768819,7,47.714286,0.529265,0.313437,1.068835,7,1,1,1.5599370581079963e-10,28969.21091988872,0.001543465438931852,61587.92999867736,5,2,39842069.113217816,242183.0,122320.0,-90557.1365439494,SHORT,0.0008749233391263687,45278.570459283044,0.647177,0.3199,4.830780489818839e-08,1.0,1000450000.0,0.000242,0.000122,8.745298007160465e-09,0.4525820426736273,5.349174047619048,0.6436390347745946,0.5349174047619047,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
VST,196728.12263197836,7821.324941143007,7,10,237638.66748542883,17,50.764706,17.051274,44.781431,0.41318,17,3,3,164976.24210658963,1336.8262747461467,83513.07300872315,6482.721175277079,7,10,164564.36210248142,690119.0,1956925.5,188906.79769083534,LONG,28104.017518854052,782.1324941143007,0.57549,0.171148,25.152787297855003,1.0,53306163299.0,1.3e-05,3.7e-05,0.005272189139033623,0.00014672458974907562,5.226466081333241,0.4541385774043415,0.5226466081333241,none,none
ARKK,138051.29662814393,89278.41975996052,5,2,275784.3644097166,7,46.857143,1.152812,1.109889,1.324503,7,0,2,0.0,89278.41975996052,55923.86971715226,48102.53304892104,5,2,2.730290350109445,441871.0,129000.0,48772.876868183404,LONG,27610.259325628787,44639.20987998026,0.594905,0.461208,1.546300852986838,1.0,5723514000.0,7.7e-05,2.3e-05,0.048240048553439,0.07799266303879096,5.146632719183292,0.38028866406404643,0.5146632719183292,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
WDC,588904.9393091507,70353.76667378779,9,4,754111.2682401476,13,46.230769,61.182948,89.44437,4.660104,13,1,0,4049.3600664715796,0.0,225449.947857875,39887.20007495174,9,4,7.721355873128932,941806.0,738496.0,518551.1726353629,LONG,65433.88214546119,17588.441668446947,0.617171,0.433048,8.370624163447431,1.0,118717518768.0,8e-06,6e-06,0.005511729256516329,0.0014815371691534935,5.108191310482004,0.41147020260278777,0.5108191310482004,none,none
MOD,39876.518223671446,4376.048143043871,3,5,88498.71364099556,8,34.875,0.918603,2.309022,0.362435,8,1,1,39870.09913123636,6.160156667868918,39870.09913123636,1752.0103862536932,3,5,4721.599783755927,855636.0,848940.0,35500.47008062757,LONG,13292.172741223816,875.2096286087742,0.000161,0.599636,9.112449616684135,1.0,13551390317.0,6.3e-05,6.3e-05,0.009808715143086831,0.0006458448971917206,5.046392724842914,0.4566650217766155,0.5046392724842914,none,none
JPM,273952.97665379586,179587.99303706776,11,3,459304.0997977273,14,52.0,2.57105,3.122396,0.549446,14,1,0,1.6711820098078456,0.0,166366.84672602426,102566.89416145798,11,3,60.65271470825955,1968919.0,366055.0,94364.9836167281,LONG,24904.816059435987,59862.664345689256,0.392718,0.428877,1.525452631998904,1.0,846005115390.0,2e-06,0.0,0.00029438138855644047,0.0007075922267691391,4.8701364734813986,0.23312464095238095,0.48701364734813984,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
COP,409538.4689945084,0.02018707533033702,20,6,441952.35715420684,26,56.769231,1.321784,1.56219,0.520431,26,5,1,2.298472368986116e-11,3.4531806945187135e-17,220691.63823597442,0.015783511815616807,20,6,513511957528605.44,1632918.5,810884.0,409538.4488074331,LONG,20476.92344972542,0.00336451255505617,0.461121,0.218138,99.0,1.0,151105565970.0,1.1e-05,5e-06,0.0013551402503459628,2.2265973681764636e-10,4.865727857597172,0.2830434890535445,0.4865727857597172,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
APLD,285507.5060720607,71140.77649269052,3,2,427789.0590574418,5,37.8,4.024518,5.304227,2.104955,5,0,1,0.0,19933.787834195413,167406.452626758,51206.9886584951,3,2,0.8689291941249635,423539.0,101055.0,214366.7295793702,LONG,95169.16869068691,35570.38824634526,0.413653,0.280202,4.013275088463445,1.0,7887239276.0,5.4e-05,1.3e-05,0.1206622055708088,0.045098654930606746,4.818845643537537,0.2783913208517534,0.48188456435375365,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
EFA,30418.34086845021,4395.470960622971,12,9,65232.16234900671,21,67.0,14.102859,20.72903,2.743709,21,0,2,0.0,4395.448101384731,28625.030725999728,4395.448101384731,12,9,5.264488100431273e+17,794788.0,1000105.0,26022.86990782724,LONG,2534.8617390375175,488.3856622914412,0.058955,5e-06,6.920382625878847,1.0,75947379264.0,1e-05,1.3e-05,0.0003337655312932007,6.43057952788296e-05,4.812354517544221,0.48737081510765456,0.48123545175442206,none,none
CVNA,1471892.548396743,269083.6004696223,10,3,2501289.8934377655,13,63.846154,1.410539,1.360251,1.578165,13,3,1,579043.9471848361,86954.9324586574,348891.238667225,152252.1746554904,10,3,1.3044403251850545,1830010.0,348323.0,1202808.9479271206,LONG,147189.25483967428,89694.5334898741,0.762964,0.434183,5.470019524890777,1.0,51280833496.0,3.6e-05,7e-06,0.028702586289116247,0.017490849382717315,4.806023036581804,0.2599960604110198,0.4806023036581804,none,not_extended
NCLH,174880.7951876863,27783.457738781755,6,1,230447.7791874292,7,43.0,0.417599,0.418154,0.414266,7,1,0,0.061248086616463804,0.0,163505.42591475314,27783.457738781755,6,1,148693.91927805968,737323.0,41250.0,147097.33744890455,LONG,29146.79919794772,27783.457738781755,0.065046,0.0,6.294421552274165,1.0,9229354687.0,8e-05,4e-06,0.03158053860363869,0.030103358989893542,4.803899829851779,0.19995163456555304,0.4803899829851779,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
ENPH,59688.92351784511,4.6261115974108773e-10,2,1,59688.92351784558,3,50.333333,0.915307,0.680507,1.384906,3,0,0,0.0,0.0,59688.92351784386,4.6261115974108773e-10,2,1,47689475088686.336,480725.0,120184.0,59688.92351784465,LONG,29844.461758922556,4.6261115974108773e-10,0.0,0.0,99.0,1.0,4112569952.0,0.000117,2.9e-05,0.0725688854104689,1.1248712244179909e-15,4.785355518413963,0.32263366614047495,0.47853555184139634,"not_extended, trend_continuation","confirmation_volume, momentum_aligned, room_to_target, trend_aligned"
WIX,7.763527137775128e-06,1.976912889952209e-10,4,4,7.764148395999887e-06,8,61.5,152.456629,0.384817,304.528441,8,1,1,1.4049498316186984e-19,1.9769121317252942e-10,7.763103570839224e-06,1.9769121317252942e-10,4,4,102209356361.14772,331976.5,378504.0,7.763329446486134e-06,LONG,1.940881784443782e-06,4.942282224880522e-11,5.5e-05,0.0,99.0,1.0,3571019624.0,9.3e-05,0.000106,5.435091343098657e-12,1.3839974979875726e-16,4.694630628206051,0.6325000000000001,0.46946306282060507,none,none
CIFR,553248.1191995272,0.0,4,0,596417.2932685291,4,48.0,0.553646,0.553646,,4,0,0,0.0,0.0,209192.76030780113,0.0,4,0,0.5233366769198777,822911.5,0.0,553248.1191995272,LONG,138312.0297998818,0.0,0.621883,0.0,99.0,1.0,7194920668.0,0.000114,0.0,0.19223565648893934,0.0,4.671636562968147,0.07267792266652803,0.4671636562968147,none,not_extended
BP,0.006515268044966183,0.13399235304047177,7,9,0.27450821718770263,16,82.0,26.263109,3.380744,44.060504,16,0,2,0.0,0.13399235247638108,0.005721956872979633,0.13399235247638108,7,9,9.768616260714632e+23,1313931.0,865731.5,-0.12747708499550559,SHORT,0.0009307525778523119,0.014888039226719087,0.121762,0.0,0.04862417814991484,1.0,92871660302.0,1.4e-05,9e-06,1.0021922455415261e-10,1.6030766735844036e-09,4.5586008206104935,0.4895602984290937,0.45586008206104933,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
DELL,161624.726778225,760003.1173808124,12,16,1022815.1142431004,28,47.178571,0.751752,1.016953,0.55285,28,1,8,4743.085683820779,161188.71859687142,64695.72124698573,483363.0471238443,12,16,12.694760187759671,1386305.5,2238772.0,-598378.3906025874,SHORT,13468.727231518751,47500.194836300776,0.599716,0.363999,0.2126632418762043,1.0,60421190442.0,2.3e-05,3.7e-05,0.002229139666562472,0.007861512573456748,4.513221091618281,0.5346495887758691,0.4513221091618281,none,none
ETOR,35186.287298417745,0.0,3,0,35186.287298417745,3,52.333333,1.032004,1.032004,,3,0,0,0.0,0.0,33024.98791772052,0.0,3,0,3.804009699010384e+33,157289.0,0.0,35186.287298417745,LONG,11728.762432805916,0.0,0.061424,0.0,99.0,1.0,2286661682.0,6.9e-05,0.0,0.051292075802606266,0.0,4.4382503517527905,0.18,0.44382503517527905,none,not_extended
OKLO,490594.386082198,101388.49243195327,4,2,668551.5740846372,6,58.5,0.81932,1.161156,0.135647,6,0,0,0.0,0.0,229495.26555321764,70861.2404755719,4,2,0.503873915158307,749386.5,110965.0,389205.89365024475,LONG,122648.5965205495,50694.24621597664,0.53221,0.301092,4.838758071202801,1.0,9362300425.0,8e-05,1.2e-05,0.13100262857731304,0.05414721159834671,4.380628558288786,0.1552433512503212,0.4380628558288786,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
PONY,1.703516932800452e-19,6.092267127583555e-18,2,1,1.2354885948447155e-17,3,50.666667,11.353369,0.716494,32.627119,3,1,1,1.668418809239388e-19,6.092267127583555e-18,1.668418809239388e-19,6.092267127583555e-18,2,1,3519.0987103917496,270367.0,25414.0,-5.92191543430351e-18,SHORT,8.51758466400226e-20,6.092267127583555e-18,0.020603,0.0,0.027961954016880695,1.0,3516937232.0,7.7e-05,7e-06,2.4218756554715393e-25,1.7322649583140343e-23,4.241185685828428,0.3636170168764005,0.42411856858284275,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
FSLR,8240.923855388439,161353.54357242901,8,7,178215.45502861313,15,43.066667,0.772617,0.522098,1.058925,15,3,2,4253.159995727097,4.035372333028233,3985.4572980703915,134486.4565642926,8,7,23387.887449156726,562561.0,2833831.0,-153112.61971704056,SHORT,1030.1154819235549,23050.506224632718,0.516382,0.166511,0.0510737085342611,1.0,21499757648.0,2.6e-05,0.000132,0.0004791288807943287,0.0107212865382122,4.228296525564282,0.5754125020205224,0.4228296525564282,none,none
FLEX,0.21537559734216127,21909.409607823312,4,7,21909.626386111908,11,42.636364,2.095318,1.103967,2.661804,11,0,3,0.0,4.0977336316901273e-05,0.21536312664178658,21909.408163579465,4,7,783046212.4635495,1690403.5,771940.0,-21909.19423222597,SHORT,0.05384389933554032,3129.9156582604733,5.8e-05,0.0,9.830278460139608e-06,1.0,28792544988.0,5.9e-05,2.7e-05,1.870063912654511e-08,0.001087057660086992,4.2228960731840335,0.5110298244070584,0.4222896073184033,none,not_extended
META,4986782.064603216,1598857.8149961238,14,14,9081024.498659706,28,53.535714,6.205376,11.797775,0.612976,28,1,3,694787.230085313,424599.3885268379,1273220.6951335294,289067.7339467641,14,14,0.7540173623450778,6145261.5,2133105.0,3387924.2496070922,LONG,356198.7189002297,114204.12964258027,0.744681,0.819204,3.1189653125067323,1.0,1387829896438.0,4e-06,2e-06,0.002566587733946705,0.000822897171589229,4.219335443041355,0.3005578644783314,0.4219335443041355,none,not_extended
DUOL,183863.67115441707,0.0,1,0,367727.34230883414,1,31.0,1.532819,1.532819,,1,0,0,0.0,0.0,183863.67115441707,0.0,1,0,0.0,184800.0,0.0,183863.67115441707,LONG,183863.67115441707,0.0,0.0,0.0,99.0,1.0,3796779174.0,4.9e-05,0.0,0.48426221997186153,0.0,4.00300381970456,0.05,0.40030038197045603,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned"
SJM,2.158296004187427e-27,1.9173018174151113e-28,2,1,2.350026185928938e-27,3,50.666667,3.78653,4.625531,2.108527,3,0,0,0.0,0.0,1.990532095163605e-27,1.9173018174151113e-28,2,1,0.0,648400.0,57600.0,1.966565822445916e-27,LONG,1.0791480020937135e-27,1.9173018174151113e-28,0.07773,0.0,11.256944444444443,1.0,9548224000.0,6.8e-05,6e-06,1.1302080911525678e-33,2.008019310622699e-34,3.995327657445012,0.16419267974564494,0.3995327657445012,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
JNJ,69669.3251996845,1.8073182451837946e-09,5,8,139338.65039937262,13,69.769231,2.110091,5.036841,0.280871,13,1,2,1.0938676959566582e-19,6.56932270149963e-21,69669.3251996845,1.4922183704007165e-09,5,8,6.625646718510518e+26,958526.0,2121394.0,69669.3251996827,LONG,13933.865039936902,2.2591478064797433e-10,0.0,0.174347,99.0,1.0,573459550811.0,2e-06,4e-06,0.0002429790387174004,3.939506811395509e-18,3.9943855211004466,0.3143546490787059,0.39943855211004464,none,none
AMZN,4009396.1526333215,3546686.4098704746,18,10,11489514.440137133,28,50.571429,0.292537,0.298753,0.281349,28,4,0,2080632.4039202947,0.0,1166877.2292026377,1420211.3045074616,18,10,3.5687350952873986,4466714.5,3777779.5,462709.7427628469,LONG,222744.2307018512,354668.64098704746,0.708964,0.599567,1.1304625470904672,1.0,2575200167504.0,2e-06,1e-06,0.0008649589011084329,0.0013772468853588506,3.971026473481399,0.33568335714285713,0.39710264734813994,none,none
COIN,1838120.413111558,0.0,6,0,3429720.9982186053,6,48.0,1.061278,1.061278,,6,2,0,1424706.4618666412,0.0,1326290.7227076534,0.0,6,0,0.07277809055027867,2474777.5,0.0,1838120.413111558,LONG,306353.4021852597,0.0,0.278453,0.0,99.0,1.0,38927394249.0,6.4e-05,0.0,0.07869866660626264,0.0,3.951314923014742,0.05315371725717875,0.3951314923014742,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
