ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BTDR,313.08208003158063,87021.28497005804,1,3,173671.58878397007,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,313.08208003158063,59670.24928089608,1,3,173.16878559307236,78739.0,3563113.0,-86708.20289002646,SHORT,313.08208003158063,29007.09499001935,0.0,0.314303,0.003597764387635792,1.0,2388585288.0,3.3e-05,0.001492,0.0013107427296168653,0.12144048251384587,0.2807135101320433,6.630349239691703,0.6630349239691703,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
W,6.031007700571359e-06,8.497597723490345e-13,6,4,1.2062016252973086e-05,10,45.8,2.395634,1.812352,3.270557,10,1,2,6.030189350912117e-06,7.650586220675611e-15,6.030189350912117e-06,6.365046056147573e-13,6,4,376243419.702623,823194.5,1698295.5,6.031006850811587e-06,LONG,1.0051679500952265e-06,2.1243994308725864e-13,0.000136,0.250959,99.0,1.0,8408975225.0,9.8e-05,0.000202,1.1953513040528983e-12,2.526347591745445e-19,0.5842300999729213,6.557827857142858,0.6557827857142857,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
FAS,3.682725613048288e-06,1594.5523144048798,2,5,3187.5146817291247,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,60.302487674061894,3.016146063660409e-06,1453.5642468709962,2,5,2003.7836524974693,276793.0,204081.0,-1594.552310722154,SHORT,1.841362806524144e-06,318.91046288097596,0.181002,0.088419,2.3095671303971974e-09,1.0,2217999046.0,0.000125,9.2e-05,8.301909822030392e-12,0.0014378295764198266,0.4966449504761904,6.433954737187232,0.6433954737187232,none,none
AVTX,1.3341942535252911e-05,1.1922103358100006e-05,10,7,3.8605988428605824e-05,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,1.8934126039496322e-06,1.0842289423840033e-05,3.045306645033677e-06,10,7,8.533924980902139,1385065.0,905564.0,1.4198391771529052e-06,LONG,1.3341942535252912e-06,1.703157622585715e-06,0.187353,0.744566,1.1190930102269454,1.0,328609478.0,0.004215,0.002756,4.0601210337739894e-11,5.1829230031694794e-11,0.7062395,5.872178885714286,0.5872178885714285,none,none
HL,35.11711436208823,2.6996375838680446,2,5,37.81842858726971,7,51.0,5.835212,1.902176,7.408426,7,0,0,0.0,0.0,30.121226971305667,2.6979608149463368,2,5,296363442.34716105,649194.0,923045.5,32.417476778220184,LONG,17.558557181044115,0.539927516773609,0.142264,0.000621,13.00808470438183,1.0,12810384697.0,5.1e-05,7.2e-05,1.3706502651053146e-05,4.2147642677745024e-07,0.4276436017543648,5.781432040904527,0.5781432040904526,none,none
CDNS,4.6068880641620725e-15,28848.60395458626,4,10,57475.05301821681,14,77.285714,0.662899,0.455913,0.745693,14,0,1,0.0,1.329696503093096e-22,1.787518977158718e-15,28626.449063630553,4,10,7.374672201908295e+18,166520.0,16504999.0,-28848.60395458626,SHORT,1.1517220160405181e-15,2884.860395458626,0.61199,0.007701,1.596918891262218e-19,1.0,83692950960.0,2e-06,0.000197,1.3761278612233057e-22,0.0003446957434727578,0.2601759330624256,5.772415799999999,0.5772415799999999,"bounce_and_fail, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned"
MOD,302.7006958939102,754.1597587424916,5,7,1360.5407690770446,12,33.25,1.791481,3.140196,1.020787,12,1,1,8.938399144794309,0.001381033413301445,189.58943040730736,430.9062960650293,5,7,1153.9632906006766,943836.0,1075759.0,-451.45906284858137,SHORT,60.54013917878204,107.73710839178452,0.373674,0.428627,0.4013747649419035,1.0,12405014094.0,7.6e-05,8.7e-05,4.8802958803621044e-05,8.684964609906755e-05,0.6186038265406169,5.526270980737222,0.5526270980737222,none,none
ELF,4442.431163069073,73.50755049389275,4,1,8958.369876629358,5,55.6,1.672143,1.165247,3.699725,5,1,0,4434.9052112932995,0.0,4434.9052112932995,73.50755049389275,4,1,3343764216328.9287,263476.0,346498.0,4368.9236125751795,LONG,1110.6077907672682,73.50755049389275,0.001694,0.0,60.43503195550183,1.0,4089367551.0,6.4e-05,8.5e-05,0.002715842430196043,0.00017975285805727458,0.4497963137784725,5.514717868271887,0.5514717868271888,none,none
LVS,150384.91798768233,100999.30187893125,3,9,254406.6601790369,12,69.083333,6.926168,18.928593,2.92536,12,0,4,0.0,100999.3018774006,147458.29792748022,61763.256642770204,3,9,55424473520.92738,454522.0,431685.5,49385.616108751085,LONG,50128.30599589411,11222.144653214584,0.019461,0.388478,1.4889698759299352,1.0,38104057101.0,1.2e-05,1.1e-05,0.013155634808918692,0.002945131176837353,0.39752282327261884,5.373408667120981,0.5373408667120981,none,none
CNR,1.707464744427985e-30,8.964455202260907e-07,1,2,8.964455202260907e-07,3,71.666667,17.464383,0.75188,25.820635,3,0,0,0.0,0.0,1.707464744427985e-30,8.964455202260907e-07,1,2,5.250155373055199e+23,200985.0,293440.0,-8.964455202260907e-07,SHORT,1.707464744427985e-30,4.4822276011304537e-07,0.0,0.0,1.9047055352536635e-24,1.0,4573374892.0,4.4e-05,6.4e-05,3.733489566785301e-36,9.800700154651685e-13,0.32490437576874537,5.207148271118058,0.5207148271118058,none,none
ARKK,135029.63468406105,1893.8172804587973,2,4,136923.45196451986,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,169.92513563855113,97861.50404766,926.2555304816242,2,4,140.51391574517098,237470.0,511003.0,133135.81740360224,LONG,67514.81734203052,473.4543201146993,0.275259,0.510906,71.30024426186918,1.0,5723514000.0,4.1e-05,8.9e-05,0.11796043015187964,0.0008272091587697686,0.36785904484902676,5.161111439387104,0.5161111439387104,confirmation_volume,"continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned"
SYY,8718.290601603025,31112.14797010764,5,10,70942.5865418183,15,65.866667,13.743729,11.482153,14.874516,15,2,1,8718.289047199429,0.00019575642030437998,8718.286914311611,31112.146715348845,5,10,17454795.83747531,1227903.0,416602.5,-22393.857368504614,SHORT,1743.658120320605,3111.214797010764,0.0,0.0,0.28022143022653095,1.0,35464814558.0,3.5e-05,1.2e-05,0.0004916586036193661,0.0008772680291116733,0.5145085380791186,5.003289048384094,0.5003289048384094,none,none
AI,323.8117944623829,1.932612709106731e-14,1,2,323.811794462383,3,34.666667,26.384663,2.625199,38.264394,3,0,0,0.0,0.0,323.8117944623829,1.9211603032755893e-14,1,2,1.413728256039724e+18,90758.0,68209.0,323.8117944623829,LONG,323.8117944623829,9.663063545533655e-15,0.0,0.005926,99.0,1.0,1321494264.0,6.9e-05,5.2e-05,0.002450345818999203,7.312225114231487e-20,0.4958830508675168,4.929095514395986,0.4929095514395985,none,none
HUN,7.330135475712277e-09,1.4516890052008043e-08,3,6,3.6363915579728364e-08,9,39.666667,0.595196,1.075309,0.35514,9,1,0,4.307202699629988e-09,0.0,4.307202699629988e-09,3.997797431199657e-09,3,6,1.8455984423355218,181153.0,280875.0,-7.186754576295766e-09,SHORT,2.4433784919040924e-09,2.4194816753346737e-09,0.412398,0.724611,0.5049384165238848,1.0,2390888455.0,7.6e-05,0.000117,1.0219541973170355e-14,1.0119592448049498e-14,0.4291976323751561,4.91257670596444,0.491257670596444,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
LION,0.0,13030.37845622137,0,3,26060.75691244274,3,68.0,0.294448,,0.294448,3,0,2,0.0,13030.37845622137,0.0,11804.865819799372,0,3,3.272862643831432e+17,0.0,1078797.5,-13030.37845622137,SHORT,0.0,4343.459485407123,0.0,0.09405,0.0,1.0,3212372769.0,0.0,0.000336,0.0,0.013521031952836614,0.18,4.848289775017499,0.4848289775017499,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
IVZ,2443459.9236128135,2.1339590951292504e-07,5,4,2443459.9236132405,9,98.777778,225.40083,211.828862,242.365789,9,0,2,0.0,9.355114930816821e-08,1252358.2895395274,9.738391645160392e-08,5,4,5518865031698.025,4317320.0,268423.5,2443459.9236126,LONG,488691.9847225627,5.334897737823126e-08,0.487465,0.543647,99.0,0.7,10652607386.0,0.000405,2.5e-05,0.4587533990643619,5.0080675505176506e-14,0.7791372246158975,4.832736014042815,0.48327360140428144,none,none
BITX,0.0,2.0870060191868508e-17,0,2,2.0870060191868508e-17,2,80.0,1.289264,,1.289264,2,0,0,0.0,0.0,0.0,1.4030598236411575e-17,0,2,2.051418419721908,0.0,178750.0,-2.0870060191868508e-17,SHORT,0.0,1.0435030095934254e-17,0.0,0.327716,0.0,1.0,1457377600.0,0.0,0.000123,0.0,7.16014167909144e-23,0.13889479818794936,4.658494000927112,0.46584940009271114,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
