ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
DAVE,0.0,2.1478816918881853e-20,0,2,2.1478816918881853e-20,2,93.5,244.0,,244.0,2,0,0,0.0,0.0,0.0,2.147845895956391e-20,0,2,0.0,1932310.0,0.0,1.2680546951448152e-20,0,1,-2.1478816918881853e-20,SHORT,0.0,1.0739408459440927e-20,0.0,1.7e-05,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2604481696.0,0.0,0.000742,,,,,0.0,0.0,0.0,0.590375,0.0,0.0,0.0,4.1234340313985173e-26,0.154432826453478,4.637535167647361,0.8177,0.0,0.3837,0.0,0.0,0.3429,0.0,2.489,0.0,1.6502,0.1556,0.0,0.3429,0.0,0.03428571428571428,0.5098412698412698,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.951118758230015,1,-1.5223367620089354,1,0.0,0.0,0.0,1932310.0,515340.0,0.0,0.4637535167647361,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
GFS,1.2771576424453425e-19,4.118363789356182e-19,1,1,6.672679074246867e-19,2,44.0,1096.166667,1238.0,954.333333,2,0,0,0.0,0.0,1.2771576424453425e-19,4.118363789356182e-19,1,1,396815.5,1279650.0,9.008962214031274e-20,2.986157662624448e-19,1,1,-2.8412061469108397e-19,SHORT,1.2771576424453425e-19,4.118363789356182e-19,0.0,0.0,0.31011287680464933,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,47606287286.0,8e-06,2.7e-05,10616048.0,2937092.0,0.03737883438356722,0.43568604592569793,0.0,0.0,0.705392,0.725084,0.0,0.0,2.682749937571644e-26,8.650882108522051e-26,0.33411683107059986,4.392406825722503,1.091,0.0,1.6502,0.0,0.0,0.6,0.0,2.1422,0.0,1.6502,0.0,0.0,0.6,0.0,0.258444372936437,0.32723303791218766,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.1828634345445628,1,-1.1048932744816928,1,0.0,0.0,793631.0,1279650.0,8733840.0,747510.0,0.4392406825722503,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
GOOG,0.5242210563887321,32.257751811445054,4,11,33.30619392422252,15,89.866667,16.974718,4.933915,21.353192,15,2,1,0.20748951148719652,0.048138522550499226,0.3167315183884793,31.99962938599389,4,11,3723574.5,12601045.0,0.14456668707773948,16.89110439350916,0,1,-31.73353075505632,SHORT,0.13105526409718302,2.9325228919495503,0.395805,0.008002,0.016251010282828774,1.0,0.0,0.09090909090909091,-0.3076923076923077,-0.2167832167832168,91+,0.0909,0,0.0,1879382770000.0,2e-06,7e-06,,,,,0.0,0.0,0.275774,0.523629,0.0,0.0,6.973314121485907e-10,1.56036489147421e-08,0.3542275507671399,4.173668932417836,0.3142,0.0,1.6502,0.4667,0.3,0.6,0.2113,0.3735,0.0,1.6502,1.4,0.15,0.6,0.0,0.3319776490190804,0.4094957395766246,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.2334271422618475,1,0.0,1837140.0,7447149.0,12601045.0,642908.0,16981811.0,0.4173668932417836,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
SG,0.0,0.0011126310331053102,0,1,0.0022252620662106203,1,31.0,,,,1,0,0,0.0,0.0,0.0,0.0011126310331053102,0,1,0.0,461162.0,0.0,0.00023996173695454504,0,1,-0.0011126310331053102,SHORT,0.0,0.0011126310331053102,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,1045815488.0,0.0,0.000441,4662721.0,409386.0,0.0,1.1264723268504542,0.0,0.0,0.0,0.215671,0.0,0.0,0.0,1.0638884639517885e-08,0.15222713867964344,3.811656153380218,0.5983,0.0,0.324,0.0,0.0,0.6,0.0,2.815,0.0,0.3967,0.0,0.0,0.6,0.0,0.06,0.35,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2844323815203524,1,-0.3741974180352118,1,0.0,0.0,0.0,922324.0,0.0,0.0,0.3811656153380218,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned"
RDW,0.0,3.853203596213931e-08,0,1,3.853203596213931e-08,1,99.0,12.640078,,12.640078,1,0,0,0.0,0.0,0.0,3.853203596213931e-08,0,1,0.0,1619476.0,0.0,1.1257146870426741e-08,0,1,-3.853203596213931e-08,SHORT,0.0,3.853203596213931e-08,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,3479088553.0,0.0,0.000465,,,,,0.0,0.0,0.0,0.29215,0.0,0.0,0.0,1.1075324866023699e-13,0.12014710029279674,3.763941891683503,0.6063,0.0,0.2523,0.0,0.0,0.3429,0.0,1.7709,0.0,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.24994728582681,1,0.0,0.0,0.0,1619476.0,1644223.0,0.0,0.3763941891683503,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
DVN,4.974769284591621e-19,3.797571438795701e-18,1,2,8.092619806050564e-18,3,64.666667,7.671356,4.212394,9.400837,3,1,1,4.974769284591621e-19,1.857495084373154e-18,4.974769284591621e-19,1.9400763544225475e-18,1,2,1548018.0,552196.0,1.5653127353746566e-19,7.622092329566819e-19,0,2,-3.300094510336539e-18,SHORT,4.974769284591621e-19,1.8987857193978505e-18,0.0,0.489127,0.13099870179583079,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,1,0.3333,29342508000.0,5.3e-05,1.9e-05,,,,,0.0,0.0,0.31465,0.20071,0.0,0.0,1.69541379509605e-25,6.4711091478542e-25,0.3387855251022569,3.336236146011204,0.9877,0.0,1.6502,0.0,0.15,0.6,0.0,0.5026,0.0,1.6502,0.1556,0.15,0.6,0.2779,0.42129186576538497,0.3579655087560366,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8032981619713948,1,0.0,0.0,1548018.0,1104392.0,0.0,0.0,0.3336236146011204,none,none
RKLB,0.0,7.226597390633915e-08,0,3,1.445319478126783e-07,3,35.666667,6.575528,,6.575528,3,0,1,0.0,4.990129109125265e-08,0.0,4.990129109125265e-08,0,3,0.0,2844679.0,0.0,1.4863689672075321e-08,0,2,-7.226597390633915e-08,SHORT,0.0,2.4088657968779717e-08,0.0,0.309477,0.0,1.0,0.0,0.6666666666666666,-0.3076923076923077,0.3589743589743589,31-90,0.3333,0,0.0,78571234402.0,0.0,3.6e-05,,,,,0.0,0.0,0.0,0.20568,0.0,0.0,0.0,3.065836772467272e-15,0.1236338663858544,3.3339861601737253,0.5552,0.0,0.0812,0.0,0.0,0.6,0.0,0.4731,0.0,1.6502,0.3111,0.15,0.6,0.1496,0.06,0.4173696627045467,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.8267381976223573,1,2637444.0,2622299.0,0.0,5689358.0,0.0,0.0,0.33339861601737253,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
COHR,2.553213769123263e-09,5.054208474279131e-09,2,3,1.0160636012525657e-08,5,65.8,286.866667,136.6,362.0,5,2,0,2.553213769123263e-09,0.0,2.540733652591656e-09,2.6912348792025886e-09,2,3,3041369.0,5808000.0,1.2414513250217061e-09,2.3848018990472745e-09,1,2,-2.500994705155868e-09,SHORT,1.2766068845616316e-09,1.6847361580930436e-09,0.004888,0.467526,0.5051658992929494,1.0,0.0,0.6666666666666666,-0.3076923076923077,0.3589743589743589,31-90,0.0,0,0.0,73867538430.0,4.1e-05,7.9e-05,,,,,0.0,0.0,0.486231,0.471845,0.0,0.0,1.7282380213216367e-16,2.280753080312228e-16,0.306708681735118,3.2978453011736297,0.3614,0.0,1.6502,0.1556,0.3,0.6,0.0,0.474,0.0,1.6502,0.3111,0.0,0.6,0.2625,0.4171771370473763,0.5302752912265949,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.6035018261081704,1,0.0,0.0,6082738.0,5808000.0,2122632.0,0.0,0.329784530117363,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned"
SATS,2.3304712524537468e-07,8.014806273300708,1,2,8.01480817421374,3,63.0,14.207041,1.270053,20.675535,3,0,0,0.0,0.0,2.3304712524537468e-07,8.014804838481925,1,2,374293.0,3077760.0,1.2160784425296377e-07,0.4456738256669292,0,1,-8.014806040253584,SHORT,2.3304712524537468e-07,4.007403136650354,0.0,0.0,2.9077075265276465e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.3333,19681355484.0,1.9e-05,0.000156,,,,,0.0,0.0,0.521817,0.055606,0.0,0.0,1.1841009905787781e-13,2.036141839878956e-06,0.2851585541952263,3.2645326873029186,0.6014,0.0,1.6502,0.0,0.0,0.6,0.0,0.8588,0.0,1.6502,0.1556,0.0,0.6,0.0,0.1819787714861953,0.5355555555555556,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7379877190050244,1,0.0,501840.0,748586.0,5441560.0,0.0,0.0,0.32645326873029185,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
NOK,3.2796124324581975e-07,140.08930790650592,1,1,140.08930823446715,2,77.0,53.268961,1.893855,104.644068,2,0,0,0.0,0.0,3.2796124324581975e-07,140.08930790650592,1,1,587452.0,1521408.0,1.7505813876322918e-07,109.25549321821218,0,1,-140.0893075785447,SHORT,3.2796124324581975e-07,140.08930790650592,0.0,0.0,2.3410868976859925e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,88832448097.0,7e-06,1.7e-05,,,,,0.0,0.0,0.533777,0.779899,0.0,0.0,3.6919081965151366e-14,1.577006047987514e-05,0.3118320598174567,3.2120516241374357,0.8682,0.0,1.6502,0.0,0.0,0.6,0.0,0.9619,0.0,1.6502,0.0,0.0,0.6,0.0,0.17927787957662458,0.29242050329372443,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.1656277001263273,1,755820.0,0.0,587452.0,1521408.0,0.0,2179997.0,0.3212051624137436,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
