ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
PL,0.0,50309.297107872604,0,2,74090.59487466069,2,77.0,46.4,,46.4,2,0,0,0.0,0.0,0.0,26527.999341084527,0,2,1.7929205637424328,0.0,1854073.0,-50309.297107872604,SHORT,0.0,25154.648553936302,0.0,0.472702,0.0,1.0,450368303.3952622,0.0,0.004117,0.12769322442883876,6.186645537323545,0.6186645537323545,"bearish_rejection_wick, confirmation_volume, gamma_headwind, gamma_tailwind, near_term_oi_dominant, pullback_to_resistance, put_wall_clear, room_to_target","bearish_strong_close, bounce_and_fail, flag_breakdown, healthy_pullback_volume, not_extended, structural_breakdown, trend_aligned"
CVI,1899.891589450435,18.19292943155346,2,2,1934.763230457804,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,18.19292943155346,1899.3836020452038,16.678711575815377,2,2,955.7590727809792,124595.0,284664.0,1881.6986600188816,LONG,949.9457947252175,9.09646471577673,0.000267,0.083231,99.0,1.0,55581414.24045944,0.002242,0.005122,0.5082431121387032,6.183333333333334,0.6183333333333334,"confirmation_volume, near_term_oi_dominant, pullback_to_resistance, put_wall_clear, room_to_target","bearish_rejection_wick, bearish_strong_close, bounce_and_fail, flag_breakdown, healthy_pullback_volume, not_extended, structural_breakdown, trend_aligned"
RVMD,36.92779804223936,3618.1254301888007,2,7,3658.0471613933837,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,35.707515071648906,3614.37454677964,2,7,87.23369371397483,4136170.0,558484.0,-3581.1976321465613,SHORT,18.46389902111968,516.875061455543,0.033045,0.001037,0.010206334400162682,1.0,227620338.6020096,0.018171,0.002454,0.5933333333333333,6.066155877825912,0.6066155877825912,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
CRM,10693.833155014912,10212.273554358202,3,8,41594.67210133697,11,59.272727,2.639979,0.38381,3.486042,11,1,2,8820.357105958627,4562.930915362789,8820.357105958627,4168.815029866884,3,8,180.89762753110386,1364468.0,1000417.0,481.55960065671024,LONG,3564.6110516716376,1276.5341942947753,0.175192,0.591784,1.0471549844501766,1.0,2818850071.0199037,0.000484,0.000355,0.30725518412279607,5.4691102908500575,0.5469110290850058,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
LYV,8610.804975416224,10841.36869607001,2,7,30293.542367556245,9,87.111111,5.128924,0.328579,6.500451,9,1,3,3882.428613242011,6974.408878823015,4728.376362174214,2407.9450801797316,2,7,1.4138646611185544,229600.0,380770.0,-2230.5637206537867,SHORT,4305.402487708112,1548.7669565814301,0.450879,0.777893,0.7942544172063474,1.0,496934926.70155334,0.000462,0.000766,0.24191714293520172,5.403184565682556,0.5403184565682556,"bearish_strong_close, bounce_and_fail, confirmation_volume, healthy_pullback_volume, near_term_oi_dominant, not_extended, put_wall_clear, room_to_target","bearish_rejection_wick, flag_breakdown, pullback_to_resistance, structural_breakdown, trend_aligned"
DAL,2132.7120075515086,32065.76035966278,2,15,50730.71213912927,17,90.235294,0.46918,1.325973,0.35494,17,1,9,653.0416682429349,20378.744977302937,1479.6703393085734,7346.118288840627,2,15,1.3060633617905184,707150.0,1312106.0,-29933.048352111273,SHORT,1066.3560037757543,2137.717357310852,0.306202,0.770905,0.06651057026654388,0.7,912619354.7164516,0.000775,0.001438,0.2892160807095798,5.1055481616710665,0.5105548161671066,"bounce_and_fail, gamma_tailwind, near_term_oi_dominant, not_extended, put_wall_clear, room_to_target, trend_aligned","bearish_rejection_wick, bearish_strong_close, confirmation_volume, flag_breakdown, healthy_pullback_volume, pullback_to_resistance, structural_breakdown"
CMG,0.11140439306777236,8066.558667175777,1,3,8066.781475961913,4,50.25,143.285276,460.269231,37.623958,4,0,2,0.0,8038.397366599876,0.11140439306777236,6638.32307879435,1,3,283.2006198986447,239300.0,477176.0,-8066.44726278271,SHORT,0.11140439306777236,2688.8528890585926,0.0,0.177056,1.381064685255388e-05,1.0,561417946.5549946,0.000426,0.00085,0.4046433970269144,5.074469337506415,0.5074469337506415,"bounce_and_fail, confirmation_volume, gamma_tailwind, healthy_pullback_volume, not_extended, put_wall_clear, swing_dte_dominant, trend_aligned","bearish_rejection_wick, bearish_strong_close, flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown"
BA,13924.6139178224,14287.305408822805,10,7,32012.695602113326,17,68.235294,4.834135,2.803661,7.734813,17,5,1,3799.8656275070052,201.14326507295476,7897.381308036117,13686.421949155947,10,7,28.251893309016165,2807267.0,717032.0,-362.6914910004052,SHORT,1392.46139178224,2041.0436298318293,0.432847,0.042057,0.9746144230404403,1.0,1440513031.847644,0.001949,0.000498,0.7041039543501222,5.070463206350906,0.5070463206350906,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
GLNG,14973.246681179698,12922.582331641128,4,8,40818.41134446195,12,87.166667,7.421904,20.516249,0.874732,12,1,4,5331.660636638768,7511.87310363592,5331.660636638768,2230.069556805716,4,8,1.048558981276121,462206.0,352372.5,2050.6643495385706,LONG,3743.3116702949246,1615.322791455141,0.643921,0.827428,1.1586884336977672,1.0,156350828.99401626,0.002956,0.002254,0.5472564443294652,5.015757964129484,0.5015757964129484,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
GPRE,15.25860918901727,0.5877585627751619,2,1,16.434126314567592,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,0.5877585627751619,8.037530966772717,0.5877585627751619,2,1,1.2758549081967039,1129500.0,85452.5,14.670850626242107,LONG,7.629304594508635,0.5877585627751619,0.473246,0.0,25.960675276208978,1.0,23663661.675,0.047731,0.003611,0.545280807926619,4.9324469314955035,0.49324469314955033,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
