ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
EXE,1.3985058452697167e-15,0.0,4,0,2.7970116905394335e-15,4,83.25,80.547286,80.547286,,4,0,0,0.0,0.0,1.3985058452697167e-15,0.0,4,0,6981200.0,0.0,2.4603908890213727e-16,0.0,1,0,1.3985058452697167e-15,LONG,3.496264613174292e-16,0.0,0.0,0.0,99.0,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,31-90,0.0,3,0.75,22288951861.0,0.000313,0.0,6865903.0,167639.0,1.0167926928184101,0.0,0.0,0.0,0.17593,0.0,0.0,0.0,1.5686088044776418e-22,0.0,5.531830405210427,0.15983499774658136,2.815,0.0,1.6502,0.4667,0.0,0.6,0.0,0.5837,0.0,0.4146,0.0,0.0,0.6,0.0,0.5666666666666667,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,0.422516854524101,1,-1.5031768338906608,1,0.0,0.0,12319090.0,0.0,1432000.0,0.0,0.5531830405210427,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
BNO,1631540.32089743,0.02062690520953659,1,1,1631540.341524335,2,35.5,4.704203,5.0187,4.389706,2,0,0,0.0,0.0,1631540.32089743,0.02062690520953659,1,1,2469267.0,500520.0,704379.7042830619,0.018103915471168488,1,0,1631540.3002705248,LONG,1631540.32089743,0.02062690520953659,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,215640000.0,0.011451,0.002321,,,,,0.003266,0.0,0.431727,0.877685,0.0,0.0,75.66037474018874,9.565435545138467e-07,5.4486265424250355,0.30304527658755087,1.4985,1.7,1.6502,0.0,0.0,0.6,0.0,0.7803,0.0,1.6502,0.0,0.0,0.6,0.0,0.69,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.2000952258109305,1,0.0,0.0,2469267.0,500520.0,0.0,0.0,0.5448626542425036,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
CBRS,902986.5398775127,0.0,1,0,902986.5398775127,1,57.0,3.034884,3.034884,,1,1,0,902986.5398775127,0.0,902986.5398775127,0.0,1,0,1107720.0,0.0,392333.08744078496,0.0,1,0,902986.5398775127,LONG,902986.5398775127,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,19328913442.0,5.7e-05,0.0,,,,,2e-05,0.0,0.434484,0.0,0.0,0.0,0.4671688052135428,0.0,4.548400345861762,0.11837042907718454,0.5422,1.6061,1.6502,0.0,0.15,0.6,0.0,0.2071,0.0,0.3766,0.0,0.0,0.6,0.0,0.5928524013444236,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.8751052154326313,1,0.0,0.0,1107720.0,0.0,0.0,0.0,0.4548400345861762,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
RVMD,1.0847134293040525e-23,2.5695730116913616e-23,2,1,6.223859452686776e-23,3,81.0,4.264155,1.095918,7.432392,3,0,0,0.0,0.0,1.0847134293040525e-23,2.5695730116913616e-23,2,1,1575000.0,2950000.0,4.989380833233561e-24,8.634970849648013e-24,1,0,-1.4848595823873092e-23,SHORT,5.423567146520263e-24,2.5695730116913616e-23,0.0,0.0,0.42213761756085116,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,38911530440.0,4e-05,7.6e-05,,,,,0.0,0.0,0.459972,0.336047,0.0,0.0,1.3938200541567448e-30,6.603628751260604e-30,4.366250955691601,0.4967610765457339,1.9605,0.0,1.6502,0.1556,0.0,0.6,0.0,2.7174,0.0,1.6502,0.0,0.0,0.6,0.0,0.25467837373678426,0.4657379264061632,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.6873907439422053,1,-1.3572689980605286,1,0.0,0.0,1575000.0,5900000.0,0.0,0.0,0.4366250955691602,none,none
CAT,15069.77585098366,0.12323889473951143,6,1,15069.8990898784,7,82.285714,40.293263,45.359608,14.961538,7,1,0,0.12833352514909502,0.0,7613.605177186358,0.12323889473951143,6,1,11302742.0,2262870.0,7395.73151060599,0.0187187356739361,1,0,15069.652612088921,LONG,2511.6293084972767,0.12323889473951143,0.494776,0.0,99.0,1.0,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,31-90,0.1667,0,0.0,409649113592.0,2.8e-05,6e-06,,,,,0.0,0.0,0.490766,0.15189,0.0,0.0,6.131172325686503e-05,3.0084013525354336e-09,4.172422471888199,0.25805615207951627,0.7125,0.0,1.6502,0.7778,0.15,0.6,0.282,0.3304,0.0,1.6502,0.0,0.0,0.6,0.0,0.4515383343547159,0.25051002930494815,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.407511738857326,1,0.0,1238002.0,11302742.0,2262870.0,0.0,0.0,0.4172422471888199,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
STM,799550.51400517,0.0,1,0,799550.51400517,1,85.0,3.995798,3.995798,,1,0,0,0.0,0.0,799550.51400517,0.0,1,0,977446.0,0.0,574174.502549241,0.0,1,0,799550.51400517,LONG,799550.51400517,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,58454281357.0,1.7e-05,0.0,,,,,1e-05,0.0,0.718122,0.0,0.0,0.0,0.1367821989157724,0.0,3.5536682708423477,0.12260057119717827,0.7805,0.523,1.6502,0.0,0.0,0.6,0.0,0.4296,0.0,0.1964,0.0,0.0,0.6,0.0,0.34472404854947175,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.9736703283125214,1,-1.2139608138897147,1,0.0,0.0,977446.0,0.0,0.0,0.0,0.3553668270842348,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
MPC,4.015920097083299e-13,0.0,2,0,4.015920097083299e-13,2,83.5,1.554367,1.554367,,2,0,0,0.0,0.0,4.015920097083299e-13,0.0,2,0,917785.0,0.0,1.9688701058122815e-13,0.0,1,0,4.015920097083299e-13,LONG,2.0079600485416496e-13,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,92199428066.0,1e-05,0.0,,,,,0.0,0.0,0.490266,0.0,0.0,0.0,2.177844364830845e-20,0.0,3.432260747896178,0.14086189805846305,1.0265,0.0,1.6502,0.1556,0.0,0.6,0.0,0.5334,0.0,0.2752,0.0,0.0,0.6,0.0,0.18348563559068518,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.0550349265919583,1,-1.8612478139091686,1,0.0,0.0,1174423.0,0.0,0.0,0.0,0.3432260747896178,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
EWZ,3.689025961434052e-27,0.0,1,0,3.689025961434052e-27,1,56.0,1.499636,1.499636,,1,1,0,3.689025961434052e-27,0.0,3.689025961434052e-27,0.0,1,0,1720499.0,0.0,1.4376806818514091e-27,0.0,1,0,3.689025961434052e-27,LONG,3.689025961434052e-27,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,9026671414.0,0.000191,0.0,,,,,0.0,0.0,0.389718,0.0,0.0,0.0,4.086806522847971e-33,0.0,3.420780052375691,0.15022966828931023,1.0206,0.0,1.6502,0.0,0.15,0.6,0.0,0.6269,0.0,0.2754,0.0,0.0,0.6,0.0,0.432975248,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.725383351905342,1,-1.3533092285913453,1,0.0,0.0,1720499.0,0.0,0.0,0.0,0.3420780052375691,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
CLF,3.089943230329174e-27,0.0,1,0,3.089943230329174e-27,1,56.0,3.225101,3.225101,,1,1,0,3.089943230329174e-27,0.0,3.089943230329174e-27,0.0,1,0,759540.0,0.0,7.394408781152695e-28,0.0,1,0,3.089943230329174e-27,LONG,3.089943230329174e-27,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,5390418509.0,0.000141,0.0,8247286.0,1602937.0,0.09209575125683771,0.0,0.0,0.0,0.239306,0.0,0.0,0.0,5.7322881797955284e-33,0.0,3.4120157566192226,0.14225419937858522,1.0118,0.0,1.6502,0.0,0.15,0.6,0.0,0.5713,0.0,0.2512,0.0,0.0,0.6,0.0,0.5349999999999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.1099914615590563,1,-1.4044727014481935,1,0.0,0.0,759540.0,0.0,0.0,0.0,0.3412015756619223,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
KORU,6715.191448275125,5604.3193217469125,2,3,17923.83009176895,5,49.2,8.772494,7.800127,9.420738,5,1,2,4127.759249806141,5604.319316763106,4127.759249806141,3316.3232961045687,2,3,1363027.0,1480118.0,62.87514779629147,82.84566827284114,2,2,1110.872126528213,LONG,3357.5957241375627,1868.1064405823042,0.38531,0.408256,1.198217136239472,1.0,0.0,0.6666666666666666,-0.3076923076923077,0.3589743589743589,31-90,0.5,0,0.0,1550740486.0,0.000879,0.000954,,,,,0.0,0.0,0.009363,0.014782,0.0,0.0,0.021651564233021274,0.012046544585941147,3.2901866603465684,0.37286580818509096,0.4609,0.0698,1.6502,0.1556,0.15,0.6,0.2038,0.6175,0.0297,1.6502,0.3111,0.3,0.6,0.2202,0.5779105195945415,0.606095339649787,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2168170182643268,1,-2.8457965874336493,1,0.0,0.0,1363027.0,2960236.0,0.0,1668614.0,0.32901866603465685,none,none
