ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
GOOGL,676261.5178216666,371003.09632279037,5,6,1240541.6614065936,11,81.0,2.025431,4.184016,0.22661,11,0,1,0.0,55575.55776593768,223442.65774686748,108123.50862163566,5,6,1.671130905459942,1184664.0,581655.5,305258.4214988762,LONG,135252.3035643333,61833.849387131726,0.669591,0.708564,1.8227921128541924,1.0,1693794460000.0,1e-06,0.0,5.00527063886811,0.347316485130402,0.500527063886811,none,trend_aligned
CTRA,38567.81666357357,0.0,2,0,38567.81666357357,2,51.5,134.233264,134.233264,,2,0,0,0.0,0.0,37898.7240611921,0.0,2,0,56.64197141965235,3063080.0,0.0,38567.81666357357,LONG,19283.908331786784,0.0,0.017348,0.0,99.0,1.0,26711214114.0,0.000115,0.0,4.969770125189571,0.18,0.4969770125189571,none,not_extended
QBTS,110812.04241405585,316.31244624516387,3,2,111128.35486030101,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,56992.97396154822,200.54414904660445,3,2,350.3246354339434,186992.0,156718.0,110495.72996781068,LONG,36937.347471351946,158.15622312258193,0.485679,0.365993,99.0,1.0,5937481760.0,3.1e-05,2.6e-05,4.912766584324272,0.38234544762214484,0.4912766584324272,none,none
CRWD,1414895.2654987602,0.0,8,0,1416968.44111038,8,51.375,0.503807,0.503807,,8,2,0,510752.9183449534,0.0,743140.6538864467,0.0,8,0,334.67734851518725,2326050.0,0.0,1414895.2654987602,LONG,176861.90818734502,0.0,0.474773,0.0,99.0,1.0,97859532767.0,2.4e-05,0.0,4.879863045551628,0.18,0.4879863045551628,none,trend_aligned
UNH,207806.16131826522,316163.095480827,11,9,698977.0414611625,20,57.1,0.925532,1.541323,0.172898,20,2,5,69325.19583983479,206339.63873353007,77499.21802326894,176123.39462057754,11,9,10.806288830473205,1352377.5,742779.0,-108356.93416256175,SHORT,18891.469210751384,35129.232831203,0.62706,0.442935,0.6572751984295624,1.0,245571698241.0,6e-06,3e-06,4.791752835372725,0.4529351718062035,0.47917528353727246,none,trend_aligned
SYRE,511234.69697573944,0.0,1,0,511234.69697573944,1,50.0,68.111111,68.111111,,1,0,0,0.0,0.0,511234.69697573944,0.0,1,0,0.0,521050.0,0.0,511234.69697573944,LONG,511234.69697573944,0.0,0.0,0.0,99.0,1.0,3587714692.0,0.000145,0.0,4.680079253981603,0.05,0.46800792539816033,none,not_extended
RGTI,67040.66446278973,215960.08404192154,2,1,283007.62404396984,3,51.0,2.431319,3.525551,0.242855,3,1,0,67033.78892353113,0.0,67033.78892353113,215960.08404192154,2,1,20579.758352165984,136952.5,245595.0,-148919.41957913182,SHORT,33520.33223139487,215960.08404192154,0.000103,0.0,0.31043081299123776,1.0,5028759433.0,2.7e-05,4.9e-05,4.543776814742546,0.37472075028192087,0.45437768147425456,none,none
LQD,106287.79224424202,21189.567313525757,1,2,233765.15180200982,3,62.666667,3.809991,11.280899,0.074538,3,0,0,0.0,0.0,106287.79224424202,21137.123332649648,1,2,4456.425769303162,120000.0,836510.0,85098.22493071627,LONG,106287.79224424202,10594.783656762878,0.0,0.002475,5.016043540275419,1.0,30038339664.0,4e-06,2.8e-05,4.5429317173932455,0.24619868229252048,0.45429317173932454,none,none
LMT,55.05846550942388,17338.180137576845,7,4,34703.42550532479,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,17255.128436729097,16.36659232585366,17255.128436729097,7,4,272.17520346105306,455965.0,714350.0,-17283.12167206742,SHORT,7.8654950727748405,4334.545034394211,0.702742,0.00479,0.0031755619720489742,1.0,143616085808.0,3e-06,5e-06,4.53053,0.3825,0.453053,none,none
GEV,121911.30249294444,420999.81637170736,9,13,696138.7034642185,22,74.590909,1.573139,1.594438,1.558394,22,2,3,12554.995500193487,1593.2012663753512,55599.168392025276,146101.3104526358,9,13,8.826772285384484,1302407.5,2294593.0,-299088.51387876295,SHORT,13545.700276993826,32384.601259362105,0.543938,0.652966,0.28957566666800405,1.0,248961670602.0,5e-06,9e-06,4.495655881613777,0.516466343678,0.44956558816137765,none,none
PYPL,103601.70890838532,215058.91684936476,2,4,449032.8635652004,6,61.666667,42.829136,73.241613,27.622897,6,1,2,101836.37521647435,99084.51391220861,101836.37521647435,70548.65132123262,2,4,2.8137749957761073,176883.5,353566.0,-111457.20794097944,SHORT,51800.85445419266,53764.72921234119,0.01704,0.671957,0.4817364024061918,1.0,41291804709.0,4e-06,9e-06,4.4282951002249344,0.5243634018749617,0.4428295100224935,none,none
ARM,185610.3891272593,41758.6756511193,11,12,269095.2236359376,23,60.391304,7.576085,2.529205,12.202393,23,0,8,0.0,29165.81304385459,112488.2689055481,6488.84059296846,11,12,1.8449184111461057,1616263.5,757346.0,143851.71347614,LONG,16873.671738841753,3479.889637593275,0.393955,0.844611,4.444834186744238,1.0,165946612828.0,1e-05,5e-06,4.421512260686936,0.5499464644829979,0.4421512260686936,none,not_extended
MOD,56943.26998714227,2408.0575553737303,4,1,61759.385097889724,5,51.0,5.057005,5.10628,4.859903,5,0,0,0.0,0.0,17428.80960850402,2408.0575553737303,4,1,1.0468302431911038,963021.0,40500.0,54535.21243176854,LONG,14235.817496785567,2408.0575553737303,0.693927,0.0,23.646972166454166,1.0,12280568469.0,7.8e-05,3e-06,4.4125738329967055,0.24536264387161452,0.44125738329967057,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume
MSFT,490109.3626492875,34559.492587771645,7,1,753604.1008446416,8,87.25,0.311035,0.321199,0.239885,8,1,0,110208.44552674086,0.0,122647.37188980375,34559.492587771645,7,1,2.881867167501111,1045611.5,52640.0,455549.87006151583,LONG,70015.6232356125,34559.492587771645,0.749755,0.0,14.181613384645159,1.0,2755205412359.0,0.0,0.0,4.211105185369873,0.25348915093144464,0.4211105185369873,none,trend_aligned
LITE,230786.7548685075,510941.88865132973,9,4,861179.324546928,13,46.230769,2.089721,0.64547,5.339286,13,1,1,1096.6646116975207,1212.332397549364,77180.90259564022,392587.87223593635,9,4,35.13224646358888,791060.0,908810.0,-280155.13378282223,SHORT,25642.9727631675,127735.47216283243,0.665575,0.231639,0.4516888515006801,1.0,55489938000.0,1.4e-05,1.6e-05,4.200304600248731,0.5314971680605944,0.42003046002487304,none,none
NET,149577.3741949045,1556.2401717546486,5,1,302267.2239333086,6,109.333333,2.003733,2.382915,0.107822,6,0,0,0.0,0.0,91549.12582024066,1556.2401717546486,5,1,5.194309512887205,293686.0,42310.0,148021.13402314985,LONG,29915.4748389809,1556.2401717546486,0.387948,0.0,96.11458238239486,0.7,69231588928.0,4e-06,1e-06,4.181875948267896,0.15857142857142859,0.41818759482678963,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target"
RIOT,466.41178618817366,7494.1735361263145,3,3,15475.691525106931,6,48.333333,2.747582,4.265633,1.22953,6,0,0,0.0,0.0,445.47911952204424,3043.3929633541297,3,3,30.755140403195593,279183.5,141016.5,-7027.761749938141,SHORT,155.4705953960579,2498.0578453754383,0.04488,0.593899,0.06223658738882882,1.0,5747547871.0,4.9e-05,2.5e-05,4.0138741694858755,0.3045553387162828,0.40138741694858754,none,trend_aligned
GSAT,82627.87480496848,31884.001704480175,2,1,197139.75131441717,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,41360.00809342736,31884.001704480175,2,1,1.3885381899239815,160000.0,53000.0,50743.8731004883,LONG,41313.93740248424,31884.001704480175,0.499442,0.0,2.5915151921898825,1.0,8661991968.0,1.8e-05,6e-06,3.9824810840856326,0.3355016350730587,0.3982481084085633,"confirmation_volume, not_extended, room_to_target, support_ema_confluence, trend_aligned",momentum_aligned
YPF,38912.1124892607,319.81508404590244,1,3,39551.7426573525,4,98.75,9.210847,27.272727,3.19022,4,0,0,0.0,0.0,38912.1124892607,130.8220108226976,1,3,87.86818543330287,62392.0,119060.0,38592.29740521479,LONG,38912.1124892607,106.60502801530082,0.0,0.590945,99.0,0.7,16983246402.0,4e-06,7e-06,3.9200334302959092,0.37030559523809525,0.39200334302959094,none,none
SMCI,276981.72440406436,37157.28802058557,4,1,379096.0978174085,5,58.0,1.151551,1.333524,0.423662,5,3,1,249181.9270318914,37157.28802058557,112441.51146200216,37157.28802058557,4,1,1.2559724008951283,351929.5,38962.0,239824.43638347878,LONG,69245.43110101609,37157.28802058557,0.594047,0.0,7.454304099120831,1.0,14405695743.0,2.4e-05,3e-06,3.917494188840353,0.19848092620890165,0.3917494188840353,none,trend_aligned
WULF,228666.26646064452,88016.83137558016,3,2,355089.1278921936,5,64.0,0.39452,0.318737,0.508196,5,1,0,223826.57824237438,0.0,223826.57824237438,54450.48953788135,3,2,35.68512431768947,448851.5,112274.0,140649.43508506435,LONG,76222.08882021483,44008.41568779008,0.021165,0.381363,2.5979833957540857,1.0,7149788588.0,6.3e-05,1.6e-05,3.878937907196702,0.3101857048561736,0.3878937907196702,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target"
UPRO,10.537040527844434,17302.887880339928,2,4,32718.962820092172,6,63.5,41.194932,72.9,20.05822,6,1,2,4.780866238610499,1907.8870216433697,5.756174289233935,15390.477307012725,2,4,1038.6843419659983,85157.0,202785.0,-17292.350839812083,SHORT,5.268520263922217,4325.721970084982,0.45372,0.110526,0.0006089758311279901,1.0,100.488,0.0,0.0,3.8109904761904763,0.39575185714285716,0.3810990476190476,none,none
XLV,24535.10311398646,3335.2455231064055,2,2,52405.45175107933,4,65.0,54.354865,81.519314,0.025966,4,0,2,0.0,3335.2455231064055,24401.053763352113,3321.4942126358087,2,2,184.93382851994758,77670.0,155575.0,21199.857590880056,LONG,12267.55155699323,1667.6227615532027,0.005464,0.004123,7.356310935434455,1.0,146.236171,0.0,0.0,3.798260715210719,0.21833333333333332,0.3798260715210719,none,none
UAL,270578.7875796259,163839.92850468954,2,3,497317.53075098817,5,50.0,0.170283,0.298996,0.084475,5,2,1,270578.7875796259,100941.11383801677,144930.68522368706,100941.11383801677,2,3,14.058299251742852,286820.0,185102.5,106738.85907493636,LONG,135289.39378981295,54613.30950156318,0.464368,0.383904,1.651482578447788,1.0,30062857446.0,1e-05,6e-06,3.7846375552390037,0.33666140327335686,0.3784637555239004,none,trend_aligned
ADBE,194339.2880428239,16122.438939298872,6,6,328468.24318750587,12,89.75,0.433149,0.4633,0.402998,12,1,2,99.8687931639279,14992.68791813086,90994.59110926345,14661.81927182266,6,6,196.82986007074544,551937.0,765257.5,178216.84910352502,LONG,32389.88134047065,2687.073156549812,0.531775,0.090595,12.053963347264832,1.0,95896450000.0,6e-06,8e-06,3.659794997256771,0.27166666666666667,0.3659794997256771,none,none
DIA,300618.8925438406,711163.8223487495,3,2,1312401.6074364306,5,50.0,0.568961,0.606085,0.513275,5,0,0,0.0,0.0,149291.48503445313,660358.9510136383,3,2,24.83220019946061,422078.5,1029339.0,-410544.9298049089,SHORT,100206.29751461353,355581.91117437475,0.503386,0.071439,0.42271398389050685,1.0,464.152332,0.0,0.0,3.637422955891128,0.34412983333333336,0.3637422955891128,none,none
NFLX,184336.84800515664,87860.03205994003,4,3,494320.2527284602,7,78.714286,0.061597,0.093608,0.018916,7,2,1,152734.51693407737,42186.14741054404,99365.25008136772,43238.076795446126,4,3,8.871891912076261,290450.0,166125.0,96476.81594521661,LONG,46084.21200128916,29286.677353313342,0.460958,0.507875,2.098073989768158,1.0,389621123202.0,1e-06,0.0,3.610935381369797,0.32017699098518115,0.3610935381369797,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
SLV,710750.9272221674,97223.56112148127,1,1,905198.0494651299,2,50.0,0.237,0.055728,0.418273,2,1,0,710750.9272221674,0.0,710750.9272221674,97223.56112148127,1,1,3.6552401445884137,753747.0,107912.5,613527.3661006861,LONG,710750.9272221674,97223.56112148127,0.0,0.0,7.3104802891768275,1.0,36481492373.0,2.1e-05,3e-06,3.5654553917386784,0.3006684453921657,0.35654553917386783,none,trend_aligned
BMNR,413.2750524398159,32392.477601260278,2,1,65611.50530740019,3,62.666667,1.809988,2.56127,0.307424,3,0,0,0.0,0.0,209.0065684553427,32392.477601260278,2,1,155.9603907482435,150026.0,52920.0,-31979.202548820464,SHORT,206.63752621990795,32392.477601260278,0.494268,0.0,0.012758364998413608,1.0,9661278459.0,1.6e-05,5e-06,3.529981488480225,0.2559750209571509,0.3529981488480225,none,trend_aligned
INTC,247363.2136255333,180689.84923679227,4,9,555311.318424273,13,67.769231,0.223651,0.478561,0.110357,13,0,2,0.0,34281.06709076807,120007.94098497993,75546.78098335207,4,9,15.458938456194819,478691.0,947413.5,66673.36438874103,LONG,61840.803406383326,20076.64991519914,0.514851,0.581898,1.368993414241916,1.0,235664100000.0,2e-06,4e-06,3.519020760020377,0.4026109229359811,0.3519020760020377,none,none
IONQ,227555.32257110573,70219.05102442777,1,1,297774.3735955335,2,67.0,0.252549,0.339929,0.16517,2,0,0,0.0,0.0,227555.32257110573,70219.05102442777,1,1,3.240649357279749,256261.0,105361.0,157336.27154667798,LONG,227555.32257110573,70219.05102442777,0.0,0.0,3.240649357279749,1.0,11717838562.0,2.2e-05,9e-06,3.4525844002328125,0.28743651389098973,0.34525844002328127,none,trend_aligned
KOD,37764.875851686425,0.0,1,0,37764.875851686425,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,37764.875851686425,0.0,1,0,0.0,75000.0,0.0,37764.875851686425,LONG,37764.875851686425,0.0,0.0,0.0,99.0,1.0,1206851737.0,6.2e-05,0.0,3.3926297600633255,0.05,0.33926297600633254,none,not_extended
QQQ,262303.6144644631,96378.4494700707,3,2,717364.1278690676,5,72.8,0.099887,0.0367,0.289447,5,1,1,56172.45439712047,49257.1222669359,143978.6396791313,49257.1222669359,3,2,2.472445856640487,275197.5,103983.0,165925.16499439237,LONG,87434.53815482103,48189.22473503535,0.451099,0.48892,2.721600273782353,1.0,379308098817.0,1e-06,0.0,3.377375098334202,0.3028797380219619,0.3377375098334202,none,trend_aligned
BABA,122322.87786420935,95140.83538992767,6,7,262445.33998878684,13,72.692308,0.545325,0.27542,0.776672,13,1,1,8582.942115351105,38924.57801905254,92818.52397939323,43822.29387889761,6,7,9.187868374210431,980020.0,527794.0,27182.042474281683,LONG,20387.14631070156,13591.54791284681,0.241201,0.539396,1.2857032142179339,1.0,299906123860.0,3e-06,2e-06,3.263994835053699,0.36114592740604956,0.3263994835053699,none,trend_aligned
AVGO,184720.86542948504,104895.79939984252,4,6,381271.63890407054,10,67.4,0.069301,0.083464,0.05986,10,0,3,0.0,13579.866518802854,176300.33313432417,49575.48783981531,4,6,26.621878716326357,589410.0,518663.5,79825.06602964252,LONG,46180.21635737126,17482.633233307086,0.045585,0.527383,1.7609939243168813,1.0,1509459563741.0,0.0,0.0,3.103954485495735,0.365591328086577,0.3103954485495735,none,none
XLK,56549.79741848112,391941.61306608794,3,5,506250.08666446625,8,67.75,0.824459,0.322683,1.20079,8,1,2,78.03170385500621,1208.8787614161008,31589.551047400913,319767.6957669945,3,5,148.22688928492724,142593.5,807369.5,-335391.81564760685,SHORT,18849.93247282704,78388.32261321759,0.441385,0.184145,0.14428117743380792,1.0,136.764709,0.0,0.0,2.9751056644612053,0.41830293277977443,0.2975105664461205,none,none
TSEM,8123.063078009523,79028.96459159984,2,2,166180.9922612092,4,59.0,1.700388,1.731778,1.668997,4,0,0,0.0,0.0,4410.08417489299,41626.7376903616,2,2,19.45792217360575,195300.0,134630.0,-70905.90151359032,SHORT,4061.5315390047617,39514.48229579992,0.457091,0.473272,0.1027858978032586,1.0,21054090631.0,9e-06,6e-06,2.9274651333333335,0.3741920183259,0.29274651333333335,none,none
PONY,10866.713994056192,0.0,2,0,10866.713994056192,2,51.5,0.716494,0.716494,,2,1,0,10642.823486646244,0.0,10642.823486646244,0.0,2,0,47.53584066500455,270367.0,0.0,10866.713994056192,LONG,5433.356997028096,0.0,0.020603,0.0,99.0,1.0,3989832179.0,6.8e-05,0.0,2.8460971090756915,0.18,0.28460971090756915,none,trend_aligned
RDDT,81901.95041908792,0.0,2,0,163585.9412380896,2,51.0,0.37903,0.37903,,2,0,0,0.0,0.0,81683.99081900169,0.0,2,0,749.5333152261339,208080.0,0.0,81901.95041908792,LONG,40950.97520954396,0.0,0.002661,0.0,99.0,1.0,19499260802.0,1.1e-05,0.0,2.8017559802280108,0.18,0.28017559802280106,none,trend_aligned
BX,44343.38672711805,78.14197348953971,4,3,45987.99983816628,7,77.857143,1.355797,0.924151,1.931325,7,0,0,0.0,0.0,42776.91299623621,63.951972896895214,4,3,3907044.6513882973,272200.0,557535.0,44265.24475362851,LONG,11085.846681779512,26.047324496513237,0.035326,0.181593,99.0,1.0,80437548276.0,3e-06,7e-06,2.778232655684092,0.2983742380952381,0.2778232655684092,none,none
