ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
HTZ,0.0,8997.588932793009,0,3,8997.588932793009,3,53.666667,7.349799,,7.349799,3,0,0,0.0,0.0,0.0,5322.275310976306,0,3,0.0,3546500.0,0.0,139.97586188942796,0,0,-8997.588932793009,SHORT,0.0,2999.196310931003,0.0,0.408478,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,3,1.0,2061580475.0,0.0,0.00172,,,,,0.0,0.0,0.0,0.015557,0.0,0.0,0.0,0.014548043829969834,0.13171795815842152,5.68658585106278,0.7172,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0401,1.7,0.3111,0.0,0.6,0.2203,0.06,0.5771591320241714,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,4073000.0,1104000.0,0.0,0.568658585106278,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned
EEFT,0.0,37.943922883562706,0,2,75.88784576712541,2,54.0,259.269231,,259.269231,2,0,0,0.0,0.0,0.0,37.943922883562706,0,2,0.0,891250.0,0.0,20.456913385770648,0,0,-37.943922883562706,SHORT,0.0,18.971961441781353,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3122068664.0,0.0,0.000285,77208.0,97788.0,0.0,9.11410398003845,0.0,0.0,0.0,0.539135,0.0,0.0,0.0,6.0767277992773044e-05,0.13984418573535962,5.2705500863766215,0.7984,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.5355555555555556,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1163750.0,0.0,0.0,0.5270550086376622,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
SEDG,0.0,9.690995123142903e-11,0,3,9.690995123142903e-11,3,57.0,32.447797,,32.447797,3,0,0,0.0,0.0,0.0,9.690995123142903e-11,0,3,0.0,3268463.0,0.0,7.658405723895426e-11,0,0,-9.690995123142903e-11,SHORT,0.0,3.230331707714301e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.3333,2571603997.0,0.0,0.001271,,,,,0.0,0.0,0.0,0.79026,0.0,0.0,0.0,1.2561544123756084e-16,0.12479856705767974,5.157570225647204,0.648,0.0,0.0,0.0,0.0,0.6,0.0,2.5465,0.0,1.7,0.3111,0.0,0.6,0.0,0.06,0.5511111111111111,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3268463.0,0.0,0.0,0.5157570225647203,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
NTRA,0.0,2.625560855790771e-10,0,1,2.625560855790771e-10,1,35.0,104.565217,,104.565217,1,0,0,0.0,0.0,0.0,2.625560855790771e-10,0,1,0.0,2212470.0,0.0,1.1197511166492037e-10,0,0,-2.625560855790771e-10,SHORT,0.0,2.625560855790771e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,29448919125.0,0.0,7.5e-05,5106792.0,1187152.0,0.0,1.8636787875520573,0.0,0.0,0.0,0.426481,0.0,0.0,0.0,8.915644219898923e-17,0.14740968274544602,5.1149945308210665,0.8741,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4633192587499025,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2212470.0,0.0,2581000.0,0.5114994530821066,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
CTRA,0.0,4.3500701720060655e-06,0,1,8.700140344012131e-06,1,31.0,517.241379,,517.241379,1,0,0,0.0,0.0,0.0,4.3500701720060655e-06,0,1,0.0,397500.0,0.0,1.1704872041054438e-06,0,0,-4.3500701720060655e-06,SHORT,0.0,4.3500701720060655e-06,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,25002850505.0,0.0,1.6e-05,1515203.0,67074.0,0.0,5.926290365864568,0.0,0.0,0.0,0.269073,0.0,0.0,0.0,1.739829693072856e-12,0.11957009626845211,4.981709933638626,0.5957,0.0,0.0,0.0,0.0,0.6,0.0,2.6817,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2887769184739585,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,795000.0,0.0,0.0,0.49817099336386267,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
LYV,0.0,0.036056221531479096,0,2,0.07211244306295819,2,49.0,351.886905,,351.886905,2,0,0,0.0,0.0,0.0,0.03605622152731352,0,2,0.0,1920886.0,0.0,0.012280807863301343,0,0,-0.036056221531479096,SHORT,0.0,0.018028110765739548,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,36307421199.0,0.0,5.3e-05,,,,,0.0,0.0,0.0,0.340602,0.0,0.0,0.0,4.965406567138977e-09,0.11606148590175788,4.867771244847636,0.5606,0.0,0.0,0.0,0.0,0.6,0.0,2.4122,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.4218474213209405,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3841772.0,0.0,0.0,0.48677712448476357,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
DG,0.0,3.615772788338319e-21,0,1,3.615772788338319e-21,1,78.0,4.862237,,4.862237,1,0,0,0.0,0.0,0.0,3.615772788338319e-21,0,1,0.0,2055000.0,0.0,1.3930023987588366e-21,0,0,-3.615772788338319e-21,SHORT,0.0,3.615772788338319e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,27131882624.0,0.0,7.6e-05,,,,,0.0,0.0,0.0,0.385257,0.0,0.0,0.0,1.3326656459658724e-27,0.0807333886728019,4.866168974502104,0.2073,0.0,0.0,0.0,0.0,0.6,0.0,2.5662,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4657379264061632,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2055000.0,0.0,0.0,0.48661689745021036,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
MOH,0.0,1.0272230070641423e-27,0,1,1.0272230070641423e-27,1,49.0,93.75,,93.75,1,0,0,0.0,0.0,0.0,1.0272230070641423e-27,0,1,0.0,712500.0,0.0,3.5009659200766465e-28,0,0,-1.0272230070641423e-27,SHORT,0.0,1.0272230070641423e-27,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7879500000.0,0.0,9e-05,4793784.0,569658.0,0.0,1.250750450270162,0.0,0.0,0.0,0.340818,0.0,0.0,0.0,1.3036652161484133e-33,0.10177068932831926,4.814230565342464,0.4177,0.0,0.0,0.0,0.0,0.6,0.0,2.5142,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4982272775719416,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,712500.0,0.0,0.0,0.4814230565342464,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CHTR,175664.0008929999,2.0016598682427144e-21,1,1,351328.0017859998,2,67.0,8.292769,9.605405,6.980132,2,0,0,0.0,0.0,175664.0008929999,2.0016598682427144e-21,1,1,356780.0,1518000.0,91874.07989944263,1.1616710063766863e-21,0,0,175664.0008929999,LONG,175664.0008929999,2.0016598682427144e-21,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,30706884317.0,1.2e-05,4.9e-05,5221263.0,8432350.0,0.06833212577110175,0.18002099058981186,3e-06,0.0,0.52301,0.580354,0.0,0.0,0.057206715953187236,6.518602954239e-28,0.3438418886533086,3.9321282031724203,0.9234,0.215,1.7,0.0,0.0,0.6,0.0,1.6321,0.0,1.7,0.0,0.0,0.6,0.0,0.2953790171984595,0.39504683663077983,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,713560.0,1518000.0,0.0,0.0,0.39321282031724203,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned
LULU,0.0,463590.2285934555,0,2,630302.283768523,2,85.0,4.211408,,4.211408,2,0,0,0.0,0.0,0.0,296878.173418388,0,2,0.0,1182851.0,0.0,216363.597622588,0,0,-463590.2285934555,SHORT,0.0,231795.11429672776,0.0,0.359611,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,18058392575.0,0.0,6.6e-05,20960176.0,26254206.0,0.0,0.045053771574733587,0.0,1.2e-05,0.0,0.460279,0.0,0.0,0.0,0.12835866389216968,0.12252886831962505,3.907167949969873,0.6253,0.0,0.0,0.0,0.0,0.6,0.0,0.7747,0.4915,1.7,0.1556,0.0,0.6,0.1854,0.06,0.5241532927033614,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1608217.0,0.0,0.0,0.3907167949969873,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
