ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
IRDM,609475.389028355,0.0,1,0,609475.389028355,1,49.0,23.642384,23.642384,,1,0,0,0.0,0.0,609475.389028355,0.0,1,0,1249500.0,0.0,65052.91681789544,0.0,0,0,609475.389028355,LONG,609475.389028355,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,3847432604.0,0.000325,0.0,3008724.0,26159.0,0.4152923299046373,0.0,1.7e-05,0.0,0.106736,0.0,0.0,0.0,1.584109331492152,0.0,6.814994530821066,0.12568321858607362,2.815,1.7,1.7,0.0,0.0,0.6,0.0,0.6568,0.0,0.0,0.0,0.0,0.6,0.0,0.69,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1249500.0,0.0,0.0,0.0,0.6814994530821066,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
BWA,407903.9470155336,0.0,1,0,407903.9470155336,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,407903.9470155336,0.0,1,0,710500.0,0.0,70578.75706237843,0.0,0,0,407903.9470155336,LONG,407903.9470155336,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11224113713.0,6.3e-05,0.0,2127064.0,6899.0,0.33402850125807215,0.0,6e-06,0.0,0.173028,0.0,0.0,0.0,0.3634175111243668,0.0,6.409727976006582,0.205,2.815,1.2947,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.5626396916841876,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0,0.6409727976006583,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none
YPF,4.432452679391232e-06,0.0,2,0,4.432452679391232e-06,2,51.0,18.779273,18.779273,,2,0,0,0.0,0.0,4.432452679391232e-06,0.0,2,0,1240000.0,0.0,1.6194919049804338e-06,0.0,0,0,4.432452679391232e-06,LONG,2.216226339695616e-06,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,17624346254.0,7e-05,0.0,,,,,0.0,0.0,0.365372,0.0,0.0,0.0,1.257480026637938e-12,0.0,5.117006563270332,0.12630728548863518,2.6615,0.0,1.7,0.1556,0.0,0.6,0.0,0.6631,0.0,0.0,0.0,0.0,0.6,0.0,0.46657032886052213,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1240000.0,0.0,0.0,0.0,0.5117006563270332,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
SGI,82685.52866087896,0.0,1,0,82685.52866087896,1,114.0,1250.0,1250.0,,1,0,0,0.0,0.0,82685.52866087896,0.0,1,0,1950000.0,0.0,25590.471126939017,0.0,0,0,82685.52866087896,LONG,82685.52866087896,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,15813408112.0,0.000123,0.0,846222.0,13745.0,2.304359848833994,0.0,2e-06,0.0,0.309492,0.0,0.0,0.0,0.052288240507834025,0.0,5.053031639749831,0.12382792014841759,2.815,0.1952,1.7,0.0,0.0,0.3429,0.0,0.8954,0.0,0.0,0.0,0.0,0.3429,0.0,0.5138037108928765,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1950000.0,0.0,0.0,0.0,0.5053031639749831,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
SYY,3.702303017720703e-19,0.0,1,0,3.702303017720703e-19,1,69.0,20.417671,20.417671,,1,1,0,3.702303017720703e-19,0.0,3.702303017720703e-19,0.0,1,0,654086.0,0.0,1.0791328683687653e-19,0.0,0,0,3.702303017720703e-19,LONG,3.702303017720703e-19,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,35371167514.0,1.8e-05,0.0,,,,,0.0,0.0,0.291476,0.0,0.0,0.0,1.046700823843409e-25,0.0,5.040160304305834,0.12492247248780067,2.5902,0.0,1.7,0.0,0.15,0.6,0.0,0.6492,0.0,0.0,0.0,0.0,0.6,0.0,0.3110330785050311,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,654086.0,0.0,0.0,0.0,0.5040160304305834,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
AMZN,500477.95737111074,111366.9136323195,15,6,723211.7846357498,21,36.428571,25.482143,22.564281,32.776798,21,1,2,24013.37863438681,41277.177316647016,48740.14469388042,24724.82140493115,15,6,16712341.0,3999178.0,255286.74710964182,54412.302310788975,0,0,389111.04373879125,LONG,33365.19715807405,18561.15227205325,0.902613,0.777988,4.493955529947167,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0667,0,0.0,2829550066045.0,6e-06,1e-06,,,,,0.0,0.0,0.510086,0.488586,0.0,0.0,0.00011791697046983237,6.55975396752639e-05,4.88093508696631,0.44088695076063045,0.5309,0.0,1.7,1.4,0.15,0.6,0.5,0.5468,0.0,1.7,0.7778,0.3,0.6,0.4843,0.4555100293049481,0.3862054920634921,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1239829.0,2935425.0,16712341.0,7998356.0,0.0,0.0,0.488093508696631,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
IONS,453578.283680809,0.0,1,0,907156.567361618,1,113.0,,,,1,0,0,0.0,0.0,453578.283680809,0.0,1,0,687000.0,0.0,237403.9572840644,0.0,0,0,453578.283680809,LONG,453578.283680809,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,12366597065.0,5.6e-05,0.0,1113736.0,1390566.0,0.6168427706386432,0.0,1.9e-05,0.0,0.523402,0.0,0.0,0.0,0.36677695674627286,0.0,4.463031719112345,0.1213048010484371,2.815,1.3052,0.0,0.0,0.0,0.3429,0.0,0.8702,0.0,0.0,0.0,0.0,0.3429,0.0,0.3493380770781599,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1374000.0,0.0,0.0,0.0,0.4463031719112345,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned
TSEM,0.025657957771989787,0.0,2,0,0.025657957772001055,2,75.5,77.459954,77.459954,,2,0,0,0.0,0.0,0.025657957771978518,0.0,2,0,6475214.0,0.0,0.01368790253188988,0.0,0,0,0.025657957771989787,LONG,0.012828978885994893,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.5,22218680576.0,0.000291,0.0,,,,,0.0,0.0,0.533476,0.0,0.0,0.0,5.77396071837515e-09,0.0,3.987954265044351,0.10411923297328574,1.5324,0.0,1.7,0.1556,0.0,0.6,0.0,0.4412,0.0,0.0,0.0,0.0,0.6,0.0,0.5355555555555556,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,12217214.0,0.0,0.0,0.0,0.3987954265044351,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target
CRCL,0.0004383715488467278,0.0,3,0,0.0008767430976934556,3,86.0,9.779189,9.779189,,3,2,0,0.00012333076873487009,0.0,0.0003150407801118577,0.0,3,0,3637842.0,0.0,0.00031337219766290294,0.0,0,0,0.0004383715488467278,LONG,0.00014612384961557593,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,21797327260.0,0.000167,0.0,,,,,0.0,0.0,0.714855,0.0,0.0,0.0,6.703750779744724e-11,0.0,3.7909492629546646,0.1150846099579644,0.7503,0.0,1.7,0.3111,0.3,0.6,0.1295,0.5508,0.0,0.0,0.0,0.0,0.6,0.0,0.5940638253968255,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,7275684.0,0.0,0.0,0.0,0.3790949262954665,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
GOOG,2539196.091112971,3171144.190214315,3,2,6985061.518656371,5,60.6,80.826368,78.402736,83.25,5,3,1,2539196.091112971,636823.1153182746,1264474.8537838855,2534321.0748960404,3,2,3870335.5,4915340.0,1241312.2976902968,2015159.8987452653,0,0,-631948.0991013441,SHORT,846398.6970376569,1585572.0951071575,0.502018,0.200818,0.8007192164104543,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1879382770000.0,2e-06,3e-06,585697151.0,146489100.0,0.006608083193493287,0.033554305405658166,1e-06,1e-06,0.526559,0.635468,0.0,0.0,0.004503599322865225,0.008436663996377691,3.5931521484460482,0.3007146624205181,0.2449,0.0,1.7,0.3111,0.45,0.6,0.2872,0.3151,0.0145,1.7,0.1556,0.15,0.6,0.072,0.33900873632066775,0.27752925396091654,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,5794141.0,4915340.0,19492917.0,0.0,0.3593152148446048,none,none
