ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
BE,138817.52297308273,8893527.645783637,1,10,9171162.734446565,11,81.636364,117.481678,648.0,64.429846,11,0,4,0.0,8603997.221357876,138817.52297308273,4864246.358165729,1,10,323757.0,41913278.0,82124.57784442625,3465278.4028162947,1,2,-8754710.122810554,SHORT,138817.52297308273,889352.7645783636,0.0,0.453058,0.015608825710334999,1.0,0.0,0.2,-0.3076923076923077,-0.1076923076923077,91+,0.4,0,0.0,93556432624.0,3e-06,0.000448,,,,,1e-06,3.7e-05,0.591601,0.38964,0.0,0.0,0.014837838412563831,0.09506056821903855,0.2453515046415466,5.8556380283545835,0.162,0.0414,1.6502,0.0,0.0,0.6,0.0,0.989,0.3643,1.6502,1.4,0.6,0.6,0.2522,0.24245841897866696,0.7816493399151654,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,1564180.0,8224789.0,647514.0,43756028.0,0.0,0.0,0.5855638028354584,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
SOC,0.0,408328.4035241177,0,1,408328.4035241177,1,60.0,,,,1,0,0,0.0,0.0,0.0,408328.4035241177,0,1,0.0,1200000.0,0.0,145255.5460522565,0,1,-408328.4035241177,SHORT,0.0,408328.4035241177,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,1562152649.0,0.0,0.000768,1368160.0,2302637.0,0.0,0.521141630226562,0.0,9.3e-05,0.0,0.355732,0.0,0.0,0.0,2.613882860842735,0.15656040778469918,5.230474425914686,0.608,0.0,0.3576,0.0,0.0,0.6,0.0,2.7464,1.7,0.184,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.366249585183534,1,-1.2612958834182728,1,0.0,0.0,0.0,1200000.0,0.0,0.0,0.5230474425914686,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
AS,5.228152108153979e-35,1.2647457230534835e-20,2,2,1.2647469098972957e-20,4,66.5,37.511911,43.572464,31.451358,4,0,0,0.0,0.0,5.228152108153979e-35,1.2647445362096766e-20,2,2,1169427.0,1275000.0,2.4011628581150789e-35,3.792675634161729e-21,0,1,-1.2647457230534783e-20,SHORT,2.6140760540769893e-35,6.323728615267418e-21,0.0,1e-06,4.1337574920052844e-15,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.25,20538889863.0,5.7e-05,6.2e-05,,,,,0.0,0.0,0.459276,0.299877,0.0,0.0,1.2727445696985523e-41,3.0789047789088956e-27,0.5220719294099316,5.220719294099316,2.815,0.0,1.6502,0.1556,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.0,0.6,0.0,0.43280222351362513,0.44610974047639235,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.3029954559310903,1,-0.8775610997839448,1,0.0,0.0,1554427.0,1950000.0,0.0,0.0,0.5220719294099316,none,none
DNOW,0.0,4.118965103996897e-17,0,1,8.237930207993794e-17,1,78.0,1111.333333,,1111.333333,1,0,0,0.0,0.0,0.0,4.118965103996897e-17,0,1,0.0,340000.0,0.0,1.8145671745205994e-17,0,1,-4.118965103996897e-17,SHORT,0.0,4.118965103996897e-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2464370784.0,0.0,0.000138,473573.0,702.0,0.0,484.33048433048435,0.0,0.0,0.0,0.44054,0.0,0.0,0.0,1.6714064014795986e-22,0.18513963261202168,5.065163738543761,0.83,0.0,0.4214,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.3459457979927685,1,3.5,1,0.0,0.0,0.0,680000.0,0.0,0.0,0.5065163738543761,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
ESI,0.0,9.226703327328358e-41,0,1,9.226703327328358e-41,1,34.0,174.516129,,174.516129,1,0,0,0.0,0.0,0.0,9.226703327328358e-41,0,1,0.0,875227.0,0.0,2.721087465757395e-41,0,1,-9.226703327328358e-41,SHORT,0.0,9.226703327328358e-41,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11198622892.0,0.0,7.8e-05,2612470.0,2660.0,0.0,329.0327067669173,0.0,0.0,0.0,0.294914,0.0,0.0,0.0,8.239141023241056e-47,0.20171047203448902,5.065163738543761,0.9078,0.0,0.5093,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.4705343054073941,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.5260282302574872,1,3.5,1,0.0,0.0,0.0,875227.0,0.0,0.0,0.5065163738543761,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
NAMS,9.986427502105705e-35,1.7299480484310422e-61,1,1,1.997285500421141e-34,2,104.0,169.315673,5.298013,333.333333,2,0,0,0.0,0.0,9.986427502105705e-35,1.7299480484310422e-61,1,1,1124000.0,815040.0,4.0892118457567427e-35,8.535460323400942e-62,1,0,9.986427502105705e-35,LONG,9.986427502105705e-35,1.7299480484310422e-61,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.5,3487245694.0,0.000322,0.000234,88091.0,1180235.0,12.759532755900148,0.6905743347723123,0.0,0.0,0.409477,0.493394,0.0,0.0,2.863700575869348e-40,4.9607862486073575e-67,0.4808020881400903,4.808020881400903,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.4942857142857142,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-0.3349407223471303,1,0.0,0.0,2248000.0,815040.0,0.0,0.0,0.4808020881400903,none,none
RDDT,0.0,0.002507092573864277,0,4,0.005014185147728554,4,67.0,7.211765,,7.211765,4,0,2,0.0,0.0011828848976017086,0.0,0.0008409889655530428,0,4,0.0,1746248.5,0.0,0.0011007478897965862,0,4,-0.002507092573864277,SHORT,0.0,0.0006267731434660693,0.0,0.664556,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.5,0,0.0,24838308724.0,0.0,7e-05,,,,,0.0,0.0,0.0,0.439054,0.0,0.0,0.0,2.523413129415088e-10,0.11252396969402811,3.877119506651159,0.4164,0.0,0.1088,0.0,0.0,0.6,0.0,0.457,0.0,1.6502,0.4667,0.3,0.6,0.4033,0.06,0.5680068685430618,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.879076142213307,1,0.0,0.0,0.0,3492497.0,0.0,0.0,0.3877119506651159,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
SOXL,648701.8302894079,1107254.2570037416,1,1,2404657.9175825575,2,60.0,18.625,25.425,11.825,2,0,1,0.0,1107254.2570037416,648701.8302894079,1107254.2570037416,1,1,1903862.5,3252755.0,194873.15358925285,341603.23690225306,1,1,-458552.4267143337,SHORT,648701.8302894079,1107254.2570037416,0.0,0.0,0.5858652844964549,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,33431029757.0,5.7e-05,9.7e-05,,,,,6e-06,1e-05,0.300405,0.308514,0.0,0.0,0.19404183329219124,0.33120554917154404,0.3316981662748753,3.8488909635360153,0.3352,0.7316,1.6502,0.0,0.0,0.6,0.0,0.2555,1.1932,1.6502,0.0,0.15,0.6,0.0,0.4904108324245166,0.6479085780880174,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,1588995.0,0.0,3807725.0,3252755.0,0.0,0.0,0.3848890963536015,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
UNH,0.00041923743285859205,0.10156562210107051,3,5,0.10240410564842613,8,47.0,3.800714,3.188648,4.259764,8,1,1,1.6076201673008583e-07,0.04320222022396464,0.0004190641638331753,0.04320222022396464,3,5,1260236.5,5213525.5,0.0002006905898584388,0.053584480033537225,0,3,-0.10114638466821192,SHORT,0.000139745810952864,0.0203131244202141,0.000413,0.574637,0.004127749372138914,1.0,0.0,0.6,-0.3076923076923077,0.29230769230769227,31-90,0.2,0,0.0,364129580228.0,3e-06,1.4e-05,,,,,0.0,0.0,0.478704,0.527585,0.0,0.0,3.8378044119723e-12,5.578542783449514e-10,0.3154937531229552,3.829789402744821,0.4437,0.0,1.6502,0.3111,0.15,0.6,0.0,0.4684,0.0,1.6502,0.6222,0.15,0.6,0.339,0.2844344174979449,0.3925194231273252,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.333920787100904,1,0.0,555946.0,2520473.0,5524238.0,0.0,0.0,0.3829789402744821,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
W,138007.2603853553,168431.6436454918,1,1,612877.8080616943,2,74.0,13.076894,5.943262,20.210526,2,1,1,138007.2603853553,168431.6436454918,138007.2603853553,168431.6436454918,1,1,395974.0,347534.5,56608.85244303174,56888.6999889188,0,1,-30424.3832601365,SHORT,138007.2603853553,168431.6436454918,0.0,0.0,0.8193665833709222,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,9827358063.0,4e-05,3.5e-05,,,,,6e-06,6e-06,0.410187,0.337755,0.0,0.0,0.14043170046378242,0.17139056353267199,0.38657825117746786,3.8069676482302532,0.929,0.5366,1.6502,0.0,0.15,0.6,0.0,0.7565,0.6503,1.6502,0.0,0.15,0.6,0.0,0.43726454054946967,0.4331972996660944,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.08744416359384,1,0.0,0.0,791948.0,695069.0,0.0,0.0,0.38069676482302534,none,none
