ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
CTRA,37481.05521992193,0.0,2,0,37481.05521992193,2,51.5,134.233264,134.233264,,2,0,0,0.0,0.0,36830.816265618174,0.0,2,0,56.64197141965229,3063080.0,0.0,37481.05521992193,LONG,18740.527609960965,0.0,0.017348,0.0,99.0,1.0,26711214114.0,0.000115,0.0,4.958147669130056,0.18,0.4958147669130056,none,not_extended
QBTS,107689.58784945444,307.39941459172735,3,2,107996.98726404617,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,55387.02962716356,194.89322898455148,3,2,350.32463543394323,186992.0,156718.0,107382.18843486272,LONG,35896.52928315148,153.69970729586367,0.485679,0.365993,99.0,1.0,5937481760.0,3.1e-05,2.6e-05,4.901143836067625,0.38234544762214484,0.4901143836067625,none,none
CRWD,1375026.4382129894,0.0,8,0,1377041.1960163035,8,51.375,0.503807,0.503807,,8,2,0,496360.95564372814,0.0,722200.4846023341,0.0,8,0,334.67734851518725,2326050.0,0.0,1375026.4382129894,LONG,171878.30477662367,0.0,0.474773,0.0,99.0,1.0,97859532767.0,2.4e-05,0.0,4.868240044759917,0.18,0.4868240044759917,none,trend_aligned
UNH,201950.612744077,307254.27222356887,11,9,679281.3115917783,20,57.1,0.925532,1.541323,0.172898,20,2,5,67371.75495492497,200525.41373789017,75315.45006991246,171160.6009973787,11,9,10.806288830473205,1352377.5,742779.0,-105303.65947949188,SHORT,18359.14661309791,34139.363580396544,0.62706,0.442935,0.6572751984295623,1.0,245571698241.0,6e-06,3e-06,4.780130392013321,0.45177289862343173,0.4780130392013321,none,trend_aligned
LRCX,238608.57543921444,3545.3756937224175,3,5,483761.8595244788,8,64.375,17.71725,46.33223,0.548263,8,0,2,0.0,1560.8389293542496,237252.84114760885,1488.0362289820762,3,5,415.9347629860252,521145.5,767142.5,235063.19974549202,LONG,79536.19181307148,709.0751387444835,0.005682,0.580288,67.30135140873907,1.0,291525589950.0,2e-06,3e-06,4.691696549597957,0.29553539904761905,0.4691696549597957,none,none
SYRE,496829.158747414,0.0,1,0,496829.158747414,1,50.0,68.111111,68.111111,,1,0,0,0.0,0.0,496829.158747414,0.0,1,0,0.0,521050.0,0.0,496829.158747414,LONG,496829.158747414,0.0,0.0,0.0,99.0,1.0,3587714692.0,0.000145,0.0,4.680079253981603,0.05,0.46800792539816033,none,not_extended
RGTI,65151.596955274894,209874.77476056438,2,1,275033.0535165973,3,51.0,2.431319,3.525551,0.242855,3,1,0,65144.915154516864,0.0,65144.915154516864,209874.77476056438,2,1,20579.758352165973,136952.5,245595.0,-144723.17780528948,SHORT,32575.798477637447,209874.77476056438,0.000103,0.0,0.3104308129912377,1.0,5028759433.0,2.7e-05,4.9e-05,4.532154099023833,0.37472075028192087,0.4532154099023833,none,none
LQD,103292.82170832902,20592.489056157105,1,2,227178.13247281514,3,62.666667,3.809991,11.280899,0.074538,3,0,0,0.0,0.0,103292.82170832902,20541.522838382414,1,2,4456.42576930315,120000.0,836510.0,82700.33265217191,LONG,103292.82170832902,10296.244528078552,0.0,0.002475,5.016043540275415,1.0,30038339664.0,4e-06,2.8e-05,4.531308760866822,0.2450364868245234,0.4531308760866822,none,none
LMT,53.50703162909285,16849.62601897149,7,4,33725.554625808705,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,16768.91454357903,15.905415545771604,16768.91454357903,7,4,272.17520346105306,455965.0,714350.0,-16796.118987342397,SHORT,7.6438616612989785,4212.406504742872,0.702742,0.00479,0.003175561972048977,1.0,143616085808.0,3e-06,5e-06,4.53053,0.3825,0.453053,none,none
GEV,118476.09369566204,409136.91077328625,9,13,676522.9520993487,22,74.590909,1.573139,1.594438,1.558394,22,2,3,12201.221648957648,1548.3081441284546,54032.498620837134,141984.47717550443,9,13,8.826772285384484,1302407.5,2294593.0,-290660.8170776242,SHORT,13164.010410629116,31472.070059483558,0.543938,0.652966,0.28957566666800405,1.0,248961670602.0,5e-06,9e-06,4.484033684534462,0.5153040733396427,0.4484033684534462,none,none
PYPL,100682.42665499318,208999.0005988783,2,4,436380.04457594093,6,61.666667,42.829136,73.241613,27.622897,6,1,2,98966.83642168353,96292.5168872784,98966.83642168353,68560.73598689245,2,4,2.8137749957761082,176883.5,353566.0,-108316.57394388513,SHORT,50341.21332749659,52249.75014971958,0.01704,0.671957,0.48173640240619187,1.0,41291804709.0,4e-06,9e-06,4.4166722603799045,0.5232011170590684,0.44166722603799047,none,none
ARM,180380.27158640313,40582.002389278874,11,12,261512.67582750655,23,60.391304,7.576085,2.529205,12.202393,23,0,8,0.0,28343.98065014407,109318.58173927596,6305.998462392267,11,12,1.8449184111461063,1616263.5,757346.0,139798.26919712426,LONG,16398.20650785483,3381.8335324399063,0.393955,0.844611,4.444834186744239,1.0,165946612828.0,1e-05,5e-06,4.409889891954359,0.5499464644829979,0.44098898919543594,none,not_extended
MOD,55338.72620813394,2340.2034653146,4,1,60019.13313876314,5,51.0,5.057005,5.10628,4.859903,5,0,0,0.0,0.0,16937.70173852817,2340.2034653146,4,1,1.0468302431911036,963021.0,40500.0,52998.52274281935,LONG,13834.681552033486,2340.2034653146,0.693927,0.0,23.64697216645417,1.0,12280568469.0,7.8e-05,3e-06,4.4009515937265995,0.2453626438716145,0.44009515937265997,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume
CRWV,1629834.2150393396,2031535.611239973,3,2,3661369.8262793124,5,70.4,0.589961,0.54742,0.653772,5,0,0,0.0,0.0,1026834.6681216866,1710461.5483619447,3,2,2.5656858303944765,2391200.0,2124250.0,-401701.3962006334,SHORT,543278.0716797799,1015767.8056199865,0.369976,0.158045,0.8022671155858055,1.0,36698479334.0,6.5e-05,5.8e-05,4.197276090232907,0.3912490591148419,0.4197276090232907,none,none
LITE,224283.66061548333,496544.60115703265,9,4,836913.0692348536,13,46.230769,2.089721,0.64547,5.339286,13,1,1,1065.7628671936454,1178.1713736563327,75006.10411381704,381525.55656188866,9,4,35.13224646358889,791060.0,908810.0,-272260.94054154935,SHORT,24920.406735053704,124136.15028925816,0.665575,0.231639,0.45168885150068006,1.0,55489938000.0,1.4e-05,1.6e-05,4.1886819925777905,0.5303348705453503,0.418868199257779,none,none
NET,145362.59261845078,1512.388536841592,5,1,293749.9576458295,6,109.333333,2.003733,2.382915,0.107822,6,0,0,0.0,0.0,88969.46047363013,1512.388536841592,5,1,5.194309512887205,293686.0,42310.0,143850.2040816092,LONG,29072.518523690156,1512.388536841592,0.387948,0.0,96.11458238239484,0.7,69231588928.0,4e-06,1e-06,4.170253274932815,0.15857142857142859,0.41702532749328153,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target"
GSAT,80299.59189250266,30985.57636648384,2,1,191584.76015148917,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,40194.568460244576,30985.57636648384,2,1,1.3885381899239813,160000.0,53000.0,49314.01552601882,LONG,40149.79594625133,30985.57636648384,0.499442,0.0,2.591515192189883,1.0,8661991968.0,1.8e-05,6e-06,3.97085830201525,0.33433936530630337,0.397085830201525,"confirmation_volume, not_extended, room_to_target, support_ema_confluence, trend_aligned",momentum_aligned
YPF,37815.649500099484,310.80335529104246,1,3,38437.25621068157,4,98.75,9.210847,27.272727,3.19022,4,0,0,0.0,0.0,37815.649500099484,127.1357166623812,1,3,87.86818543330287,62392.0,119060.0,37504.84614480844,LONG,37815.649500099484,103.60111843034748,0.0,0.590945,99.0,0.7,16983246402.0,4e-06,7e-06,3.908410665840425,0.37030559523809525,0.3908410665840425,none,none
SMCI,269176.95128703234,36110.272361813004,4,1,368413.9524903732,5,58.0,1.151551,1.333524,0.423662,5,3,1,242160.4948073175,36110.272361813004,109273.14182395031,36110.272361813004,4,1,1.2559724008951283,351929.5,38962.0,233066.67892521934,LONG,67294.23782175808,36110.272361813004,0.594047,0.0,7.454304099120831,1.0,14405695743.0,2.4e-05,3e-06,3.905871291655058,0.19731865119430117,0.3905871291655058,none,trend_aligned
WULF,222222.9231928389,85536.69879338736,3,2,345083.44941110944,5,64.0,0.39452,0.318737,0.508196,5,1,0,217519.60739618627,0.0,217519.60739618627,52916.187165156814,3,2,35.685124317689464,448851.5,112274.0,136686.22439945154,LONG,74074.3077309463,42768.34939669368,0.021165,0.381363,2.5979833957540857,1.0,7149788588.0,6.3e-05,1.6e-05,3.8673149944264544,0.30902342490185,0.38673149944264545,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target"
UPRO,10.240128481312336,16815.32822467654,2,4,31797.010001779516,6,63.5,41.194932,72.9,20.05822,6,1,2,4.64615129893166,1854.1267045361878,5.593977182380677,14956.805432803316,2,4,1038.6843419659992,85157.0,202785.0,-16805.088096195228,SHORT,5.120064240656168,4203.832056169135,0.45372,0.110526,0.0006089758311279894,1.0,100.488,0.0,0.0,3.8109904761904763,0.39575185714285716,0.3810990476190476,none,none
UAL,262954.4360023361,159223.2575952962,2,3,483304.1495324795,5,50.0,0.170283,0.298996,0.084475,5,2,1,262954.4360023361,98096.80166044892,140846.83774854924,98096.80166044892,2,3,14.058299251742856,286820.0,185102.5,103731.1784070399,LONG,131477.21800116805,53074.419198432064,0.464368,0.383904,1.651482578447788,1.0,30062857446.0,1e-05,6e-06,3.7730145749327026,0.33549911811672384,0.37730145749327026,none,trend_aligned
ADBE,188863.20815284862,15668.141897553025,6,6,319212.6862739792,12,89.75,0.433149,0.4633,0.402998,12,1,2,97.05469676896428,14570.22492759515,88430.55140587543,14248.679476604371,6,6,196.82986007074544,551937.0,765257.5,173195.0662552956,LONG,31477.201358808103,2611.3569829255043,0.531775,0.090595,12.053963347264832,1.0,95896450000.0,6e-06,8e-06,3.6481722938138486,0.27166666666666667,0.36481722938138483,none,none
DIA,292148.0728316513,742299.2134324925,3,3,1326595.359095795,6,57.666667,0.480624,0.606085,0.355164,6,0,0,0.0,0.0,145084.75922427326,641751.3991993385,3,3,25.868681951834713,422078.5,1081071.0,-450151.14060084114,SHORT,97382.69094388378,247433.07114416416,0.503386,0.135455,0.39357184750434926,1.0,464.152332,0.0,0.0,3.6258000060970366,0.3591991666666667,0.36258000060970363,none,none
NFLX,179142.6162236754,149316.8489784419,4,4,544323.8598359467,8,75.125,0.086627,0.093608,0.079647,8,2,1,148430.773593701,40997.42887711241,96565.34249081896,63932.53121971925,4,4,4.4711223209254864,290450.0,230925.0,29825.767245233495,LONG,44785.65405591885,37329.21224461048,0.460958,0.571833,1.1997481694081267,1.0,389621123202.0,1e-06,1e-06,3.5993125697590016,0.34794552737955103,0.35993125697590017,none,none
GLD,1261970.6244959186,658925.4047279472,2,3,3382960.9901354937,5,86.4,0.241424,0.205913,0.276935,5,1,1,1216769.3040801329,458831.0683122383,1216769.3040801329,458831.0683122383,2,3,10.145559860681761,1278210.0,668337.0,603045.2197679714,LONG,630985.3122479593,219641.8015759824,0.035818,0.303668,1.9151949756997952,1.0,419.339605,0.0,0.0,3.5583333333333336,0.383714380952381,0.35583333333333333,none,trend_aligned
BMNR,401.6298147398844,31479.724462329108,2,1,63762.708554137986,3,62.666667,1.809988,2.56127,0.307424,3,0,0,0.0,0.0,203.1171948864801,31479.724462329108,2,1,155.96039074824327,150026.0,52920.0,-31078.094647589223,SHORT,200.8149073699422,31479.724462329108,0.494268,0.0,0.01275836499841361,1.0,9661278459.0,1.6e-05,5e-06,3.529981488480225,0.2548127506099412,0.3529981488480225,none,trend_aligned
INTC,240393.0289897022,175598.38235074384,4,9,539663.7920073359,13,67.769231,0.223651,0.478561,0.110357,13,0,2,0.0,33315.09739934221,116626.36498517293,73418.02867463649,4,9,15.458938456194815,478691.0,947413.5,64794.646638958366,LONG,60098.25724742555,19510.93137230487,0.514851,0.581898,1.368993414241916,1.0,235664100000.0,2e-06,4e-06,3.5073978832226613,0.4014486749159994,0.35073978832226615,none,none
IONQ,221143.2834083715,68240.42314593474,1,1,289383.7065543062,2,67.0,0.252549,0.339929,0.16517,2,0,0,0.0,0.0,221143.2834083715,68240.42314593474,1,1,3.240649357279749,256261.0,105361.0,152902.86026243676,LONG,221143.2834083715,68240.42314593474,0.0,0.0,3.240649357279749,1.0,11717838562.0,2.2e-05,9e-06,3.4525844002328125,0.2862742239363728,0.34525844002328127,none,trend_aligned
KOD,36700.739622303605,0.0,1,0,36700.739622303605,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,36700.739622303605,0.0,1,0,0.0,75000.0,0.0,36700.739622303605,LONG,36700.739622303605,0.0,0.0,0.0,99.0,1.0,1206851737.0,6.2e-05,0.0,3.3810070048123224,0.05,0.33810070048123225,none,not_extended
HIMS,169.9611747865818,18137.3504066165,1,1,36614.623162806165,2,82.5,1.926877,3.345178,0.508577,2,0,0,0.0,0.0,169.9611747865818,18137.3504066165,1,1,106.7146683905389,75126.0,26784.0,-17967.38923182992,SHORT,169.9611747865818,18137.3504066165,0.0,0.0,0.00937078299620765,1.0,4575654220.0,1.6e-05,6e-06,3.3782661551468913,0.2329069005151,0.3378266155146891,none,trend_aligned
META,89152.56316292736,227556.87866948225,1,2,456592.7804040461,3,72.666667,0.462238,1.14922,0.118747,3,0,1,0.0,50730.77540870914,89152.56316292736,176826.10326077312,1,2,3.5001557410224517,93757.0,231630.0,-138404.3155065549,SHORT,89152.56316292736,113778.43933474112,0.0,0.222937,0.39178144683737764,1.0,1301130170508.0,0.0,0.0,3.3609750060952495,0.34167708012304765,0.3360975006095249,none,none
AAPL,554922.6254933475,1592206.0125780602,3,13,2988188.548482305,16,70.625,0.561519,0.688049,0.53232,16,1,1,283487.9825619057,50176.181127419775,283487.9825619057,558879.0032003757,3,13,1.2728408271049232,621908.0,2016029.0,-1037283.3870847126,SHORT,184974.2084977825,122477.3855829277,0.48914,0.648991,0.3485243876166695,1.0,3708749586800.0,0.0,1e-06,3.3022580507805976,0.4088677060408163,0.33022580507805976,none,none
BABA,118876.07172273322,92459.96308334894,6,7,255050.1721716976,13,72.692308,0.545325,0.27542,0.776672,13,1,1,8341.092527508938,37827.76377699903,90203.08961354979,42587.47211609512,6,7,9.187868374210428,980020.0,527794.0,26416.108639384285,LONG,19812.678620455536,13208.566154764134,0.241201,0.539396,1.2857032142179337,1.0,299906123860.0,3e-06,2e-06,3.2523723459103824,0.35998370740453994,0.32523723459103826,none,trend_aligned
GS,67975.92204317199,54061.667412198476,5,4,177972.1752644523,9,81.0,0.333046,0.385674,0.26726,9,3,1,5233.608307039011,22558.570763354233,61301.33492459877,26701.4279271544,5,4,20.037000044770355,284700.0,287967.5,13914.254630973512,LONG,13595.184408634397,13515.416853049619,0.09819,0.506093,1.2573774597975849,1.0,249818479856.0,1e-06,1e-06,3.115043900383314,0.3019384197293077,0.3115043900383314,none,none
AVGO,179186.32511698274,101940.05234827472,3,6,369869.21589524613,9,69.111111,0.073765,0.101577,0.05986,9,0,3,0.0,13197.213918286077,171332.55374912813,48178.55294965812,3,6,27.997238675318876,429375.0,518663.5,77246.27276870802,LONG,59728.775038994245,16990.008724712454,0.04383,0.527383,1.757761753003606,1.0,1509459563741.0,0.0,0.0,3.075234666485037,0.364429088779635,0.3075234666485037,none,none
XLK,54956.340884065474,380897.50764113275,3,5,491985.00446312234,8,67.75,0.824459,0.322683,1.20079,8,1,2,75.83293155032038,1174.8150538586751,30699.422720976763,310757.3023159929,3,5,148.22688928492727,142593.5,807369.5,-325941.16675706726,SHORT,18318.78029468849,76179.50152822655,0.441385,0.184145,0.1442811774338079,1.0,136.764709,0.0,0.0,2.963483222476958,0.4171406410752815,0.2963483222476958,none,none
