ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
HTZ,0.0,12190.069919975067,0,3,12190.069919975067,3,53.666667,7.349799,,7.349799,3,0,0,0.0,0.0,0.0,7210.699294974197,0,3,0.0,3546500.0,0.0,189.64142019446868,0,0,-12190.069919975067,SHORT,0.0,4063.356639991689,0.0,0.408478,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,3,1.0,2061580475.0,0.0,0.00172,,,,,0.0,0.0,0.0,0.015557,0.0,0.0,0.0,0.019709910378306668,0.13171795815842152,5.70812866375026,0.7172,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0617,1.7,0.3111,0.0,0.6,0.2203,0.06,0.5793134132929194,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,4073000.0,1104000.0,0.0,0.570812866375026,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned"
EEFT,0.0,51.407002080633156,0,2,102.81400416126631,2,54.0,259.269231,,259.269231,2,0,0,0.0,0.0,0.0,51.407002080633156,0,2,0.0,891250.0,0.0,27.715336450918446,0,0,-51.407002080633156,SHORT,0.0,25.703501040316578,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3122068664.0,0.0,0.000285,68203.0,85358.0,0.0,10.441317744089599,0.0,0.0,0.0,0.539135,0.0,0.0,0.0,8.232842966171413e-05,0.13984418573535962,5.2705500863766215,0.7984,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.5355555555555556,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1163750.0,0.0,0.0,0.5270550086376622,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
SEDG,0.0,1.3129507141040094e-10,0,3,1.3129507141040094e-10,3,57.0,32.447797,,32.447797,3,0,0,0.0,0.0,0.0,1.3129507141040094e-10,0,3,0.0,3268463.0,0.0,1.0375724202021621e-10,0,0,-1.3129507141040094e-10,SHORT,0.0,4.3765023803466977e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.3333,2571603997.0,0.0,0.001271,,,,,0.0,0.0,0.0,0.79026,0.0,0.0,0.0,1.7018570454285609e-16,0.12479856705767974,5.157570225647204,0.648,0.0,0.0,0.0,0.0,0.6,0.0,2.5465,0.0,1.7,0.3111,0.0,0.6,0.0,0.06,0.5511111111111111,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3268463.0,0.0,0.0,0.5157570225647203,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
CTRA,0.0,5.893541030784909e-06,0,1,1.1787082061569819e-05,1,31.0,517.241379,,517.241379,1,0,0,0.0,0.0,0.0,5.893541030784909e-06,0,1,0.0,397500.0,0.0,1.5857938126600237e-06,0,0,-5.893541030784909e-06,SHORT,0.0,5.893541030784909e-06,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,25002850505.0,0.0,1.6e-05,1476507.0,39287.0,0.0,10.117850688522921,0.0,0.0,0.0,0.269073,0.0,0.0,0.0,2.357147649867496e-12,0.12189088790471377,4.981709933638626,0.6189,0.0,0.0,0.0,0.0,0.6,0.0,2.6817,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2887769184739585,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,795000.0,0.0,0.0,0.49817099336386267,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
DG,0.0,4.898703800964312e-21,0,1,4.898703800964312e-21,1,78.0,4.862237,,4.862237,1,0,0,0.0,0.0,0.0,4.898703800964312e-21,0,1,0.0,2055000.0,0.0,1.8872607724580895e-21,0,0,-4.898703800964312e-21,SHORT,0.0,4.898703800964312e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,27131882624.0,0.0,7.6e-05,,,,,0.0,0.0,0.0,0.385257,0.0,0.0,0.0,1.805515624865292e-27,0.08998062535611065,4.8927949567934235,0.2998,0.0,0.0,0.0,0.0,0.6,0.0,2.5928,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4657379264061632,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2055000.0,0.0,0.0,0.4892794956793423,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
LYV,0.0,0.04884951566490409,0,2,0.09769903132980819,2,49.0,351.886905,,351.886905,2,0,0,0.0,0.0,0.0,0.0488495156592605,0,2,0.0,1920886.0,0.0,0.016638224711711957,0,0,-0.04884951566490409,SHORT,0.0,0.024424757832452047,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,36307421199.0,0.0,5.3e-05,,,,,0.0,0.0,0.0,0.340602,0.0,0.0,0.0,6.727208109488307e-09,0.11606148590175788,4.867771244847636,0.5606,0.0,0.0,0.0,0.0,0.6,0.0,2.4122,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.4218474213209405,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3841772.0,0.0,0.0,0.48677712448476357,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
MOH,0.0,1.3916973061395433e-27,0,1,1.3916973061395433e-27,1,49.0,93.75,,93.75,1,0,0,0.0,0.0,0.0,1.3916973061395433e-27,0,1,0.0,712500.0,0.0,4.743161714983648e-28,0,0,-1.3916973061395433e-27,SHORT,0.0,1.3916973061395433e-27,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7879500000.0,0.0,9e-05,4619018.0,516571.0,0.0,1.3792876487452839,0.0,0.0,0.0,0.340818,0.0,0.0,0.0,1.766225402804167e-33,0.10177068932831926,4.814230565342464,0.4177,0.0,0.0,0.0,0.0,0.6,0.0,2.5142,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4982272775719416,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,712500.0,0.0,0.0,0.4814230565342464,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
LULU,0.0,628079.0712915154,0,2,853943.0915603291,2,85.0,4.211408,,4.211408,2,0,0,0.0,0.0,0.0,402215.0510227015,0,2,0.0,1182851.0,0.0,293132.6828617384,0,0,-628079.0712915154,SHORT,0.0,314039.5356457577,0.0,0.359611,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,18058392575.0,0.0,6.6e-05,,,,,0.0,1.6e-05,0.0,0.460279,0.0,0.0,0.0,0.17390226419183805,0.12252886831962505,4.075137361488313,0.6253,0.0,0.0,0.0,0.0,0.6,0.0,0.7747,0.6594,1.7,0.1556,0.0,0.6,0.1854,0.06,0.5409502338552052,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1608217.0,0.0,0.0,0.40751373614883124,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
CHTR,237992.2520691905,2.7118791414171397e-21,1,1,475984.504138381,2,67.0,8.292769,9.605405,6.980132,2,0,0,0.0,0.0,237992.2520691905,2.7118791414171397e-21,1,1,356780.0,1518000.0,124472.39656901392,1.5738494942938012e-21,0,0,237992.2520691905,LONG,237992.2520691905,2.7118791414171397e-21,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,30706884317.0,1.2e-05,4.9e-05,4604087.0,6939252.0,0.07749201959042043,0.21875556616188604,4e-06,0.0,0.52301,0.580354,0.0,0.0,0.07750452622034101,8.83150212643288e-28,0.35191468253205066,3.9321282031724203,0.9234,0.2957,1.7,0.0,0.0,0.6,0.0,1.6321,0.0,1.7,0.0,0.0,0.6,0.0,0.30345181107720154,0.39504683663077983,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,713560.0,1518000.0,0.0,0.0,0.39321282031724203,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
INFQ,0.0,25603.924971328684,0,1,25603.924971328684,1,57.0,1.723404,,1.723404,1,0,0,0.0,0.0,0.0,25603.924971328684,0,1,0.0,570000.0,0.0,13336.552290808893,0,0,-25603.924971328684,SHORT,0.0,25603.924971328684,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3214608116.0,0.0,0.000177,7197462.0,11708153.0,0.0,0.0486840238592714,0.0,4e-06,0.0,0.520879,0.0,0.0,0.0,0.07964866648563107,0.13831699837770225,3.8309328159525857,0.7832,0.0,0.0,0.0,0.0,0.6,0.0,2.0949,0.3041,0.8319,0.0,0.0,0.6,0.0,0.06,0.46360561865241406,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,570000.0,0.0,856240.0,0.3830932815952586,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
