ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
UVIX,15056.345736101493,0.0,3,0,19166.653554021294,3,84.333333,7.331695,7.331695,,3,2,0,15056.34573591889,0.0,10946.03791799909,0.0,3,0,104962810320.13184,166596.5,0.0,15056.345736101493,LONG,5018.781912033831,0.0,0.272995,0.0,99.0,1.0,101607448.0,0.00164,0.0,0.4939383884569004,0.0,7.925067900613922,0.18,0.7925067900613922,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
AVTX,3.305101175312233e-06,2.9533748715327888e-06,10,7,9.563577222157255e-06,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,4.6904116144481014e-07,2.6858805172578084e-06,7.543913897914408e-07,10,7,8.533924980902107,1385065.0,905564.0,3.5172630377944413e-07,LONG,3.305101175312233e-07,4.2191069593325553e-07,0.187353,0.744566,1.1190930102269407,1.0,328837362.0,0.004212,0.002754,1.0050868779662066e-11,1.2830375884515686e-11,7.062395,0.5872178885714285,0.7062395,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned"
IVZ,605300.3334426382,5.286299723405514e-08,5,4,605300.3334427439,9,98.777778,225.40083,211.828862,242.365789,9,0,2,0.0,2.3174737315294455e-08,310237.49680620816,2.4124200495561876e-08,5,4,5518865031698.047,4317320.0,268423.5,605300.3334425853,LONG,121060.06668852763,1.3215749308513785e-08,0.487465,0.543647,99.0,0.7,11007546407.0,0.000392,2.4e-05,0.1099791563100222,1.2006080937446267e-14,6.767940396991829,0.480334414952854,0.676794039699183,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned
KWEB,194049.21646911092,80024.62742931461,6,4,302463.9897226275,10,61.1,796.197759,1326.879084,0.175773,10,3,0,149758.20442378565,0.0,87156.43927336739,51634.481605112655,6,4,1.1435987417868516,842009.0,402291.5,114024.58903979631,LONG,32341.536078185152,20006.156857328653,0.550854,0.354768,2.424868727324144,1.0,4223436000.0,0.000199,9.5e-05,0.07657636123333028,0.04736938563134058,6.616951143724244,0.41395603007013626,0.6616951143724245,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
YPF,18.7949008082835,0.0,5,0,18.7949008082835,5,63.6,2.911707,2.911707,,5,2,0,18.79490068651278,0.0,18.794899966049822,0.0,5,0,811989893137678.6,1600618.0,0.0,18.7949008082835,LONG,3.7589801616567002,0.0,0.0,0.0,99.0,1.0,15964566268.0,0.0001,0.0,2.354577066832907e-06,0.0,6.530357533333334,0.18,0.6530357533333334,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
TSEM,24.470317929715275,3.1622072138111175e-05,4,3,40.551537536304004,7,52.714286,106.8094,186.585831,0.440824,7,0,0,0.0,0.0,16.081187984516585,1.6503714681619746e-05,4,3,1393622.0040577818,6034802.0,678417.0,24.470286307643136,LONG,6.117579482428819,1.0540690712703725e-05,0.342829,0.478095,99.0,1.0,25260669828.0,0.000239,2.7e-05,2.4217803898643393e-06,4.172767699540563e-12,6.373449285714285,0.3174950367880107,0.6373449285714285,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
USAR,16960.011355997907,1.8865567665173169,4,1,16963.78446953094,5,44.4,2.210168,2.717762,0.179794,5,2,0,32.748619595174205,0.0,16856.305487390146,1.8865567665173169,4,1,4494.881856345982,415405.0,44416.0,16958.12479923139,LONG,4240.002838999477,1.8865567665173169,0.006115,0.0,99.0,1.0,4348624691.0,9.6e-05,1e-05,0.009750215620526349,4.338283711679631e-06,6.224391931855443,0.2112354517544221,0.6224391931855443,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
LCID,2462.239024941924,43.910027245685484,3,1,2550.0590794332948,4,77.5,2.595626,3.239116,0.665159,4,0,0,0.0,0.0,2368.51964543292,43.910027245685484,3,1,27.989318429358423,438716.0,56187.5,2418.3289976962387,LONG,820.746341647308,43.910027245685484,0.038063,0.0,56.07464124686598,1.0,2392094974.0,0.000183,2.3e-05,0.0034310775724547297,0.000183563059673422,6.066666666666666,0.2620204691618281,0.6066666666666667,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
SPXS,4.5428060270293394e-05,5288.944973913112,1,4,10574.570020064639,5,36.8,7.959772,9.609756,7.409777,5,1,4,4.5428060270293394e-05,5288.944973913112,4.5428060270293394e-05,5285.625000708859,1,4,361996826231.37585,69628.0,226838.5,-5288.9449284850525,SHORT,4.5428060270293394e-05,1322.236243478278,0.0,0.000628,8.589248043676034e-09,1.0,415806342.0,0.000167,0.000546,1.092529278216093e-09,0.03179932843540607,5.925000000000001,0.6798569781350374,0.5925,none,none
U,2493.3906153116795,825.7770374749877,2,2,4144.944690261655,4,63.5,10.555295,9.033226,12.077364,4,0,0,0.0,0.0,1782.0551131227376,762.3298576502227,2,2,3.944878343000851,996625.0,156600.0,1667.613577836692,LONG,1246.6953076558398,412.8885187374938,0.285288,0.076833,3.019447746980011,1.0,11223038877.0,8.9e-05,1.4e-05,0.001110835773910364,0.00036789369016946856,5.858675858434723,0.3876389868229541,0.5858675858434723,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
