ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BTDR,1025668.1300872,3225217.048427385,4,4,4424809.865007266,8,39.5,192.577119,0.417138,384.737101,8,1,2,74013.83052672587,72973.77596354268,780669.5441059865,3051292.361934703,4,4,3.4220198952074266,1568494.0,3703836.5,-2199548.9183401847,SHORT,256417.0325218,806304.2621068462,0.238867,0.053927,0.3180152264751656,1.0,2162612042.0,0.000725,0.001713,1.1856820712265321,3.7283814500596693,0.6424190714285715,7.950000000000001,0.7950000000000002,none,not_extended
KORU,1570073.8055636957,196273.74498270257,33,3,3532695.101092797,36,40.111111,113.073339,122.263389,25.767857,36,30,1,907865.8247869855,121372.46647340871,581422.2510579657,121372.46647340871,33,3,147865033.42919794,5720245.0,470549.0,1373800.060580993,LONG,47577.99410799078,65424.581660900854,0.629685,0.381616,7.999408202569656,1.0,1502861134.0,0.003806,0.000313,0.3165827702347832,0.43533351272959897,0.9389833901600332,7.727763494021533,0.7727763494021533,none,none
SPXS,0.8180532976957062,59780.07519100508,4,3,59780.89355457358,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.8180532976957062,59780.07519100508,0.8179863787034113,59780.07492800866,4,3,523505786.7074072,535964.0,187271.0,-59779.257137707384,SHORT,0.20451332442392656,19926.691730335027,8.2e-05,0.0,1.3684380541207417e-05,1.0,403659331.0,0.001328,0.000464,5.066483262440093e-06,0.49365121031563686,0.67,7.710943375482781,0.7710943375482782,none,none
JETS,0.004374616695631843,90557.14091856609,5,2,119526.36058768819,7,47.714286,0.529265,0.313437,1.068835,7,1,1,1.5599370581079963e-10,28969.21091988872,0.001543465438931852,61587.92999867736,5,2,39842069.113217816,242183.0,122320.0,-90557.1365439494,SHORT,0.0008749233391263687,45278.570459283044,0.647177,0.3199,4.830780489818839e-08,1.0,1000450000.0,0.000242,0.000122,8.745298007160465e-09,0.4525820426736273,0.5349174047619047,6.436390347745946,0.6436390347745946,none,none
WIX,7.763527137775128e-06,1.976912889952209e-10,4,4,7.764148395999887e-06,8,61.5,152.456629,0.384817,304.528441,8,1,1,1.4049498316186984e-19,1.9769121317252942e-10,7.763103570839224e-06,1.9769121317252942e-10,4,4,102209356361.14772,331976.5,378504.0,7.763329446486134e-06,LONG,1.940881784443782e-06,4.942282224880522e-11,5.5e-05,0.0,99.0,1.0,3571019624.0,9.3e-05,0.000106,5.435091343098657e-12,1.3839974979875726e-16,0.46946306282060507,6.325000000000001,0.6325000000000001,none,none
TTWO,5.214336779121091e-05,6284274.40423483,1,5,6284274.407050615,6,71.666667,0.401209,0.492126,0.383026,6,0,1,0.0,1.9955455367345926e-11,5.214336779121091e-05,6284274.3944377825,1,5,8008478948.465092,337500.0,10735916.5,-6284274.4041826865,SHORT,5.214336779121091e-05,1256854.880846966,0.0,0.0,8.29743649578266e-12,1.0,37286929820.0,9e-06,0.000288,1.3984355387512276e-11,0.3370765270603784,0.20789363176242706,6.027674102983854,0.6027674102983853,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
MRVL,314783.98845791374,346045.75277040753,7,16,1125431.9918153088,23,53.826087,8.871698,0.850729,12.380872,23,2,1,115452.4223443757,45045.680110014524,113794.46003438185,104605.18514825965,7,16,3.1036071113738526,572696.5,3211720.0,-31261.76431249379,SHORT,44969.141208273395,21627.85954815047,0.6385,0.697713,0.9096600259872712,1.0,114795590000.0,5e-06,2.8e-05,0.003917323061650138,0.0018840322653640676,0.3587205595297349,5.91885398526917,0.591885398526917,none,not_extended
SVIX,0.0,3327.8436657811153,0,2,3327.8768989074083,2,34.0,2.499476,,2.499476,2,0,1,0.0,3327.8104326548223,0.0,3327.8104326548223,0,2,50067.67048225504,0.0,99487.5,-3327.8436657811153,SHORT,0.0,1663.9218328905577,0.0,1e-05,0.0,1.0,437395500.0,0.0,0.000227,0.0,0.03804158554193076,0.18,5.879180422530588,0.5879180422530588,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
AEHR,2080.444669396655,0.013690613686110534,4,1,4158.90061482972,5,42.0,5.821248,3.262274,16.057143,5,0,0,0.0,0.0,2078.442254819379,0.013690613686110534,4,1,173096.25325679575,445604.0,241920.0,2080.430978782969,LONG,520.1111673491638,0.013690613686110534,0.000962,0.0,99.0,1.0,2253940182.0,0.000198,0.000107,0.0023075642002515387,6.074080312975464e-08,0.62,5.800000000000001,0.5800000000000001,none,none
FSLR,8240.923855388439,161353.54357242901,8,7,178215.45502861313,15,43.066667,0.772617,0.522098,1.058925,15,3,2,4253.159995727097,4.035372333028233,3985.4572980703915,134486.4565642926,8,7,23387.887449156726,562561.0,2833831.0,-153112.61971704056,SHORT,1030.1154819235549,23050.506224632718,0.516382,0.166511,0.0510737085342611,1.0,21499757648.0,2.6e-05,0.000132,0.0004791288807943287,0.0107212865382122,0.4228296525564282,5.754125020205224,0.5754125020205224,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AXP,283931.69493294257,331347.4725668666,9,14,1126794.9874384394,23,50.043478,4.094749,0.311347,6.526937,23,4,4,120303.18694506995,152764.86895940496,100617.38843604004,83000.65558828892,9,14,9.85887558571392,793191.5,1124840.0,-47415.77763392404,SHORT,31547.966103660285,23667.676611919043,0.645628,0.749506,0.8569001378926908,1.0,222339347099.0,4e-06,5e-06,0.0014189106208723852,0.001064484398318425,0.38635091098346785,5.60605819529735,0.560605819529735,none,none
IWM,652536.5101917891,3203620.394922961,9,14,4184538.292666478,23,38.73913,0.435136,0.19371,0.590339,23,1,5,80549.15680010046,1508304.276496671,137834.59486153632,761639.7764302911,9,14,1.9351387607438055,951988.5,4860188.0,-2551083.8847311717,SHORT,72504.05668797657,228830.02820878293,0.788771,0.762257,0.20368721313733582,1.0,74357502159.0,1.3e-05,6.5e-05,0.009750738605089211,0.030774302735381228,0.3450685947704101,5.581711029835732,0.5581711029835732,none,not_extended
SYY,16.44815306071902,5.597151274103026,6,11,27.642455608925072,17,60.647059,13.231416,12.09994,13.848584,17,1,1,9.51383433462676,0.8731796104291336,9.51383433462676,0.8731796104291336,6,11,3.9776995302618383,1319050.0,492415.0,10.851001786615992,LONG,2.74135884345317,0.508831934009366,0.421586,0.843996,2.9386650914406323,1.0,35134352411.0,3.8e-05,1.4e-05,7.802502836497121e-07,1.4482462293799357e-07,0.546354969797203,5.5680565348962086,0.5568056534896209,none,none
