ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
RARE,0.0,62661.58133752181,0,1,62661.58133752181,1,73.0,1.302083,,1.302083,1,0,0,0.0,0.0,0.0,62661.58133752181,0,1,0.0,1290000.0,0.0,7119.839201196804,0,1,-62661.58133752181,SHORT,0.0,62661.58133752181,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3532808465.0,0.0,0.000365,274690.0,4097859.0,0.0,0.31479853259958435,0.0,2e-06,0.0,0.113624,0.0,0.0,0.0,0.17737044608650138,0.19905020935959233,5.7371193724843295,0.8845,0.0,0.506,0.0,0.0,0.6,0.0,2.815,0.672,1.6502,0.0,0.0,0.6,0.0,0.06,0.4717372073940568,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.2913313398420951,1,-0.5878031031457857,1,0.0,0.0,0.0,1290000.0,1300000.0,0.0,0.573711937248433,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned"
CAPR,0.0,4.282443064627701e-09,0,2,4.282443064627701e-09,2,56.0,3864.0,,3864.0,2,0,2,0.0,4.282443064627701e-09,0.0,3.0670325348580307e-09,0,2,0.0,3042890.0,0.0,9.509745257147142e-11,0,2,-4.282443064627701e-09,SHORT,0.0,2.1412215323138506e-09,0.0,0.283812,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,1286802262.0,0.0,0.002365,419923.0,2136574.0,0.0,1.4241912519762947,0.0,0.0,0.0,0.022206,0.0,0.0,0.0,1.6639864535098638e-14,0.16584586110444796,5.652013579813602,0.6315,0.0,0.427,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.3,0.6,0.1313,0.06,0.5786849841269841,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4662534337224677,1,-0.38313023275210867,1,0.0,0.0,0.0,3042890.0,0.0,0.0,0.5652013579813602,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
ACMR,0.0,230373.1148390591,0,1,230373.1148390591,1,44.0,5.109375,,5.109375,1,0,0,0.0,0.0,0.0,230373.1148390591,0,1,0.0,555057.0,0.0,131461.86922831705,0,1,-230373.1148390591,SHORT,0.0,230373.1148390591,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5796321838.0,0.0,9.6e-05,,,,,0.0,2.3e-05,0.0,0.570648,0.0,0.0,0.0,0.39744707295022896,0.17971141582338138,4.783031254169635,0.7549,0.0,0.4422,0.0,0.0,0.6,0.0,1.1335,1.3994,1.6502,0.0,0.0,0.6,0.0,0.06,0.6513626729963564,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.5145135518389126,1,0.0,0.0,0.0,555057.0,0.0,0.0,0.4783031254169635,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
NVMI,0.0,888.1876461100068,0,1,888.1876461100068,1,46.0,42.666667,,42.666667,1,0,0,0.0,0.0,0.0,888.1876461100068,0,1,0.0,556798.0,0.0,318.14699401882746,0,1,-888.1876461100068,SHORT,0.0,888.1876461100068,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,14187594954.0,0.0,3.9e-05,2561722.0,3693349.0,0.0,0.15075694173499443,0.0,0.0,0.0,0.358198,0.0,0.0,0.0,0.0006260311553788715,0.1779747122423434,4.769732939398322,0.7568,0.0,0.4229,0.0,0.0,0.6,0.0,2.5196,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.3655575494291052,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.0380879441711164,1,-1.3560760327411447,1,0.0,0.0,0.0,556798.0,0.0,0.0,0.4769732939398322,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
GE,6.102122246111354e-05,33394.09203090464,2,6,33394.09218318619,8,79.25,5.783608,1.239875,6.540897,8,0,1,0.0,2.736369196321294e-05,6.10212224542914e-05,32155.90958851835,2,6,690862.5,5697091.0,2.4231738310601565e-05,14332.870449470327,0,1,-33394.09196988342,SHORT,3.051061123055677e-05,5565.682005150774,0.0,0.037078,1.8273059319786657e-09,1.0,0.0,0.16666666666666666,-0.3076923076923077,-0.14102564102564105,31-90,0.1667,0,0.0,382883898500.0,2e-06,1.5e-05,,,,,0.0,0.0,0.397103,0.429204,0.0,0.0,7.9686326194667e-13,0.0001453621326714206,0.2724777316028512,4.623057158535239,0.3191,0.0,1.6502,0.1556,0.0,0.6,0.0,1.4451,0.0,1.6502,0.7778,0.15,0.6,0.0,0.1300491093365407,0.3778795648506169,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.1555461676897103,1,0.0,0.0,1381725.0,8857478.0,0.0,0.0,0.462305715853524,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
RCL,0.0,3.922566733784605e-12,0,1,3.922566733784605e-12,1,87.0,8.890339,,8.890339,1,0,0,0.0,0.0,0.0,3.922566733784605e-12,0,1,0.0,6783000.0,0.0,1.2611938495804851e-12,0,1,-3.922566733784605e-12,SHORT,0.0,3.922566733784605e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,75700714490.0,0.0,9e-05,3459254.0,55076112.0,0.0,0.12315684157225913,0.0,0.0,0.0,0.321523,0.0,0.0,0.0,5.181677293551533e-19,0.19864817434870283,4.507886792172748,0.9787,0.0,0.4078,0.0,0.0,0.6,0.0,2.815,0.0,1.0929,0.0,0.0,0.6,0.0,0.06,0.4982272775719416,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,-0.6745,3,3.5,3,0.0,0.0,0.0,6783000.0,0.0,1048370.0,0.4507886792172748,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned"
ASHR,1.2319907164389736e-11,5.93603147241596e-12,2,1,1.8255938636805697e-11,3,114.0,30.734105,44.727941,2.746432,3,0,0,0.0,0.0,7.157232820422495e-12,5.93603147241596e-12,2,1,1621941.0,885708.0,8.638644224373077e-12,2.093876040175738e-12,2,1,6.3838756919737764e-12,LONG,6.159953582194868e-12,5.93603147241596e-12,0.419051,0.0,2.075445054770834,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,1114374024.0,0.001455,0.000795,,,,,0.0,0.0,0.701194,0.35274,0.0,0.0,5.527725386207376e-17,5.326785571606217e-17,0.519147000838503,4.50509686730895,2.815,0.0,1.6502,0.1556,0.0,0.3429,0.2279,2.5121,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5326306269841269,0.47704309028571423,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.7723910607091802,1,-1.3342381292525916,1,0.0,0.0,1621941.0,885708.0,0.0,0.0,0.450509686730895,none,none
DVN,0.0,4985.843123428503,0,2,4985.843123428503,2,98.5,6.18964,,6.18964,2,0,0,0.0,0.0,0.0,4985.843123428503,0,2,0.0,3476783.5,0.0,2228.038511691425,0,1,-4985.843123428503,SHORT,0.0,2492.9215617142513,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.5,26353574000.0,0.0,0.000132,,,,,0.0,0.0,0.0,0.446873,0.0,0.0,0.0,0.0009459519842410183,0.0996572223712564,4.259459881068866,0.3867,0.0,0.267,0.0,0.0,0.3429,0.0,2.1109,0.0,1.6502,0.1556,0.0,0.3429,0.0,0.03428571428571428,0.5098412698412698,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.7369271319977693,1,0.0,0.0,0.0,3993567.0,0.0,0.0,0.42594598810688666,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
RDDT,743.2971127181639,0.02676670140211917,1,1,1486.62099213773,2,44.5,4.526882,,4.526882,2,0,0,0.0,0.0,743.2971127181639,0.02676670140211917,1,1,338262.5,880545.0,352.92877559515335,0.01214961329251792,1,0,743.2703460167618,LONG,743.2971127181639,0.02676670140211917,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,28313627640.0,1.2e-05,3.1e-05,,,,,0.0,0.0,0.474815,0.453908,0.0,0.0,0.00026252274069892516,9.453646047214589e-09,0.3811579346269355,4.179296677372104,2.8038,0.0,0.4078,0.0,0.0,0.6,0.0,2.815,0.0,0.7643,0.0,0.0,0.6,0.0,0.10388152961255492,0.34039610893513245,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,-0.6745,3,-0.6745,3,0.0,0.0,676525.0,880545.0,0.0,0.0,0.4179296677372104,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
TDG,1.5942389747866011e-13,0.0015335441103083943,1,2,0.0030670882209356365,3,84.0,4.909091,4.909091,,3,0,0,0.0,0.0,1.5942389747866011e-13,0.0015335441103083943,1,2,261090.0,1177660.0,8.760747606843356e-14,0.0013153225246688184,0,1,-0.0015335441101489704,SHORT,1.5942389747866011e-13,0.0007667720551541972,0.0,0.0,1.0395781667251822e-10,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,74370969964.0,4e-06,1.6e-05,2116793.0,143139.0,0.12334224461248691,8.227387364729388,0.0,0.0,0.549525,0.857701,0.0,0.0,2.1436307413474747e-20,1.0310098893766758e-10,0.35888159521161783,4.073554564205313,1.3386,0.0,1.6502,0.0,0.0,0.6,0.0,2.815,0.0,0.503,0.1556,0.0,0.6,0.0,0.24242454626463222,0.13433247402951404,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.0302171077454942,1,3.5,1,3600000.0,0.0,522180.0,2355320.0,0.0,0.0,0.40735545642053134,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned"
