ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
KORU,6878.87204769618,859.9226184615115,30,3,15477.589332315383,33,39.848485,113.502229,124.469025,25.767857,33,27,1,3977.5791577795794,531.7620509464665,2547.3511223093797,531.7620509464665,30,3,147865064.4353773,4582232.0,470549.0,6018.949429234668,LONG,229.295734923206,286.64087282050383,0.629685,0.381616,7.999408202569642,1.0,1573922513.0,0.002911,0.000299,0.001456842589322604,0.001821187958447506,8.37834642857143,0.6392820952380953,0.8378346428571429,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
DAVE,0.0008079203041112101,44116.88806867906,13,6,44116.888876707584,19,33.526316,7.965263,2.856607,15.628246,19,2,1,2.6370058283606785e-05,3.390782128044287e-08,0.0007106653499541293,24920.983722959583,13,6,9469436612.634048,2456520.0,1310990.0,-44116.887260758755,SHORT,6.214771570086232e-05,7352.814678113176,0.120377,0.435115,1.8313175282297304e-08,1.0,2816468680.0,0.000872,0.000465,2.2065828795533533e-10,0.02610650255167466,7.178519200000001,0.6908881594059366,0.7178519200000001,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
CORZ,27277.56709783203,2049.0259518130965,8,1,36795.44469205976,9,43.111111,513.74153,577.951656,0.060521,9,2,1,5923.997191883538,2049.0259518130965,9435.683189058354,2049.0259518130965,8,1,1.7820801734967315,759725.5,29492.0,25228.541146018935,LONG,3409.695887229004,2049.0259518130965,0.654086,0.0,13.3124556444467,1.0,6016547057.0,0.000126,5e-06,0.005667197239423177,0.003405651002810891,6.853829537619747,0.15393600800030763,0.6853829537619747,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern"
FLY,0.0038379762458955686,0.0,4,0,0.0038379762458955686,4,51.75,11.099102,11.099102,,4,1,0,0.0025437573940804963,0.0,0.0025437573940804963,0.0,4,0,3.831300055484406,582169.0,0.0,0.0038379762458955686,LONG,0.0009594940614738921,0.0,0.337214,0.0,99.0,1.0,6017408799.0,9.7e-05,0.0,1.5945302928950835e-09,0.0,6.439133728408091,0.18,0.6439133728408091,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
WING,2013.5103654849247,1.0155956214470213e-12,4,3,4027.020730655265,7,46.142857,2.693064,3.366529,1.79511,7,1,0,1908.8451620850642,0.0,1908.8451620850642,1.0155956214470213e-12,4,3,1.0175815113921323e+26,650230.0,202920.0,2013.5103654849238,LONG,503.3775913712312,3.3853187381567375e-13,0.051981,0.0,99.0,1.0,5260546698.0,0.000124,3.9e-05,0.0009568921640076109,6.435298330197881e-19,6.325000000000001,0.4012332230710676,0.6325000000000001,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
KOD,96288.56961403742,2343.603987249528,2,2,100975.77758853648,4,60.25,12.996533,7.299678,24.390244,4,1,1,96288.56961403742,2343.603987249528,96288.56961403742,2343.603987249528,2,2,3.892994262195596e+25,207600.0,63660.0,93944.96562678789,LONG,48144.28480701871,1171.801993624764,0.0,0.0,41.08568262295988,1.0,2596373583.0,8e-05,2.5e-05,0.18542895799837103,0.004513225682533699,6.291241988575452,0.43384643473761475,0.6291241988575452,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned"
SEZL,655.503611295554,0.0,4,0,1311.007222591108,4,96.0,29.139961,29.139961,,4,0,0,0.0,0.0,327.8372430993158,0.0,4,0,79783.05556869475,334385.0,0.0,655.503611295554,LONG,163.8759028238885,0.0,0.49987,0.0,99.0,0.7,2388426356.0,0.00014,0.0,0.0006861249977928502,0.0,6.271335714285716,0.15857142857142859,0.6271335714285715,"confirmation_volume, momentum_aligned, not_extended, support_ema_confluence","room_to_target, trend_aligned"
ANET,393642.06850052497,1199.5066848262636,18,5,477395.623245498,23,46.652174,13.049102,16.300494,1.344088,23,7,2,84968.15234232326,0.0025486527537830587,306395.063709654,1199.502807792015,18,5,75736149.40059829,4334586.5,862367.5,392442.5618156987,LONG,21869.00380558472,239.9013369652527,0.22164,3e-06,99.0,1.0,193921495033.0,2.2e-05,4e-06,0.0011277245878216456,1.237105442717571e-05,6.153123268927074,0.3196894290787059,0.6153123268927074,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
WOLF,0.0005238735802260885,4.466453747296168e-31,2,1,0.0005238735802260886,3,34.0,2.859891,3.880682,0.81831,3,0,0,0.0,0.0,0.0003117950895417123,4.466453747296168e-31,2,1,5.864536048797359e+26,209105.0,29662.5,0.0005238735802260885,LONG,0.00026193679011304427,4.466453747296168e-31,0.404828,0.0,99.0,1.0,1077619404.0,0.000194,2.8e-05,2.4306985299333406e-09,4.1447413908075536e-36,6.151067619047619,0.2857902128126314,0.6151067619047619,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
SANM,0.005850323897363468,0.00024574621409445573,4,2,0.010379802188203904,6,35.833333,340.333333,329.75,361.5,6,2,2,0.0007773958945595975,0.00024574621409445573,0.004037985862651524,0.00015515763336114056,4,2,8.542792753888085,588337.0,71230.0,0.005604577683269013,LONG,0.001462580974340867,0.00012287310704722787,0.309784,0.368627,23.80636429709074,1.0,8426080267.0,7e-05,8e-06,1.735778592175221e-09,1.4582475261771426e-10,6.005145484156116,0.4120419873425771,0.6005145484156116,"confirmation_volume, momentum_aligned, pullback_to_support, room_to_target, trend_aligned",not_extended
PRAX,493.6269598861911,0.0,5,0,493.6269598861911,5,53.4,31.3125,31.3125,,5,2,0,3.7029200205878036e-24,0.0,170.83145626118056,0.0,5,0,1.3330748629235381e+26,504160.0,0.0,493.6269598861911,LONG,98.72539197723822,0.0,0.653926,0.0,99.0,1.0,9467333662.0,5.3e-05,0.0,0.00010428003860633155,0.0,5.99875222539946,0.18,0.599875222539946,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
