ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
HII,447497.81213336013,648520.6826074683,6,8,1744539.1773482969,14,84.0,2.732432,2.655894,2.789836,14,0,5,0.0,557426.9304973994,97454.10417169881,449043.4625631318,6,8,3.4055713548497297,692050.0,994057.0,-201022.8704741082,SHORT,74582.96868889335,81065.08532593354,0.782224,0.307588,0.6900285898888103,1.0,207847765.13946533,0.00333,0.004783,0.7540183262035686,8.479720884004259,0.8479720884004259,none,none
ARM,197158.0763740903,44356.67745763651,11,12,285836.89147454826,23,60.391304,7.576085,2.529205,12.202393,23,0,8,0.0,30980.354185186174,119486.68830635051,6892.541604072781,11,12,1.844918411146106,1616263.5,757346.0,152801.3989164538,LONG,17923.461488553665,3696.389788136376,0.393955,0.844611,4.444834186744239,1.0,958149819.8287964,0.001687,0.00079,0.6136540506112862,6.651866865541683,0.6651866865541682,none,none
GEV,129495.97272429185,447192.1767955657,9,13,739448.7361936237,22,74.590909,1.573139,1.594438,1.558394,22,2,3,13336.10027618855,1692.3217414299215,59058.25174826349,155190.95380391643,9,13,8.826772285384484,1302407.5,2294593.0,-317696.20407127385,SHORT,14388.441413810206,34399.39821504352,0.543938,0.652966,0.289575666668004,1.0,2451260817.7789307,0.000531,0.000936,0.5407124807092969,6.458864001530655,0.6458864001530655,none,trend_aligned
IREN,254340.6630900954,807579.4151892596,3,4,1144239.166834756,7,44.0,26.329059,12.646506,36.590974,7,2,0,131084.73779362268,0.0,123255.92529647272,564250.7543691767,3,4,2.9173620554483133,305349.0,959268.0,-553238.7520991642,SHORT,84780.2210300318,201894.8537973149,0.51539,0.301306,0.314941983792999,1.0,1390494799.5424652,0.00022,0.00069,0.5591363291133626,6.368378469178327,0.6368378469178327,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target"
SATS,0.0,400524.7434689119,0,3,732795.5395842522,3,50.0,7.939825,,7.939825,3,0,1,0.0,251767.8385806574,0.0,251767.8385806574,0,3,3.5513578756938444,0.0,651600.0,-400524.7434689119,SHORT,0.0,133508.24782297065,0.0,0.371405,0.0,1.0,913043641.409874,0.0,0.000714,0.18,6.304679326511095,0.6304679326511095,none,trend_aligned
OXY,992784.9022662399,195249.14681682258,19,8,1346336.815698688,27,71.962963,7.323119,5.626327,11.353,27,3,1,540488.8035054713,22731.50684491808,460744.1570769147,77849.94033863547,19,8,694.8381614813137,3300178.0,582601.0,797535.7554494173,LONG,52251.83696138104,24406.143352102823,0.535907,0.601279,5.084708017688003,1.0,1317978935.4846191,0.002504,0.000442,0.8121668174675633,6.13058963908008,0.613058963908008,none,none
PDD,37309.201266202814,88416.50177324137,8,7,216560.7081408972,15,77.733333,1.486039,1.553771,1.408632,15,2,5,6297.761047381866,76564.70375741304,19980.438296396685,64086.21898600016,8,7,5.597306705074432,2522840.0,1533547.5,-51107.300507038555,SHORT,4663.650158275352,12630.928824748768,0.464464,0.275178,0.42197101805597764,1.0,743302226.9713593,0.003394,0.002063,0.6083992446472148,6.109993301093831,0.6109993301093831,none,none
FAS,0.0,4470.789173815356,0,4,4470.790054494805,4,44.0,52.791667,,52.791667,4,0,2,0.0,2238.9729153660855,0.0,2231.8153777698203,0,4,116.08705817111384,0.0,296306.0,-4470.789173815356,SHORT,0.0,1117.697293453839,0.0,0.500801,0.0,1.0,138113273.14121246,0.0,0.002145,0.18,6.102899207012195,0.6102899207012195,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
PYPL,110047.2540006431,228438.73423510382,2,4,476969.2904881821,6,61.666667,42.829136,73.241613,27.622897,6,1,2,108172.0906733527,105249.02325375183,108172.0906733527,74937.81167466933,2,4,2.8137749957761087,176883.5,353566.0,-118391.48023446073,SHORT,55023.62700032155,57109.683558775956,0.01704,0.671957,0.48173640240619187,1.0,910408100.7762527,0.000194,0.000388,0.47502300348902055,5.956728239336309,0.5956728239336309,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
RBRK,0.0,151965.15101037006,0,3,303930.3020207401,3,92.666667,14.486897,,14.486897,3,0,1,0.0,145785.48605882298,0.0,145785.48605882298,0,3,33.835937789738935,0.0,254428.0,-151965.15101037006,SHORT,0.0,50655.05033679002,0.0,0.040665,0.0,0.7,214737176.48899078,0.0,0.001185,0.15857142857142859,5.854867189569701,0.5854867189569701,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
