ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BNO,2696.083492554246,154409.23296097678,7,3,157122.6350362126,10,64.7,3.878839,1.221136,10.080147,10,0,1,0.0,154391.91437829522,2469.929835629733,154391.91437829522,7,3,4535.160472953746,1429685.0,391210.0,-151713.14946842252,SHORT,385.15478465060653,51469.74432032559,0.083882,0.000112,0.017460636523177447,1.0,215640000.0,0.00663,0.001814,0.017861008377416367,2.386836594338972,0.5580309111548247,7.691666666666666,0.7691666666666667,none,none
W,9.427222992193674e-05,1.3282813190523958e-11,6,4,0.00018854447315905267,10,45.8,2.395634,1.812352,3.270557,10,1,2,9.425943808828922e-05,1.1958827762146712e-13,9.425943808828922e-05,9.949366922745168e-12,6,4,376243419.702623,823194.5,1698295.5,9.427221663912355e-05,LONG,1.571203832032279e-05,3.3207032976309895e-12,0.000136,0.250959,99.0,1.0,8366555094.0,9.8e-05,0.000203,1.8779579102503654e-11,3.969021013215346e-18,0.5842300999729213,6.557827857142858,0.6557827857142857,"not_extended, resistance_ema_confluence, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
KORU,5502.073578440341,687.8100778346227,30,3,12379.767312549928,33,39.848485,113.502229,124.469025,25.767857,33,27,1,3181.471182837825,425.3304771833469,2037.5016729323836,425.3304771833469,30,3,147865064.4353769,4582232.0,470549.0,4814.263500605719,LONG,183.40245261467805,229.27002594487422,0.629685,0.381616,7.999408202569637,1.0,1573922513.0,0.002911,0.000299,0.0011652571908708574,0.0014566792459679,0.8378346428571429,6.392820952380953,0.6392820952380953,none,none
SVIX,0.0,3281.000637506491,0,3,3281.0007539666885,3,35.0,11.29965,,11.29965,3,0,2,0.0,3281.0005210462928,0.0,3269.3387394213237,0,3,14086359.891024511,0.0,168847.5,-3281.000637506491,SHORT,0.0,1093.6668791688303,0.0,0.003554,0.0,1.0,437395500.0,0.0,0.000386,0.0,0.02500407249660388,0.18,6.3904874467155715,0.6390487446715571,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
PPLT,0.0,1962.188593135715,0,5,3924.377184470615,5,47.2,8.857968,,8.857968,5,0,0,0.0,0.0,0.0,1962.1885913348997,0,5,3.994517320862117e+33,0.0,326504.0,-1962.188593135715,SHORT,0.0,392.437718627143,0.0,0.0,0.0,1.0,956362500.0,0.0,0.000341,0.0,0.004103441097148237,0.18,6.333333333333334,0.6333333333333334,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
EWA,2.71204246923168e-08,0.0010969507000526868,5,2,0.0010970049409020713,7,104.428571,589.995498,692.870157,332.808851,7,0,0,0.0,0.0,2.7118666441930178e-08,0.0010969506990969036,5,2,426983391.6955966,198336.0,505965.0,-0.0010969235796279946,SHORT,5.42408493846336e-09,0.0005484753500263434,6.5e-05,0.0,2.4723467236051905e-05,0.7,1426781141.0,0.000139,0.000355,3.801623656632955e-14,3.844144937617614e-09,0.611904761904762,5.719047619047619,0.5719047619047619,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
MCHP,592.797563526773,244.23677126779296,8,10,1081.2711050049957,18,52.333333,12.419591,22.65551,4.230856,18,0,2,0.0,244.22657983375632,592.7723015803971,244.22657980579666,8,10,79002982.80988632,2943800.0,1204952.0,348.5607922589801,LONG,74.09969544084663,24.423677126779296,4.3e-05,4.2e-05,2.427142974621136,1.0,40309180266.0,7.3e-05,3e-05,1.838283362545784e-05,6.059085539722619e-06,0.620264524500088,5.67365009339057,0.567365009339057,none,none
LION,0.0,203681.19139996739,0,3,407362.38279993477,3,68.0,0.294448,,0.294448,3,0,2,0.0,203681.19139996739,0.0,184524.88871077198,0,3,3.272862643831432e+17,0.0,1078797.5,-203681.19139996739,SHORT,0.0,67893.73046665579,0.0,0.09405,0.0,1.0,3093396000.0,0.0,0.000349,0.0,0.21947959610297482,0.18,5.54118914355692,0.554118914355692,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
SATS,41736.81141893825,94060.06085803035,9,8,229856.93313499895,17,65.764706,0.172165,0.185974,0.15663,17,1,1,317.17927644093766,5436.5615282355475,13664.489236692067,25623.349711646475,9,8,1.8843850583188277,1372293.0,2099305.5,-52323.249439092106,SHORT,4637.423490993138,11757.507607253794,0.672603,0.727585,0.4437251160397796,1.0,20697523903.0,6.6e-05,0.000101,0.0022405692162630947,0.005680634873212831,0.4735405906064214,5.325710987163043,0.5325710987163043,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
CHTR,86570.55913053449,436.0200866134042,6,6,122686.37512949003,12,67.166667,1.16759,0.711177,1.624003,12,2,2,956.105940112708,381.05457546069454,50315.71185354034,381.05321723293105,6,6,3221.799215426142,992732.0,1963875.0,86134.53904392108,LONG,14428.426521755748,72.67001443556737,0.41879,0.126065,99.0,1.0,27895663929.0,3.6e-05,7e-05,0.005172282889010621,2.605064881069939e-05,0.4160479868440001,5.314986093679925,0.5314986093679925,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
CVNA,133015.20953950696,403314.5204650653,5,7,967297.8777233468,12,77.166667,2.656224,2.093746,3.057995,12,1,0,50166.288825923395,0.0,50166.288825923395,232249.77448692537,5,7,13.688710280517622,541533.0,1621590.0,-270299.3109255583,SHORT,26603.041907901392,57616.360066437905,0.622853,0.424147,0.32980515897648816,1.0,52966547983.0,1e-05,3.1e-05,0.005022611992089768,0.0108778771244315,0.41004861509914486,5.30506657677363,0.5305066576773629,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
VST,18815.044822948028,25625.861132005495,9,7,62682.50430661183,16,48.75,20.321182,34.341154,4.298357,16,4,3,1265.5070984179943,4.684694757139059,17438.26831650255,25598.45254474769,9,7,1733373.3556210785,894141.0,1375824.5,-6810.816309057467,SHORT,2090.5605358831144,3660.8373045722137,0.073174,0.00107,0.7342209780200878,1.0,54903326473.0,1.6e-05,2.5e-05,0.0003807711973355925,0.0006667787800384948,0.5373364239718033,5.255131014042814,0.5255131014042813,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
CVI,7892.726433296292,0.00025181275258860734,4,3,7892.7269369217975,7,37.714286,1.423742,0.511243,2.640408,7,0,0,0.0,0.0,7866.368350922723,0.0002345497305477112,4,3,228602120.87135947,521214.0,208380.0,7892.72618148354,LONG,1973.181608324073,8.393758419620245e-05,0.00334,0.068555,99.0,1.0,3180788152.0,0.000164,6.6e-05,0.00620343611090033,2.6388926324258535e-10,0.4711228195256229,5.169081704602245,0.5169081704602245,none,none
