ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
SEI,0.0,0.1828099307175686,0,1,0.1828099307175686,1,30.0,58.402299,,58.402299,1,0,0,0.0,0.0,0.0,0.1828099307175686,0,1,0.0,2250000.0,0.0,0.033248217206598936,0,0,-0.1828099307175686,SHORT,0.0,0.1828099307175686,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,1,1.0,3452008515.0,0.0,0.000652,0.0,0.0,0.0,0.181873,0.0,0.0,0.0,5.295755497798029e-07,0.12373290424595307,5.1149945308210665,0.6373,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,2250000.0,0.0,0.0,0.5114994530821066,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
WSM,0.0,1.4894550022750643e-18,0,1,1.4894550022750643e-18,1,78.0,9.803922,,9.803922,1,0,0,0.0,0.0,0.0,1.4894550022750643e-18,0,1,0.0,1460000.0,0.0,6.735911633072768e-19,0,0,-1.4894550022750643e-18,SHORT,0.0,1.4894550022750643e-18,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24043622219.0,0.0,6.1e-05,0.0,0.0,0.0,0.45224,0.0,0.0,0.0,6.194802882479379e-25,0.1381041638209226,5.1149945308210665,0.781,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.42792584819377516,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1460000.0,0.0,0.0,0.5114994530821066,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
KTOS,0.0,577420.2723138974,0,1,577420.2723138974,1,58.0,82.714286,,82.714286,1,0,0,0.0,0.0,0.0,577420.2723138974,0,1,0.0,635786.0,0.0,383688.7847564079,0,1,-577420.2723138974,SHORT,0.0,577420.2723138974,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,11894085103.0,0.0,5.3e-05,0.0,3.2e-05,0.0,0.664488,0.0,0.0,0.0,0.4854684217521336,0.0768909571662991,4.606496078693325,0.1689,0.0,0.0,0.0,0.0,0.6,0.0,0.6478,1.6587,1.7,0.0,0.0,0.6,0.0,0.06,0.5721594457502568,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,635786.0,0.0,0.0,0.46064960786933246,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned",room_to_target
HPQ,0.0,0.0002414511500762591,0,1,0.0002414511500762591,1,32.0,10.056381,,10.056381,1,0,0,0.0,0.0,0.0,0.0002414511500762591,0,1,0.0,640000.0,0.0,6.132464118533875e-05,0,0,-0.0002414511500762591,SHORT,0.0,0.0002414511500762591,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17916038398.0,0.0,3.6e-05,0.0,0.0,0.0,0.253984,0.0,0.0,0.0,1.3476815840225747e-10,0.1255339738314828,4.161554123593887,0.6553,0.0,0.0,0.0,0.0,0.6,0.0,1.8616,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.35629590873629274,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,640000.0,0.0,0.0,0.4161554123593887,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
APLD,0.006126107102895964,603155.1233764638,2,2,603155.1295025708,4,53.5,6.93527,7.89487,5.97567,4,2,0,0.006126107102895964,0.0,0.006126106930600052,551752.9680856862,2,2,2677048.0,1529456.0,0.0025119908096949447,358826.26264208596,0,1,-603155.1172503567,SHORT,0.003063053551447982,301577.5616882319,0.0,0.085222,1.0156768740688138e-08,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,9198921460.0,0.000291,0.000166,0.0,3.9e-05,0.410047,0.594915,0.0,0.0,3.329796394900389e-09,0.3278401310410056,0.3399091749532405,4.0734134589541835,0.6435,0.0,1.7,0.1556,0.3,0.6,0.0,0.4354,1.1825,1.7,0.1556,0.0,0.6,0.0,0.5655555555555556,0.6538049762157925,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2677048.0,1529456.0,0.0,0.0,0.4073413458954183,none,none
CRM,6.537213359046573e-08,3.827192844770138e-08,1,3,1.419159904858685e-07,4,79.0,2.577048,1.52203,2.928721,4,0,2,0.0,1.4190467228436233e-08,6.537213359046573e-08,2.4081461219265146e-08,1,3,812119.0,1352150.0,1.4155724732412071e-08,1.499375847791091e-08,0,0,2.7100205142764353e-08,LONG,6.537213359046573e-08,1.2757309482567126e-08,0.0,0.37078,1.7080961488469755,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,171927210000.0,5e-06,8e-06,0.0,0.0,0.216541,0.391769,0.0,0.0,3.8023145719904215e-15,7.420180600015045e-16,0.19004262955231466,3.6207166022159742,0.6054,0.0,0.695,0.0,0.0,0.6,0.0,0.5647,0.0,1.6515,0.3111,0.3,0.6,0.1934,0.14598457922592115,0.3340499406189767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,812119.0,2704300.0,0.0,0.0,0.3620716602215974,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned
CAVA,0.0,1.2028673961630497e-10,0,1,1.2028673961630497e-10,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,1.2028673961630497e-10,0,1,0.0,590000.0,0.0,4.5375518832778984e-11,0,0,-1.2028673961630497e-10,SHORT,0.0,1.2028673961630497e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,11334030533.0,0.0,5.2e-05,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,1.0612882969220864e-16,0.11221371068389133,3.175384179092241,0.5221,0.0,0.0,0.0,0.0,0.6,0.0,0.8754,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.40350841300326773,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,590000.0,0.0,0.0,0.3175384179092241,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
INTC,0.003679574349423638,23.79452965381097,2,2,47.59641845632079,4,77.0,34.153205,45.522396,22.784014,4,1,0,0.00045661739606787244,0.0,0.0032229569533557658,14.352143916735969,2,2,2593611.0,1395990.0,0.0021610857018646455,1.8153131050849056,0,0,-23.790850079461546,SHORT,0.001839787174711819,11.897264826905484,0.124095,0.39683,0.00015463950760776277,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,328171500000.0,8e-06,4e-06,0.0,0.0,0.587319,0.076291,0.0,0.0,5.6061759619949295e-11,3.6253193305651115e-07,0.32519617133390777,3.1530135708259657,0.6292,0.0,1.7,0.1556,0.15,0.6,0.0172,0.4854,0.0,1.7,0.1556,0.0,0.6,0.212,0.290720999920564,0.2791822446773306,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,671585.0,5187222.0,2791980.0,0.0,1827800.0,0.31530135708259655,none,none
IWM,1244586.7978809227,849243.9302003284,4,1,3338417.525962174,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,849243.9302003284,498950.274256227,849243.9302003284,4,1,1337632.5,992000.0,554816.5814989286,367319.75991280493,4,1,395342.8676805943,LONG,311146.69947023067,849243.9302003284,0.599104,0.0,1.4655233362543278,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.0,0,0.0,78181469862.0,1.7e-05,1.3e-05,7e-06,5e-06,0.445784,0.432526,0.0,0.0,0.03979801096339621,0.10862470758088194,0.35200540080877146,3.100587197066239,0.2524,0.1445,1.7,0.4667,0.0,0.6,0.3565,0.234,0.4166,1.7,0.0,0.15,0.6,0.0,0.38918675075737585,0.3343113301732135,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2675265.0,992000.0,0.0,0.0,0.3100587197066239,none,none
STX,0.005198099162521803,11.373610395113289,3,2,22.752418889389098,5,70.2,49.959847,4.099745,118.75,5,1,0,0.005197925297492708,0.0,0.005197925297492708,5.812601999281277,3,2,4093984.0,906025.0,0.000488630980700463,6.266973057843189,0,0,-11.368412295950767,SHORT,0.0017326997208406008,5.6868051975566445,3.3e-05,0.48894,0.0004570315829312374,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,117704937913.0,3.5e-05,8e-06,0.0,0.0,0.094002,0.55101,0.0,0.0,1.47207054484095e-10,4.831407499454245e-07,0.33603746406122476,3.0554208996315335,0.5993,0.0,1.7,0.3111,0.15,0.6,0.0,0.3221,0.0,1.7,0.1556,0.0,0.6,0.2778,0.3992743486162219,0.30178135706342113,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4093984.0,1812050.0,0.0,0.0,0.30554208996315335,none,none
