ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
KORU,4533.496642127335,141313.5381552304,12,6,150380.53143948506,18,49.333333,174.0,174.0,,18,12,0,4533.496642127335,0.0,1410.4336196378156,30489.944919600966,12,6,7463410.0,5686920.0,2545.226830378046,92042.38875835875,0,0,-136780.04151310306,SHORT,377.79138684394457,23552.25635920507,0.688886,0.784239,0.032081120473732454,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1851575478.0,0.004031,0.003071,,,,,1e-06,5e-05,0.561427,0.651335,0.0,0.0,0.002040377998805753,0.12720116808117,7.3028167665813015,0.4431300666846918,1.9822,0.0,1.7,1.4,1.2,0.6,0.4206,2.0777,0.4871,0.0,0.7778,0.0,0.6,0.4887,0.8220632857142858,0.5253626605454423,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,14926820.0,5686920.0,0.0,0.0,0.7302816766581302,none,none
CW,1413596.4432991405,0.0,1,0,1413596.4432991405,1,107.0,23.333333,23.333333,,1,0,0,0.0,0.0,1413596.4432991405,0.0,1,0,1813840.0,0.0,737154.429040863,0.0,1,0,1413596.4432991405,LONG,1413596.4432991405,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,1,1.0,26876043894.0,6.7e-05,0.0,4230823.0,1374177.0,0.42872036953566717,0.0,2.7e-05,0.0,0.521474,0.0,0.0,0.0,0.525968944266653,0.0,6.557851673678209,0.11931138596828123,2.815,1.7,1.7,0.0,0.0,0.3429,0.0,0.8503,0.0,0.0,0.0,0.0,0.3429,0.0,0.5877428691005883,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1813840.0,0.0,0.0,0.0,0.6557851673678209,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
AXTI,1148060.5600428216,10829.143973559176,5,2,2306950.2640592023,7,61.857143,14.679741,14.679741,,7,4,1,1148060.5600085228,7975.18698193808,686806.8907885217,7975.18698193808,5,2,3230442.5,4251240.0,485934.40904419887,6900.667647354528,0,0,1137231.4160692624,LONG,229612.11200856432,5414.571986779588,0.401768,0.263544,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.8,0,0.0,5976940572.0,0.00054,0.000711,,,,,8.1e-05,1e-06,0.423265,0.637231,0.0,0.0,0.3841632842799568,0.009059102933271708,5.752358997029422,0.17469830420063742,0.6558,1.3588,1.7,0.6222,0.6,0.6,0.2155,0.7075,0.0171,0.0,0.1556,0.15,0.6,0.1168,0.7996608681645027,0.39394830591307456,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1830000.0,6460885.0,4251240.0,757020.0,0.0,0.5752358997029422,none,none
EA,391394.5739228617,1564618.3088744613,3,2,2347407.456720185,5,104.6,48.484271,66.568771,12.315271,5,0,0,0.0,0.0,200178.90422008958,992481.7630920091,3,2,1943750.0,3350000.0,144915.2198863197,381382.95773994474,0,0,-1173223.7349515995,SHORT,130464.85797428724,782309.1544372307,0.48855,0.365672,0.2501533899372678,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,5,1.0,50443640929.0,3.9e-05,6.6e-05,167310.0,9971060.0,11.617655848425079,0.3359723038473342,3e-06,8e-06,0.370254,0.243755,0.0,0.0,0.025863489544285276,0.15508578287168837,5.5337197315579045,0.5794012580337216,2.815,0.0872,1.7,0.3111,0.0,0.3429,0.2775,2.815,0.5908,1.7,0.1556,0.0,0.3429,0.1898,0.407430069502789,0.5088095525521421,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3887500.0,3350000.0,1850000.0,0.0,0.5533719731557905,none,none
BWA,0.02179567663196603,0.0,1,0,0.02179567663196603,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,0.02179567663196603,0.0,1,0,710500.0,0.0,0.003771259820535906,0.0,0,0,0.02179567663196603,LONG,0.02179567663196603,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11855612456.0,6e-05,0.0,1386557.0,51534.0,0.5124203332427012,0.0,0.0,0.0,0.173028,0.0,0.0,0.0,1.838426881180269e-08,0.0,5.1149945308210665,0.205,2.815,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.4252811354313262,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
ORA,8.016542719404104e-23,0.0,1,0,8.016542719404104e-23,1,32.0,20.689655,20.689655,,1,0,0,0.0,0.0,8.016542719404104e-23,0.0,1,0,645000.0,0.0,2.010927404262543e-23,0.0,0,0,8.016542719404104e-23,LONG,8.016542719404104e-23,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7017909705.0,9.2e-05,0.0,1102563.0,22885.0,0.585000585000585,0.0,0.0,0.0,0.250847,0.0,0.0,0.0,1.1422977861474358e-28,0.0,5.1149945308210665,0.205,2.815,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.5026720828470521,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,645000.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
WBD,804.3671478238641,0.0,2,0,804.3671478238641,2,94.5,12.706656,12.706656,,2,0,0,0.0,0.0,804.3666363834476,0.0,2,0,3750000.0,0.0,281.5562561470361,0.0,0,0,804.3671478238641,LONG,402.18357391193206,0.0,1e-06,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,67503681398.0,5.6e-05,0.0,3684328.0,4783263.0,1.0178246887899232,0.0,0.0,0.0,0.350035,0.0,0.0,0.0,5.957950227050105e-05,0.0,5.0134072292337635,0.09866232425294037,2.815,0.0,1.7,0.1556,0.0,0.3429,0.0,0.6438,0.0,0.0,0.0,0.0,0.3429,0.0,0.4043756280903018,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3750000.0,0.0,0.0,0.0,0.5013407229233764,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned
MTSI,1186.718968244613,913.0649150319424,1,1,3012.848798308498,2,109.0,129.0,52.875,205.125,2,0,1,0.0,913.0649150319424,1186.718968244613,913.0649150319424,1,1,756848.0,574750.0,497.3525431761959,406.82197114940067,0,0,273.65405321267065,LONG,1186.718968244613,913.0649150319424,0.0,0.0,1.2997093073093244,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,22771383733.0,3.3e-05,2.5e-05,20934235.0,462624.0,0.03615360198258976,1.2423696133361002,0.0,0.0,0.419099,0.445556,0.0,0.0,0.0005211448641677559,0.00040097032562353265,4.8578516736782085,0.4714583269131818,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,2.5217,0.0,1.7,0.0,0.15,0.3429,0.0,0.3211133860388845,0.3097809119146807,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,756848.0,1149500.0,0.0,0.0,0.48578516736782085,none,none
SGI,0.00441816525194608,0.0,1,0,0.00441816525194608,1,114.0,1250.0,1250.0,,1,0,0,0.0,0.0,0.00441816525194608,0.0,1,0,1950000.0,0.0,0.0013673847424702373,0.0,0,0,0.00441816525194608,LONG,0.00441816525194608,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,15670376488.0,0.000124,0.0,6622353.0,186602.0,0.2944572722112518,0.0,0.0,0.0,0.309492,0.0,0.0,0.0,2.8194378452422028e-09,0.0,4.8578516736782085,0.12617262215369107,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.9189,0.0,0.0,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1950000.0,0.0,0.0,0.0,0.48578516736782085,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
CMI,1.5681536584157845,0.0,1,0,1.5681536584157845,1,48.0,3.187302,3.187302,,1,0,0,0.0,0.0,1.5681536584157845,0.0,1,0,2180000.0,0.0,0.5366959547508715,0.0,0,0,1.5681536584157845,LONG,1.5681536584157845,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,93126061537.0,2.3e-05,0.0,7407954.0,4354844.0,0.2942782852053347,0.0,0.0,0.0,0.342247,0.0,0.0,0.0,1.6839041966708106e-07,0.0,4.8469775830205055,0.12373183425954452,2.547,0.0,1.7,0.0,0.0,0.6,0.0,0.6373,0.0,0.0,0.0,0.0,0.6,0.0,0.3136486778277206,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2180000.0,0.0,0.0,0.0,0.4846977583020506,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
