ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BTDR,827777.4420856797,2602949.08284941,4,4,3571094.474252405,8,39.5,192.577119,0.417138,384.737101,8,1,2,59733.72625623784,58894.33807531802,630048.4721888619,2462581.1335320943,4,4,3.422019895207426,1568494.0,3703836.5,-1775171.6407637303,SHORT,206944.36052141993,650737.2707123525,0.238867,0.053927,0.3180152264751656,1.0,2162612042.0,0.000725,0.001713,0.9569185619166173,3.0090337891143237,0.6424190714285715,7.950000000000001,0.7950000000000002,none,not_extended
UVXY,0.000478785788916081,46570.080506363534,2,2,93140.16149151286,4,43.25,39.213672,3.130952,75.296392,4,0,1,0.0,44832.895149041025,0.00030421755304887034,44832.895149041025,2,2,194534096.8109899,148750.0,84766.0,-46570.080027577744,SHORT,0.0002393928944580405,23285.040253181767,0.364606,0.037303,1.0280974044068009e-08,1.0,272736161.0,0.000545,0.000311,8.777453403329253e-09,0.8537569850586028,0.612233761904762,7.558333333333334,0.7558333333333334,none,none
KORU,1267146.4000200045,158405.01796282356,33,3,2851102.835965656,36,40.111111,113.073339,122.263389,25.767857,36,30,1,732703.7159039787,97955.0664486831,469243.61753498454,97955.0664486831,33,3,147865033.42919785,5720245.0,470549.0,1108741.3820571809,LONG,38398.37575818195,52801.672654274524,0.629685,0.381616,7.999408202569656,1.0,1502861134.0,0.003806,0.000313,0.25550182175502284,0.35134099525042695,0.9211905512844019,7.501908873003666,0.7501908873003666,none,none
SPXS,0.6602194670889667,48246.20779149365,4,3,48246.86826136842,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.6602194670889667,48246.20779149365,0.6601654593347586,48246.20757923932,4,3,523505786.70740527,535964.0,187271.0,-48245.54757202656,SHORT,0.16505486677224168,16082.069263831218,8.2e-05,0.0,1.3684380541207444e-05,1.0,403659331.0,0.001328,0.000464,4.088964483078967e-06,0.3984069741182626,0.67,7.464150952385711,0.7464150952385711,none,none
SOXS,400409.8573906773,156700.25662731394,2,1,713810.3706453051,3,44.0,88.751852,99.905556,66.444444,3,0,1,0.0,156700.25662731394,400408.3776297527,156700.25662731394,2,1,482381.22726202256,543125.0,175870.5,243709.60076336339,LONG,200204.92869533866,156700.25662731394,4e-06,0.0,2.555259742445649,1.0,1574910836.0,0.000345,0.000112,1.2712143704835026,0.9949785920916346,0.7433333333333334,7.425000000000001,0.7425,none,none
DAVE,0.1488257519196701,163942.3387466231,13,8,163942.48759231044,21,36.761905,5.241959,2.856607,7.925481,21,2,1,0.004857587725240656,6.246107409778702e-06,0.13091056696059988,163942.3387266877,13,8,2342873376.9959645,2456520.0,673630.0,-163942.1899208712,SHORT,0.011448134763051546,20492.79234332789,0.120377,0.0,9.077932708382545e-07,1.0,2389467537.0,0.001028,0.000282,4.7910819401316465e-08,0.08576300797564629,0.7178519200000001,7.147845547998206,0.7147845547998206,none,none
SEDG,3.283447894220139e-05,8.148189880096641,5,5,8.148255549054527,10,50.5,10.120232,0.119157,20.121307,10,5,0,3.283447894220139e-05,0.0,1.443304449549961e-05,8.138919867026194,5,5,178776.48930443884,288832.0,6802701.0,-8.1481570456177,SHORT,6.566895788440278e-06,1.6296379760193282,0.56043,0.001138,4.029665413468734e-06,1.0,2608427434.0,0.000111,0.002608,2.5175689010332184e-11,6.24758793278099e-06,0.5787211904761904,6.333333333333334,0.6333333333333334,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
WIX,6.265645238605485e-06,1.5954906341213081e-10,4,4,6.266146632310798e-06,8,61.5,152.456629,0.384817,304.528441,8,1,1,1.1338811685385469e-19,1.595490022185422e-10,6.265303393963471e-06,1.595490022185422e-10,4,4,102209356361.14738,331976.5,378504.0,6.265485689542073e-06,LONG,1.5664113096513713e-06,3.9887265853032703e-11,5.5e-05,0.0,99.0,1.0,3571019624.0,9.3e-05,0.000106,4.38645393916035e-12,1.116971343001298e-16,0.46946306282060507,6.325000000000001,0.6325000000000001,none,none
URA,3.683249652707387,0.032507769180235464,6,4,7.3990070745950085,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,2.0630046040610677,0.027972131377840333,6,4,876.6098765402651,434570.5,1128116.0,3.6507418835271515,LONG,0.6138749421178978,0.008126942295058866,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,2.100627958480332e-06,2.7809706881109775e-08,0.6709449523809524,6.228232142857143,0.6228232142857143,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
JETS,0.0035305854907547586,73085.19809988642,5,2,96465.1451348843,7,47.714286,0.529265,0.313437,1.068835,7,1,1,1.2589654196094798e-10,23379.939973826913,0.0012456718069986604,49705.258126059496,5,2,39842069.11321794,242183.0,122320.0,-73085.19456930093,SHORT,0.0007061170981509517,36542.59904994321,0.647177,0.3199,4.8307804898188346e-08,1.0,1000450000.0,0.000242,0.000122,7.057994883811802e-09,0.36526162276918595,0.5349174047619047,6.204180274881857,0.6204180274881856,none,none
