ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
KORU,1798033.69178544,224770.83882378403,33,3,4045609.061218448,36,40.111111,113.073339,122.263389,25.767857,36,30,1,1039679.3671756814,138994.6021651746,665839.2700084723,138994.6021651746,33,3,147865033.42919782,5720245.0,470549.0,1573262.8529616562,LONG,54485.86944804364,74923.61294126134,0.629685,0.381616,7.999408202569656,1.0,1502861134.0,0.003806,0.000313,0.36254759814717274,0.49853982677591374,0.9518367737780606,7.889173096647094,0.7889173096647094,none,none
SPXS,0.9368269094872155,68459.5774478918,4,3,68460.51463012048,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.9368269094872155,68459.5774478918,0.9367502744893318,68459.57714671078,4,3,523505786.70740646,535964.0,187271.0,-68458.64062098232,SHORT,0.23420672737180387,22819.859149297266,8.2e-05,0.0,1.3684380541207457e-05,1.0,403659331.0,0.001328,0.000464,5.802088775988281e-06,0.5653247032036841,0.67,7.7268300666666665,0.7726830066666667,none,none
FAS,0.018811987904494735,27729.099060778586,3,5,47336.47839753923,8,40.5,23.99323,1.150871,41.125,8,1,3,3.147022421348803e-14,8121.738536005849,0.015406986354519408,19607.360524772736,3,5,7.520826869279025e+17,326293.0,390617.0,-27729.08024879068,SHORT,0.0062706626348315786,5545.819812155717,0.181002,0.292896,6.784204514997511e-07,1.0,2176924157.0,0.00015,0.000179,2.8805149755300262e-08,0.025475484730705378,0.5140047838095239,6.921659189914201,0.6921659189914201,none,none
DAVE,0.21117821599196762,2.8287603852462122e-05,13,7,0.21123479119967256,20,37.05,3.375832,2.856607,4.043407,20,2,1,0.00689273661721186,8.8629944930716e-06,0.18575723373572042,1.942460377399764e-05,13,7,2126.4125428295915,2456520.0,446150.0,0.21114992838811517,LONG,0.016244478153228277,4.041086264637446e-06,0.120377,0.313317,99.0,1.0,2389467537.0,0.001028,0.000187,6.798367377538587e-08,1.6912078536589243e-11,0.7178519200000001,6.877369285714286,0.6877369285714285,none,none
WIX,8.890717946726471e-06,2.2639419683731507e-10,4,4,8.891429405777287e-06,8,61.5,152.456629,0.384817,304.528441,8,1,1,1.6089352765246304e-19,2.26394110005885e-10,8.890232881872333e-06,2.26394110005885e-10,4,4,102209356361.14774,331976.5,378504.0,8.890491552529633e-06,LONG,2.222679486681618e-06,5.659854920932877e-11,5.5e-05,0.0,99.0,1.0,3571019624.0,9.3e-05,0.000106,6.224215268220598e-12,1.5849408619583875e-16,0.46946306282060507,6.325000000000001,0.6325000000000001,none,none
URA,5.226394496105862,0.04612731743540053,6,4,10.498916309647123,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,2.927326932666758,0.039691415804528694,6,4,876.609876540266,434570.5,1128116.0,5.180267178670461,LONG,0.871065749350977,0.011531829358850132,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,2.980713075611846e-06,3.9460941474578944e-08,0.6709449523809524,6.228232142857143,0.6228232142857143,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
TTWO,5.9714092267208086e-05,7196691.688759405,1,5,7196691.6919840155,6,71.666667,0.401209,0.492126,0.383026,6,0,1,0.0,2.285279899471116e-11,5.9714092267208086e-05,7196691.677539919,1,5,8008478948.465113,337500.0,10735916.5,-7196691.688699691,SHORT,5.9714092267208086e-05,1439338.337751881,0.0,0.0,8.297436495782668e-12,1.0,37286929820.0,9e-06,0.000288,1.6014751698644436e-11,0.38601685488727133,0.20789363176242706,6.162320323393983,0.6162320323393983,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
BE,3935424.4088452035,3156386.7525059655,3,6,7091811.1613511685,9,31.0,70.668634,2.637175,104.684363,9,1,0,89958.52768045604,0.0,2795088.595801174,2583501.063097998,3,6,1.459636502046901,4286812.0,4367116.0,779037.6563392379,LONG,1311808.1362817346,526064.4587509943,0.289762,0.1815,1.246813118107511,1.0,49564453144.0,8.6e-05,8.8e-05,0.2646671259482129,0.10613744838919437,0.6037272069040337,5.990117520599827,0.5990117520599827,none,none
JETS,0.005009769718799403,70529.91569729915,5,2,70529.92571683858,7,48.571429,0.563953,0.313437,1.190246,7,1,0,1.7864251843472168e-10,0.0,0.0017675620416516076,70529.91569729913,5,2,92962494227723.03,242183.0,147590.0,-70529.91068752942,SHORT,0.0010019539437598804,35264.957848649574,0.647177,0.0,7.103042261244678e-08,1.0,1000450000.0,0.000242,0.000148,1.0015032672896e-08,0.3524909575555957,0.5349174047619047,5.959754862940944,0.5959754862940944,none,none
NUGT,0.0,2.5280275140168087e-20,0,2,4.962669906204853e-20,2,69.0,10.630631,,10.630631,2,0,0,0.0,0.0,0.0,2.434642392188044e-20,0,2,52.14197603451903,0.0,260090.5,-2.5280275140168087e-20,SHORT,0.0,1.2640137570084044e-20,0.0,0.03694,0.0,1.0,1217462666.0,0.0,0.000214,0.0,1.0382361548394326e-25,0.18,5.933333333333333,0.5933333333333333,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
