ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
CAPR,0.0,112.36069822517344,0,3,112.36069822517344,3,43.333333,6.308512,,6.308512,3,0,1,0.0,5.035406880791732e-33,0.0,112.36069822517344,0,3,0.0,2879739.0,0.0,0.15892960412011303,0,1,-112.36069822517344,SHORT,0.0,37.453566075057815,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.3333,0,0.0,386624277.0,0.0,0.007448,,,,,0.0,0.0,0.0,0.001414,0.0,0.0,0.0,0.0009687329095233669,0.18284100948635593,5.526274849654871,0.8263,0.0,0.4021,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.3111,0.15,0.6,0.0,0.06,0.566111111111111,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.6373134433691987,1,-1.3895895821164361,1,0.0,0.0,0.0,2879739.0,0.0,0.0,0.5526274849654871,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned
EEM,0.0,2103072.236847882,0,1,2103072.236847882,1,60.0,7.287567,,7.287567,1,0,0,0.0,0.0,0.0,2103072.236847882,0,1,0.0,2450000.0,0.0,248339.11922960007,0,1,-2103072.236847882,SHORT,0.0,2103072.236847882,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,30490980930.0,0.0,8e-05,,,,,0.0,8e-06,0.0,0.118084,0.0,0.0,0.0,0.6897358407969993,0.13934985677291173,5.153025862600156,0.5234,0.0,0.2701,0.0,0.0,0.6,0.0,1.2029,1.7,1.6502,0.0,0.0,0.6,0.0,0.06,0.6452770924604185,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.528687103766252,1,-1.4945146327837924,1,0.0,0.0,0.0,2450000.0,0.0,0.0,0.5153025862600156,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
HPE,7.99158901185042e-10,320.3248672297652,1,4,640.6497344611287,5,72.4,6.232532,9.93617,5.306623,5,0,1,0.0,5.866579075951077e-36,7.99158901185042e-10,320.3248672297652,1,4,293580.0,4235322.5,5.495303431436861e-10,60.589891388104384,0,1,-320.324867228966,SHORT,7.99158901185042e-10,80.0812168074413,0.0,0.0,2.494838780692649e-12,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,91+,0.25,0,0.0,77743988718.0,4e-06,5.4e-05,,,,,0.0,0.0,0.687636,0.189151,0.0,0.0,1.0279365830891738e-16,1.0300631357868594e-05,0.2832499323983728,4.39525725960905,0.5823,0.0,1.6502,0.0,0.0,0.6,0.0,1.5284,0.0,1.6502,0.4667,0.15,0.6,0.0,0.24242454626463222,0.4707238518227324,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.428365585674905,1,0.0,0.0,587160.0,5141180.0,0.0,0.0,0.439525725960905,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
IREN,7.567690157799208,1.988991465146948e-10,1,5,7.567690158013902,6,74.666667,6.517957,1.569347,7.507679,6,0,1,0.0,2.961051318273396e-11,7.567690157799208,6.137843077500836e-11,1,5,657886.0,17303868.5,0.01497816118318165,8.774219536490396e-11,1,0,7.567690157600309,LONG,7.567690157799208,3.977982930293896e-11,0.0,0.691409,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,15746104376.0,4.2e-05,0.001099,,,,,0.0,0.0,0.001979,0.447851,0.0,0.0,4.806071379365286e-06,2.5263283128981945e-17,0.2392432329022032,4.140538640102098,0.1423,0.0,1.6502,0.0,0.0,0.6,0.0,0.6957,0.0,1.6502,0.6222,0.15,0.6,0.4224,0.2773370134769785,0.6394657222222221,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7039106948205194,1,537573.0,2248856.0,657886.0,18270245.0,0.0,0.0,0.41405386401020977,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
EQT,0.0,529826.0422447751,0,1,529826.0422447751,1,39.0,13895.0,,13895.0,1,0,0,0.0,0.0,0.0,529826.0422447751,0,1,0.0,590538.0,0.0,127905.48987524633,0,1,-529826.0422447751,SHORT,0.0,529826.0422447751,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,34040580720.0,0.0,1.7e-05,,,,,0.0,4e-06,0.0,0.24141,0.0,0.0,0.0,0.15564541821505537,0.12503826163014425,3.967727939396152,0.4383,0.0,0.2121,0.0,0.0,0.6,0.0,1.1247,0.5929,1.6502,0.0,0.0,0.6,0.0,0.06,0.3517100827537414,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.06164148084719,1,-2.484602581872405,1,0.0,0.0,0.0,590538.0,0.0,0.0,0.3967727939396152,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
W,1.3988275786769014e-09,63.82029685204023,1,3,127.64059370655971,4,105.25,8.529589,13.076923,6.255922,4,0,0,0.0,0.0,1.3988275786769014e-09,63.82029685172183,1,3,278045.0,1793140.0,7.15058074581727e-10,40.03799620458821,0,1,-63.820296850641405,SHORT,1.3988275786769014e-09,21.27343228401341,0.0,0.0,2.1918224258967595e-11,0.7,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.0,0,0.0,11788080571.0,2.4e-05,0.000152,,,,,0.0,0.0,0.511184,0.627355,0.0,0.0,1.186645756492515e-15,1.8046561656821756e-05,0.28055639676392763,3.850529886696398,0.8125,0.0,1.6502,0.0,0.0,0.3429,0.0,1.5464,0.0,1.6502,0.3111,0.0,0.3429,0.0,0.29137145563102496,0.5253968253968253,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.0247003668519676,1,-2.2834021877594917,1,0.0,0.0,556090.0,2046640.0,0.0,0.0,0.3850529886696398,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
NSC,0.0,1.3587068533290825e-41,0,1,1.3587068533290825e-41,1,43.0,130.434783,,130.434783,1,0,0,0.0,0.0,0.0,1.3587068533290825e-41,0,1,0.0,1590000.0,0.0,3.966605594021488e-42,0,1,-1.3587068533290825e-41,SHORT,0.0,1.3587068533290825e-41,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,75111286015.0,0.0,2.1e-05,130461.0,63578.0,0.0,25.008650791154174,0.0,0.0,0.0,0.29194,0.0,0.0,0.0,1.8089250303313188e-48,0.24779632070488844,3.700169207722694,1.45,0.0,0.428,0.0,0.0,0.6,0.0,1.45,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.3066899150099666,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4669642438912147,1,3.5,1,0.0,0.0,0.0,1590000.0,0.0,0.0,0.3700169207722694,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
SPY,0.0,2136527.076113079,0,2,2136527.076113079,2,39.0,46.087838,,46.087838,2,0,0,0.0,0.0,0.0,1275627.8731428983,0,2,0.0,2573630.0,0.0,949719.778824769,0,2,-2136527.076113079,SHORT,0.0,1068263.5380565396,0.0,0.402943,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,776.381223,0.0,0.0,,,,,0.0,0.0,0.0,0.444516,0.0,0.0,0.0,0.0,0.2058574901971089,3.6008334724806845,0.9787,0.0,0.4799,0.0,0.0,0.6,0.0,0.9787,0.0,1.6502,0.1556,0.0,0.6,0.2164,0.06,0.26719434126984126,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,,4,,4,0.0,0.0,0.0,2573630.0,0.0,0.0,0.36008334724806845,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
AAOI,0.0,1006.8167159213581,0,3,1006.8167159213581,3,35.0,6.858127,,6.858127,3,0,1,0.0,680.9313028082621,0.0,680.9313028082621,0,3,0.0,5654850.0,0.0,830.5758728787766,0,3,-1006.8167159213581,SHORT,0.0,335.605571973786,0.0,0.323679,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.3333,0,0.0,12709064936.0,0.0,0.000445,,,,,0.0,0.0,0.0,0.824952,0.0,0.0,0.0,0.0002640678709754183,0.10739189749615144,3.5288206593928995,0.3245,0.0,0.1494,0.0,0.0,0.6,0.0,0.6578,0.0,1.6502,0.3111,0.15,0.6,0.1598,0.06,0.5820881825396824,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.3708008011364856,1,-1.8909202878566589,1,0.0,2908800.0,0.0,5654850.0,0.0,1545698.0,0.35288206593928995,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
NKE,0.0,2.886434360580053e-40,0,2,5.772868721160106e-40,2,84.0,1.753258,,1.753258,2,0,1,0.0,1.5449406636724368e-40,0.0,1.5449406636724368e-40,0,2,0.0,1470199.5,0.0,1.4178553040388252e-40,0,1,-2.886434360580053e-40,SHORT,0.0,1.4432171802900265e-40,0.0,0.464758,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,48961979034.0,0.0,3e-05,,,,,0.0,0.0,0.0,0.491213,0.0,0.0,0.0,2.9476283613614413e-47,0.10337648115780496,3.469739063664755,0.3367,0.0,0.097,0.0,0.0,0.6,0.0,0.6535,0.0,1.6502,0.1556,0.15,0.6,0.2605,0.06,0.3089746532460044,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.3508470840185636,1,0.0,0.0,0.0,2940399.0,0.0,875000.0,0.3469739063664755,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
