ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
IVZ,136735.29612705388,1.194157211156921e-08,5,4,136735.29612707775,9,98.777778,225.40083,211.828862,242.365789,9,0,2,0.0,5.2350947032375285e-09,70081.60024338201,5.449575221325521e-09,5,4,4317320.0,268423.5,65060.24219256927,6.763319711297559e-09,0,0,136735.29612704195,LONG,27347.059225410776,2.9853930278923027e-09,0.487465,0.543647,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,0.2222,11007546407.0,0.000392,2.4e-05,6e-06,0.0,0.475812,0.566368,0.0,0.0,0.024843919084474662,2.712133038107211e-15,0.5839834852864768,5.94140905463059,2.815,0.083,1.7,0.6222,0.0,0.3429,0.2768,2.815,0.0,1.7,0.4667,0.3,0.3429,0.3169,0.5924840322043702,0.39972719372626303,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.594140905463059,none,none
SYY,487.87296882254833,1741.0266175151255,5,10,3969.9262038527995,15,65.866667,13.743729,11.482153,14.874516,15,2,1,487.8728818385818,1.0954471501834523e-05,487.87276248280915,1741.026547299194,5,10,1227903.0,416602.5,238.31093982371758,1011.2051613853089,0,1,-1253.1536486925772,SHORT,97.57459376450967,174.10266175151256,0.0,0.0,0.2802214302265312,1.0,0.0,0.1,-0.3076923076923077,-0.2076923076923077,31-90,0.1,0,0.0,36528040599.0,3.4e-05,1.1e-05,0.0,0.0,0.488469,0.58081,0.0,0.0,2.6712244118339297e-05,4.766274316840275e-05,0.6037216753043289,5.927500303146996,2.815,0.0,1.7,0.6222,0.3,0.6,0.0,2.0775,0.0,1.7,1.4,0.15,0.6,0.0,0.44222949704643716,0.4250745531955577,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5927500303146995,none,none
NVT,2.0364321281517097,19415.377778080183,6,5,38823.11333164351,11,63.363636,5.703975,5.692527,5.717713,11,0,0,0.0,0.0,1.4215782188929131,19405.699121194837,6,5,818953.0,1104298.0,0.8497725155498286,1531.6930285741823,0,0,-19413.34134595203,SHORT,0.3394053546919516,3883.0755556160366,0.301927,0.000499,0.00010488758711925896,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,21783342584.0,3.8e-05,5.1e-05,0.0,0.0,0.417285,0.078871,0.0,0.0,1.5580958403566902e-07,0.0017825893985931156,0.563175753554874,5.737216753043288,2.4097,0.0,1.7,0.7778,0.0,0.6,0.1442,2.815,0.0,1.7,0.6222,0.0,0.6,0.0,0.4546938694092,0.46292880970490435,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5737216753043288,none,none
WSM,3.118621855481941e-19,1.197762718598295e-14,1,3,1.1978250910354045e-14,4,78.75,2.559968,0.062687,3.392395,4,0,1,0.0,1.1734128663485795e-18,3.118621855481941e-19,8.294246667357998e-15,1,3,30510.0,1840246.0,1.9624953961586155e-19,5.576521847959397e-15,0,0,-1.1977315323797402e-14,SHORT,3.118621855481941e-19,3.99254239532765e-15,0.0,0.307522,2.6037058985535706e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,23647298776.0,1e-06,7.8e-05,0.0,0.0,0.629283,0.465578,0.0,0.0,1.3188068053874625e-25,1.6883714428219351e-21,0.14252299916432132,5.724335641932177,0.8252,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.3111,0.15,0.6,0.1482,0.06,0.5314684165185053,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5724335641932177,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
BTDR,17.51998079096614,4869.685422196063,1,3,9718.610848390972,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,17.51998079096614,3339.129537813247,1,3,78739.0,3563113.0,7.735530383876731,671.4208825161855,0,0,-4852.165441405097,SHORT,17.51998079096614,1623.2284740653542,0.0,0.314303,0.003597764387635788,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.25,2478974586.0,3.2e-05,0.001437,0.0,0.0,0.441526,0.136181,0.0,0.0,7.06743057791321e-05,0.006547983522027742,0.14796693689126827,5.5857125757197466,0.8797,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0065,1.7,0.3111,0.0,0.6,0.1531,0.1736240714508556,0.567071804489868,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5585712575719747,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
RELY,2664.174293170978,3465.513133381149,3,3,8783.517252827345,6,48.0,4.571997,2.37037,5.672811,6,0,1,0.0,3465.5131313717357,1549.7673386516126,3465.5131313717357,3,3,157740.5,366900.0,1324.1632177838114,1710.0242397100685,0,0,-801.3388402101709,SHORT,888.0580977236594,1155.171044460383,0.418294,0.0,0.7687676227536498,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,4215194264.0,3.7e-05,8.7e-05,0.0,0.0,0.497528,0.49344,0.0,0.0,0.0021068023016356514,0.0027404930167184887,0.5225310099075033,5.576105641932177,2.815,0.0,1.2719,0.3111,0.0,0.6,0.2274,2.815,0.0,1.7,0.3111,0.15,0.6,0.0,0.370437186614433,0.5375826753909148,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5576105641932176,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
DAVE,6823.935259072337,126.32681628981604,1,4,6950.262075362153,5,42.4,13.994156,1.987013,16.995941,5,0,0,0.0,0.0,6823.935259072337,71.3601677352805,1,4,208160.0,1198580.0,915.954399370686,42.564618925381495,0,0,6697.608442782522,LONG,6823.935259072337,31.58170407245401,0.0,0.435115,54.01810525658325,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,3070073316.0,6.8e-05,0.00039,0.0,0.0,0.134227,0.33694,0.0,0.0,0.02222727132771945,0.00010286954356387106,0.24928924264294233,5.358163031022336,0.8096,0.0721,1.0112,0.0,0.0,0.6,0.0,2.3521,0.0,1.7,0.4667,0.0,0.6,0.2394,0.38432304113828286,0.5906034523809524,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5358163031022336,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
WCC,0.0,1725.0065887694338,0,2,3450.0131775388677,2,49.5,26.248208,,26.248208,2,0,0,0.0,0.0,0.0,1725.0065882916583,0,2,0.0,649240.0,0.0,585.9325875907324,0,1,-1725.0065887694338,SHORT,0.0,862.5032943847169,0.0,0.0,0.0,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,15526070600.0,0.0,4.2e-05,0.0,0.0,0.0,0.33967,0.0,0.0,0.0,0.0005555193690699287,0.14250796740164617,5.2705500863766215,0.8251,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.390176973032534,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5270550086376622,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
AXSM,2.531664052677898e-23,0.456447174178663,2,2,0.912894348357326,4,45.5,38.159722,22.083333,54.236111,4,0,0,0.0,0.0,1.560143441868208e-23,0.456447174178663,2,2,138329.0,1116400.0,1.3330894359250355e-23,0.08689299059533455,0,0,-0.456447174178663,SHORT,1.265832026338949e-23,0.2282235870893315,0.383748,0.0,5.546455747553717e-23,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9667460088.0,1.4e-05,0.000115,0.0,0.0,0.526566,0.190368,0.0,0.0,1.3093739356733397e-29,2.360739894572932e-07,0.4046153676358744,5.2705500863766215,1.3879,0.0,1.7,0.1556,0.0,0.6,0.2027,2.815,0.0,1.7,0.1556,0.0,0.6,0.0,0.3172178278892299,0.5355555555555556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5270550086376622,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
AVTX,7.466111663376784e-07,6.671573850561997e-07,10,7,2.160379717731556e-06,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,1.0595481046767251e-07,6.067313160070083e-07,1.7041446101996595e-07,10,7,1385065.0,905564.0,7.492172074494951e-08,2.873562649198597e-07,0,0,7.945378128147867e-08,LONG,7.466111663376785e-08,9.530819786517139e-08,0.187353,0.744566,1.1190930102269432,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,328837362.0,0.004212,0.002754,0.0,0.0,0.100349,0.430717,0.0,0.0,2.2704572308838755e-12,2.8983384760631725e-12,0.6577389530821065,5.170410029868685,2.815,0.0,1.7,1.4,0.0,0.6,0.0624,2.815,0.0,0.2117,0.9333,0.15,0.6,0.4604,0.6662394999999999,0.5255415499047619,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.5170410029868685,none,none
