ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
HTZ,0.0,141980.54858685093,0,2,141980.54858685093,2,58.0,7.349799,,7.349799,2,0,0,0.0,0.0,0.0,83984.67345274666,0,2,0.0,3020000.0,0.0,2208.797246509579,0,0,-141980.54858685093,SHORT,0.0,70990.27429342546,0.0,0.408478,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,2239626061.0,0.0,0.001348,0.0,1e-06,0.0,0.015557,0.0,0.0,0.0,0.31697378205059856,0.12813383760219066,6.638504499210647,0.6813,0.0,0.0,0.0,0.0,0.6,0.0,2.815,1.1476,1.7,0.1556,0.0,0.6,0.2203,0.06,0.672350996838958,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3020000.0,0.0,0.0,0.6638504499210647,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned
INFQ,0.0,298214.804120931,0,1,298214.804120931,1,57.0,1.723404,,1.723404,1,0,0,0.0,0.0,0.0,298214.804120931,0,1,0.0,570000.0,0.0,155333.89249912876,0,0,-298214.804120931,SHORT,0.0,298214.804120931,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3249243624.0,0.0,0.000175,0.0,4.8e-05,0.0,0.520879,0.0,0.0,0.0,0.9177976127065903,0.13529107787241829,5.238203903520084,0.7529,0.0,0.0,0.0,0.0,0.6,0.0,2.1063,1.7,0.8319,0.0,0.0,0.6,0.0,0.06,0.603191472,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,570000.0,0.0,0.0,0.5238203903520084,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned
MOH,0.0,1.6209418673534557e-26,0,1,1.6209418673534557e-26,1,49.0,93.75,,93.75,1,0,0,0.0,0.0,0.0,1.6209418673534557e-26,0,1,0.0,712500.0,0.0,5.5244695621147595e-27,0,0,-1.6209418673534557e-26,SHORT,0.0,1.6209418673534557e-26,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7776500000.0,0.0,9.2e-05,0.0,0.0,0.0,0.340818,0.0,0.0,0.0,2.0844105540454647e-32,0.10177068932831926,4.822724118067784,0.4177,0.0,0.0,0.0,0.0,0.6,0.0,2.5227,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5026720828470521,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,712500.0,0.0,0.0,0.48227241180677843,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
TLN,0.0,359660.4473753671,0,1,359660.4473753671,1,86.0,7.388889,,7.388889,1,0,0,0.0,0.0,0.0,359660.4473753671,0,1,0.0,528900.0,0.0,192096.30538882717,0,1,-359660.4473753671,SHORT,0.0,359660.4473753671,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,15067471608.0,0.0,3.5e-05,0.0,1.3e-05,0.0,0.534105,0.0,0.0,0.0,0.2386999336931932,0.12350972169499366,4.011994711972847,0.6351,0.0,0.0,0.0,0.0,0.6,0.0,0.8245,0.8875,1.7,0.0,0.0,0.6,0.0,0.06,0.4419140866061089,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,528900.0,0.0,0.0,0.4011994711972848,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
EQNR,0.0,24642.544728152334,0,1,24642.544728152334,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,24642.544728152334,0,1,0.0,643200.0,0.0,10655.785469594291,0,0,-24642.544728152334,SHORT,0.0,24642.544728152334,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,94135204280.0,0.0,7e-06,0.0,0.0,0.0,0.432414,0.0,0.0,0.0,0.0026177820419717194,0.10991320793060677,4.006233995651167,0.4991,0.0,0.0,0.0,0.0,0.6,0.0,1.7062,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0,0.40062339956511667,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
CAR,965330.0612555909,367488.71204060805,1,1,2665637.5465923976,2,57.0,8.893985,14.314286,3.473684,2,0,0,0.0,0.0,965330.0612555909,367488.71204060805,1,1,1742500.0,625000.0,56518.344336723836,4584.0467755053705,0,1,597841.3492149828,LONG,965330.0612555909,367488.71204060805,0.0,0.0,2.6268291504663153,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,1,0.5,25173619768.0,6.9e-05,2.5e-05,2e-06,0.0,0.058548,0.012474,0.0,0.0,0.38346891315276455,0.14598167265072837,0.4699071223264161,3.8618578970517525,1.0424,1.3567,1.7,0.0,0.0,0.6,0.0,1.0046,0.5572,1.7,0.0,0.0,0.6,0.0,0.5841812752433273,0.37622015247227686,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,996670.0,3485000.0,1250000.0,0.0,0.0,0.38618578970517525,none,none
APLD,0.00018305794554589072,64930.07098070725,1,4,64930.07116376519,5,58.6,4.353322,2.480984,4.821407,5,1,0,0.00018305794554589072,0.0,0.00018305794554589072,26998.836375547075,1,4,2052975.0,2751746.0,7.506233230313153e-05,24978.575587039464,0,0,-64930.07079764931,SHORT,0.00018305794554589072,16232.517745176812,0.0,0.584186,2.8193091857281806e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8950301961.0,0.000229,0.000307,0.0,3e-06,0.410047,0.3847,0.0,0.0,2.0452711689901244e-10,0.018136279441641524,0.2666022635917441,3.7929031732666463,0.569,0.0,1.3471,0.0,0.15,0.6,0.0,0.6253,0.0551,1.7,0.4667,0.0,0.6,0.3458,0.499706912,0.606763950318187,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2052975.0,2751746.0,0.0,0.0,0.3792903173266646,none,none
SOXX,0.0,730084.051324694,0,1,730084.051324694,1,57.0,2.243182,,2.243182,1,0,0,0.0,0.0,0.0,730084.051324694,0,1,0.0,1208880.0,0.0,199794.2779952598,0,1,-730084.051324694,SHORT,0.0,730084.051324694,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,28011654772.0,0.0,4.3e-05,0.0,7e-06,0.0,0.273659,0.0,0.0,0.0,0.26063581650823225,0.11510501594691283,3.4478688563182307,0.5511,0.0,0.0,0.0,0.0,0.6,0.0,0.7005,0.962,1.1854,0.0,0.0,0.6,0.0,0.06,0.42233890435624655,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1539720.0,0.0,1208880.0,0.0,0.0,0.3447868856318231,none,not_extended
APH,0.0,384434.15488016186,0,1,384434.15488016186,1,86.0,13.848485,,13.848485,1,0,0,0.0,0.0,0.0,384434.15488016186,0,1,0.0,717320.0,0.0,204380.38943886504,0,0,-384434.15488016186,SHORT,0.0,384434.15488016186,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,186754624315.0,0.0,4e-06,0.0,1e-06,0.0,0.53164,0.0,0.0,0.0,0.020584987187880002,0.12216033217528378,3.2858475257271955,0.6216,0.0,0.0,0.0,0.0,0.6,0.0,0.9205,0.0653,1.7,0.0,0.0,0.6,0.0,0.06,0.24895683351033265,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,717320.0,0.0,0.0,0.3285847525727196,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
UUUU,0.0,1938.5310348694984,0,1,1938.5310348694984,1,88.0,31.903226,,31.903226,1,0,0,0.0,0.0,0.0,1938.5310348694984,0,1,0.0,779305.0,0.0,1111.3470976882281,0,0,-1938.5310348694984,SHORT,0.0,1938.5310348694984,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4957755120.0,0.0,0.000157,0.0,0.0,0.0,0.573293,0.0,0.0,0.0,0.003910098397255043,0.10713129138795154,3.1445359917064932,0.4713,0.0,0.0,0.0,0.0,0.6,0.0,0.8445,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,779305.0,0.0,0.0,0.3144535991706493,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
