ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
FCEL,325702.51503519627,0.0,1,0,325702.51503519627,1,87.0,27.572549,27.572549,,1,1,0,325702.51503519627,0.0,325702.51503519627,0.0,1,0,849286.0,0.0,25029.14953003858,0.0,0,0,325702.51503519627,LONG,325702.51503519627,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,458258541.0,0.001853,0.0,5.5e-05,0.0,0.076847,0.0,0.0,0.0,7.107396499898433,0.0,6.964994530821067,0.12577201290582182,2.815,1.7,1.7,0.0,0.15,0.6,0.0,0.6577,0.0,0.0,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0,0.6964994530821067,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, volume_capitulation_reversal",not_extended
GTES,633853.3538864233,0.0,1,0,633853.3538864233,1,58.0,,,,1,0,0,0.0,0.0,633853.3538864233,0.0,1,0,1410000.0,0.0,389236.08177862695,0.0,0,0,633853.3538864233,LONG,633853.3538864233,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6541861363.0,0.000216,0.0,5.9e-05,0.0,0.614079,0.0,0.0,0.0,0.9689189646717729,0.0,5.1149945308210665,0.15010071752258972,2.815,1.7,0.0,0.0,0.0,0.6,0.0,0.901,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1410000.0,0.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
LOGI,1.525153948028885e-08,0.0,1,0,3.05030789605777e-08,1,69.0,6.024096,6.024096,,1,0,0,0.0,0.0,1.525153948028885e-08,0.0,1,0,682500.0,0.0,6.004932448288646e-09,0.0,0,0,1.525153948028885e-08,LONG,1.525153948028885e-08,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,14660360489.0,4.7e-05,0.0,0.0,0.0,0.393726,0.0,0.0,0.0,1.0403249969011624e-14,0.0,5.1149945308210665,0.14331661566285658,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.8332,0.0,0.0,0.0,0.0,0.6,0.0,0.3893106003468572,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1365000.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
WEN,2.1477728117158967e-30,0.0,1,0,4.295545623431793e-30,1,53.0,100.671141,100.671141,,1,0,0,0.0,0.0,2.1477728117158967e-30,0.0,1,0,468750.0,0.0,1.7100420475543123e-31,0.0,0,0,2.1477728117158967e-30,LONG,2.1477728117158967e-30,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1357270771.0,0.000345,0.0,0.0,0.0,0.079619,0.0,0.0,0.0,1.5824202934345048e-35,0.0,5.1149945308210665,0.1125590321373931,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.5256,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,937500.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
JBTM,305135.5559886579,0.0,1,0,305135.5559886579,1,58.0,,,,1,0,0,0.0,0.0,305135.5559886579,0.0,1,0,600000.0,0.0,153139.05463903627,0.0,0,0,305135.5559886579,LONG,305135.5559886579,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6946901743.0,8.6e-05,0.0,2.2e-05,0.0,0.501872,0.0,0.0,0.0,0.43923977519348933,0.0,4.939466308626221,0.1578720852059578,2.815,1.5245,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.47164273111022587,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,600000.0,0.0,0.0,0.0,0.4939466308626221,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
WULF,481604.21132679813,0.0,1,0,481604.21132679813,1,87.0,11.544776,11.544776,,1,0,0,0.0,0.0,481604.21132679813,0.0,1,0,855792.0,0.0,145577.19363682644,0.0,0,0,481604.21132679813,LONG,481604.21132679813,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8693396563.0,9.8e-05,0.0,1.7e-05,0.0,0.302276,0.0,0.0,0.0,0.5539885450257219,0.0,4.67586287755653,0.12809323140890383,0.6759,1.7,1.7,0.0,0.0,0.6,0.0,0.6809,0.0,0.0,0.0,0.0,0.6,0.0,0.6857338834352553,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,855792.0,0.0,0.0,0.0,0.467586287755653,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
RSP,0.04436659189291662,3.128868743777269e-13,1,1,0.08873318378614613,2,68.5,41.089768,2.634082,79.545455,2,0,0,0.0,0.0,0.04436659189291662,3.128868743777269e-13,1,1,2016000.0,795375.0,0.009953018810107767,9.614263394700358e-14,0,0,0.04436659189260373,LONG,0.04436659189291662,3.128868743777269e-13,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,88197558867.0,2.3e-05,9e-06,0.0,0.0,0.224336,0.307276,0.0,0.0,5.0303650648449885e-09,3.5475684179598836e-20,4.479987547751684,0.3457579469057545,2.4288,0.0,1.4512,0.0,0.0,0.6,0.0,1.1576,0.0,1.7,0.0,0.0,0.6,0.0,0.2887662538277206,0.26235661284441536,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4032000.0,795375.0,0.0,0.0,0.44799875477516843,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
LCID,18481.431074370335,0.0,1,0,18481.431074370335,1,59.0,82.306931,82.306931,,1,0,0,0.0,0.0,18481.431074370335,0.0,1,0,563385.0,0.0,3065.879798111306,0.0,0,0,18481.431074370335,LONG,18481.431074370335,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2211868640.0,0.000255,0.0,1e-06,0.0,0.16589,0.0,0.0,0.0,0.08355573536396961,0.0,3.8473914308790107,0.13796988990336767,1.2279,0.3195,1.7,0.0,0.0,0.6,0.0,0.7797,0.0,0.0,0.0,0.0,0.6,0.0,0.5519475439920518,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,563385.0,0.0,0.0,0.0,0.3847391430879011,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
SATS,5.724868650637392e-27,6.706654628169896e-19,2,1,6.706654685418583e-19,3,60.0,2.390553,2.79202,1.587619,3,0,0,0.0,0.0,2.990122078411073e-27,6.706654628169896e-19,2,1,5012490.0,1948500.0,1.3566493044302687e-27,4.281668355278295e-20,0,0,-6.70665457092121e-19,SHORT,2.862434325318696e-27,6.706654628169896e-19,0.477696,0.0,8.536101779553821e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,0.6667,21283525798.0,0.000236,9.2e-05,0.0,0.0,0.236975,0.063842,0.0,0.0,1.3449060801700803e-33,3.15110132213156e-25,3.799126866906734,0.2040211867947329,1.2152,0.0,1.5586,0.1556,0.0,0.6,0.2698,0.7006,0.0,0.7396,0.0,0.0,0.6,0.0,0.5483912012698413,0.40663017484705216,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,5012490.0,1948500.0,0.0,0.0,0.3799126866906734,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
FIG,314784.88232216,0.0,1,0,314784.88232216,1,87.0,2.166197,2.166197,,1,0,0,0.0,0.0,314784.88232216,0.0,1,0,854205.0,0.0,165355.34413410787,0.0,0,0,314784.88232216,LONG,314784.88232216,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8385792561.0,0.000102,0.0,2e-05,0.0,0.525296,0.0,0.0,0.0,0.3753788088989195,0.0,3.6048996706493734,0.08514904401671812,0.5401,1.3318,1.133,0.0,0.0,0.6,0.0,0.2515,0.0,0.0,0.0,0.0,0.6,0.0,0.5964825896209929,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,854205.0,0.0,0.0,0.0,0.36048996706493736,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
