ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DAVE,0.0009916012184434215,54146.87530468662,13,6,54146.87629642066,19,33.526316,7.965263,2.856607,15.628246,19,2,1,3.236529864565599e-05,4.161677423547037e-08,0.000872235322387731,30586.77656539479,13,6,9469436612.63407,2456520.0,1310990.0,-54146.8743130854,SHORT,7.627701680334012e-05,9024.47921744777,0.120377,0.435115,1.8313175282297307e-08,1.0,2816468680.0,0.000872,0.000465,2.7082501341126264e-10,0.03204182344199819,7.178519200000001,0.6930484481308439,0.7178519200000001,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
RGTI,78320.80956490952,0.0,9,0,128925.69004014779,9,54.666667,15.048357,15.048357,,9,1,0,4881.970264497518,0.0,23732.19615809908,0.0,9,0,2.219498912250759,806733.5,0.0,78320.80956490952,LONG,8702.312173878836,0.0,0.696987,0.0,99.0,1.0,6347397144.0,0.000127,0.0,0.013710048349668595,0.0,7.112190379083878,0.1461782861975329,0.7112190379083878,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none
AXTI,8537133.812256943,0.0,7,0,8537133.812256943,7,60.285714,1.136986,1.136986,,7,1,0,1596548.2231907384,0.0,1793873.1652415027,0.0,7,0,1.7422876071088669,9603992.0,0.0,8537133.812256943,LONG,1219590.5446081348,0.0,0.789874,0.0,99.0,1.0,3497246585.0,0.002746,0.0,3.4872878276272155,0.0,7.054950039270986,0.12549912964138424,0.7054950039270986,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
SIMO,231343.68493522724,0.0008592980455181167,7,8,231343.68665382333,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,4.81668847095082e-22,231343.68213782628,0.00036296393587089695,7,8,629030281.421293,2992118.0,398746.5,231343.6840759292,LONG,33049.09784788961,0.00010741225568976459,0.0,0.577604,99.0,1.0,4684076414.0,0.000639,8.5e-05,0.07055627390943245,2.2931362812255904e-10,6.836683122725758,0.7164196915890937,0.6836683122725759,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
OGN,7018.8195687652615,0.0028712635713409457,5,1,7018.825311292404,6,48.833333,34.432997,8.875528,162.220339,6,2,0,0.0033185755844449437,0.0,7018.816250189675,0.0028712635713409457,5,1,3582651611798256.0,356999.0,42450.0,7018.81669750169,LONG,1403.7639137530523,0.0028712635713409457,0.0,0.0,99.0,1.0,2397507137.0,0.000149,1.8e-05,0.005855097956077752,1.1976037639386372e-08,6.586518837513776,0.38692506767675094,0.6586518837513776,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
KOD,118179.8037078555,2876.423030192351,2,2,123932.64976824021,4,60.25,12.996533,7.299678,24.390244,4,1,1,118179.8037078555,2876.423030192351,118179.8037078555,2876.423030192351,2,2,3.89299426219557e+25,207600.0,63660.0,115303.38067766315,LONG,59089.90185392775,1438.2115150961754,0.0,0.0,41.085682622959894,1.0,2596373583.0,8e-05,2.5e-05,0.22758628512023246,0.0055393088441239744,6.422130116467482,0.43404737549992073,0.6422130116467482,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned"
ANET,483136.70639224304,1472.2148758388262,19,5,585931.6559825323,24,46.5,12.566368,15.519599,1.344088,24,7,2,104285.68630197017,0.003128089692981148,376054.06987979554,1472.210117359722,19,5,75736149.31157114,5011476.5,862367.5,481664.4915164042,LONG,25428.247704854897,294.4429751677652,0.22164,3e-06,99.0,1.0,193921495033.0,2.6e-05,4e-06,0.0013112650405530198,1.5183617221889675e-05,6.271174392230948,0.3196894290787059,0.6271174392230948,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
CIFR,365979.1532134232,2263.1165341179085,5,1,370505.386281659,6,48.333333,1.90691,2.092595,0.978482,6,0,0,0.0,0.0,322438.82831409277,2263.1165341179085,5,1,54.9481889110717,1154200.0,31265.0,363716.0366793053,LONG,73195.83064268464,2263.1165341179085,0.118969,0.0,99.0,1.0,7292149326.0,0.000158,4e-06,0.10037620922230225,0.0031034972446996054,6.142026386576354,0.2194197357453726,0.6142026386576354,"confirmation_volume, momentum_aligned, not_extended, trend_aligned","continuation_pattern, room_to_target"
PRAX,605.8531916933878,0.0,5,0,605.8531916933878,5,53.4,31.3125,31.3125,,5,2,0,4.544779956053725e-24,0.0,209.67003714977008,0.0,5,0,1.3330748629235194e+26,504160.0,0.0,605.8531916933878,LONG,121.17063833867755,0.0,0.653926,0.0,99.0,1.0,9467333662.0,5.3e-05,0.0,0.00012798813548215002,0.0,5.99875222539946,0.18,0.599875222539946,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
W,0.00014465822989781198,2.038212362002683e-11,6,4,0.0002893164802274123,10,45.8,2.395634,1.812352,3.270557,10,1,2,0.0001446386011692444,1.835050318802756e-13,0.0001446386011692444,1.5267038966193448e-11,6,4,376243419.70262116,823194.5,1698295.5,0.00014465820951568836,LONG,2.4109704982968662e-05,5.095530905006708e-12,0.000136,0.250959,99.0,1.0,8366555094.0,9.8e-05,0.000203,2.881676474019602e-11,6.0903571992980985e-18,5.842300999729213,0.6557827857142857,0.5842300999729213,none,none
