ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
TRIP,741872.9620517477,0.0,3,0,741872.9620517477,3,44.0,33.506542,33.506542,,3,1,0,741872.9620517477,0.0,741872.9620517477,0.0,3,0,1922432.0,0.0,267095.8616467528,0.0,1,0,741872.9620517477,LONG,247290.98735058258,0.0,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.3333,1,0.3333,1626729143.0,0.001182,0.0,4183536.0,95453.0,0.45952323584642274,0.0,0.000164,0.0,0.360029,0.0,0.0,0.0,1.5201730934415465,0.0,7.22627484965487,0.1784210867138308,2.815,1.7,1.6502,0.3111,0.15,0.6,0.0,0.7152,0.0,0.469,0.0,0.0,0.6,0.0,0.7361111111111112,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,0.5475896973749245,1,-1.040865958198812,1,0.0,0.0,2266682.0,0.0,0.0,0.0,0.722627484965487,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
EXE,0.0016906507331429464,0.0,5,0,0.003381301466285893,5,78.4,65.701487,65.701487,,5,0,0,0.0,0.0,0.0016906507331429464,0.0,5,0,8763400.0,0.0,0.00029743612973887675,0.0,1,0,0.0016906507331429464,LONG,0.0003381301466285893,0.0,0.0,0.0,99.0,1.0,0.2,0.0,-0.1076923076923077,-0.3076923076923077,31-90,0.0,4,0.8,20872717075.0,0.00042,0.0,2688916.0,562830.0,3.2590828423052263,0.0,0.0,0.0,0.17593,0.0,0.0,0.0,1.6199622953428516e-10,0.0,5.687385960765983,0.14516438835996426,2.815,0.0,1.6502,0.6222,0.0,0.6,0.0,0.466,0.0,0.3856,0.0,0.0,0.6,0.0,0.5822222222222222,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.6567325736385017,1,0.0,0.0,14101290.0,0.0,1432000.0,0.0,0.5687385960765983,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
POWL,2.9841186112808028e-33,2.7533827947947505e-50,3,1,2.9841186112808028e-33,4,57.5,10.864238,5.068985,28.25,4,0,0,0.0,0.0,2.9841186112808028e-33,2.7533827947947505e-50,3,1,2090028.5,575167.0,1.457553713542533e-33,2.0611298661903036e-50,1,0,2.9841186112808028e-33,LONG,9.947062037602675e-34,2.7533827947947505e-50,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,8459064581.0,0.000247,6.8e-05,20349750.0,2159819.0,0.1027053649307731,0.2663033337515783,0.0,0.0,0.488437,0.748581,0.0,0.0,1.1759056740085522e-39,3.2549494904899463e-56,5.188787377168616,0.35704488032485376,2.6275,0.0,1.6502,0.3111,0.0,0.6,0.0,1.3203,0.0,1.6502,0.0,0.0,0.6,0.0,0.5511111111111111,0.4459913415969547,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.1208235454792224,1,-1.5416737313149047,1,0.0,0.0,2408810.0,575167.0,0.0,0.0,0.5188787377168615,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
FWONK,7.387810866108487e-59,0.0,1,0,1.4775621732216973e-58,1,92.0,361.363636,361.363636,,1,0,0,0.0,0.0,7.387810866108487e-59,0.0,1,0,632080.0,0.0,1.756084302859954e-59,0.0,1,0,7.387810866108487e-59,LONG,7.387810866108487e-59,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2363348090.0,0.000267,0.0,238953.0,198546.0,2.6452063794972234,0.0,0.0,0.0,0.2377,0.0,0.0,0.0,3.1259935416913075e-64,0.0,4.808020881400903,0.18603450100286997,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.9438,0.0,0.5737,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-0.8254702710982984,1,0.0,0.0,1264160.0,0.0,0.0,0.0,0.4808020881400903,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
ROST,1.4416115327015355e-08,0.0,2,0,2.883223065403071e-08,2,46.0,498.067227,498.067227,,2,0,0,0.0,0.0,1.4416115327015355e-08,0.0,2,0,1027650.0,0.0,2.9199833283200613e-09,0.0,1,0,1.4416115327015355e-08,LONG,7.2080576635076775e-09,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,71495686219.0,1.4e-05,0.0,70723.0,398700.0,14.530633598687839,0.0,0.0,0.0,0.20255,0.0,0.0,0.0,1.0081807791072203e-15,0.0,4.4008783531620015,0.13792871751011593,1.9952,0.0,1.6502,0.1556,0.0,0.6,0.0,0.3585,0.0,0.4208,0.0,0.0,0.6,0.0,0.29695011360351564,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.551365020561016,1,0.0,0.0,2055300.0,0.0,0.0,0.0,0.44008783531620016,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
QUBT,4.787379444602345e-45,5.743633068992488e-49,2,1,4.7885281712161435e-45,3,82.0,100.884865,63.91704,174.820513,3,0,0,0.0,0.0,3.0963191742198683e-45,5.743633068992488e-49,2,1,1978511.0,660861.0,3.343621234130429e-46,3.9189278381596753e-51,2,0,4.7868050812954454e-45,LONG,2.3936897223011724e-45,5.743633068992488e-49,0.353233,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1953132987.0,0.001013,0.000338,,,,,0.0,0.0,0.069842,0.006823,0.0,0.0,1.2255641260648947e-50,2.940728105675319e-54,4.383217717305724,0.3146611860643845,1.7966,0.0,1.6502,0.1556,0.0,0.6,0.1809,0.8964,0.0,1.6502,0.0,0.0,0.6,0.0,0.553643626984127,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.7054045070758277,1,0.0,0.0,1978511.0,1321722.0,0.0,0.0,0.4383217717305724,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
CPNG,3.7243573621354023e-51,0.0,1,0,3.7243573621354023e-51,1,86.0,11.44763,11.44763,,1,0,0,0.0,0.0,3.7243573621354023e-51,0.0,1,0,1419822.0,0.0,1.759135802682527e-51,0.0,1,0,3.7243573621354023e-51,LONG,3.7243573621354023e-51,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,30780510767.0,4.6e-05,0.0,,,,,0.0,0.0,0.472333,0.0,0.0,0.0,1.2099725668387257e-57,0.0,4.18409503074306,0.15904815780239004,1.9339,0.0,1.6502,0.0,0.0,0.6,0.0,0.5722,0.0,0.4183,0.0,0.0,0.6,0.0,0.38641314865154347,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.9265992606550535,1,-0.967295636539414,1,0.0,787554.0,1419822.0,0.0,0.0,0.0,0.41840950307430597,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
CRCL,693799.6707744107,0.0,1,0,693799.6707744107,1,67.0,6.872093,6.872093,,1,0,0,0.0,0.0,693799.6707744107,0.0,1,0,885000.0,0.0,596841.9456095935,0.0,1,0,693799.6707744107,LONG,693799.6707744107,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,15202794826.0,5.8e-05,0.0,,,,,3.9e-05,0.0,0.860251,0.0,0.0,0.0,0.4563632402562365,0.0,4.075477265604609,0.11388729386400248,0.2506,1.5747,1.6502,0.0,0.0,0.6,0.0,0.3526,0.0,0.1862,0.0,0.0,0.6,0.0,0.5774095666438701,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2424915388755573,1,-1.9128412504117118,1,0.0,560956.0,885000.0,0.0,0.0,0.0,0.40754772656046084,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
MXL,3.077174699513983e-16,262072.49743753698,2,2,524144.99487507396,4,56.25,8.974549,4.966851,12.982248,4,2,0,3.077174699513983e-16,0.0,1.654651510840233e-16,262072.27906791258,2,2,1817708.0,638882.0,1.8950660639397808e-16,105047.99448445668,0,1,-262072.49743753698,SHORT,1.5385873497569915e-16,131036.24871876849,0.462282,1e-06,1.1741692583547057e-21,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8175546057.0,0.000222,7.8e-05,,,,,0.0,1.3e-05,0.615846,0.400836,0.0,0.0,1.8819383305163264e-22,0.1602782833161018,4.009687883983796,0.39287687814833544,1.0452,0.0,1.6502,0.1556,0.3,0.6,0.2588,0.9132,0.6099,1.6502,0.1556,0.0,0.6,0.0,0.5914328412698413,0.5470777885250926,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.3735623078715657,1,-1.305674298019279,1,0.0,0.0,1817708.0,1277764.0,0.0,0.0,0.4009687883983796,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
MA,0.006149056371572388,0.0,3,0,0.006149056371572388,3,88.333333,10.992979,10.992979,,3,1,0,0.006149056371572388,0.0,0.006149056371572388,0.0,3,0,2701167.0,0.0,0.0033136308410495066,0.0,1,0,0.006149056371572388,LONG,0.002049685457190796,0.0,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.3333,0,0.0,461970063790.0,6e-06,0.0,,,,,0.0,0.0,0.538884,0.0,0.0,0.0,4.436836102268591e-11,0.0,3.6783377904607124,0.08420420233240151,0.9671,0.0,1.6502,0.3111,0.15,0.6,0.0,0.1922,0.0,0.0498,0.0,0.0,0.6,0.0,0.29662114041605925,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,3264212.0,0.0,0.0,0.0,0.36783377904607123,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
