ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
DG,0.0,4.887784870972002e-22,0,1,4.887784870972002e-22,1,78.0,4.862237,,4.862237,1,0,0,0.0,0.0,0.0,4.887784870972002e-22,0,1,0.0,2055000.0,0.0,1.8830541763688043e-22,0,0,-4.887784870972002e-22,SHORT,0.0,4.887784870972002e-22,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,26880824619.0,0.0,7.6e-05,,,,,0.0,0.0,0.0,0.385257,0.0,0.0,0.0,1.8183165658977592e-28,0.09710652370605143,4.951383154477227,0.3711,0.0,0.0,0.0,0.0,0.6,0.0,2.6514,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4657379264061632,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2055000.0,0.0,0.0,0.49513831544772274,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
APH,0.0,3293.291811547597,0,2,3293.291811547597,2,75.5,15.995671,,15.995671,2,0,0,0.0,0.0,0.0,3293.291810998713,0,2,0.0,1311000.0,0.0,1750.84407680425,0,0,-3293.291811547597,SHORT,0.0,1646.6459057737984,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,184603498187.0,0.0,7e-06,,,,,0.0,0.0,0.0,0.53164,0.0,0.0,0.0,8.919906296173087e-05,0.1304443017457822,3.7407272168377528,0.7044,0.0,0.0,0.0,0.0,0.6,0.0,1.2852,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.2700512951321802,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1311000.0,830760.0,0.0,0.37407272168377526,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
DPZ,0.0,4.36979939447121e-25,0,1,8.73959878894242e-25,1,46.0,27.272727,,27.272727,1,0,0,0.0,0.0,0.0,4.36979939447121e-25,0,1,0.0,361500.0,0.0,2.7139481796128233e-25,0,0,-4.36979939447121e-25,SHORT,0.0,4.36979939447121e-25,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,12523064954.0,0.0,2.9e-05,,,,,0.0,0.0,0.0,0.621069,0.0,0.0,0.0,3.4894008859032945e-31,0.1167404513154181,3.736854613614979,0.5674,0.0,0.0,0.0,0.0,0.6,0.0,1.4369,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.33386559512295094,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,723000.0,0.0,0.0,0.3736854613614979,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
APLD,1.5681833295807295e-06,556.2296386359997,1,4,556.2296402041829,5,58.6,4.353322,2.480984,4.821407,5,1,0,1.5681833295807295e-06,0.0,1.5681833295807295e-06,231.28810386215673,1,4,2052975.0,2751746.0,6.430286205070017e-07,213.98134735674716,0,0,-556.2296370678164,SHORT,1.5681833295807295e-06,139.05740965899992,0.0,0.584186,2.819309185728161e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10387722743.0,0.000198,0.000265,,,,,0.0,0.0,0.410047,0.3847,0.0,0.0,1.5096507371045161e-12,0.00013386707856898365,0.2570866187292064,3.6492324354867662,0.4738,0.0,1.3471,0.0,0.15,0.6,0.0,0.5367,0.0,1.7,0.4667,0.0,0.6,0.3458,0.499706912,0.601251380952381,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2052975.0,2751746.0,0.0,0.0,0.3649232435486766,none,none
SPY,0.0,2391.2936434954354,0,2,3634.281144310032,2,69.0,2.022669,,2.022669,2,0,0,0.0,0.0,0.0,1242.9875008145966,0,2,0.0,2905389.0,0.0,870.940698926001,0,0,-2391.2936434954354,SHORT,0.0,1195.6468217477177,0.0,0.480203,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,708.470327,0.0,0.0,,,,,0.0,0.0,0.0,0.377635,0.0,0.0,0.0,0.0,0.1578720852059578,3.5125440469841274,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.0354,0.1556,0.0,0.6,0.2716,0.06,0.2062544046984127,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4519935.0,9543643.0,0.0,3206287.0,3746584.0,0.0,0.35125440469841274,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
ON,0.0,164.60819466022159,0,1,164.60819466022159,1,87.0,14.234694,,14.234694,1,0,0,0.0,0.0,0.0,164.60819466022159,0,1,0.0,619857.0,0.0,30.989302506434207,0,0,-164.60819466022159,SHORT,0.0,164.60819466022159,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,38527327423.0,0.0,1.6e-05,,,,,0.0,0.0,0.0,0.188261,0.0,0.0,0.0,4.2725048860241985e-05,0.1110663625024921,3.252122965844513,0.5107,0.0,0.0,0.0,0.0,0.6,0.0,0.9521,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2887769184739585,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,619857.0,500000.0,0.0,0.32521229658445133,none,not_extended
MRVL,295245.9707364862,1138.980796479572,10,1,573097.5690112913,11,80.454545,100.74297,105.727082,50.90184,11,7,0,284117.9070180217,0.0,177839.63596174325,1138.980796479572,10,1,11508453.5,327550.0,189701.52629561463,225.32727277964077,0,0,294106.98994000664,LONG,29524.59707364862,1138.980796479572,0.397656,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.7,0,0.0,144749108000.0,8e-05,2e-06,,,,,1e-06,0.0,0.657598,0.197832,0.0,0.0,0.00203970839486269,7.868655028116456e-05,0.5957599624249655,3.0564611836006566,0.995,0.0,1.7,1.4,1.05,0.6,0.2126,0.7565,0.0,1.7,0.0,0.0,0.6,0.0,0.7415382353175614,0.23418205378098517,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,562587.0,17438935.0,655100.0,0.0,0.0,0.30564611836006567,none,none
TER,0.0,672206.4839044079,0,1,672206.4839044079,1,119.0,25.5,,25.5,1,0,0,0.0,0.0,0.0,672206.4839044079,0,1,0.0,737458.0,0.0,192425.16721708482,0,1,-672206.4839044079,SHORT,0.0,672206.4839044079,0.0,0.0,0.0,0.7,0.0,1.0,-0.3076923076923077,0.6923076923076923,91+,0.0,0,0.0,62777370391.0,0.0,1.2e-05,,,,,0.0,3e-06,0.0,0.286259,0.0,0.0,0.0,0.10707783389423046,0.08661379015256596,3.0551338647867476,0.5233,0.0,0.0,0.0,0.0,0.3429,0.0,0.6016,0.4106,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.28923119563818134,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,737458.0,0.0,0.0,0.30551338647867476,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
XPEV,5.292159502216661e-13,1.7382165140722534e-22,1,1,5.292159503954877e-13,2,103.0,11.916078,6.849105,16.983051,2,0,0,0.0,0.0,5.292159502216661e-13,1.7382165140722534e-22,1,1,697653.0,505000.0,3.477476233827355e-13,2.978827245283337e-23,0,0,5.292159500478444e-13,LONG,5.292159502216661e-13,1.7382165140722534e-22,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.5,12410326830.0,5.6e-05,4.1e-05,,,,,0.0,0.0,0.6571,0.171373,0.0,0.0,4.2643192034424935e-19,1.4006210617035405e-28,0.32232660399622437,2.9814600414771664,1.1804,0.0,1.7,0.0,0.0,0.3429,0.0,0.9386,0.0,1.7,0.0,0.0,0.3429,0.0,0.38882007253474626,0.3459072957775351,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,697653.0,505000.0,0.0,0.0,0.29814600414771664,none,none
ARM,31581.52207090715,69381.37464175741,2,1,201925.79342532912,3,66.0,3.954486,4.479348,2.904762,3,0,1,0.0,69381.37464175741,29295.380365192897,69381.37464175741,2,1,847324.0,1033907.5,4563.839049972575,51722.82618780702,0,0,-37799.852570850264,SHORT,15790.761035453575,69381.37464175741,0.072389,0.0,0.45518732129443434,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,216173275932.0,4e-06,5e-06,,,,,0.0,0.0,0.14451,0.745486,0.0,0.0,0.0007304677679224677,0.0032095259852370555,0.29744181332194863,2.9279226879874387,0.5189,0.0,1.7,0.1556,0.0,0.6,0.0,0.5427,0.0,1.6352,0.0,0.15,0.6,0.0,0.25798010182018777,0.25501035522592114,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,3056790.0,1694648.0,2067815.0,1439402.0,0.0,0.29279226879874387,none,none
