ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
KORU,4545.295250209262,568.2039389800339,30,3,10226.998378378592,33,39.848485,113.502229,124.469025,25.767857,33,27,1,2628.2320019663475,351.3680015632796,1683.1920809932537,351.3680015632796,30,3,147865064.4353773,4582232.0,470549.0,3977.0913112292283,LONG,151.50984167364206,189.40131299334462,0.629685,0.381616,7.99940820256964,1.0,1573922513.0,0.002911,0.000299,0.0009626257990608083,0.0012033712678290196,8.37834642857143,0.6392820952380953,0.8378346428571429,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
USAR,5405.890480019862,98.34081960130962,6,2,5602.572120335889,8,43.125,8.853093,11.702687,0.304311,8,4,0,1707.091925687457,0.0,3698.7985539887723,98.3408113633925,6,2,299560315.2525868,426765.0,85293.0,5307.549660418552,LONG,900.9817466699769,49.17040980065481,0.315784,0.0,54.9709723992159,1.0,3999862811.0,0.000107,2.1e-05,0.0022525316223151255,0.00012293024067083387,7.120798095238097,0.2594453290315804,0.7120798095238097,"momentum_aligned, not_extended, trend_continuation","confirmation_volume, room_to_target, trend_aligned"
AKAM,31313.939747483495,0.0,11,0,62445.81608315466,11,30.545455,0.458485,0.458485,,11,8,0,30896.229069423447,0.0,12291.660247355954,0.0,11,0,11.13988726467071,1215841.0,0.0,31313.939747483495,LONG,2846.7217952257724,0.0,0.60747,0.0,99.0,1.0,13094987743.0,9.3e-05,0.0,0.002173901840227001,0.0,6.732109199634623,0.18,0.6732109199634623,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
LCID,128349.48186075408,2288.9041999520173,3,1,132927.2902606581,4,77.5,2.595626,3.239116,0.665159,4,0,0,0.0,0.0,123464.1585113787,2288.9041999520173,3,1,27.989318429358406,438716.0,56187.5,126060.57766080207,LONG,42783.16062025136,2288.9041999520173,0.038063,0.0,56.074641246865944,1.0,2690287635.0,0.000163,2.1e-05,0.15902820227715672,0.008508027804067937,6.600757840787928,0.2573266638638033,0.6600757840787927,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CORZ,17873.97069483526,1353.9178896997753,7,1,24163.01976002398,8,44.625,577.94936,660.504908,0.060521,8,2,1,3914.3505086039804,1353.9178896997753,6234.738149558984,1353.9178896997753,7,1,1.2537623987903248,688485.5,29492.0,16520.052805135485,LONG,2553.4243849764657,1353.9178896997753,0.651183,0.0,13.201665204969503,1.0,6016547057.0,0.000114,5e-06,0.004244003014994562,0.002250323776865584,6.486999182332951,0.13104223776303,0.6486999182332951,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern"
SOC,0.003858100169578363,2.1734342393268743e-22,5,3,0.003858100169884138,8,54.0,74.514488,19.077364,166.909695,8,0,1,0.0,4.4635381731491485e-31,0.002955096913506853,2.1734342290112334e-22,5,3,1.5750510195844424e+19,837649.0,219700.0,0.003858100169578363,LONG,0.0007716200339156726,7.244780797756248e-23,0.234054,0.0,99.0,1.0,1903866032.0,0.00044,0.000115,4.052911396843875e-09,3.805299677596353e-28,6.429086190476191,0.6191666666666666,0.6429086190476191,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AEHR,91086.0784099454,0.0,3,0,182172.1568198908,3,64.0,2.648199,2.648199,,3,0,0,0.0,0.0,58458.20594519871,0.0,3,0,15137.122331412296,215665.0,0.0,91086.0784099454,LONG,30362.026136648466,0.0,0.358209,0.0,99.0,1.0,2303007258.0,9.4e-05,0.0,0.13183643269546513,0.0,6.373733434736076,0.18,0.6373733434736076,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
WING,1330.4505501815313,6.710666984774729e-13,4,3,2660.901100155197,7,46.142857,2.693064,3.366529,1.79511,7,1,0,1261.2917915104929,0.0,1261.2917915104929,6.710666984774729e-13,4,3,1.0175815113921364e+26,650230.0,202920.0,1330.4505501815306,LONG,332.6126375453828,2.2368889949249097e-13,0.051981,0.0,99.0,1.0,5260546698.0,0.000124,3.9e-05,0.0006322777016157624,4.2521987225687957e-19,6.325000000000001,0.4012332230710676,0.6325000000000001,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
MCHP,489.7135437068525,201.76542907749166,8,10,893.2444009883417,18,52.333333,12.419591,22.65551,4.230856,18,0,2,0.0,201.75700987406606,489.6926746648019,201.75700985096842,8,10,79002982.80988644,2943800.0,1204952.0,287.9481146293608,LONG,61.21419296335656,20.176542907749166,4.3e-05,4.2e-05,2.4271429746211335,1.0,40309180266.0,7.3e-05,3e-05,1.5186166664616974e-05,5.005446098036303e-06,6.2026452450008795,0.567365009339057,0.620264524500088,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
WOLF,0.0003461556021687075,37168.1071279505,2,2,74336.2146020566,4,41.25,2.315154,3.880682,0.749626,4,0,1,0.0,37168.1071279505,0.000206022256222537,37168.1071279505,2,2,360816427.1132889,209105.0,83412.5,-37168.10678179489,SHORT,0.00017307780108435374,18584.05356397525,0.404828,0.0,9.31324269425595e-09,1.0,1077619404.0,0.000194,7.7e-05,1.6061125146959004e-09,0.17245470427679166,6.151067619047619,0.4838295897706284,0.6151067619047619,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
SATS,822038.1384003559,489413.04017853626,11,9,1800864.2187574285,20,63.65,0.156931,0.16646,0.145285,20,1,1,155888.40405102217,4491.175361337887,245080.79789719312,370838.62491800176,11,9,14.233189824467168,2054493.0,2423216.5,332625.0982218197,LONG,74730.73985457781,54379.22668650403,0.701862,0.242279,1.679640857343072,1.0,20697523903.0,9.9e-05,0.000117,0.03610612564324469,0.026273300584821184,6.150730517467116,0.567175039631838,0.6150730517467116,none,none
EWA,2.240434188678888e-08,0.0009061974064106484,5,2,0.000906242215094422,7,104.428571,589.995498,692.870157,332.808851,7,0,0,0.0,0.0,2.2402889385833185e-08,0.0009061974056210703,5,2,426983391.6955965,198336.0,505965.0,-0.0009061750020687616,SHORT,4.480868377357776e-09,0.0004530987032053242,6.5e-05,0.0,2.472346723605191e-05,0.7,1426781141.0,0.000139,0.000355,3.1405435974694986e-14,3.1756706770581303e-09,6.1190476190476195,0.5719047619047619,0.611904761904762,none,none
SANM,0.0038656700166094437,0.0001623796884046607,4,2,0.006858575832931199,6,35.833333,340.333333,329.75,361.5,6,2,2,0.0005136734398566584,0.0001623796884046607,0.002668146439512434,0.00010252222298367824,4,2,8.54279275388812,588337.0,71230.0,0.003703290328204783,LONG,0.0009664175041523609,8.118984420233035e-05,0.309784,0.368627,23.806364297090802,1.0,8426080267.0,7e-05,8e-06,1.1469360290065713e-09,9.635541275378448e-11,6.005145484156116,0.4120419873425771,0.6005145484156116,"confirmation_volume, momentum_aligned, pullback_to_support, room_to_target, trend_aligned",not_extended
MP,293788.24094818684,57097.922722450654,8,1,425370.69659857283,9,52.222222,0.289576,0.299878,0.207165,9,3,1,105066.73849144924,57097.922722450654,168975.08600732847,57097.922722450654,8,1,20.6845295657561,1066709.0,106300.0,236690.31822573618,LONG,36723.530118523355,57097.922722450654,0.424841,0.0,5.1453402670404085,1.0,10574766624.0,0.000101,1e-05,0.034727508818187376,0.05399449912479757,5.9495469147616475,0.24156404947799265,0.5949546914761648,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
