ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BTDR,679321.0908998008,2136127.563542465,4,4,2930642.550300734,8,39.5,192.577119,0.417138,384.737101,8,1,2,49020.88172595729,48332.032204624426,517053.4900886916,2020933.6676839972,4,4,3.422019895207426,1568494.0,3703836.5,-1456806.4726426643,SHORT,169830.2727249502,534031.8908856163,0.238867,0.053927,0.3180152264751656,1.0,2162612042.0,0.000725,0.001713,0.7853016140975978,2.4693836921010557,0.6424190714285715,7.950000000000001,0.7950000000000002,none,not_extended
UVXY,0.00039291875798679857,38218.047852528834,2,2,76436.09609797642,4,43.25,39.213672,3.130952,75.296392,4,0,1,0.0,36792.41507730114,0.00024965816836868606,36792.41507730114,2,2,194534096.81098962,148750.0,84766.0,-38218.047459610076,SHORT,0.00019645937899339928,19109.023926264417,0.364606,0.037303,1.0280974044068022e-08,1.0,272736161.0,0.000545,0.000311,7.203275805931699e-09,0.7006413764936883,0.612233761904762,7.558333333333334,0.7558333333333334,none,none
SOXS,328599.02589797106,128597.11302126478,2,1,585793.2519405006,3,44.0,88.751852,99.905556,66.444444,3,0,1,0.0,128597.11302126478,328597.8115222772,128597.11302126478,2,1,482381.2272620227,543125.0,175870.5,200001.91287670628,LONG,164299.51294898553,128597.11302126478,4e-06,0.0,2.555259742445649,1.0,1574910836.0,0.000345,0.000112,1.043230570222488,0.8165358322626005,0.7433333333333334,7.425000000000001,0.7425,none,none
KORU,1039892.1630703812,129996.13680626225,33,3,2339776.599753287,36,40.111111,113.073339,122.263389,25.767857,36,30,1,601298.2020144365,80387.48003499508,385087.9112608632,80387.48003499508,33,3,147865033.42919767,5720245.0,470549.0,909896.026264119,LONG,31511.88372940549,43332.04560208742,0.629685,0.381616,7.999408202569654,1.0,1502861134.0,0.003806,0.000313,0.2096792778553916,0.28833033619516985,0.9072646454842066,7.323058546958184,0.7323058546958184,none,none
SPXS,0.541813518723235,39593.572912685835,4,3,39594.11493170329,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.541813518723235,39593.572912685835,0.541769196898744,39593.572738497896,4,3,523505786.7074036,535964.0,187271.0,-39593.031099167114,SHORT,0.13545337968080876,13197.857637561945,8.2e-05,0.0,1.3684380541207415e-05,1.0,403659331.0,0.001328,0.000464,3.355636034604852e-06,0.3269553463527379,0.67,7.267710704104929,0.7267710704104929,none,none
DAVE,0.1221348480979614,134540.3761201955,13,8,134540.49827140372,21,36.761905,5.241959,2.856607,7.925481,21,2,1,0.003986411835936938,5.125909796233631e-06,0.10743263181214047,134540.37610383536,13,8,2342873376.9959645,2456520.0,673630.0,-134540.2539853474,SHORT,0.009394988315227799,16817.547015024436,0.120377,0.0,9.077932708382555e-07,1.0,2389467537.0,0.001028,0.000282,3.9318334188474885e-08,0.07038198575461306,0.7178519200000001,7.094406628859302,0.7094406628859302,none,none
SEDG,2.6945834617022772e-05,6.686866489450708,5,5,6.686920381119942,10,50.5,10.120232,0.119157,20.121307,10,5,0,2.6945834617022772e-05,0.0,1.184457443897507e-05,6.679258991261575,5,5,178776.48930443774,288832.0,6802701.0,-6.686839543616091,SHORT,5.389166923404554e-06,1.3373732978901416,0.56043,0.001138,4.0296654134687586e-06,1.0,2608427434.0,0.000111,0.002608,2.0660597466345135e-11,5.127124797331593e-06,0.5787211904761904,6.333333333333334,0.6333333333333334,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
WIX,5.141943646055628e-06,1.3093500535129616e-10,4,4,5.1423551181513226e-06,8,61.5,152.456629,0.384817,304.528441,8,1,1,9.305271600800985e-20,1.3093495513236863e-10,5.141663108965192e-06,1.3093495513236863e-10,4,4,102209356361.14839,331976.5,378504.0,5.141812711050277e-06,LONG,1.285485911513907e-06,3.273375133782404e-11,5.5e-05,0.0,99.0,1.0,3571019624.0,9.3e-05,0.000106,3.599772745225068e-12,9.16649998723839e-17,0.46946306282060507,6.325000000000001,0.6325000000000001,none,none
URA,3.0226834471704693,0.02667771806706321,6,4,6.072044612408002,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,1.6930185179134425,0.022955516587295752,6,4,876.6098765402656,434570.5,1128116.0,2.996005729103406,LONG,0.5037805745284115,0.006669429516765802,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,1.7238943752006451e-06,2.2822221838371633e-08,0.6709449523809524,6.228232142857143,0.6228232142857143,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
TVTX,0.0,946.5056642411429,0,2,1893.0113284822858,2,34.0,103.190476,,103.190476,2,0,1,0.0,946.13061285939,0.0,946.13061285939,0,2,2522.6693165011525,0.0,683400.5,-946.5056642411429,SHORT,0.0,473.25283212057144,0.0,0.000396,0.0,1.0,2831815585.0,0.0,0.000241,0.0,0.0016711993345448425,0.18,6.058333333333334,0.6058333333333333,none,not_extended
JETS,0.0028973985822221605,59977.8563387138,5,2,79164.76614985407,7,47.714286,0.529265,0.313437,1.068835,7,1,1,1.0331783868129607e-10,19186.904016343113,0.0010222688947663697,40790.952322370686,5,2,39842069.11321789,242183.0,122320.0,-59977.853441315216,SHORT,0.0005794797164444321,29988.9281693569,0.647177,0.3199,4.830780489818843e-08,1.0,1000450000.0,0.000242,0.000122,5.792190678638934e-09,0.2997543922170713,0.5349174047619047,6.0200098174676695,0.602000981746767,none,none
FSLY,236436.02372880283,376113.9585173752,9,6,837559.8215365934,15,48.266667,1.298901,1.528023,0.955218,15,1,1,47808.541795955316,295066.1871828316,114156.32434731167,295066.1871828316,9,6,58.760594219677756,1291106.0,815174.5,-139677.9347885724,SHORT,26270.669303200313,62685.659752895874,0.517179,0.215487,0.6286286865311336,1.0,3699366000.0,0.000349,0.00022,0.07101397726853821,0.16944973747635642,0.6644749602333309,6.014907191824887,0.6014907191824886,none,none
AXP,188053.7993575736,468776.7956502889,9,17,995618.0396208427,26,52.0,3.579554,0.311347,5.309781,26,4,7,79679.27421835711,269156.54377309245,66640.96511417258,81341.32174408055,9,17,9.17256140562727,793191.5,982715.0,-280722.9962927153,SHORT,20894.866595285956,27575.105626487584,0.645628,0.826482,0.4011585067829662,1.0,222339347099.0,4e-06,4e-06,0.0009397736778448934,0.0012402260772228205,0.38635091098346785,5.982108157453726,0.5982108157453726,none,none
