ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BNO,3370.7316325158117,193047.46499274526,8,3,196439.8488828355,11,67.909091,3.551659,1.103476,10.080147,11,0,1,0.0,193025.8127351708,3087.9869314471093,193025.8127351708,8,3,184690307.37722173,1499525.0,391210.0,-189676.73336022944,SHORT,421.34145406447647,64349.154997581754,0.083882,0.000112,0.017460636598582033,1.0,215640000.0,0.006954,0.001814,0.019539113989263425,2.9841010479308916,0.5649216458482555,7.691666666666666,0.7691666666666667,none,none
DAVE,0.0008079203041112101,44116.88806867906,13,6,44116.888876707584,19,33.526316,7.965263,2.856607,15.628246,19,2,1,2.6370058283606785e-05,3.390782128044287e-08,0.0007106653499541293,24920.983722959583,13,6,9469436612.634048,2456520.0,1310990.0,-44116.887260758755,SHORT,6.214771570086232e-05,7352.814678113176,0.120377,0.435115,1.8313175282297304e-08,1.0,2816468680.0,0.000872,0.000465,2.2065828795533533e-10,0.02610650255167466,0.7178519200000001,6.908881594059366,0.6908881594059366,none,none
W,0.0001178622201318907,1.6606606776233916e-11,6,4,0.0002357244569108532,10,45.8,2.395634,1.812352,3.270557,10,1,2,0.00011784622736377116,1.4951316961406982e-13,0.00011784622736377116,1.243902340479878e-11,6,4,376243419.7026218,823194.5,1698295.5,0.00011786220352528392,LONG,1.9643703355315117e-05,4.151651694058479e-12,0.000136,0.250959,99.0,1.0,8366555094.0,9.8e-05,0.000203,2.3478843006009034e-11,4.962199671685421e-18,0.5842300999729213,6.557827857142858,0.6557827857142857,"not_extended, resistance_ema_confluence, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
SVIX,0.0,4102.014131954683,0,3,4102.014277557025,3,35.0,11.29965,,11.29965,3,0,2,0.0,4102.013986352341,0.0,4087.4340461711195,0,3,14086359.891024482,0.0,168847.5,-4102.014131954683,SHORT,0.0,1367.3380439848943,0.0,0.003554,0.0,1.0,437395500.0,0.0,0.000386,0.0,0.03126090789651229,0.18,6.413281420920496,0.6413281420920496,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
KORU,6878.87204769618,859.9226184615115,30,3,15477.589332315383,33,39.848485,113.502229,124.469025,25.767857,33,27,1,3977.5791577795794,531.7620509464665,2547.3511223093797,531.7620509464665,30,3,147865064.4353773,4582232.0,470549.0,6018.949429234668,LONG,229.295734923206,286.64087282050383,0.629685,0.381616,7.999408202569642,1.0,1573922513.0,0.002911,0.000299,0.001456842589322604,0.001821187958447506,0.8378346428571429,6.392820952380953,0.6392820952380953,none,none
PPLT,0.0,2453.1922507397117,0,5,4906.3844992279855,5,47.2,8.857968,,8.857968,5,0,0,0.0,0.0,0.0,2453.1922484882734,0,5,3.9945173208621346e+33,0.0,326504.0,-2453.1922507397117,SHORT,0.0,490.6384501479423,0.0,0.0,0.0,1.0,956362500.0,0.0,0.000341,0.0,0.005130256049854969,0.18,6.333818752326392,0.6333818752326392,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
DASH,239519.31095602407,889551.561685516,8,11,2018673.2419538668,19,56.473684,1.98946,0.53291,3.048769,19,0,4,0.0,769425.508379736,72759.86343668665,694508.1975187577,8,11,22.45095602711453,525065.0,1926531.5,-650032.2507294919,SHORT,29939.91386950301,80868.32378959237,0.696225,0.21926,0.26925849076380076,1.0,73767386594.0,7e-06,2.6e-05,0.004058692499747337,0.010962612005583771,0.33901245020973386,5.916630751796356,0.5916630751796357,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
LION,0.0,254648.87631689146,0,3,509297.7526337829,3,68.0,0.294448,,0.294448,3,0,2,0.0,254648.87631689146,0.0,230699.0411815956,0,3,3.272862643831422e+17,0.0,1078797.5,-254648.87631689146,SHORT,0.0,84882.95877229715,0.0,0.09405,0.0,1.0,3093396000.0,0.0,0.000349,0.0,0.2744005577439718,0.18,5.706186063868071,0.5706186063868071,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
DG,105124.33830041424,1.6485038540368935e-12,4,1,105708.16239166254,5,77.0,1.739833,0.959232,4.862237,5,0,0,0.0,0.0,104540.51420884175,1.6485038540368935e-12,4,1,4.157834030792079e+16,676602.0,2055000.0,105124.33830041424,LONG,26281.08457510356,1.6485038540368935e-12,0.005554,0.0,99.0,1.0,26770711459.0,2.5e-05,7.7e-05,0.00981710352201647,6.15786344177523e-19,0.3273580158523647,5.352955952495093,0.5352955952495093,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned"
SATS,52180.72447353296,117596.95944021115,9,8,287374.6433539553,17,65.764706,0.172165,0.185974,0.15663,17,1,1,396.54788830296644,6796.966743356576,17083.790632071345,32035.14849209862,9,8,1.8843850583188282,1372293.0,2099305.5,-65416.234966678196,SHORT,5797.858274836995,14699.619930026394,0.672603,0.727585,0.44372511603977965,1.0,20697523903.0,6.6e-05,0.000101,0.002801232795772554,0.007102115209006116,0.47354059060642145,5.33100136984384,0.533100136984384,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
