ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
WDC,19.04640289983647,187011.63828648263,4,7,374030.73189581156,11,51.636364,10.218313,1.512968,15.192796,11,0,1,0.0,24509.599744092015,17.759565637210354,105066.90856238709,4,7,296871.0,529775.0,4.24759322048039,5320.476451359635,0,0,-186992.5918835828,SHORT,4.761600724959117,26715.948326640377,0.067563,0.43818,0.00010184608334727988,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1429,0,0.0,126298406703.0,2e-06,4e-06,0.0,0.0,0.224723,0.028444,0.0,0.0,3.7701193936328677e-07,0.0021153036704148528,0.19017575279795448,3.8047668257173077,0.1463,0.0,0.6888,0.4667,0.0,0.6,0.0,0.1799,0.0,1.7,0.9333,0.15,0.6,0.2416,0.17973054444765182,0.37491359388367984,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3804766825717308,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
USO,342905.31911929225,42486.108282142304,3,1,522500.43295261,4,47.75,6.125008,6.515884,4.952381,4,2,0,164229.89872655616,0.0,178675.4203927361,42486.108282142304,3,1,474720.0,44002.5,172736.00502987637,22147.695149952386,0,1,300419.21083714993,LONG,114301.77303976408,42486.108282142304,0.478937,0.0,8.070998568334904,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.6667,0,0.0,1228364647.0,0.000386,3.6e-05,0.000141,1.8e-05,0.515684,0.521293,0.0,0.0,0.9305198852712023,0.3458753749214854,0.5051218690650315,3.796041482772205,0.1694,1.7,1.7,0.3111,0.3,0.6,0.2707,0.2563,1.2398,1.7,0.0,0.0,0.6,0.0,0.7781780396825396,0.48027215733909495,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3796041482772205,none,none
META,3260802.9261663635,10239931.262523234,13,12,22386391.592484772,25,61.32,0.554715,0.178157,0.962652,25,6,4,1633133.753291109,2652063.504310993,512077.81549862475,3770428.877443143,13,12,4502735.5,14471707.0,1312680.1382949105,5048797.757990778,0,1,-6979128.336356871,SHORT,250830.9943204895,853327.6052102695,0.84296,0.631792,0.3184399233323433,1.0,0.0,0.08333333333333333,-0.3076923076923077,-0.2243589743589744,31-90,0.3333,0,0.0,1505981238385.0,3e-06,1e-05,1e-06,3e-06,0.404261,0.470581,0.0,0.0,0.001665565200463442,0.00566625654729517,0.3802459091473658,3.7664990856741873,0.4025,0.0,0.0,1.4,0.9,0.6,0.5,0.4692,0.0028,0.3146,1.4,0.6,0.6,0.3799,0.3483233063868338,0.36595992394884824,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37664990856741876,"momentum_aligned, pullback_to_resistance, room_to_target","confirmation_volume, not_extended, trend_aligned"
PKG,0.0,1.1368086347005752e-07,0,1,1.1368086347005752e-07,1,35.0,52.0,,52.0,1,0,0,0.0,0.0,0.0,1.1368086347005752e-07,0,1,0.0,93790.0,0.0,6.171034578485992e-08,0,0,-1.1368086347005752e-07,SHORT,0.0,1.1368086347005752e-07,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,19037246146.0,0.0,5e-06,0.0,0.0,0.0,0.542838,0.0,0.0,0.0,5.971497274249591e-14,0.205,3.75,1.45,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
SMTC,26.135684956560457,92151.14643286492,1,1,92177.28211782148,2,60.5,14.17437,0.848739,27.5,2,0,0,0.0,0.0,26.135684956560457,92151.14643286492,1,1,156886.0,115497.0,5.190517402795446,29290.596542230185,0,1,-92125.01074790835,SHORT,26.135684956560457,92151.14643286492,0.0,0.0,0.0002836175779495174,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,10011770198.0,1.6e-05,1.2e-05,0.0,3e-06,0.198599,0.317854,0.0,0.0,2.610495890305338e-05,0.09204281022278506,0.21260853805475136,3.7410685997706365,1.2889,0.0,0.2371,0.0,0.0,0.6,0.0,1.0885,0.3526,1.7,0.0,0.0,0.6,0.0,0.14249117047395848,0.30914101161664354,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37410685997706367,none,none
SPY,1594780.8712328298,3859760.3092594086,7,13,6607563.5924614975,20,57.2,1.464808,2.568461,0.870533,20,0,0,0.0,0.0,465088.5589857888,751165.3405047273,7,13,1752320.5,4100668.0,714829.4382264417,1486904.8105252774,7,13,-2264979.438026579,SHORT,227825.8387475471,296904.63917380065,0.708368,0.805385,0.41318132304926164,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.0,0,0.0,710.197075,0.0,0.0,0.0,0.0,0.441119,0.385232,0.0,0.0,0.0,0.0,0.43531562368214827,3.730683292059578,0.9787,0.0,1.4066,0.9333,0.0,0.6,0.4345,0.9787,0.0,0.252,1.4,0.0,0.6,0.5,0.33744353847619046,0.27519624400000003,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.3730683292059578,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
QLD,0.0,0.0058145173513108285,0,2,0.011629034702621657,2,37.5,114.022727,,114.022727,2,0,1,0.0,4.312567150001222e-19,0.0,0.0058145173513108285,0,2,0.0,140892.5,0.0,0.0014975711877012639,0,0,-0.0058145173513108285,SHORT,0.0,0.0029072586756554142,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,76.7526,0.0,0.0,0.0,0.0,0.0,0.257557,0.0,0.0,0.0,0.0,0.1578720852059578,3.5842764076151337,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.1556,0.15,0.6,0.0,0.06,0.26055555555555554,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.35842764076151334,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
CVNA,64.48776964954625,144.84497773215523,2,9,354.1777251138567,11,65.727273,3.118365,11.150685,1.333405,11,0,0,0.0,0.0,45.33427239841883,48.169280038544414,2,9,293400.0,647111.5,11.250390552363255,19.758716008152064,0,0,-80.35720808260898,SHORT,32.243884824773126,16.093886414683915,0.29701,0.667443,0.4452192313412198,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55314558423.0,5e-06,1.2e-05,0.0,0.0,0.174458,0.136413,0.0,0.0,5.829185976356994e-06,2.909520906162024e-06,0.31425809498985713,3.516584554241078,0.5463,0.0,1.7,0.1556,0.0,0.6,0.1407,0.7001,0.0,0.5667,1.2444,0.0,0.6,0.4053,0.27611423763861953,0.3255291569141422,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3516584554241078,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CIFR,50.898942067763045,804712.5716179555,1,2,923297.3871876769,3,60.0,1.187792,0.546267,1.508555,3,0,0,0.0,0.0,50.898942067763045,686178.6549903018,1,2,164393.0,995320.0,17.89938763918382,263302.5898509736,0,1,-804661.6726758877,SHORT,50.898942067763045,402356.28580897773,0.0,0.1473,6.325108350851982e-05,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,7847162914.0,2.1e-05,0.000127,0.0,3.4e-05,0.351665,0.291111,0.0,0.0,6.486285887725747e-05,0.5127410890006376,0.10040072453708905,3.4959404185674323,0.3725,0.0,0.0315,0.0,0.0,0.6,0.0,0.3208,1.7,0.6858,0.1556,0.0,0.6,0.0338,0.1398360710099666,0.607515866984127,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.34959404185674325,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
DFTX,0.12481388337373246,0.15476925183372175,4,3,0.43435238704117596,7,92.571429,3.896724,6.146532,0.896981,7,0,0,0.0,0.0,0.12310735678416788,0.15476922920156708,4,3,466575.0,256417.5,0.08804030373212281,0.11135289974499071,0,0,-0.029955368459989293,SHORT,0.031203470843433116,0.05158975061124058,0.013673,0.0,0.8064514229727477,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2261153566.0,0.000206,0.000113,0.0,0.0,0.705373,0.719477,0.0,0.0,1.379980170857317e-07,2.2815677531581054e-07,0.5261444414343728,3.484939890715415,2.7519,0.0,1.7,0.4667,0.0,0.3429,0.0,2.561,0.0,0.2699,0.3111,0.0,0.3429,0.0,0.5409523809523809,0.3823915333968253,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3484939890715415,none,none
WHR,0.0,0.003447731044237491,0,4,0.003447731044237491,4,68.5,2.328459,,2.328459,4,0,2,0.0,0.0034477310053044447,0.0,0.0034477310053044447,0,4,0.0,466820.0,0.0,0.002126749014100612,0,0,-0.003447731044237491,SHORT,0.0,0.0008619327610593728,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,3211957664.0,0.0,0.000145,0.0,0.0,0.0,0.616855,0.0,0.0,0.0,2.683512210388128e-09,0.07093361491807612,3.4472730150128887,0.1093,0.0,0.0,0.0,0.0,0.6,0.0,0.8373,0.0,1.2434,0.4667,0.3,0.6,0.0,0.06,0.5510018786666666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3447273015012889,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none
SVIX,0.0,0.0639735449352303,0,3,0.06397354720599234,3,35.0,11.29965,,11.29965,3,0,2,0.0,0.06397354266446827,0.0,0.0637461591332731,0,3,0.0,168847.5,0.0,0.046322136607566254,0,0,-0.0639735449352303,SHORT,0.0,0.021324514978410102,0.0,0.003554,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,437395500.0,0.0,0.000386,0.0,0.0,0.0,0.724083,0.0,0.0,0.0,4.875339361838451e-07,0.0869141182051664,3.4176511365767155,0.2691,0.0,0.0,0.0,0.0,0.6,0.0,0.5065,0.0,1.7,0.3111,0.3,0.6,0.0,0.06,0.5811111111111111,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.34176511365767154,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
AGIO,0.0,2.5649474945873152e-20,0,1,5.1298949891746305e-20,1,45.0,0.217949,,0.217949,1,0,0,0.0,0.0,0.0,2.5649474945873152e-20,0,1,0.0,43875.0,0.0,2.3148999024869803e-20,0,0,-2.5649474945873152e-20,SHORT,0.0,2.5649474945873152e-20,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2058928924.0,0.0,2.1e-05,0.0,0.0,0.0,0.902514,0.0,0.0,0.0,1.2457678673065817e-25,0.13146700452861523,3.4149945308210663,0.7147,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,0.0,0.0,0.0,0.6,0.0,0.06,0.1366899150099666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3414994530821066,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned
NRG,82269.34695262558,0.21625824683968384,2,1,82269.77946911925,3,39.666667,16.192325,2.245009,44.086957,3,0,0,0.0,0.0,82269.24198041328,0.21625824683968384,2,1,239513.0,187720.0,36760.364437062526,0.03901953908995757,1,0,82269.13069437873,LONG,41134.67347631279,0.21625824683968384,1e-06,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,36007864287.0,7e-06,5e-06,1e-06,0.0,0.446829,0.18043,0.0,0.0,0.011423802630572492,6.005861528359516e-08,0.31364402271062464,3.408919490749355,1.1672,0.027,1.1866,0.1556,0.0,0.6,0.0,1.1089,0.0,1.7,0.0,0.0,0.6,0.0,0.22141656643615582,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3408919490749355,none,none
XYZ,0.0,160783.8746707296,0,3,160783.92030553237,3,32.333333,5.962236,,5.962236,3,0,1,0.0,22.64426378151004,0.0,160761.1847721453,0,3,0.0,375730.0,0.0,47519.30097818959,0,0,-160783.8746707296,SHORT,0.0,53594.6248902432,0.0,0.000141,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,38416479780.0,0.0,1e-05,0.0,1e-06,0.0,0.295548,0.0,0.0,0.0,0.013950946363946937,0.10876853116893163,3.3860386422817337,0.4877,0.0,0.0,0.0,0.0,0.6,0.0,0.5873,0.0376,1.7,0.3111,0.15,0.6,0.0,0.06,0.3161082103755023,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.33860386422817335,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
SOXX,0.0,52841.91778809141,0,4,105630.56553069594,4,38.5,3.120809,,3.120809,4,0,0,0.0,0.0,0.0,52788.647742604524,0,4,0.0,575039.0,0.0,26737.501046253125,0,0,-52841.91778809141,SHORT,0.0,13210.479447022852,0.0,0.001008,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,27645636158.0,0.0,2.1e-05,0.0,1e-06,0.0,0.506056,0.0,0.0,0.0,0.004778504416220514,0.1032973747104621,3.378166601205246,0.433,0.0,0.0,0.0,0.0,0.6,0.0,0.6115,0.0,1.7,0.4667,0.0,0.6,0.0,0.06,0.3533565816766333,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3378166601205246,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
SIG,0.0,9.871357305870823e-18,0,1,9.871357305870823e-18,1,43.0,6.733333,,6.733333,1,0,0,0.0,0.0,0.0,9.871357305870823e-18,0,1,0.0,54717.0,0.0,4.481052500387543e-18,0,0,-9.871357305870823e-18,SHORT,0.0,9.871357305870823e-18,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3789610065.0,0.0,1.4e-05,0.0,0.0,0.0,0.453945,0.0,0.0,0.0,2.6048477644284553e-23,0.13199227069690175,3.3638015120367255,0.7199,0.0,0.0,0.0,0.0,0.6,0.0,1.0638,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2813945580479601,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.33638015120367254,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
