ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
HII,623996.2201314114,870456.7436427369,6,7,2364909.707416885,13,84.0,2.912255,2.655894,3.131993,13,0,5,0.0,777282.6775880945,135891.1507288228,626151.4932962657,6,7,3.282970017284134,692050.0,962557.0,-246460.52351132547,SHORT,103999.37002190191,124350.96337753384,0.782224,0.280663,0.7168606880108442,1.0,207847765.13946533,0.00333,0.004631,0.7675381408768542,8.602828550519972,0.8602828550519971,none,none
EWZ,3878.583401445999,278716.27241769317,2,10,381604.3883779607,12,74.0,4.380894,0.0269,5.251693,12,0,3,0.0,13687.610857909152,3682.971268746688,117084.73310306638,2,10,29.533119604760646,114711.5,2111909.0,-274837.68901624717,SHORT,1939.2917007229994,27871.627241769318,0.050434,0.579914,0.013915884307011071,1.0,1508398155.3868866,7.6e-05,0.0014,0.19333333333333336,7.4717652200721485,0.7471765220072148,none,trend_aligned
SATS,258727.81905975408,588294.3704039437,4,5,1340142.4517426512,9,58.222222,4.326463,3.519953,4.97167,9,0,1,0.0,351068.03958667646,127248.91434520336,351068.03958667646,4,5,3.4196179376799622,5304790.0,1286600.0,-329566.5513441896,SHORT,64681.95476493852,117658.87408078874,0.508175,0.403244,0.43979312411591226,1.0,913043641.409874,0.00581,0.001409,0.7532518111236354,7.019160183942398,0.7019160183942398,none,none
GOOG,275899.84288819367,205558.43510778592,8,10,897796.0569568075,18,79.555556,3.421817,0.135246,6.051074,18,1,4,527.2718263395489,40226.12122985569,99102.4845552962,83926.02735644366,8,10,16.143616172560453,879525.0,2096439.5,70341.40778040775,LONG,34487.48036102421,20555.84351077859,0.640803,0.591717,1.342196649548941,1.0,5839430241.405487,0.000151,0.000359,0.4205185836741856,6.567306747682828,0.6567306747682828,none,not_extended
GEV,180579.44240350337,464337.4975002382,10,12,871880.9518085966,22,74.727273,1.631127,1.57905,1.674524,22,2,3,18596.015305556757,2359.79336941155,82351.52186063277,216400.09391458923,10,12,7.9729153809353805,1331717.5,2142943.0,-283758.0550967348,SHORT,18057.944240350338,38694.79145835318,0.54396,0.533959,0.3888969626094234,1.0,2451260817.7789307,0.000543,0.000874,0.5638152004455592,6.443748393605438,0.6443748393605438,none,trend_aligned
ARM,111286.77406048184,71835.77775541994,11,13,254910.16684671334,24,61.458333,7.289754,2.580385,11.274604,24,0,8,0.0,43199.370780672,23374.43031665082,9984.304249433608,11,13,0.670948637815396,1532122.5,931838.5,39450.9963050619,LONG,10116.979460043804,5525.829058109226,0.789962,0.861012,1.5491831165158556,1.0,958149819.8287964,0.001599,0.000973,0.5669866492166001,6.328144959727798,0.6328144959727797,none,none
PDD,52024.389695328064,123289.01149421262,8,7,301974.80221116747,15,77.733333,1.486039,1.553771,1.408632,15,2,5,8781.672183206116,106762.72474348792,27860.958501859433,89362.57859929062,8,7,5.5973067050744305,2522840.0,1533547.5,-71264.62179888456,SHORT,6503.048711916008,17612.71592774466,0.464464,0.275178,0.4219710180559779,1.0,743302226.9713593,0.003394,0.002063,0.619085451524948,6.2451838842934,0.62451838842934,none,none
LITE,51314.45750177981,583282.9356715283,6,2,638017.3978816953,8,43.875,2.339993,0.572372,7.642857,8,1,1,1624.3408373882148,1795.6638709988267,11395.255675170638,581487.2718005296,6,2,25.687516823553334,575850.0,758880.0,-531968.4781697486,SHORT,8552.40958362997,291641.46783576417,0.777933,0.003079,0.08797524213990925,1.0,5949360566.374512,9.7e-05,0.000128,0.33375730480569343,5.159476642511525,0.5159476642511525,none,none
GSAT,122385.48588210503,47225.455691304225,2,1,291996.4274555143,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,61260.98121910705,47225.455691304225,2,1,1.3885381899239813,160000.0,53000.0,75160.03019080081,LONG,61192.742941052515,47225.455691304225,0.499442,0.0,2.591515192189882,1.0,50923780.5242157,0.003142,0.001041,0.6189045301316416,4.858932733375721,0.48589327333757215,none,none
BE,618217.0877345827,461271.3869002309,7,4,1085641.5967079746,11,53.363636,0.814856,0.731386,0.960929,11,0,0,0.0,0.0,320356.2683674306,432838.9992641994,7,4,36.530901857330804,1216169.5,1028760.0,156945.70083435182,LONG,88316.7268192261,115317.84672505772,0.481806,0.061639,1.3402459057541714,1.0,1569318308.7524414,0.000775,0.000656,0.5318444215191621,4.779087980012901,0.47790879800129005,none,none
DAL,8914.870347895852,38523.481111939735,4,6,66012.39430804606,10,51.9,5.846758,12.939274,1.118415,10,0,0,0.0,0.0,4317.824621360316,27399.45905135579,4,6,4.006365361344313,217438.0,1585593.0,-29608.610764043882,SHORT,2228.717586973963,6420.580185323289,0.51566,0.28876,0.23141393484123196,1.0,1078538934.1125488,0.000202,0.00147,0.4315015596310143,4.664768383740715,0.46647683837407156,none,trend_aligned
COHR,73458.94088223486,141923.22828233227,2,1,357305.3974468994,3,62.0,1.506846,0.234182,4.052174,3,0,0,0.0,0.0,72414.48585763064,141923.22828233227,2,1,341.09744702247554,424080.0,186945.0,-68464.28740009741,SHORT,36729.47044111743,141923.22828233227,0.014218,0.0,0.5175963214147068,1.0,2886404339.463501,0.000147,6.5e-05,0.2907108681009715,4.660507564117127,0.46605075641171273,none,none
