ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_z_shadow,bearish_score_z_shadow,bullish_zscore_tier,bearish_zscore_tier,bullish_score_raw,checks_passed,checks_failed
VOYA,19.777025791486714,0.0,4,0,19.777025791486714,4,34.75,22.785441,22.785441,,4,0,0,0.0,0.0,19.777003758597083,0.0,4,0,1179651.0,0.0,18.099822944872052,0.0,0,0,19.777025791486714,LONG,4.944256447871679,0.0,1e-06,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,6906209817.0,0.000171,0.0,0.0,0.0,0.915194,0.0,0.0,0.0,7.1591460133474814e-06,0.0,5.666666666666666,0.06,2.9,0.0,1.7,0.4667,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7576716267833937,0.3978400915792585,3,3,0.5666666666666667,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
SMG,2.566774706796134e-14,27527.819471180366,2,1,55055.63894236073,3,72.0,4.832929,6.750887,0.997015,3,0,0,0.0,0.0,1.3139764454045509e-14,27527.819471180366,2,1,537740.0,400000.0,1.2352478620204045e-14,13705.350343238386,0,0,-27527.819471180366,SHORT,1.283387353398067e-14,27527.819471180366,0.488083,0.0,9.324293591373488e-19,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3832945288.0,0.00014,0.000104,0.0,4e-06,0.481245,0.497873,0.0,0.0,3.3483059552559604e-20,0.0718189731467421,5.632757698412698,0.41112149324212827,2.9,0.0,1.7,0.1556,0.0,0.6,0.2772,2.9,0.2732,0.338,0.0,0.0,0.6,0.0,0.7165163738543762,0.6326736850055307,3,3,0.5632757698412698,none,none
LCID,858.9589397062344,15.318135267682063,3,1,889.5952102415986,4,77.5,2.595626,3.239116,0.665159,4,0,0,0.0,0.0,826.2646732123959,15.318135267682063,3,1,438716.0,56187.5,65.73716412488757,0.39848581285859286,0,0,843.6408044385524,LONG,286.3196465687448,15.318135267682063,0.038063,0.0,56.07464124686581,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.25,2392094974.0,0.000183,2.3e-05,0.0,0.0,0.076531,0.026014,0.0,0.0,0.00119694096463891,6.403648447982594e-05,5.511111111111111,0.15487948982772057,2.9,0.0,1.7,0.3111,0.0,0.6,0.0,0.8365,0.0,0.1123,0.0,0.0,0.6,0.0,0.5196517308037739,0.45494123349044735,2,3,0.5511111111111111,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CENX,41489.8900815578,0.0,1,0,41489.8900815578,1,62.0,26.338346,26.338346,,1,0,0,0.0,0.0,41489.8900815578,0.0,1,0,833000.0,0.0,8146.927841342728,0.0,0,0,41489.8900815578,LONG,41489.8900815578,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6160144685.0,0.000135,0.0,1e-06,0.0,0.196359,0.0,0.0,0.0,0.0673521357097115,0.0,5.455516886121665,0.06,2.9,0.2555,1.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6937649667124247,0.3978400915792585,3,3,0.5455516886121665,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
PRAX,2.1828406007692225,0.0,5,0,2.1828406007692225,5,53.4,31.3125,31.3125,,5,2,0,1.6374478744442694e-26,0.0,0.7554243769453178,0.0,5,0,504160.0,0.0,0.08859760723876228,0.0,0,0,2.1828406007692225,LONG,0.4365681201538445,0.0,0.653926,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.4,0,0.0,9538910303.0,5.3e-05,0.0,0.0,0.0,0.040588,0.0,0.0,0.0,4.576708515820127e-07,0.0,5.3808023084475,0.06,1.7629,0.0,1.7,0.6222,0.3,0.6,0.3957,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7701703143180746,0.3978400915792585,3,3,0.53808023084475,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
REAL,5.46339796533417e-22,0.0,2,0,5.46339796533417e-22,2,50.0,13.938264,13.938264,,2,0,0,0.0,0.0,5.202942250462074e-22,0.0,2,0,1989975.0,0.0,6.331738770564276e-23,0.0,0,0,5.46339796533417e-22,LONG,2.731698982667085e-22,0.0,0.047673,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,1437312284.0,0.001385,0.0,0.0,0.0,0.115894,0.0,0.0,0.0,1.9005605205466156e-27,0.0,5.355555555555556,0.06,2.9,0.0,1.7,0.1556,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7165163738543762,0.3978400915792585,3,3,0.5355555555555556,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none
SPXS,1.584770531512576e-05,1845.0631806813249,1,4,3688.9681953190175,5,36.8,7.959772,9.609756,7.409777,5,1,4,1.584770531512576e-05,1845.0631806813249,1.584770531512576e-05,1843.9049987848919,1,4,69628.0,226838.5,5.803265490276357e-06,328.71914617505865,0,0,-1845.0631648336196,SHORT,1.584770531512576e-05,461.2657951703312,0.0,0.000628,8.58924804367604e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,435516020.0,0.00016,0.000521,0.0,1e-06,0.36619,0.177979,0.0,0.0,3.638834069783647e-10,0.010591247485461757,5.35,0.6290217598189638,2.9,0.0,1.7,0.0,0.15,0.6,0.0,2.9,0.0236,1.7,0.4667,0.6,0.6,0.0,0.6937649667124247,0.7701703143180746,3,3,0.5349999999999999,none,none
U,869.8262587451727,288.0746188156938,2,2,1445.9754963765602,4,63.5,10.555295,9.033226,12.077364,4,0,0,0.0,0.0,621.6748881648828,265.9408934715768,2,2,996625.0,156600.0,232.5259190832161,72.63566117657598,0,0,581.7516399294789,LONG,434.91312937258635,144.0373094078469,0.285288,0.076833,3.0194477469800134,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11223038877.0,8.9e-05,1.4e-05,0.0,0.0,0.267325,0.252142,0.0,0.0,0.0003875181527383622,0.0001283407381783472,5.247777113244596,0.29695011360351564,2.6599,0.0,1.7,0.1556,0.0,0.6,0.1323,0.5139,0.0,1.7,0.1556,0.0,0.6,0.0,0.6027683279142209,0.5349845964884083,3,3,0.5247777113244596,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
PCT,0.41870918613406616,2154.029900608129,3,1,4308.478510402392,4,61.5,1.979355,2.583168,0.167915,4,0,0,0.0,0.0,0.4187091809845681,2154.029900608129,3,1,462998.0,30920.0,0.046999233138351706,386.1035092504073,0,0,-2153.611191421995,SHORT,0.1395697287113554,2154.029900608129,0.0,0.0,0.00019438411046005235,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.25,1222658046.0,0.000379,2.5e-05,0.0,0.0,0.112248,0.179247,0.0,0.0,1.141527094742199e-06,0.017617598867117168,5.22766535111111,0.15579145756848928,2.9,0.0,1.4166,0.3111,0.0,0.6,0.0,0.905,0.053,0.0,0.0,0.0,0.6,0.0,0.6966982983108466,0.6086603840987935,3,3,0.522766535111111,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
NPO,2.52108194079177e-15,0.0,1,0,2.52108194079177e-15,1,78.0,18.181818,18.181818,,1,0,0,0.0,0.0,2.52108194079177e-15,0.0,1,0,655500.0,0.0,1.3408636622756742e-15,0.0,0,0,2.52108194079177e-15,LONG,2.52108194079177e-15,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,5984924442.0,0.00011,0.0,0.0,0.0,0.53186,0.0,0.0,0.0,4.2123872493690034e-21,0.0,5.2,0.06,2.9,0.0,1.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6937649667124247,0.3978400915792585,3,3,0.52,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
HTZ,1.692490739646525,0.0,3,0,1.692490739646525,3,54.0,3.120775,3.120775,,3,0,0,0.0,0.0,1.0052865189273335,0.0,3,0,159025.0,0.0,0.14676291453482282,0.0,0,0,1.692490739646525,LONG,0.564163579882175,0.0,0.406031,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2320839838.0,6.9e-05,0.0,0.0,0.0,0.086714,0.0,0.0,0.0,2.4308595993782447e-06,0.0,5.014809568602876,0.06,2.1851,0.0,1.7,0.3111,0.0,0.6,0.2186,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7081836212389233,0.3978400915792585,3,3,0.5014809568602876,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
UVXY,33.6495191155504,1.1179453604104568,3,2,35.88540983637131,5,40.6,31.394871,2.127191,75.296392,5,0,1,0.0,1.0762430852742497,33.64951910405683,1.0762430852742497,3,2,312310.0,84766.0,0.22438784099471107,0.061206954406138686,0,0,32.53157375513994,LONG,11.216506371850132,0.5589726802052284,0.0,0.037303,30.0994308909658,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,272736161.0,0.001145,0.000311,0.0,0.0,0.006668,0.05475,0.0,0.0,0.00041125849724965997,2.0494997002074412e-05,4.917600991111111,0.5505555555555555,2.9,0.0,1.1065,0.3111,0.0,0.6,0.0,2.9,0.0,1.7,0.1556,0.15,0.6,0.0,0.6500080797195371,0.5,3,3,0.49176009911111107,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
PRKS,7277.853426839014,0.0,2,0,7277.853426839014,2,62.0,29.694444,29.694444,,2,0,0,0.0,0.0,4024.8409734807096,0.0,2,0,117390.0,0.0,2409.168460693051,0.0,0,0,7277.853426839014,LONG,3638.926713419507,0.0,0.446974,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1753950389.0,6.7e-05,0.0,1e-06,0.0,0.331027,0.0,0.0,0.0,0.020747033304027548,0.0,4.903962494525679,0.06,2.1346,0.066,1.7,0.1556,0.0,0.6,0.2478,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7165163738543762,0.3978400915792585,3,3,0.4903962494525679,"confirmation_volume, not_extended, support_ema_confluence, trend_aligned","momentum_aligned, room_to_target"
BOOT,4.869366174665436e-10,3.6669012100856127e-19,3,1,4.869366181999239e-10,4,43.5,115.933125,65.244167,268.0,4,0,0,0.0,0.0,4.869323292974705e-10,3.6669012100856127e-19,3,1,364274.0,25575.0,3.7172906886351113e-10,2.286023370973801e-19,0,0,4.869366170998535e-10,LONG,1.623122058221812e-10,3.6669012100856127e-19,9e-06,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4961268092.0,7.3e-05,5e-06,0.0,0.0,0.763403,0.623421,0.0,0.0,3.2715870783904656e-16,7.3910563631875855e-25,4.895512928645465,0.24648653922592115,2.2844,0.0,1.7,0.3111,0.0,0.6,0.0,0.1649,0.0,1.7,0.0,0.0,0.6,0.0,0.7392677809963274,0.5922133471295484,3,3,0.48955129286454646,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
NVT,3.144867927635357,29983.22312495931,6,5,59954.64434086081,11,63.363636,5.703975,5.692527,5.717713,11,0,0,0.0,0.0,2.1953472867661747,29968.27634760271,6,5,818953.0,1104298.0,1.3123061127326627,2365.397900551463,0,0,-29980.078257031673,SHORT,0.5241446546058929,5996.644624991862,0.301927,0.000499,0.00010488758711925922,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,21783342584.0,3.8e-05,5.1e-05,0.0,0.0,0.417285,0.078871,0.0,0.0,2.4061718378835044e-07,0.002752857878384759,4.546938694092,0.46292880970490435,1.3249,0.0,1.7,0.7778,0.0,0.6,0.1442,1.7071,0.0,1.7,0.6222,0.0,0.6,0.0,0.7750766925987286,0.7764380166169681,3,3,0.4546938694092,none,none
CIFR,85730.66906824635,0.0,5,0,85730.66906824635,5,62.0,0.557394,0.557394,,5,0,0,0.0,0.0,39456.78422120651,0.0,5,0,1184508.0,0.0,16026.273074322431,0.0,1,0,85730.66906824635,LONG,17146.13381364927,0.0,0.539759,0.0,99.0,1.0,0.2,0.0,-0.1076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7847162914.0,0.000151,0.0,2e-06,0.0,0.186937,0.0,0.0,0.0,0.021850105575174337,0.0,4.545945350131857,0.06,2.9,0.0706,0.039,0.6222,0.0,0.6,0.3141,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.672005043176023,0.3978400915792585,3,3,0.4545945350131857,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
CLF,231.81969125650613,10.786494815968888,5,2,474.4258773289812,7,56.142857,2.123537,2.398569,1.435956,7,0,1,0.0,10.786490760072871,231.1951009407874,10.786490760072871,5,2,337250.0,240449.0,67.55466110905556,2.9038730697293182,0,0,221.03319644053724,LONG,46.36393825130123,5.393247407984444,0.002694,0.0,21.491661119913413,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,5669681560.0,5.9e-05,4.2e-05,0.0,0.0,0.29141,0.269214,0.0,0.0,8.177520688005135e-05,9.512434430240636e-06,4.439447555115701,0.29882198103253405,1.9262,0.0,1.291,0.6222,0.0,0.6,0.0,1.4462,0.0,0.6365,0.1556,0.15,0.6,0.0,0.7231784615912257,0.6686592643063879,3,3,0.44394475551157014,none,none
VST,104.02057161334115,141.67475075619188,8,6,346.5455488372216,14,50.5,23.296563,39.015133,4.958231,14,4,2,6.996463535146553,0.025899560609329166,96.40894827459366,141.5232202248387,8,6,666295.0,1254437.0,3.758196904771584,99.50261117974044,0,0,-37.65417914285074,SHORT,13.002571451667643,23.612458459365314,0.073174,0.00107,0.7342209607437402,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,55078542686.0,1.2e-05,2.3e-05,0.0,0.0,0.027934,0.702267,0.0,0.0,2.360732658776876e-06,4.28705214551132e-06,4.427704185014438,0.42142645560549835,0.4388,0.0,1.7,1.0889,0.6,0.6,0.0,0.8365,0.0,1.7,0.7778,0.3,0.6,0.0,0.4551049392425637,0.4832044673885605,3,3,0.44277041850144383,none,none
SYY,753.4236133874092,2688.672357350904,5,10,6130.768328089217,15,65.866667,13.743729,11.482153,14.874516,15,2,1,753.4234790578223,1.6917021497584858e-05,753.4232947363631,2688.6722489162407,5,10,1227903.0,416602.5,368.02426218666204,1561.607006851875,0,1,-1935.2487439634947,SHORT,150.68472267748183,268.8672357350904,0.0,0.0,0.2802214302265311,1.0,0.0,0.1,-0.3076923076923077,-0.2076923076923077,31-90,0.1,0,0.0,36528040599.0,3.4e-05,1.1e-05,0.0,0.0,0.488469,0.58081,0.0,0.0,4.1251794568364285e-05,7.360570983992253e-05,4.422294970464372,0.4250745531955577,1.2001,0.0,1.7,0.6222,0.3,0.6,0.0,0.4007,0.0,1.7,1.4,0.15,0.6,0.0,0.7701703143180746,0.7227676231551993,3,3,0.44222949704643716,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned"
VSAT,92.84058513149347,1.623336228479901e-10,3,1,102.36792856809917,4,44.75,72.537048,108.793175,0.024794,4,0,0,0.0,0.0,83.31324169521244,1.623336228479901e-10,3,1,451902.5,36260.0,13.190078171898284,4.9888419044323745e-12,0,0,92.84058513133114,LONG,30.946861710497824,1.623336228479901e-10,0.10262,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,1,0.25,8537003553.0,5.3e-05,4e-06,0.0,0.0,0.128881,0.030732,0.0,0.0,3.625026218903557e-05,1.9015292876496956e-16,4.375901197336389,0.07242454626463221,1.7629,0.0,1.7,0.3111,0.0,0.6,0.0019,0.1242,0.0,0.0,0.0,0.0,0.6,0.0,0.5156162982841042,0.4683632791925636,3,3,0.43759011973363887,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
CNC,1.6961769918900737e-08,7.593376544157885e-10,5,2,1.784228425266018e-08,7,62.571429,2.556412,2.430559,2.871044,7,3,1,1.6684036721068478e-08,7.618523222229508e-26,1.6562860041724822e-08,7.593376544157884e-10,5,2,700614.0,325688.0,1.0171417852870369e-08,3.141366182934744e-10,0,0,1.620243226448495e-08,LONG,3.3923539837801473e-09,3.7966882720789424e-10,0.023518,0.0,22.337585684395716,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6,0,0.0,18770899070.0,3.7e-05,1.7e-05,0.0,0.0,0.595843,0.413698,0.0,0.0,1.8072410762688882e-15,2.0226459360952403e-16,4.279058640112583,0.31420705084927997,1.2941,0.0,1.3128,0.6222,0.45,0.6,0.0,0.6242,0.0,1.6123,0.1556,0.15,0.6,0.0,0.7239612153160192,0.6855685020402452,3,3,0.42790586401125835,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
FAS,3.1825647541354384e-07,137.79918809236355,2,5,275.46097497509476,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,5.211264482430489,2.606515164072881e-07,125.61517815968759,2,5,276793.0,204081.0,1.4015078342701046e-07,30.000071812480332,0,0,-137.79918777410708,SHORT,1.5912823770677192e-07,27.55983761847271,0.181002,0.088419,2.3095671303971982e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.4,0,0.0,2267262870.0,0.000122,9e-05,0.0,0.0,0.440371,0.217407,0.0,0.0,7.018517341430811e-13,0.00012155554604249621,4.252039406984126,0.5904494997941638,2.9,0.0,0.5386,0.1556,0.0,0.6,0.0579,2.6823,0.0,1.7,0.6222,0.3,0.6,0.0,0.6948335436793714,0.3474208559304385,3,3,0.42520394069841266,none,none
AI,27.983404475695195,1.6701393852436007e-15,1,2,27.9834044756952,3,34.666667,26.384663,2.625199,38.264394,3,0,0,0.0,0.0,27.983404475695195,1.6602423614145356e-15,1,2,90758.0,68209.0,6.355637805654416,2.0968983315202346e-16,0,0,27.983404475695195,LONG,27.983404475695195,8.350696926218004e-16,0.0,0.005926,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,1310150965.0,6.9e-05,5.2e-05,0.0,0.0,0.227122,0.125552,0.0,0.0,0.00021358916051094308,6.37384328165419e-21,4.230240206063194,0.4190639685588233,2.1851,0.0,1.4451,0.0,0.0,0.6,0.0,1.7351,0.0,1.7,0.1556,0.0,0.6,0.0,0.6521696392132664,0.7392677809963274,3,3,0.42302402060631944,none,none
ZETA,3.75809946549576,66.91681272747705,4,6,98.63563050768296,10,50.5,1.006918,1.010673,1.004415,10,1,0,0.4354734653710741,0.0,3.322625914113238,38.25460639672347,4,6,348258.0,701175.0,1.3290576863349275,17.187285013531476,0,0,-63.15871326198129,SHORT,0.93952486637394,11.152802121246175,0.115876,0.428326,0.05616076606638241,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,3964323429.0,8.8e-05,0.000177,0.0,0.0,0.386678,0.322932,0.0,0.0,2.369950089089817e-06,2.8132926894058862e-05,4.2126186711379505,0.4855298549206349,2.6374,0.0,0.3473,0.4667,0.15,0.6,0.0113,2.9,0.0,0.343,0.7778,0.0,0.6,0.2345,0.6723485910538137,0.6982538184349977,3,3,0.42126186711379504,none,none
BBBY,6397.338769775793,0.0,1,0,6397.338769775793,1,62.0,0.591981,0.591981,,1,0,0,0.0,0.0,6397.338769775793,0.0,1,0,82458.0,0.0,5056.93250001368,0.0,0,0,6397.338769775793,LONG,6397.338769775793,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,396113032.0,0.000208,0.0,1.3e-05,0.0,0.790474,0.0,0.0,0.0,0.16150286036980963,0.0,4.1769041649985414,0.06,2.9,0.6144,0.0625,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5965574506628507,0.3978400915792585,3,3,0.41769041649985417,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none
PONY,71871.12967017868,1.1803186049627253e-22,1,1,71871.12967017868,2,55.5,32.627119,,32.627119,2,0,1,0.0,1.1803186049627253e-22,71871.12967017868,1.1803186049627253e-22,1,1,1125000.0,25414.0,26394.78303085612,3.5822252679084004e-23,0,0,71871.12967017868,LONG,71871.12967017868,1.1803186049627253e-22,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,4094919945.0,0.000275,6e-06,6e-06,0.0,0.367252,0.303496,0.0,0.0,0.17551290534491432,2.882397264942686e-28,4.16525310396291,0.2655100293049481,2.9,0.6653,0.0,0.0,0.0,0.6,0.0,0.2051,0.0,1.7,0.0,0.15,0.6,0.0,0.5327191595206706,0.6735641119226229,3,3,0.416525310396291,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
HUN,6.334610084819733e-10,1.2545312215356239e-09,3,6,3.1425234515532213e-09,9,39.666667,0.595196,1.075309,0.35514,9,1,0,3.7222299299710616e-10,0.0,3.7222299299710616e-10,3.4548458222435325e-10,3,6,181153.0,280875.0,1.124065945993464e-10,4.931748501449381e-10,0,0,-6.210702130536506e-10,SHORT,2.111536694939911e-10,2.0908853692260397e-10,0.412398,0.724611,0.5049384165238852,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2323024809.0,7.8e-05,0.000121,0.0,0.0,0.177448,0.393115,0.0,0.0,9.089600277875943e-16,9.000701848406474e-16,4.08080571375648,0.47239284920634916,2.4053,0.0,0.3912,0.3111,0.15,0.6,0.2231,2.9,0.0,0.0,0.7778,0.0,0.6,0.4462,0.6558104262941765,0.6791771747164336,3,3,0.408080571375648,none,none
AS,560.4399171789443,0.0,5,0,1120.6294440323204,5,65.0,4.920413,4.920413,,5,1,0,154.50696464316007,0.0,263.0686877317917,0.0,5,0,375735.0,0.0,221.42955419116572,0.0,0,0,560.4399171789443,LONG,112.08798343578886,0.0,0.530603,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.2,0,0.0,20695036732.0,1.8e-05,0.0,0.0,0.0,0.395065,0.0,0.0,0.0,5.416177071213949e-05,0.0,4.040126578701105,0.06,0.6603,0.0,1.7,0.6222,0.15,0.6,0.3076,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7283993207521461,0.3978400915792585,3,3,0.4040126578701105,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target"
IP,0.2098368710801593,4.832005486376947e-05,3,2,0.20988519113502319,5,51.4,12.507833,7.193565,20.479235,5,0,0,0.0,0.0,0.13326126676717237,4.832005486365802e-05,3,2,684066.0,490162.0,0.08060867424211038,2.7468322731916138e-05,0,0,0.20978855102529553,LONG,0.06994562369338643,2.4160027431884735e-05,0.364929,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,19659199825.0,3.5e-05,2.5e-05,0.0,0.0,0.384149,0.568466,0.0,0.0,3.557907967568381e-08,1.2289425636317696e-11,4.0319784861622185,0.336050753184522,1.2316,0.0,1.7,0.3111,0.0,0.6,0.1892,0.905,0.0,1.7,0.1556,0.0,0.6,0.0,0.7392677809963274,0.7392677809963274,3,3,0.4031978486162219,none,none
