ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
ROP,665052.1848877555,194656.78186099796,5,2,1054365.7486097515,7,49.0,58.457143,46.88,87.4,7,1,0,313412.73521099676,0.0,313412.73521099676,144531.69170041897,5,2,4.040327869719038,749230.0,219185.0,470395.4030267576,LONG,133010.43697755111,97328.39093049898,0.52874,0.257505,3.416537448783373,1.0,36134762691.0,2.1e-05,6e-06,0.6259829188968744,4.929770178492927,0.49297701784929265,none,none
AMAT,189129.6613678864,737450.0233538297,7,11,1143183.5561549198,18,77.333333,0.7503,1.069048,0.527175,18,2,2,135197.27041069433,301514.0647762966,133410.68656981472,196757.7084599718,7,11,20.764702691941196,634692.0,1257829.0,-548320.3619859433,SHORT,27018.5230525552,67040.91121398452,0.294607,0.733192,0.25646437775911723,1.0,268676620473.0,2e-06,5e-06,0.4052471113415504,4.916241147357157,0.4916241147357157,none,trend_aligned
GEV,112015.44392693721,100448.03575093797,10,12,285096.23466921237,22,72.136364,1.551037,1.474757,1.620383,22,4,2,102532.88323536362,23641.599366878483,65615.2472620132,40362.14899620724,10,12,31.898803687082914,1343127.5,1826692.0,11567.40817599924,LONG,11201.54439269372,8370.669645911497,0.41423,0.598179,1.115158132157813,1.0,235331565608.0,6e-06,8e-06,0.4814078483553272,4.732793923279047,0.4732793923279047,none,none
INOD,0.0,107.5693607104858,0,3,215.1378793625208,3,75.333333,0.718185,,0.718185,3,0,0,0.0,0.0,0.0,107.56829000642189,0,3,470460.4193863167,0.0,241153.5,-107.5693607104858,SHORT,0.0,35.85645357016193,0.0,1e-05,0.0,1.0,1336698277.0,0.0,0.00018,0.18,4.697577666666667,0.4697577666666667,none,not_extended
LITE,155148.7834904627,44304.62715315084,4,3,347735.64434414933,7,52.714286,3.353269,0.778935,6.785714,7,0,0,0.0,0.0,138100.52347630297,34122.91692891799,4,3,5.382070461731719,358210.0,877930.0,110844.15633731186,LONG,38787.19587261567,14768.20905105028,0.109883,0.229811,3.501864104490695,1.0,49180320000.0,7e-06,1.8e-05,0.3418602098142268,4.669002436509976,0.4669002436509975,none,trend_aligned
SHEL,1.0338477202579635,94534.16857123817,2,4,189070.4038036358,6,74.166667,9.727225,4.222328,12.479674,6,1,1,1.0328134391834791,94065.84189912578,1.0328134391834791,94065.84189912578,2,4,15356.154216091672,310040.5,845033.0,-94533.13472351791,SHORT,0.5169238601289817,23633.542142809543,0.001,0.004954,1.0936233278223483e-05,1.0,262190208154.0,1e-06,3e-06,0.35583333333333333,4.528307634866133,0.4528307634866133,none,trend_aligned
U,0.0,147278.30309567027,0,3,212549.9130593819,3,61.666667,0.18615,,0.18615,3,0,1,0.0,82006.69313195861,0.0,82006.69313195861,0,3,121254.95435994357,0.0,282039.5,-147278.30309567027,SHORT,0.0,49092.76769855676,0.0,0.443186,0.0,1.0,7417077776.0,0.0,3.8e-05,0.18,4.507802984375341,0.45078029843753414,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none
SLV,190227.1937739037,582880.5707529425,2,3,1467803.8196079044,5,55.4,0.722115,1.399744,0.270362,5,0,0,0.0,0.0,111815.48432811582,364371.3735917318,2,3,3.873093769022192,198560.0,637619.5,-392653.37697903876,SHORT,95113.59688695185,194293.52358431416,0.4122,0.374878,0.326357067500424,1.0,33322736224.0,6e-06,1.9e-05,0.4070752531335207,4.3513675000037075,0.4351367500003707,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
DIS,29347.922278974616,33544.33528708214,4,6,125043.96857439588,10,75.5,4.042343,0.338885,6.511315,10,1,1,29294.788711784444,8.50993943825239,29294.788711784444,32560.697204065968,4,6,1444.5089656852253,343193.5,855982.5,-4196.413008107524,SHORT,7336.980569743654,5590.722547847024,0.00181,0.029324,0.874899503233753,1.0,167851505882.0,2e-06,5e-06,0.25169719153650305,4.279194164916701,0.4279194164916701,none,not_extended
AAPL,1213646.3485743261,1329196.7921657015,10,14,3401808.010918659,24,74.291667,0.437236,0.254525,0.567744,24,2,3,64409.81370335692,312068.40744061524,310633.7058144429,483213.9896964803,10,14,1.2802555629763006,1960931.5,2062487.0,-115550.44359137537,SHORT,121364.63485743261,94942.62801183583,0.744049,0.636462,0.9130674673062478,1.0,3712713494600.0,1e-06,1e-06,0.42616852774326736,4.250641542986811,0.4250641542986811,none,none
BABA,81825.75164246728,181525.84512689814,7,10,411919.0020767341,17,80.588235,4.934296,11.207471,0.543073,17,1,2,746.0113811967841,37822.5480502464,40285.121088763335,59729.18837915998,7,10,35.98166712199026,1012335.0,572497.0,-99700.09348443086,SHORT,11689.39309178104,18152.584512689813,0.507672,0.67096,0.45076639960147746,1.0,289606737455.0,3e-06,2e-06,0.4933244626514788,4.243988758928515,0.4243988758928514,none,none
AVGO,15323.656300996752,413148.8442820393,1,6,841621.3448650754,7,63.285714,0.252324,0.177272,0.264833,7,0,2,0.0,197673.1778506302,15323.656300996752,119930.40197528873,1,6,26.295737131140356,181125.0,643969.5,-397825.18798104255,SHORT,15323.656300996752,68858.14071367322,0.0,0.709716,0.037089916898172266,1.0,1464977356152.0,0.0,0.0,0.22553758269334434,4.218584739015449,0.42185847390154485,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
NBIS,20771.39681736326,94145.5119907946,1,4,132900.46981821643,5,70.2,0.465741,0.816077,0.378156,5,0,0,0.0,0.0,20771.39681736326,38104.34704815073,1,4,3.3371026759041515,253750.0,722715.0,-73374.11517343135,SHORT,20771.39681736326,23536.37799769865,0.0,0.595261,0.22063077015709737,1.0,21199820508.0,1.2e-05,3.4e-05,0.29469982504526626,4.218183099542458,0.42181830995424574,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned"
CCL,0.0,133492.1755605723,0,5,197078.79630333575,5,82.6,0.294479,,0.294479,5,0,1,0.0,25342.100038221102,0.0,66035.41835683408,0,5,40.92586669580293,0.0,321638.0,-133492.1755605723,SHORT,0.0,26698.43511211446,0.0,0.505324,0.0,1.0,13339746633.0,0.0,2.4e-05,0.18,4.179728603987912,0.41797286039879117,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned",room_to_target
DOCU,0.0,6227.521284851848,0,2,12440.642758226266,2,57.5,107.365672,,107.365672,2,0,0,0.0,0.0,0.0,6213.121473374418,0,2,862.9448355088307,0.0,212795.0,-6227.521284851848,SHORT,0.0,3113.760642425924,0.0,0.002312,0.0,1.0,9173109643.0,0.0,2.3e-05,0.18,4.154442624951614,0.4154442624951614,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target
MORN,0.0,135970.7944225701,0,1,135970.7944225701,1,83.0,122.0,,122.0,1,0,0,0.0,0.0,0.0,135970.7944225701,0,1,0.0,0.0,160870.0,-135970.7944225701,SHORT,0.0,135970.7944225701,0.0,0.0,0.0,1.0,6360318557.0,0.0,2.5e-05,0.05,4.123215357945168,0.41232153579451675,none,not_extended
KWEB,79586.20424027204,6699.923737996482,8,1,86721.07829759705,9,57.888889,2.904924,2.83098,3.496482,9,5,0,75555.30607367991,0.0,71364.34883489921,6699.923737996482,8,1,59.50354382058446,570634.0,88775.0,72886.28050227556,LONG,9948.275530034005,6699.923737996482,0.103308,0.0,11.878673153982971,1.0,4223436000.0,0.000135,2.1e-05,0.7539002549363102,4.080108514225913,0.40801085142259125,none,none
BTDR,126824.56635660719,2702.9934087237193,5,1,132230.55317405463,6,49.666667,4.957609,3.524955,12.120879,6,2,0,103232.13015891262,0.0,54228.316614718984,2702.9934087237193,5,1,4.604785875694178,648323.0,38713.0,124121.57294788347,LONG,25364.91327132144,2702.9934087237193,0.572415,0.0,46.92004277453652,1.0,1675086784.0,0.000387,2.3e-05,0.7581076473109728,4.021109291618281,0.40211092916182806,none,none
VRT,112089.18258741876,21.584937640488224,6,3,138083.556130207,9,56.555556,288.624907,430.423637,5.027447,9,0,0,0.0,0.0,83464.50486288262,14.087907623004815,6,3,2480.077573782613,1401747.0,752360.0,112067.59764977827,LONG,18681.53043123646,7.194979213496075,0.255374,0.347327,99.0,1.0,96567852314.0,1.5e-05,8e-06,0.5088607007118362,3.9885389210448183,0.39885389210448186,none,none
IREN,0.0,52745.17580208964,0,2,105490.35160417928,2,59.0,11.909781,,11.909781,2,0,1,0.0,32693.502541644455,0.0,32693.502541644455,0,2,1.6304625612535344,0.0,60857.5,-52745.17580208964,SHORT,0.0,26372.58790104482,0.0,0.380161,0.0,1.0,12443900343.0,0.0,5e-06,0.12065337765431983,3.983253037456458,0.3983253037456458,"momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",confirmation_volume
GOOG,861297.2078645158,224004.2591353227,8,8,2092735.4009825666,16,84.0,0.305536,0.289496,0.321576,16,1,1,839441.1459679405,14334.139611157392,839441.1459679405,68746.53477589072,8,8,51.632146875886775,1775796.5,1885600.0,637292.9487291931,LONG,107662.15098306448,28000.532391915338,0.025376,0.693102,3.8450037119347784,1.0,1879382770000.0,1e-06,1e-06,0.41064894888933023,3.9824799349624818,0.3982479934962482,none,none
OKLO,1031.3231465682152,43.27974817914392,1,1,1074.6028947473592,2,30.5,12.886364,19.375,6.397727,2,0,0,0.0,0.0,1031.3231465682152,43.27974817914392,1,1,23.82923168358913,325063.0,186370.0,988.0433983890713,LONG,1031.3231465682152,43.27974817914392,0.0,0.0,23.82923168358913,1.0,8992598906.0,3.6e-05,2.1e-05,0.4388757833933558,3.9611199569824707,0.39611199569824707,none,none
BA,1.5708204797272147,101141.6397239363,3,7,202004.4904963145,10,86.0,0.553036,0.25203,0.682038,10,0,4,0.0,100825.73826204939,0.9622989650095153,95519.11512526785,3,7,43739.38836823102,258009.0,1384672.0,-101140.06890345657,SHORT,0.5236068265757382,14448.805674848043,0.387391,0.055591,1.553089789739154e-05,1.0,152640061579.0,2e-06,9e-06,0.2307998140148066,3.9196312649606524,0.39196312649606524,none,not_extended
S,0.0,71507.19302799848,0,1,71507.19302799848,1,49.0,16.393443,,16.393443,1,0,1,0.0,71507.19302799848,0.0,71507.19302799848,0,1,0.0,0.0,100000.0,-71507.19302799848,SHORT,0.0,71507.19302799848,0.0,0.0,0.0,1.0,4475279097.0,0.0,2.2e-05,0.05,3.897994814112283,0.38979948141122833,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
B,47703.50806747802,72.56527290554367,3,3,47777.817129592484,6,65.5,1.452191,0.310135,2.594246,6,1,1,1.7437892089247937,1.0795603344713844,47700.56292572386,44.3702390279779,3,3,8281.549919051215,243425.0,466363.0,47630.942794572475,LONG,15901.169355826007,24.18842430184789,6.2e-05,0.388547,99.0,1.0,62792507605.0,4e-06,7e-06,0.27691936088167896,3.8654894354306717,0.3865489435430672,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
IEX,0.0,92180.99314789582,0,2,184361.98629579163,2,112.0,13.875,,13.875,2,0,0,0.0,0.0,0.0,49722.52953915435,0,2,1.1710864057011554,0.0,101080.0,-92180.99314789582,SHORT,0.0,46090.49657394791,0.0,0.460599,0.0,0.7,14106012648.0,0.0,7e-06,0.07931850615181198,3.798422966765255,0.37984229667652547,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
XLI,57538.02591336006,0.0006104528300542072,4,2,115076.05243717296,6,72.666667,29.565768,0.295278,146.647727,6,0,1,0.0,0.00034969713532401913,57510.21099912955,0.00034969713532401913,4,2,130629955.32159096,264798.5,125001.0,57538.025302907234,LONG,14384.506478340016,0.0003052264150271036,0.000483,0.427151,99.0,1.0,161.260588,0.0,0.0,0.2629658589728458,3.792012619047619,0.3792012619047619,none,none
MSFT,1883500.3126623647,609359.4468930834,8,6,2800468.0198038383,14,66.785714,0.396279,0.427314,0.354899,14,4,2,1238915.4128528351,209159.66474451887,426474.2847552112,230422.20211327565,8,6,1.7888216538478887,2288033.0,826582.5,1274140.8657692813,LONG,235437.53908279559,101559.9078155139,0.773574,0.621862,3.090951198452231,1.0,2717557472944.0,1e-06,0.0,0.46896136690483703,3.789010006876551,0.3789010006876551,none,none
WFC,48.50902263938882,75630.45286842542,2,7,137267.58882640107,9,79.555556,0.32216,0.097926,0.386226,9,0,4,0.0,41886.69139959049,27.48113942497707,33732.32676599916,2,7,3428.8344333850264,147230.0,488555.0,-75581.94384578602,SHORT,24.25451131969441,10804.35040977506,0.433484,0.553985,0.0006413953744767355,1.0,243826928352.0,1e-06,2e-06,0.21715361904761904,3.773611042515881,0.3773611042515881,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
DDOG,1063.8986052162663,127467.72219759892,3,1,255999.3430004141,4,59.0,0.717223,0.561713,1.183752,4,1,1,317.82241119073717,127467.72219759892,472.36161438411744,127467.72219759892,3,1,431.7697962561652,356740.0,157294.0,-126403.82359238266,SHORT,354.63286840542213,127467.72219759892,0.556009,0.0,0.008346415758234258,1.0,40804538746.0,9e-06,4e-06,0.28333514985766517,3.7591837492014273,0.37591837492014274,none,none
CMG,0.0,0.6891244649738184,0,2,0.6891244649738184,2,64.5,55.899527,,55.899527,2,0,1,0.0,0.000722864118115275,0.0,0.6884016008557031,0,2,952.3250409088972,0.0,193605.0,-0.6891244649738184,SHORT,0.0,0.3445622324869092,0.0,0.001049,0.0,1.0,41898947910.0,0.0,5e-06,0.18,3.7004586714878265,0.3700458671487826,none,not_extended
GS,198061.69451859719,435147.13184945023,5,4,830193.5667771173,9,80.0,0.330692,0.342031,0.316517,9,1,1,238.16604455365595,2017.5954741532187,84555.09666403507,430351.0096856122,5,4,84.77997561838696,428017.5,764222.5,-237085.43733085305,SHORT,39612.338903719436,108786.78296236256,0.573087,0.011022,0.4551602895250645,1.0,244120823754.0,2e-06,3e-06,0.36738763852352985,3.6491345548003546,0.36491345548003545,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
COHR,82558.61717214822,8328.358613880637,3,1,127292.55603729507,4,56.25,1.578643,0.341877,4.052174,4,0,0,0.0,0.0,50231.95860776166,8328.358613880637,3,1,5.088760041420566,181320.0,186945.0,74230.25855826758,LONG,27519.539057382743,8328.358613880637,0.39156,0.0,9.912951759131762,1.0,45612459773.0,4e-06,4e-06,0.30754884228976864,3.6145595810818003,0.36145595810818004,none,none
GOOGL,336260.08094320295,178165.58298951978,5,7,801062.7693450068,12,84.833333,0.304661,0.199691,0.379639,12,0,1,0.0,4830.511269043179,178906.92280115766,105177.40097444518,5,7,12.353354222874922,1032237.0,651785.0,158094.49795368317,LONG,67252.01618864058,25452.22614135997,0.467951,0.409665,1.8873458908333758,1.0,1635516240000.0,1e-06,0.0,0.3652964750747536,3.6078904766900695,0.36078904766900693,none,none
OKTA,90555.22934044317,4.809460417417104,4,5,90564.84826127799,9,52.555556,0.415356,0.454512,0.384031,9,0,0,0.0,0.0,90548.52279049771,1.7978893079038902,4,5,12152.39187005116,669077.0,386870.0,90550.41988002576,LONG,22638.807335110792,0.9618920834834208,7.4e-05,0.626177,99.0,1.0,13431132594.0,5e-05,2.9e-05,0.4261363622240288,3.6045671090237965,0.36045671090237963,none,none
ADBE,189538.5904620597,169033.03383585456,6,4,527377.9957401849,10,80.3,0.348591,0.426235,0.232125,10,0,1,0.0,1274.3746723244221,104132.84691400701,64883.16834709689,6,4,17.586028743999933,635007.0,237563.5,20505.556626205158,LONG,31589.765077009954,42258.25845896364,0.450598,0.616151,1.1213109423695122,1.0,97363696000.0,7e-06,2e-06,0.3677810444238785,3.597595987565917,0.3597595987565917,none,none
HYG,59636.07258081311,60789.95256585386,2,1,180062.09772748008,3,72.666667,0.050646,0.065865,0.020208,3,0,0,0.0,0.0,31185.920949341016,60789.95256585386,2,1,1.8869132648026696,712500.0,700000.0,-1153.8799850407522,SHORT,29818.036290406555,60789.95256585386,0.477063,0.0,0.9810185740186135,1.0,16735326168.0,4.3e-05,4.2e-05,0.3718817556018242,3.5801279963114165,0.35801279963114163,none,none
BX,29152.875090928963,6.791671048060236,3,2,54594.462024477434,5,71.6,1.652089,0.930944,2.733808,5,0,0,0.0,0.0,25298.64113270096,5.55857175661734,3,2,8037.443210536546,123650.0,460425.0,29146.083419880903,LONG,9717.625030309655,3.395835524030118,0.132208,0.181561,99.0,1.0,81365274197.0,2e-06,6e-06,0.2654471135757802,3.5086865879326394,0.35086865879326395,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
ONON,24904.521866407627,2275.4264058847757,5,1,32111.41752301623,6,60.833333,596.051354,714.603357,3.291339,6,1,1,2414.7694538873407,2275.4264058847757,15018.369802667616,2275.4264058847757,5,1,2.924142394250973,1245332.0,42258.5,22629.09546052285,LONG,4980.904373281525,2275.4264058847757,0.396962,0.0,10.944991146274303,1.0,9532603365.0,0.000131,4e-06,0.6637577418461136,3.4992365282958144,0.34992365282958143,none,none
ZS,51829.66285204444,172413.68867551893,2,3,231776.70671500347,5,70.0,0.328465,0.287438,0.355816,5,1,0,3103.346610440392,0.0,48726.31624160405,160686.12528988608,2,3,16.163244203486812,105935.0,295768.0,-120584.02582347448,SHORT,25914.83142602222,57471.22955850631,0.059876,0.06802,0.30061222661726944,1.0,22751884475.0,5e-06,1.3e-05,0.28694842359076184,3.4703830621414116,0.34703830621414117,none,not_extended
