ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
KORU,384350.1200103842,48047.31928630909,33,3,864794.8785933865,36,40.111111,113.073339,122.263389,25.767857,36,30,1,222243.27128680854,29711.67462937363,142330.70520567385,29711.67462937363,33,3,147865033.42919773,5720245.0,470549.0,336302.8007240751,LONG,11646.973333648006,16015.773095436363,0.629685,0.381616,7.999408202569657,1.0,1502861134.0,0.003806,0.000313,0.07749866617848143,0.10656854936962101,8.639240306562224,0.6753426501757624,0.8639240306562224,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
CIEN,1359598.5244530933,3.3993941874485247,23,3,1951347.306856505,26,50.230769,3.045509,2.985113,3.508543,26,2,0,316211.81937526824,0.0,309126.77040345414,2.6408146426347483,23,3,5.436930980895752,7776437.5,969890.0,1359595.125058906,LONG,59112.979324047534,1.1331313958161748,0.772634,0.223151,99.0,1.0,67857105117.0,0.000115,1.4e-05,0.008711391271720811,1.6698787752032992e-07,7.735327140328401,0.40976882015628746,0.7735327140328401,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
EWY,274870.3299354024,133260.68626389012,8,2,510930.0908508616,10,37.3,3.387396,3.802086,0.069876,10,6,0,186786.4322997221,0.0,112840.97506784761,87089.39586673157,8,2,4.771915059742792,1424041.5,554219.0,141609.64367151225,LONG,34358.7912419253,66630.34313194506,0.589476,0.346473,2.0626513163161193,1.0,18268683242.0,7.8e-05,3e-05,0.018807480969911326,0.03647243879009343,7.4576393720631025,0.3148530879243424,0.7457639372063103,none,not_extended
DAVE,0.04514174179878335,49726.89625370271,13,8,49726.94140149131,21,36.761905,5.241959,2.856607,7.925481,21,2,1,0.0014734007255418503,1.8945657206683446e-06,0.03970771816195798,49726.89624765592,13,8,2342873376.9959693,2456520.0,673630.0,-49726.85111196091,SHORT,0.0034724416768294884,6215.862031712839,0.120377,0.0,9.07793270838255e-07,1.0,2389467537.0,0.001028,0.000282,1.4532282289087606e-08,0.02601358643908138,7.178519200000001,0.6935841222735415,0.7178519200000001,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
SOXS,121452.0885187521,47530.23205480858,2,1,216512.55262836927,3,44.0,88.751852,99.905556,66.444444,3,0,1,0.0,47530.23205480858,121451.63967851631,47530.23205480858,2,1,482381.22726202174,543125.0,175870.5,73921.85646394352,LONG,60726.04425937605,47530.23205480858,4e-06,0.0,2.5552597424456494,1.0,1574910836.0,0.000345,0.000112,0.3855840144805255,0.3017963364550028,7.136150446475585,0.6894183749635069,0.7136150446475585,none,not_extended
QBTS,127330.653903329,33040.56884971023,9,3,193411.79160274946,12,48.0,3.859124,4.070963,3.223608,12,0,0,0.0,0.0,19250.972404232743,13843.049427276846,9,3,1.3588119866740505,658530.0,169107.5,94290.08505361876,LONG,14147.850433703223,11013.52294990341,0.848811,0.581029,3.8537670002750484,1.0,5372705855.0,0.000123,3.1e-05,0.02633282151587884,0.020499024601642577,6.734158290409665,0.4208090265590313,0.6734158290409665,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
URA,1.117201174247856,0.0098602379215978,6,4,2.24426258641731,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,0.6257493744529677,0.008484490862184082,6,4,876.6098765402683,434570.5,1128116.0,1.1073409363262583,LONG,0.186200195707976,0.00246505948039945,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,6.371612687581632e-07,8.435224356901001e-09,6.709449523809524,0.6228232142857143,0.6709449523809524,none,none
SPXS,0.20025739046792837,14634.012103426856,4,3,14634.212436770837,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.20025739046792837,14634.012103426856,0.20024100886686708,14634.012039045994,4,3,523505786.7074061,535964.0,187271.0,-14633.811846036388,SHORT,0.05006434761698209,4878.004034475619,8.2e-05,0.0,1.3684380541207422e-05,1.0,403659331.0,0.001328,0.000464,1.2402623641315528e-06,0.12084457511216604,6.7,0.663544825269396,0.67,none,not_extended
FSLY,87388.1132314995,139013.88069596392,9,6,309566.9237211839,15,48.266667,1.298901,1.528023,0.955218,15,1,1,17670.311816315934,109058.15860740568,42192.83356582427,109058.15860740568,9,6,58.76059421967773,1291106.0,815174.5,-51625.767464464414,SHORT,9709.7903590555,23168.980115993985,0.517179,0.215487,0.6286286865311336,1.0,3699366000.0,0.000349,0.00022,0.026247174134853106,0.062629596844416,6.484825985823307,0.5656135258861065,0.6484825985823307,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned"
CSIQ,22197.852902580926,2.3528957671246744e-13,2,3,22197.852902580926,5,68.0,57.775702,142.99026,0.965997,5,0,0,0.0,0.0,22197.852902580926,2.3528956768202476e-13,2,3,4.305682339252795e+31,172689.0,165780.0,22197.852902580926,LONG,11098.926451290463,7.842985890415582e-14,0.0,0.0,99.0,1.0,862544930.0,0.0002,0.000192,0.1286765021190312,9.092843303148952e-19,6.368032467803179,0.4846264866666667,0.6368032467803179,none,none
