ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
TAN,1.8195128717641597e-12,0.0,1,0,1.8195128717641597e-12,1,56.0,4367.0,4367.0,,1,0,0,0.0,0.0,1.8195128717641597e-12,0.0,1,0,2008590.0,0.0,6.675877638087906e-13,0.0,0,0,1.8195128717641597e-12,LONG,1.8195128717641597e-12,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1663231654.0,0.001208,0.0,,,,,0.0,0.0,0.366905,0.0,0.0,0.0,1.0939623878539771e-17,0.0,5.1149945308210665,0.13135048648231146,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.7135,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2008590.0,0.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
LOGI,7.6201443159865e-29,0.0,1,0,1.5240288631973e-28,1,69.0,6.024096,6.024096,,1,0,0,0.0,0.0,7.6201443159865e-29,0.0,1,0,682500.0,0.0,3.000251346616388e-29,0.0,0,0,7.6201443159865e-29,LONG,7.6201443159865e-29,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,15129445117.0,4.5e-05,0.0,516032.0,472147.0,1.3225923973707057,0.0,0.0,0.0,0.393726,0.0,0.0,0.0,5.036631718518365e-35,0.0,5.1149945308210665,0.1364662197811194,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.7647,0.0,0.0,0.0,0.0,0.6,0.0,0.3834957830426323,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1365000.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none
ALAB,1747528.2282474989,0.0,1,0,1747528.2282474989,1,70.0,10.919679,10.919679,,1,0,0,0.0,0.0,1747528.2282474989,0.0,1,0,2138352.0,0.0,616498.8397973098,0.0,1,0,1747528.2282474989,LONG,1747528.2282474989,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,33535963265.0,6.4e-05,0.0,,,,,1.8e-05,0.0,0.352783,0.0,0.0,0.0,0.5210908106138453,0.0,4.81950619973021,0.12517876213936963,0.8195,1.7,1.7,0.0,0.0,0.6,0.0,0.6518,0.0,0.0,0.0,0.0,0.6,0.0,0.6057625327830283,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2138352.0,0.0,0.0,0.0,0.48195061997302097,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
AXTI,6124.5676465868155,59268.296189009976,4,3,71517.43148218362,7,69.714286,17.757143,21.178571,10.914286,7,4,1,6124.5676465868155,42.5452923534763,3663.9140906861567,59210.52586997716,4,3,2890969.0,5752499.0,2592.31809154894,39222.25657907851,0,0,-53143.72854242316,SHORT,1531.1419116467039,19756.098729669993,0.401768,0.000975,0.1033363204343722,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,6025289604.0,0.00048,0.000955,,,,,0.0,7e-06,0.423265,0.661775,0.0,0.0,0.0025411922285531754,0.032788629307634515,4.1701662096520895,0.3591442580089465,0.588,0.0,1.7,0.4667,0.6,0.6,0.2155,0.7146,0.1158,1.7,0.3111,0.15,0.6,0.0,0.6482215238095238,0.5776891668745718,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,5781938.0,5752499.0,1827382.0,0.0,0.4170166209652089,none,none
GOOG,144439.10949497015,14748.367554582193,6,4,202363.87268441916,10,67.3,44.575683,37.977406,52.823529,10,4,3,4423.455616079408,14748.366832170575,101262.71349966306,7428.748159380822,6,4,7635545.0,9658140.0,53858.670408982005,8726.559087362284,0,0,129690.74194038796,LONG,24073.18491582836,3687.0918886455484,0.298925,0.4963,9.793565895372206,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.6667,0,0.0,1879382770000.0,4e-06,5e-06,,,,,0.0,0.0,0.381089,0.591697,0.0,0.0,0.00012809090995246467,1.9618631965246485e-05,4.059266635016547,0.38473932557080986,0.2394,0.0,1.7,0.7778,0.6,0.6,0.1421,0.3477,0.0,1.7,0.4667,0.45,0.6,0.2831,0.3944112526138386,0.36646034874973066,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,533050.0,534516.0,11628935.0,9658140.0,38379673.0,4328162.0,0.40592666350165474,none,none
FIG,307977.27277932415,0.0,1,0,615954.5455586483,1,70.0,3.04749,3.04749,,1,0,0,0.0,0.0,307977.27277932415,0.0,1,0,321421.0,0.0,121274.64844075413,0.0,1,0,307977.27277932415,LONG,307977.27277932415,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,9069536826.0,3.5e-05,0.0,,,,,1.3e-05,0.0,0.393778,0.0,0.0,0.0,0.33957331966108073,0.0,3.8036141986599956,0.09825252591885088,0.2838,1.2198,1.7,0.0,0.0,0.6,0.0,0.3825,0.0,0.0,0.0,0.0,0.6,0.0,0.4751471304460679,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,642842.0,0.0,0.0,0.0,0.3803614198659996,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
APH,1268541.2730964276,0.0,1,0,1268541.2730964276,1,105.0,85.481481,85.481481,,1,0,0,0.0,0.0,1268541.2730964276,0.0,1,0,1281800.0,0.0,674875.7175595798,0.0,1,0,1268541.2730964276,LONG,1268541.2730964276,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,168074629876.0,8e-06,0.0,,,,,4e-06,0.0,0.532009,0.0,0.0,0.0,0.07547488124961609,0.0,3.7280899002746084,0.07886138008890509,1.3975,0.2877,1.7,0.0,0.0,0.3429,0.0,0.4458,0.0,0.0,0.0,0.0,0.3429,0.0,0.2615000166522129,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1281800.0,0.0,0.0,0.0,0.3728089900274608,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned"
RCL,1.4202027603609855e-07,8.307942998816983e-06,1,1,1.6757906273670064e-05,2,80.0,16.710516,9.443396,23.977636,2,0,0,0.0,0.0,1.4202027603609855e-07,8.307942998816983e-06,1,1,3318000.0,590000.0,2.968670694069605e-08,2.1268674650804575e-06,0,0,-8.165922722780884e-06,SHORT,1.4202027603609855e-07,8.307942998816983e-06,0.0,0.0,0.0170945173861113,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,75327923471.0,4.4e-05,8e-06,6543308.0,39326469.0,0.5070829617068309,0.015002618211159512,0.0,0.0,0.209031,0.256004,0.0,0.0,1.885360295253247e-14,1.1029034939500758e-12,3.712478423226564,0.28088483555021293,1.4125,0.0,1.7,0.0,0.0,0.6,0.0,0.5088,0.0,1.7,0.0,0.0,0.6,0.0,0.3805582278917446,0.258444372936437,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,569400.0,0.0,3318000.0,1180000.0,0.0,0.0,0.3712478423226564,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned"
NOK,51.2520685516136,111.68006701028557,2,1,208.52677074179198,3,49.666667,33.345976,30.2612,39.515528,3,2,1,51.2520685516136,111.68006701028557,45.59463517989282,111.68006701028557,2,1,1013735.5,868250.0,28.37735961058655,72.78552562277063,0,0,-60.42799845867197,SHORT,25.6260342758068,111.68006701028557,0.110384,0.0,0.45891867657003965,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,70916660246.0,1.4e-05,1.2e-05,,,,,0.0,0.0,0.556028,0.651732,0.0,0.0,3.6135421756909675e-06,1.5748071979543733e-05,3.6123682056529196,0.33343869625707856,0.8494,0.0,1.7,0.1556,0.3,0.6,0.0074,0.8844,0.0,1.7,0.0,0.15,0.6,0.0,0.3276918278892299,0.2888815296125549,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1376721.0,868250.0,930089.0,2266233.0,0.36123682056529194,none,none
EXPE,27215.93216210408,3.3849104712970783e-20,2,1,54431.86432420816,3,68.0,16.648098,3.972147,42.0,3,0,0,0.0,0.0,15481.487534462474,3.3849104712970783e-20,2,1,643302.0,634317.0,13804.489858094114,1.4036027555535153e-20,0,0,27215.93216210408,LONG,13607.96608105204,3.3849104712970783e-20,0.431161,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,28944107414.0,2.2e-05,2.2e-05,13556125.0,5022102.0,0.04745471143117963,0.12630508101985982,0.0,0.0,0.507221,0.414665,0.0,0.0,0.004701463370907057,1.1694644519111438e-26,3.536426369044417,0.3392301936240913,0.8443,0.0,1.7,0.1556,0.0,0.6,0.2365,1.0923,0.0,1.7,0.0,0.0,0.6,0.0,0.34939346903681034,0.31018355633839767,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1286604.0,634317.0,0.0,0.0,0.3536426369044417,none,none
