ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BTDR,251080.9794373382,789525.0243841566,4,4,1083182.3297810445,8,39.5,192.577119,0.417138,384.737101,8,1,2,18118.399622087865,17863.796880000027,191105.94158206607,746948.6984246068,4,4,3.4220198952074266,1568494.0,3703836.5,-538444.0449468184,SHORT,62770.24485933455,197381.25609603914,0.238867,0.053927,0.3180152264751656,1.0,2162612042.0,0.000725,0.001713,0.29025198990977663,0.9126984048118933,0.5860010918614336,7.950000000000001,0.7950000000000002,none,not_extended
DAVE,0.04514174179878335,49726.89625370271,13,8,49726.94140149131,21,36.761905,5.241959,2.856607,7.925481,21,2,1,0.0014734007255418503,1.8945657206683446e-06,0.03970771816195798,49726.89624765592,13,8,2342873376.9959693,2456520.0,673630.0,-49726.85111196091,SHORT,0.0034724416768294884,6215.862031712839,0.120377,0.0,9.07793270838255e-07,1.0,2389467537.0,0.001028,0.000282,1.4532282289087606e-08,0.02601358643908138,0.7178519200000001,6.935841222735415,0.6935841222735415,none,none
UVXY,0.00014522503116155854,14125.610135680852,2,2,28251.220416586733,4,43.25,39.213672,3.130952,75.296392,4,0,1,0.0,13598.68806846222,9.22750938816167e-05,13598.68806846222,2,2,194534096.81099024,148750.0,84766.0,-14125.609990455821,SHORT,7.261251558077927e-05,7062.805067840426,0.364606,0.037303,1.0280974044067989e-08,1.0,272736161.0,0.000545,0.000311,2.66237213703317e-09,0.25896107952624686,0.612233761904762,6.902198201425929,0.6902198201425929,none,none
SOXS,121452.0885187521,47530.23205480858,2,1,216512.55262836927,3,44.0,88.751852,99.905556,66.444444,3,0,1,0.0,47530.23205480858,121451.63967851631,47530.23205480858,2,1,482381.22726202174,543125.0,175870.5,73921.85646394352,LONG,60726.04425937605,47530.23205480858,4e-06,0.0,2.5552597424456494,1.0,1574910836.0,0.000345,0.000112,0.3855840144805255,0.3017963364550028,0.7136150446475585,6.894183749635069,0.6894183749635069,none,none
KORU,384350.1200103842,48047.31928630909,33,3,864794.8785933865,36,40.111111,113.073339,122.263389,25.767857,36,30,1,222243.27128680854,29711.67462937363,142330.70520567385,29711.67462937363,33,3,147865033.42919773,5720245.0,470549.0,336302.8007240751,LONG,11646.973333648006,16015.773095436363,0.629685,0.381616,7.999408202569657,1.0,1502861134.0,0.003806,0.000313,0.07749866617848143,0.10656854936962101,0.8639240306562224,6.753426501757625,0.6753426501757624,none,none
SPXS,0.20025739046792837,14634.012103426856,4,3,14634.212436770837,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.20025739046792837,14634.012103426856,0.20024100886686708,14634.012039045994,4,3,523505786.7074061,535964.0,187271.0,-14633.811846036388,SHORT,0.05006434761698209,4878.004034475619,8.2e-05,0.0,1.3684380541207422e-05,1.0,403659331.0,0.001328,0.000464,1.2402623641315528e-06,0.12084457511216604,0.67,6.635448252693959,0.663544825269396,none,none
SEDG,9.959335339400671e-06,2.471504285718758,5,5,2.4715242043894365,10,50.5,10.120232,0.119157,20.121307,10,5,0,9.959335339400671e-06,0.0,4.377822786595884e-06,2.468692510665719,5,5,178776.48930443774,288832.0,6802701.0,-2.4714943263834184,SHORT,1.991867067880134e-06,0.4943008571437516,0.56043,0.001138,4.029665413468752e-06,1.0,2608427434.0,0.000111,0.002608,7.63627556556413e-12,1.895014792057089e-06,0.5787211904761904,6.333333333333334,0.6333333333333334,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
WIX,1.9004919237133964e-06,4.839433049648353e-11,4,4,1.9006440061648057e-06,8,61.5,152.456629,0.384817,304.528441,8,1,1,3.43928186355125e-20,4.839431193527929e-11,1.9003882355924492e-06,4.839431193527929e-11,4,4,102209356361.14803,331976.5,378504.0,1.9004435293828998e-06,LONG,4.751229809283491e-07,1.2098582624120882e-11,5.5e-05,0.0,99.0,1.0,3571019624.0,9.3e-05,0.000106,1.3304966954960344e-12,3.387991077620828e-17,0.46946306282060507,6.325000000000001,0.6325000000000001,none,none
URA,1.117201174247856,0.0098602379215978,6,4,2.24426258641731,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,0.6257493744529677,0.008484490862184082,6,4,876.6098765402683,434570.5,1128116.0,1.1073409363262583,LONG,0.186200195707976,0.00246505948039945,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,6.371612687581632e-07,8.435224356901001e-09,0.6709449523809524,6.228232142857143,0.6228232142857143,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
TVTX,0.0,349.8339333258055,0,2,699.667866651611,2,34.0,103.190476,,103.190476,2,0,1,0.0,349.6953121795886,0.0,349.6953121795886,0,2,2522.6693165011543,0.0,683400.5,-349.8339333258055,SHORT,0.0,174.91696666290275,0.0,0.000396,0.0,1.0,2831815585.0,0.0,0.000241,0.0,0.0006176848788792253,0.18,6.058333333333334,0.6058333333333333,none,not_extended
AXP,69505.76503825447,173262.59785850262,9,17,367986.14952815545,26,52.0,3.579554,0.311347,5.309781,26,4,7,29449.917689295202,99481.80549348622,24630.883709724134,30064.22000703613,9,17,9.172561405627272,793191.5,982715.0,-103756.83282024815,SHORT,7722.8627820282745,10191.91752108839,0.645628,0.826482,0.4011585067829662,1.0,222339347099.0,4e-06,4e-06,0.0003473457524632179,0.0004583946860539391,0.38635091098346785,5.982108157453726,0.5982108157453726,none,none
IWM,287430.2508670641,932044.7456001504,11,15,1272197.434917473,26,41.461538,0.270976,0.197873,0.324585,26,0,5,0.0,369229.0946001346,64887.669099451065,186447.5023010558,11,15,3.1484850531162683,1298561.0,4648953.0,-644614.4947330863,SHORT,26130.02280609674,62136.31637334336,0.774249,0.799959,0.3083867509837048,1.0,74357502159.0,1.7e-05,6.3e-05,0.0035141071240158707,0.008356428681597743,0.4019714215586294,5.888892952390958,0.5888892952390958,none,not_extended
