ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
DAVE,0.008321975539781198,454425.59313161584,13,6,454425.6014547061,19,33.526316,7.965263,2.856607,15.628246,19,2,1,0.0002716245388339363,3.492671961172495e-07,0.007320201793658881,256698.35986843525,13,6,9469436612.634071,2456520.0,1310990.0,-454425.5848096403,SHORT,0.0006401519645985536,75737.5988552693,0.120377,0.435115,1.83131752822973e-08,1.0,2617601500.0,0.000938,0.000501,2.4455669229963143e-09,0.28933968312315417,0.7178519200000001,7.764205416674711,0.7764205416674711,none,none
SEI,181.31906942823963,1775277.5689061885,3,4,1775458.889324526,7,37.285714,22.642701,5.404584,35.571289,7,0,0,0.0,0.0,181.31772051880753,1625727.8294145816,3,4,658109004.3427082,157031.5,2607204.0,-1775096.2498367603,SHORT,60.43968980941321,443819.3922265471,7e-06,0.08424,0.00010213561676440082,1.0,3454133155.0,4.5e-05,0.000755,0.00017497788040372523,1.2848936978127212,0.4889906175654876,7.700000000000001,0.7700000000000001,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
SVIX,0.0,42252.75821916311,0,3,42252.75971893867,3,35.0,11.29965,,11.29965,3,0,2,0.0,42252.756719387544,0.0,42102.57618184916,0,3,14086359.891024536,0.0,168847.5,-42252.75821916311,SHORT,0.0,14084.252739721036,0.0,0.003554,0.0,1.0,437395500.0,0.0,0.000386,0.0,0.3220026895503277,0.18,7.343541542711119,0.7343541542711118,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
POET,26527.310245892575,106290.11355739766,1,2,132817.42380329024,3,72.0,1.545451,0.103746,2.266304,3,0,1,0.0,36588.757292018534,26527.310245892575,69701.35626537913,1,2,4.006818353317799,53314.0,175904.0,-79762.8033115051,SHORT,26527.310245892575,53145.05677869883,0.0,0.344235,0.24957457808686578,1.0,887670859.0,6e-05,0.000198,0.2988417382066225,0.5987022806918441,0.4444131182567511,7.292569304761905,0.7292569304761904,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned"
SIMO,1941543.0835552758,0.007211626189214463,7,8,1941543.0979785281,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,4.042387493323354e-21,1941543.0600781946,0.00304616103727858,7,8,629030281.4212929,2992118.0,398746.5,1941543.0763436495,LONG,277363.2976507537,0.0009014532736518079,0.0,0.577604,99.0,1.0,4384899268.0,0.000682,9.1e-05,0.6325420054113629,2.0558129584193858e-09,0.81,7.280991961791704,0.7280991961791704,none,none
TTWO,2.3531746995587262e-06,283602.6051260914,3,6,283602.6052531648,9,66.777778,19.532939,39.182662,9.708077,9,0,1,0.0,9.005684291639058e-13,2.353174606072283e-06,283602.6046839611,3,6,1.4290004225545478e+17,771356.0,10791236.0,-283602.60512373823,SHORT,7.843915665195754e-07,47267.100854348566,0.0,0.0,8.297436825421582e-12,1.0,37979486026.0,2e-05,0.000284,2.0653032691979993e-13,0.01244542930938835,0.4197419084563379,6.619312709812201,0.6619312709812201,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
W,0.0012140386966520546,1.710646569172321e-10,6,7,0.002428077564789204,13,45.846154,2.122673,1.812352,2.388663,13,1,2,0.001213873963293545,1.5400590059092909e-12,0.001213873963293545,1.281280442968698e-10,6,7,539186631.0951957,823194.5,1957860.0,0.0012140385255873976,LONG,0.00020233978277534243,2.4437808131033157e-11,0.000136,0.250996,99.0,1.0,8127262046.0,0.000101,0.000241,2.4896426573931884e-10,3.006893095450359e-17,0.5879077866666667,6.591052085714287,0.6591052085714286,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
ARKK,37715.19789276447,383082.6521993021,3,5,422076.14977987914,8,43.125,1.09124,1.247108,0.997719,8,0,2,0.0,36064.064829895004,33913.113576796815,186454.75396858432,3,5,9.331906091919434,190995.0,566503.0,-345367.45430653763,SHORT,12571.73263092149,76616.53043986042,0.10081,0.513278,0.09845185543182156,1.0,5723514000.0,3.3e-05,9.9e-05,0.021965059631061424,0.13386274662709033,0.35853443872175783,6.110691409693061,0.6110691409693061,none,not_extended
EWI,0.0,124444.34750809387,0,1,124444.34750809387,1,64.0,592.285714,,592.285714,1,0,0,0.0,0.0,0.0,124444.34750809387,0,1,0.0,0.0,211892.0,-124444.34750809387,SHORT,0.0,124444.34750809387,0.0,0.0,0.0,1.0,667034521.0,0.0,0.000318,0.0,1.8656357893071305,0.05,6.000000000000001,0.6000000000000001,none,not_extended
AXTI,29505.837490373284,857541.0100556692,1,4,1744587.8576017118,5,32.8,0.420697,1.136986,0.241624,5,0,1,0.0,172853.65905494115,29505.837490373284,282386.0214456547,1,4,1.1654966888354723,57000.0,1914301.0,-828035.172565296,SHORT,29505.837490373284,214385.2525139173,0.0,0.670703,0.03440749438730382,1.0,3740103213.0,1.5e-05,0.000512,0.07889043646660798,0.573206781483325,0.21279843050679276,5.937693565162039,0.5937693565162039,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
