ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_z_shadow,bearish_score_z_shadow,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
CDNS,3.981214220060633e-16,2493.059755160057,4,10,4966.921166479091,14,77.285714,0.662899,0.455913,0.745693,14,0,1,0.0,1.149106848864155e-23,1.5447512228163856e-16,2473.8614113190342,4,10,166520.0,16504999.0,2.3371230018853538e-16,1018.3789556975687,0,0,-2493.059755160057,SHORT,9.953035550151583e-17,249.30597551600573,0.61199,0.007701,1.5969188912622092e-19,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1,0,0.0,84802640530.0,2e-06,0.000195,0.0,0.0,0.587038,0.408417,0.0,0.0,1.1736704762902485e-23,2.939837414942411e-05,0.1474194347333661,5.217071239999999,0.0418,0.0,0.0,0.4667,0.0,0.6,0.3657,2.9,0.0,0.1671,1.4,0.15,0.6,0.0,0.4912785930755842,0.6910347149136017,3,3,0.521707124,"bounce_and_fail, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned"
HUT,2.450986800808014,7092.001023166922,3,6,14187.376299305484,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.6766048209857551,2997.0201012377515,0.9232661708324877,4092.191164192583,3,6,180652.0,353572.5,0.42391440691908316,646.2786564889993,0,2,-7089.550036366114,SHORT,0.816995600269338,1182.0001705278203,0.623308,0.422985,0.00034559876582103616,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,9.836852373114959e-07,0.001423160807554626,0.3936738103066516,5.0844833672877785,0.8018,0.0,1.7,0.3111,0.15,0.6,0.3738,1.476,0.0,1.7,0.7778,0.3,0.6,0.2307,0.7065832450263104,0.7818731268467439,3,3,0.5084483367287779,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
ELF,383.9092652507952,6.352429258802502,3,1,774.1709597601614,4,49.5,1.460178,0.713663,3.699725,4,1,0,383.2588820460831,0.0,383.2588820460831,6.352429258802502,3,1,177636.0,346498.0,116.13259754259867,1.9330285277006694,0,0,377.5568359919927,LONG,127.9697550835984,6.352429258802502,0.001694,0.0,60.43503195550202,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,3945870610.0,4.5e-05,8.8e-05,0.0,0.0,0.3025,0.304298,0.0,0.0,0.000324313105349388,1.6098929454766137e-05,0.2741359781537434,4.937354364471283,1.535,0.0,0.1453,0.3111,0.15,0.6,0.0,2.6374,0.0,1.7,0.0,0.0,0.6,0.0,0.6454645430901461,0.6980647409622281,3,3,0.4937354364471283,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target, trend_aligned",none
HL,3.0347764720710932,0.23329925512007196,2,4,3.268220620406412,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,2.603038221759971,0.23315435087708014,2,4,649194.0,893345.5,0.2973480272604852,0.09629190349879631,0,0,2.8014772169510214,LONG,1.5173882360355466,0.05832481378001799,0.142264,0.000621,13.008084704381876,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13098635112.0,5e-05,6.8e-05,0.0,0.0,0.09798,0.412727,0.0,0.0,1.158432327537262e-06,4.452739791689068e-08,0.3418085257431051,4.926580082636214,1.6789,0.0,0.9535,0.1556,0.0,0.6,0.0302,2.1599,0.0,1.7,0.4667,0.0,0.6,0.0,0.6566006797145386,0.7701703143180746,3,3,0.4926580082636214,none,none
ZETA,3.75809946549576,66.91681272747705,4,6,98.63563050768296,10,50.5,1.006918,1.010673,1.004415,10,1,0,0.4354734653710741,0.0,3.322625914113238,38.25460639672347,4,6,348258.0,701175.0,1.3290576863349275,17.187285013531476,0,0,-63.15871326198129,SHORT,0.93952486637394,11.152802121246175,0.115876,0.428326,0.05616076606638241,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,3964323429.0,8.8e-05,0.000177,0.0,0.0,0.386678,0.322932,0.0,0.0,2.369950089089817e-06,2.8132926894058862e-05,0.42126186711379504,4.855298549206349,2.6374,0.0,0.3473,0.4667,0.15,0.6,0.0113,2.9,0.0,0.343,0.7778,0.0,0.6,0.2345,0.6723485910538137,0.6982538184349977,3,3,0.4855298549206349,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned"
HUN,6.334610084819733e-10,1.2545312215356239e-09,3,6,3.1425234515532213e-09,9,39.666667,0.595196,1.075309,0.35514,9,1,0,3.7222299299710616e-10,0.0,3.7222299299710616e-10,3.4548458222435325e-10,3,6,181153.0,280875.0,1.124065945993464e-10,4.931748501449381e-10,0,0,-6.210702130536506e-10,SHORT,2.111536694939911e-10,2.0908853692260397e-10,0.412398,0.724611,0.5049384165238852,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2323024809.0,7.8e-05,0.000121,0.0,0.0,0.177448,0.393115,0.0,0.0,9.089600277875943e-16,9.000701848406474e-16,0.408080571375648,4.723928492063491,2.4053,0.0,0.3912,0.3111,0.15,0.6,0.2231,2.9,0.0,0.0,0.7778,0.0,0.6,0.4462,0.6558104262941765,0.6791771747164336,3,3,0.47239284920634916,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
NVT,3.144867927635357,29983.22312495931,6,5,59954.64434086081,11,63.363636,5.703975,5.692527,5.717713,11,0,0,0.0,0.0,2.1953472867661747,29968.27634760271,6,5,818953.0,1104298.0,1.3123061127326627,2365.397900551463,0,0,-29980.078257031673,SHORT,0.5241446546058929,5996.644624991862,0.301927,0.000499,0.00010488758711925922,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,21783342584.0,3.8e-05,5.1e-05,0.0,0.0,0.417285,0.078871,0.0,0.0,2.4061718378835044e-07,0.002752857878384759,0.4546938694092,4.629288097049043,1.3249,0.0,1.7,0.7778,0.0,0.6,0.1442,1.7071,0.0,1.7,0.6222,0.0,0.6,0.0,0.7750766925987286,0.7764380166169681,3,3,0.46292880970490435,none,none
ARKK,11669.089724921678,163.66128679817467,2,4,11832.751011719853,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,14.684714647456552,8457.067028433035,80.04582785611913,2,4,237470.0,511003.0,4380.229491152308,61.427813569898845,0,0,11505.428438123503,LONG,5834.544862460839,40.91532169954367,0.275259,0.510906,71.30024426186917,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5723514000.0,4.1e-05,8.9e-05,1e-06,0.0,0.37537,0.375335,0.0,0.0,0.010193990723986765,7.1486366067321e-05,0.23190973991761812,4.452938898641422,1.4162,0.0219,0.0003,0.1556,0.0,0.6,0.1252,2.6599,0.0,0.2829,0.4667,0.15,0.6,0.2935,0.48329319992928566,0.641750340328295,3,3,0.4452938898641422,confirmation_volume,"continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned"
IGV,12004.623855201557,231712.16146692738,2,4,253517.4053136384,6,62.0,0.486614,0.264429,0.597707,6,1,1,6349.586666289286,9784.742279273181,6349.586666289286,212126.7991961448,2,4,156920.0,3551584.0,4808.769445195385,40493.296429319744,1,0,-219707.53761172583,SHORT,6002.311927600778,57928.040366731846,0.471072,0.084525,0.051808346092852765,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.25,0,0.0,12295525858.0,1.3e-05,0.000289,0.0,3e-06,0.400576,0.187359,0.0,0.0,0.004881704123045225,0.047113105234975666,0.16471536420424437,4.357359387354752,0.4765,0.0,0.0,0.1556,0.15,0.6,0.2651,2.9,0.1743,0.0664,0.4667,0.15,0.6,0.0,0.5498979329757421,0.645030822224571,3,3,0.43573593873547517,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned"
INOD,0.0,1.403653918153695e-16,0,6,1.4036539219124536e-16,6,61.333333,0.45669,,0.45669,6,0,0,0.0,0.0,0.0,1.4036365449315976e-16,0,6,0.0,722054.5,0.0,7.765647863920764e-17,0,0,-1.403653918153695e-16,SHORT,0.0,2.339423196922825e-17,0.0,1.2e-05,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1530030491.0,0.0,0.000472,0.0,0.0,0.0,0.553245,0.0,0.0,0.0,1.5290042980737074e-22,0.06,4.277777777777778,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.9,0.0,0.0,0.7778,0.0,0.6,0.0,0.37893969352083734,0.6820563459740515,3,3,0.42777777777777776,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
SYY,753.4236133874092,2688.672357350904,5,10,6130.768328089217,15,65.866667,13.743729,11.482153,14.874516,15,2,1,753.4234790578223,1.6917021497584858e-05,753.4232947363631,2688.6722489162407,5,10,1227903.0,416602.5,368.02426218666204,1561.607006851875,0,1,-1935.2487439634947,SHORT,150.68472267748183,268.8672357350904,0.0,0.0,0.2802214302265311,1.0,0.0,0.1,-0.3076923076923077,-0.2076923076923077,31-90,0.1,0,0.0,36528040599.0,3.4e-05,1.1e-05,0.0,0.0,0.488469,0.58081,0.0,0.0,4.1251794568364285e-05,7.360570983992253e-05,0.44222949704643716,4.250745531955577,1.2001,0.0,1.7,0.6222,0.3,0.6,0.0,0.4007,0.0,1.7,1.4,0.15,0.6,0.0,0.7701703143180746,0.7227676231551993,3,3,0.4250745531955577,none,none
VST,104.02057161334115,141.67475075619188,8,6,346.5455488372216,14,50.5,23.296563,39.015133,4.958231,14,4,2,6.996463535146553,0.025899560609329166,96.40894827459366,141.5232202248387,8,6,666295.0,1254437.0,3.758196904771584,99.50261117974044,0,0,-37.65417914285074,SHORT,13.002571451667643,23.612458459365314,0.073174,0.00107,0.7342209607437402,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,55078542686.0,1.2e-05,2.3e-05,0.0,0.0,0.027934,0.702267,0.0,0.0,2.360732658776876e-06,4.28705214551132e-06,0.44277041850144383,4.214264556054983,0.4388,0.0,1.7,1.0889,0.6,0.6,0.0,0.8365,0.0,1.7,0.7778,0.3,0.6,0.0,0.4551049392425637,0.4832044673885605,3,3,0.42142645560549835,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
AI,27.983404475695195,1.6701393852436007e-15,1,2,27.9834044756952,3,34.666667,26.384663,2.625199,38.264394,3,0,0,0.0,0.0,27.983404475695195,1.6602423614145356e-15,1,2,90758.0,68209.0,6.355637805654416,2.0968983315202346e-16,0,0,27.983404475695195,LONG,27.983404475695195,8.350696926218004e-16,0.0,0.005926,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,1310150965.0,6.9e-05,5.2e-05,0.0,0.0,0.227122,0.125552,0.0,0.0,0.00021358916051094308,6.37384328165419e-21,0.42302402060631944,4.190639685588232,2.1851,0.0,1.4451,0.0,0.0,0.6,0.0,1.7351,0.0,1.7,0.1556,0.0,0.6,0.0,0.6521696392132664,0.7392677809963274,3,3,0.4190639685588233,none,none
CRWV,17003.333727309477,156286.9376908277,1,5,173290.27141813718,6,76.5,1.751484,0.152443,2.071292,6,0,1,0.0,10944.872418991632,17003.333727309477,83365.08155490676,1,5,207220.0,2120049.0,5440.590453895313,34025.332396513644,1,1,-139283.60396351822,SHORT,17003.333727309477,31257.38753816554,0.0,0.46659,0.10879561643818288,1.0,1.0,0.2,0.6923076923076923,-0.1076923076923077,31-90,0.2,0,0.0,48963431265.0,4e-06,4.3e-05,0.0,1e-06,0.319972,0.217711,0.0,0.0,0.0034726597560706053,0.006383822932872951,0.07242454626463221,4.1843937889598894,0.1242,0.0,0.0,0.0,0.0,0.6,0.0,1.476,0.0058,1.0685,0.6222,0.15,0.6,0.2619,0.39133270631245676,0.5488594185607159,2,2,0.4184393788959889,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
VFC,0.0,124.15825305812733,0,2,124.15825305812733,2,30.0,7.207143,,7.207143,2,0,1,0.0,107.44772039140902,0.0,107.44772039140902,0,2,0.0,371805.0,0.0,91.3146425050718,0,0,-124.15825305812733,SHORT,0.0,62.079126529063664,0.0,0.134591,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.5,0,0.0,8216530203.0,0.0,4.5e-05,0.0,0.0,0.0,0.73547,0.0,0.0,0.0,7.555394429925843e-05,0.06,4.165221243124736,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.535,0.0,1.7,0.1556,0.15,0.6,0.0247,0.37893969352083734,0.7392677809963274,3,3,0.4165221243124736,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned"
SMG,2.566774706796134e-14,27527.819471180366,2,1,55055.63894236073,3,72.0,4.832929,6.750887,0.997015,3,0,0,0.0,0.0,1.3139764454045509e-14,27527.819471180366,2,1,537740.0,400000.0,1.2352478620204045e-14,13705.350343238386,0,0,-27527.819471180366,SHORT,1.283387353398067e-14,27527.819471180366,0.488083,0.0,9.324293591373488e-19,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3832945288.0,0.00014,0.000104,0.0,4e-06,0.481245,0.497873,0.0,0.0,3.3483059552559604e-20,0.0718189731467421,0.5632757698412698,4.111214932421283,2.9,0.0,1.7,0.1556,0.0,0.6,0.2772,2.9,0.2732,0.338,0.0,0.0,0.6,0.0,0.7165163738543762,0.6326736850055307,3,3,0.41112149324212827,none,none
KWEB,67694.60947564368,27916.814099188392,6,4,105515.40499509126,10,61.1,796.197759,1326.879084,0.175773,10,3,0,52243.56659979371,0.0,30404.76651879414,18012.832678929204,6,4,842009.0,402291.5,21388.41002664491,12307.67024642052,2,0,39777.79537645529,LONG,11282.43491260728,6979.203524797098,0.550854,0.354768,2.424868727324144,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.5,0,0.0,4223436000.0,0.000199,9.5e-05,5e-06,3e-06,0.315954,0.450941,0.0,0.0,0.0267138768353712,0.016524942072750952,0.6840554951031661,4.08957823482218,2.9,0.0907,1.7,0.7778,0.45,0.6,0.322,2.7925,0.0484,0.0,0.4667,0.0,0.6,0.182,0.5719851231761638,0.4455100062747496,2,2,0.408957823482218,none,none
IVZ,211160.70671895158,1.8441403776763176e-08,5,4,211160.70671898845,9,98.777778,225.40083,211.828862,242.365789,9,0,2,0.0,8.084571640149924e-09,108227.21458574169,8.415794514270295e-09,5,4,4317320.0,268423.5,100472.71706585278,1.0444613866757437e-08,0,0,211160.70671893313,LONG,42232.14134379032,4.610350944190794e-09,0.487465,0.543647,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,0.2222,11007546407.0,0.000392,2.4e-05,9e-06,0.0,0.475812,0.566368,0.0,0.0,0.038366534904575776,4.188354764744799e-15,0.5980485062698272,3.99727193726263,2.9,0.1386,1.7,0.6222,0.0,0.3429,0.2768,0.8709,0.0,1.7,0.4667,0.3,0.3429,0.3169,0.7701703143180746,0.7690527067201586,3,3,0.39972719372626303,none,none
LION,0.0,1126.0687752810893,0,2,2252.1375505621786,2,63.0,0.163182,,0.163182,2,0,2,0.0,1126.0687752810893,0.0,1020.1615279801998,0,2,0.0,360047.5,0.0,309.1378369655549,0,0,-1126.0687752810893,SHORT,0.0,563.0343876405447,0.0,0.09405,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,3612831163.0,0.0,0.0001,0.0,0.0,0.0,0.274528,0.0,0.0,0.0,0.0015584298358770126,0.06,3.955555555555555,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.9,0.0,0.0,0.1556,0.3,0.6,0.0,0.37893969352083734,0.6312840705684627,3,3,0.3955555555555555,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
WCC,0.0,2663.932581393898,0,2,5327.865162787796,2,49.5,26.248208,,26.248208,2,0,0,0.0,0.0,0.0,2663.932580656068,0,2,0.0,649240.0,0.0,904.8573615576001,0,1,-2663.932581393898,SHORT,0.0,1331.966290696949,0.0,0.0,0.0,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,15526070600.0,0.0,4.2e-05,0.0,0.0,0.0,0.33967,0.0,0.0,0.0,0.000857890141692998,0.06,3.90176973032534,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.4462,0.0,1.7,0.1556,0.0,0.6,0.0,0.37893969352083734,0.7392677809963274,3,3,0.390176973032534,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
LVS,12996.073827507405,8728.23153613224,2,4,21985.50082090759,6,77.333333,13.583303,28.266728,6.241591,6,0,4,0.0,8728.23153613224,12743.159034874518,5337.502283511133,2,4,317892.0,274281.0,9544.49241267764,1778.8420953845193,0,0,4267.842291375166,LONG,6498.036913753703,2182.05788403306,0.019461,0.388478,1.4889698759373635,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,38728934074.0,8e-06,7e-06,0.0,0.0,0.721313,0.203957,0.0,0.0,0.0016778248792847742,0.0005634180067707949,0.27399992849199256,3.8176797767186272,0.2844,0.0,1.7,0.1556,0.0,0.6,0.0,0.245,0.0,1.7,0.4667,0.6,0.6,0.2061,0.5781922415306865,0.6479406732628629,3,3,0.3817679776718627,none,none
LYV,0.0,74556.76870156679,0,2,149113.53740313358,2,62.0,81.767857,,81.767857,2,0,0,0.0,0.0,0.0,72692.93435630215,0,2,0.0,1405281.0,0.0,25150.391117519666,0,0,-74556.76870156679,SHORT,0.0,37278.384350783395,0.0,0.024999,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,36760588908.0,0.0,3.8e-05,0.0,1e-06,0.0,0.337332,0.0,0.0,0.0,0.010140856133746733,0.06,3.8021415666339813,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.3249,0.0217,1.7,0.1556,0.0,0.6,0.0,0.37893969352083734,0.7392677809963274,3,3,0.38021415666339814,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned
CVNA,18285.095980253427,42182.46895004351,2,11,102650.03388034046,13,63.230769,2.935021,11.150685,1.441264,13,0,1,0.0,343.50602775894697,12854.243936561306,13658.09227999386,2,11,293400.0,843087.5,3189.976520869581,5842.192328514141,0,3,-23897.372969790085,SHORT,9142.547990126714,3834.76990454941,0.29701,0.676214,0.4334761913037469,1.0,0.0,0.2727272727272727,-0.3076923076923077,-0.034965034965035,31-90,0.0909,0,0.0,55314558423.0,5e-06,1.5e-05,0.0,0.0,0.174458,0.138498,0.0,0.0,0.0016528285230466937,0.0006932659346612263,0.27611423763861953,3.7526588192998203,0.1649,0.0,1.7,0.1556,0.0,0.6,0.1407,0.551,0.0,0.6401,1.4,0.15,0.6,0.4116,0.4578623298470994,0.5818587248165056,3,3,0.375265881929982,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
MNDY,0.0,0.17177749117548968,0,1,0.34355498235097937,1,32.0,2.920892,,2.920892,1,0,0,0.0,0.0,0.0,0.17177749117548968,0,1,0.0,135541.0,0.0,0.0015451221980012765,0,0,-0.17177749117548968,SHORT,0.0,0.17177749117548968,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3324941822.0,0.0,4.1e-05,0.0,0.0,0.0,0.008995,0.0,0.0,0.0,5.16633073213182e-07,0.06,3.662422374918207,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.4162,0.0,1.6462,0.0,0.0,0.6,0.0,0.37893969352083734,0.6844872909619183,3,3,0.3662422374918207,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
