ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
DAVE,0.0011758692324680782,64208.921409972485,13,6,64208.92258599923,19,33.526316,7.965263,2.856607,15.628246,19,2,1,3.837970160707224e-05,4.935036733302702e-08,0.0010343217212637262,36270.6789933977,13,6,9469436612.634066,2456520.0,1310990.0,-64208.92023410325,SHORT,9.04514794206214e-05,10701.486901662081,0.120377,0.435115,1.8313175282297304e-08,1.0,2816468680.0,0.000872,0.000465,3.211520868771791e-10,0.03799611541095526,7.178519200000001,0.6952031941173592,0.7178519200000001,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
SIMO,274333.9925178238,0.001018980326416732,7,8,274333.99455578445,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,5.7117676642891e-22,274333.98920058535,0.00043041307004046907,7,8,629030281.4212908,2992118.0,398746.5,274333.9914988435,LONG,39190.57035968912,0.0001273725408020915,0.0,0.577604,99.0,1.0,4684076414.0,0.000639,8.5e-05,0.08366765803084338,2.71926692787065e-10,6.882276957258103,0.7164196915890937,0.6882276957258103,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
OGN,8323.1180293541,0.0034048268891259765,5,1,8323.124839007878,6,48.833333,34.432997,8.875528,162.220339,6,2,0,0.003935262334080352,0.0,8323.114094091763,0.0034048268891259765,5,1,3582651611798265.0,356999.0,42450.0,8323.11462452721,LONG,1664.62360587082,0.0034048268891259765,0.0,0.0,99.0,1.0,2397507137.0,0.000149,1.8e-05,0.006943143485085776,1.42015297330311e-08,6.590568230515795,0.38692506767675094,0.6590568230515795,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
RGTI,64732.74715104167,0.0,8,0,96599.1487796661,8,50.0,16.917489,16.917489,,8,1,0,5789.180691869248,0.0,14017.627292527593,0.0,8,0,1.0342304107980438,780157.5,0.0,64732.74715104167,LONG,8091.593393880209,0.0,0.783454,0.0,99.0,1.0,6347397144.0,0.000123,0.0,0.012747892104922005,0.0,6.523446106303329,0.0948166511345819,0.6523446106303329,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
LRCX,130491.50172575195,317795.75545474095,18,13,487019.12431570946,31,37.193548,3.509404,3.624743,3.349703,31,9,3,84028.93309467906,119438.37270485374,49147.876304559264,63343.707458201505,18,13,4.3672337083023685,5785977.5,3600862.0,-187304.253728989,SHORT,7249.527873652886,24445.827342672383,0.623363,0.800678,0.41061436311202076,1.0,331124118360.0,1.7e-05,1.1e-05,0.00021893687205747902,0.000738267797095189,6.411938501300579,0.5720470286168601,0.6411938501300579,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
PTON,7.767757581617245e-08,0.0,5,0,7.767761101554899e-08,5,57.4,3.328449,3.328449,,5,0,0,0.0,0.0,7.767754008957621e-08,0.0,5,0,147334421.92098907,540774.0,0.0,7.767757581617245e-08,LONG,1.553551516323449e-08,0.0,0.0,0.0,99.0,1.0,1990910499.0,0.000272,0.0,7.803221275410277e-14,0.0,6.333333333333334,0.18,0.6333333333333334,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
CIFR,51631.36901057336,2683.668648709794,4,1,56998.70630799295,5,45.4,2.24986,2.567704,0.978482,5,0,0,0.0,0.0,43778.46175300737,2683.668648709794,4,1,32.30246932724701,782842.0,31265.0,48947.700361863564,LONG,12907.84225264334,2683.668648709794,0.152096,0.0,19.2390998178541,1.0,7292149326.0,0.000107,4e-06,0.017701011972726215,0.0036802162555026564,6.024872538566831,0.2194197357453726,0.6024872538566831,"confirmation_volume, momentum_aligned, not_extended, trend_aligned","continuation_pattern, room_to_target"
VSCO,20.16441192297769,0.0,4,0,40.32882384595538,4,47.0,11.366577,11.366577,,4,0,0,0.0,0.0,20.16441192297769,0.0,4,0,1.1168866473369029e+17,352075.0,0.0,20.16441192297769,LONG,5.041102980744422,0.0,0.0,0.0,99.0,1.0,3987945115.0,8.8e-05,0.0,1.2640853460553261e-05,0.0,5.973581348682141,0.18,0.5973581348682141,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
IBIT,119094.4902719081,184881.66647677874,15,12,450809.83322519803,27,48.703704,1.481702,2.522885,0.180222,27,4,0,34967.742977839865,0.0,28711.655782123828,53412.53335710395,15,12,3.232625728259194,1438442.0,1159715.5,-65787.17620487064,SHORT,7939.6326847938735,15406.805539731562,0.758917,0.711099,0.6441660362622621,1.0,59440316374.0,2.4e-05,2e-05,0.001335731902037247,0.002591979060607879,5.93512514952854,0.4067251703610998,0.593512514952854,none,none
CAR,120903.97828317208,0.0,8,0,129492.35089122788,8,30.875,20.260417,20.260417,,8,2,0,29851.943918870256,0.0,22229.215820417045,0.0,8,0,0.5622401132413961,997230.0,0.0,120903.97828317208,LONG,15112.99728539651,0.0,0.816142,0.0,99.0,1.0,13954316702.0,7.1e-05,0.0,0.010830338459518009,0.0,5.875398791932928,0.0743637382404605,0.5875398791932928,none,not_extended
W,0.00017153988780605457,2.417039074411264e-11,6,6,0.0003430797998413938,12,45.833333,2.049563,1.812352,2.286773,12,1,2,0.00017151661149541095,2.176055424072693e-13,0.00017151661149541095,1.8104093719669462e-11,6,6,431682277.0894442,823194.5,1844295.5,0.00017153986363566384,LONG,2.8589981301009096e-05,4.0283984573521065e-12,0.000136,0.250981,99.0,1.0,8366555094.0,9.8e-05,0.00022,3.417174808483858e-11,4.814883081617471e-18,5.842300999729213,0.6396574038095239,0.5842300999729213,none,none
UPST,25273.73464052527,12173.455102567437,4,4,49620.64484566014,8,30.0,4.149772,3.314119,4.985425,8,0,0,0.0,0.0,8517.249720598626,4506.600732848819,4,4,1.0968666477811266,378928.0,180275.5,13100.279537957831,LONG,6318.433660131317,3043.3637756418593,0.663,0.629801,2.0761348711258583,1.0,3271324167.0,0.000116,5.5e-05,0.01931460576077882,0.009303155603905822,5.830424385875905,0.483702241896703,0.5830424385875905,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
