ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
VSAT,1.360429549920655e-50,0.0,2,0,1.360429549920655e-50,2,68.0,4.69826,4.69826,,2,0,0,0.0,0.0,1.360429549920655e-50,0.0,2,0,4253000.0,0.0,3.106340703876737e-51,0.0,1,0,1.360429549920655e-50,LONG,6.802147749603275e-51,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,1.0,10506249554.0,0.000405,0.0,11697244.0,4797831.0,0.3635899191296685,0.0,0.0,0.0,0.228335,0.0,0.0,0.0,6.474382427945966e-57,0.0,5.220719294099316,0.156146912050875,2.815,0.0,1.6502,0.1556,0.0,0.6,0.0,0.5248,0.0,0.4367,0.0,0.0,0.6,0.0,0.5355555555555556,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.2202838368067834,1,-1.3305495892440315,1,980100.0,0.0,4253000.0,0.0,650000.0,0.0,0.5220719294099316,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none
FLEX,0.050991893027430846,3.239801316399603e-19,6,1,0.050991893027430846,7,90.571429,37.586525,43.341398,3.057292,7,0,1,0.0,3.239801316399603e-19,0.05099189276104139,3.239801316399603e-19,6,1,4273818.5,370855.0,0.030785923499243625,7.973839648072611e-20,1,0,0.050991893027430846,LONG,0.00849864883790514,3.239801316399603e-19,0.0,0.0,99.0,0.7,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,91+,0.0,0,0.0,42019588748.0,0.000102,9e-06,,,,,0.0,0.0,0.603742,0.246121,0.0,0.0,2.0225445062952098e-09,7.71021662260749e-26,5.102513493267125,0.27922565064889815,2.3317,0.0,1.6502,0.7778,0.0,0.3429,0.0,0.6492,0.0,1.6502,0.0,0.15,0.3429,0.0,0.572063492063492,0.2516423271301297,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.195876579317556,1,-1.9961510123921178,1,0.0,0.0,4550496.0,741710.0,0.0,0.0,0.5102513493267125,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
RBLX,1071305.3182188356,0.0,1,0,1071305.3182188356,1,46.0,4.675972,4.675972,,1,1,0,1071305.3182188356,0.0,1071305.3182188356,0.0,1,0,1137509.0,0.0,350951.73945808416,0.0,1,0,1071305.3182188356,LONG,1071305.3182188356,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,23851750373.0,4.8e-05,0.0,,,,,1.5e-05,0.0,0.327593,0.0,0.0,0.0,0.44915165615331326,0.0,4.841110715177194,0.12204532667536575,0.8873,1.5536,1.6502,0.0,0.15,0.6,0.0,0.4194,0.0,0.2011,0.0,0.0,0.6,0.0,0.5625490016434986,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.239588687577144,1,0.0,0.0,1137509.0,0.0,0.0,0.0,0.4841110715177194,"confirmation_volume, room_to_target, volume_capitulation_reversal","momentum_aligned, not_extended, trend_aligned"
WULF,2878765.386602392,599929.3340664394,2,1,4338294.960525222,3,46.0,4.112058,5.083978,2.168219,3,0,0,0.0,0.0,2619094.4808124406,599929.3340664394,2,1,3215000.0,670000.0,472812.1082003356,952.4815727983018,2,1,2278836.0525359525,LONG,1439382.693301196,599929.3340664394,0.090202,0.0,4.798507462686567,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,3,1.0,8751106511.0,0.000367,7.7e-05,,,,,5.4e-05,0.0,0.153755,0.001588,0.0,0.0,1.6448007934675632,0.6855468314919237,4.802689341618113,0.4548376593245011,0.697,1.7,1.6502,0.1556,0.0,0.6,0.0,0.5982,1.7,1.6502,0.0,0.0,0.6,0.0,0.7055555555555555,0.5815817824894309,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.5641765618423253,1,0.0,0.0,3505000.0,1340000.0,0.0,0.0,0.4802689341618113,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
VST,5.733791913553417e-25,0.0,1,0,5.733791913553417e-25,1,72.0,2.202077,2.202077,,1,0,0,0.0,0.0,5.733791913553417e-25,0.0,1,0,9225000.0,0.0,1.206346236085729e-25,0.0,1,0,5.733791913553417e-25,LONG,5.733791913553417e-25,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,49967069933.0,0.000185,0.0,,,,,0.0,0.0,0.210392,0.0,0.0,0.0,1.1475141370590193e-31,0.0,4.593218870296374,0.11596807979959897,2.343,0.0,1.6502,0.0,0.0,0.6,0.0,0.3913,0.0,0.1684,0.0,0.0,0.6,0.0,0.465741236,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9040332441802503,1,0.0,0.0,9225000.0,0.0,661745.0,0.0,0.4593218870296374,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned"
CORZ,843372.0741319549,0.0,1,0,843372.0741319549,1,46.0,1.026278,1.026278,,1,0,0,0.0,0.0,843372.0741319549,0.0,1,0,1091975.0,0.0,98195.81738125534,0.0,1,0,843372.0741319549,LONG,843372.0741319549,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6658173938.0,0.000164,0.0,,,,,1.5e-05,0.0,0.116432,0.0,0.0,0.0,1.2666717361026005,0.0,4.494715112346846,0.13568131329149757,0.5445,1.7,1.6502,0.0,0.0,0.6,0.0,0.4244,0.0,0.3324,0.0,0.0,0.6,0.0,0.555786904,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.188234087902014,1,-1.6126509191664742,1,0.0,0.0,1091975.0,0.0,0.0,0.0,0.4494715112346846,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
APLD,599857.5522713802,0.0,1,0,599857.5522713802,1,46.0,2.620968,2.620968,,1,1,0,599857.5522713802,0.0,599857.5522713802,0.0,1,0,789900.0,0.0,114781.80706614631,0.0,1,0,599857.5522713802,LONG,599857.5522713802,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,7983338978.0,9.9e-05,0.0,,,,,1.4e-05,0.0,0.191348,0.0,0.0,0.0,0.7513867993385114,0.0,4.326361383306102,0.08766786016838471,0.2262,1.7,1.6502,0.0,0.15,0.6,0.0,0.1984,0.0,0.0783,0.0,0.0,0.6,0.0,0.6770981251831045,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.319661936059108,1,0.0,0.0,789900.0,0.0,0.0,0.0,0.43263613833061015,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
HNGE,2.9532882900159565e-66,1.3532420162198127e-27,1,1,2.7064840324396254e-27,2,43.5,11.154582,2.056,20.253165,2,0,0,0.0,0.0,2.9532882900159565e-66,1.3532420162198127e-27,1,1,415419.0,358150.0,2.0835036248243623e-66,7.4149224107174605e-28,0,1,-1.3532420162198127e-27,SHORT,2.9532882900159565e-66,1.3532420162198127e-27,0.0,0.0,2.1823799842291045e-39,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4083344231.0,0.000102,8.8e-05,1613218.0,538158.0,0.25750952444121006,0.665510872271712,0.0,0.0,0.705486,0.547938,0.0,0.0,7.232523448782823e-72,3.314053235938934e-33,4.295349109526037,0.3733992173292399,2.0452,0.0,1.6502,0.0,0.0,0.6,0.0,1.4838,0.0,1.6502,0.0,0.0,0.6,0.0,0.455808,0.4937354364471283,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.1274585042771572,1,-0.6111193089676958,1,0.0,0.0,830838.0,716300.0,0.0,0.0,0.4295349109526037,none,none
POWL,1.567798389060597e-58,0.0,1,0,1.567798389060597e-58,1,71.0,12.272727,12.272727,,1,0,0,0.0,0.0,1.567798389060597e-58,0.0,1,0,1268997.0,0.0,7.657706216578546e-59,0.0,1,0,1.567798389060597e-58,LONG,1.567798389060597e-58,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7602556513.0,0.000167,0.0,12149408.0,290182.0,0.10444928674714027,0.0,0.0,0.0,0.488437,0.0,0.0,0.0,2.0621989279260713e-64,0.0,4.146689725340778,0.1573340839792531,1.8965,0.0,1.6502,0.0,0.0,0.6,0.0,0.7131,0.0,0.2602,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.0638619732112273,1,-1.8537615637072058,1,0.0,0.0,1268997.0,0.0,6226640.0,2893510.0,0.4146689725340778,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
ON,1028139.4294215629,0.0,1,0,1028139.4294215629,1,74.0,3.32967,3.32967,,1,0,0,0.0,0.0,1028139.4294215629,0.0,1,0,1207149.0,0.0,136821.53987740492,0.0,1,0,1028139.4294215629,LONG,1028139.4294215629,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,31983219418.0,3.8e-05,0.0,,,,,4e-06,0.0,0.133077,0.0,0.0,0.0,0.32146214425272374,0.0,4.029980001156771,0.11572282770321968,0.6178,1.1621,1.6502,0.0,0.0,0.6,0.0,0.337,0.0,0.2203,0.0,0.0,0.6,0.0,0.47869828328342695,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.7971312959167913,1,-1.7708330894632176,1,0.0,0.0,1207149.0,0.0,0.0,0.0,0.40299800011567705,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
