ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
MTSI,602082.0831154765,463243.6497372741,1,1,1528569.3825900247,2,109.0,129.0,52.875,205.125,2,0,1,0.0,463243.6497372741,602082.0831154765,463243.6497372741,1,1,756848.0,574750.0,252331.9027092355,206401.20062215667,1,1,138838.43337820243,LONG,602082.0831154765,463243.6497372741,0.0,0.0,1.299709307309326,0.7,1.0,1.0,0.6923076923076923,0.6923076923076923,91+,0.0,0,0.0,21316901635.0,3.6e-05,2.7e-05,7735497.0,56888.0,0.09784090149605125,10.103185206018845,1.2e-05,1e-05,0.419099,0.445556,0.0,0.0,0.2824435245912681,0.21731284295869674,0.5892679985836,5.732056670680937,2.815,1.0348,1.7,0.0,0.0,0.3429,0.0,2.7256,0.8136,1.7,0.0,0.15,0.3429,0.0,0.43406445423778617,0.39787639556393606,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,756848.0,1149500.0,0.0,0.0,0.5732056670680936,none,none
BTDR,0.0,3.2189962140352584e-18,0,1,3.2189962140352584e-18,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,3.2189962140352584e-18,0,1,0.0,3433092.0,0.0,1.828160519914959e-18,0,0,-3.2189962140352584e-18,SHORT,0.0,3.2189962140352584e-18,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2788936675.0,0.0,0.001231,,,,,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,1.1542019734224546e-23,0.14280044530257863,5.1149945308210665,0.828,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0,0.5114994530821066,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
W,0.0,23.603534642063366,0,1,23.603534642063366,1,49.0,32.541667,,32.541667,1,0,0,0.0,0.0,0.0,23.603534642063366,0,1,0.0,1071000.0,0.0,13.476140088600538,0,0,-23.603534642063366,SHORT,0.0,23.603534642063366,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7271712078.0,0.0,0.000147,,,,,0.0,0.0,0.0,0.570937,0.0,0.0,0.0,3.245939111570991e-05,0.12406551787903998,4.145153999186518,0.6407,0.0,0.0,0.0,0.0,0.6,0.0,1.8452,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1071000.0,0.0,855000.0,0.4145153999186518,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
AMZN,3201746.0914229774,2629410.586419703,3,5,8460567.264262384,8,32.0,9.410983,7.17842,10.75052,8,0,0,0.0,0.0,1155042.0089667859,558953.5187777209,3,5,3660650.0,2881632.0,1844303.4272948056,1481444.3516719877,3,5,572335.5050032744,LONG,1067248.6971409924,525882.1172839405,0.639246,0.787423,1.2176668444096388,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.0,0,0.0,2885702177301.0,1e-06,1e-06,,,,,1e-06,1e-06,0.576031,0.563413,0.0,0.0,0.0036984020926899364,0.00182237141940891,0.34984500242346855,3.9859353427196638,0.5022,0.0,1.7,0.3111,0.0,0.6,0.3852,0.5727,0.0,1.7,0.6222,0.0,0.6,0.491,0.29962868253968256,0.34132386507936513,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1743514.0,3660650.0,5763264.0,0.0,0.0,0.39859353427196637,none,none
XLI,0.0,0.029632036159243834,0,1,0.029632036159243834,1,51.0,4.193333,,4.193333,1,0,0,0.0,0.0,0.0,0.029632036159243834,0,1,0.0,596605.0,0.0,0.011985315585350383,0,0,-0.029632036159243834,SHORT,0.0,0.029632036159243834,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,172.941539,0.0,0.0,,,,,0.0,0.0,0.0,0.404472,0.0,0.0,0.0,0.0,0.15787208520595777,3.75,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.23,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,596605.0,1237786.0,0.0,0.375,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
DAVE,0.0,837592.1677320745,0,1,837592.1677320745,1,74.0,,,,1,0,0,0.0,0.0,0.0,837592.1677320745,0,1,0.0,879120.0,0.0,494494.50494027283,0,1,-837592.1677320745,SHORT,0.0,837592.1677320745,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,3338739937.0,0.0,0.000263,,,,,0.0,0.000148,0.0,0.590376,0.0,0.0,0.0,2.5087074271639342,0.11959198852184627,3.6137231727188572,0.5959,0.0,0.0,0.0,0.0,0.6,0.0,1.3137,1.7,0.0,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,879120.0,0.0,0.0,0.36137231727188573,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
SO,0.0,0.02663102979224505,0,1,0.0532620595844901,1,115.0,9.353488,,9.353488,1,0,0,0.0,0.0,0.0,0.02663102979224505,0,1,0.0,412000.0,0.0,0.014124444453467038,0,0,-0.02663102979224505,SHORT,0.0,0.02663102979224505,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,106487849367.0,0.0,4e-06,,,,,0.0,0.0,0.0,0.530375,0.0,0.0,0.0,2.5008515009504795e-09,0.17928571428571427,3.492857142857143,1.45,0.0,0.0,0.0,0.0,0.3429,0.0,1.45,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.2167102605503465,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,824000.0,599672.0,0.0,0.3492857142857143,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
IWM,8.243616903242219e-08,56.860866715490886,2,4,56.860866880363226,6,43.666667,5.339384,5.605932,5.272747,6,0,0,0.0,0.0,4.82759250661845e-08,22.363699523437827,2,4,1175379.0,3532587.0,4.6029612606522e-08,18.578895808801388,0,0,-56.86086663305472,SHORT,4.121808451621109e-08,14.215216678872721,0.414384,0.606694,1.4497874160958524e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,77890713330.0,1.5e-05,4.5e-05,,,,,0.0,0.0,0.558367,0.326743,0.0,0.0,5.291784187619673e-15,1.8250207336845198e-06,0.3019882209266122,3.4321201251719557,0.3398,0.0,1.7,0.1556,0.0,0.6,0.2246,0.3035,0.0,1.7,0.4667,0.0,0.6,0.3619,0.3231133426283946,0.4663548782807276,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1428979.0,1949890.0,2350758.0,3532587.0,0.0,0.0,0.3432120125171956,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
NTR,0.0,1.4527560295716199e-09,0,2,1.4527560295716199e-09,2,46.0,1.418813,,1.418813,2,0,0,0.0,0.0,0.0,1.4527543874056924e-09,0,2,0.0,1135300.0,0.0,7.054180969508699e-10,0,0,-1.4527560295716199e-09,SHORT,0.0,7.263780147858099e-10,0.0,1e-06,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,23955899394.0,0.0,4.7e-05,,,,,0.0,0.0,0.0,0.485572,0.0,0.0,0.0,3.0321467077447267e-16,0.1062735758799222,3.406791760110008,0.4627,0.0,0.0,0.0,0.0,0.6,0.0,2.0264,0.0,0.6248,0.1556,0.0,0.6,0.0,0.06,0.2973454399024128,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1135300.0,0.0,0.0,0.3406791760110008,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
KTOS,0.0,1.2003880179036842e-10,0,1,1.2003880179036842e-10,1,58.0,82.714286,,82.714286,1,0,0,0.0,0.0,0.0,1.2003880179036842e-10,0,1,0.0,635786.0,0.0,7.834040046578526e-11,0,0,-1.2003880179036842e-10,SHORT,0.0,1.2003880179036842e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10568924254.0,0.0,6e-05,,,,,0.0,0.0,0.0,0.652626,0.0,0.0,0.0,1.1357712375026017e-16,0.0810684222426501,3.269591370379815,0.2107,0.0,0.0,0.0,0.0,0.6,0.0,0.9696,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.42528113543132623,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,635786.0,0.0,0.0,0.3269591370379815,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
