ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
AXTI,8622764.894379988,93237.10445207445,6,3,8809239.103284137,9,49.888889,0.521228,1.136986,0.315976,9,1,1,1694831.5229430336,21864.204783608537,1904303.7626115428,35718.918735494204,6,3,45.31410630012192,9171172.0,1643821.0,8529527.789927915,LONG,1437127.4823966648,31079.034817358148,0.779154,0.616902,92.48211798353567,1.0,3497246585.0,0.002622,0.00047,4.109311275220431,0.08886715323608829,7.458968266666667,0.536108760591897,0.7458968266666667,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
DAVE,0.0010526440597252496,57480.14986471528,13,6,57480.15091750034,19,33.526316,7.965263,2.856607,15.628246,19,2,1,3.43577021961146e-05,4.417869741292001e-08,0.0009259300147243326,32469.69452926641,13,6,9469436612.634079,2456520.0,1310990.0,-57480.14881207122,SHORT,8.097261997886536e-05,9580.024977452545,0.120377,0.435115,1.8313175282297324e-08,1.0,2816468680.0,0.000872,0.000465,2.8749696580636344e-10,0.034014313901238005,7.178519200000001,0.69376362916161,0.7178519200000001,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
U,293013.7987481581,88262.54097820116,8,3,469538.88070456043,11,60.727273,6.903516,6.032184,9.227069,11,1,0,4676.4165318789555,0.0,183169.51447686402,78356.4935050305,8,3,13.411374038562473,1397054.0,193536.0,204751.25776995695,LONG,36626.72484351976,29420.846992733717,0.374878,0.112234,3.3197979063454093,1.0,10937267054.0,0.000128,1.8e-05,0.0334880045103448,0.026899633013874213,7.159369584635277,0.42253969780440626,0.7159369584635277,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
RGTI,83142.22835545916,0.0,9,0,136862.3386524043,9,54.666667,15.048357,15.048357,,9,1,0,5182.503715299573,0.0,25193.14704884337,0.0,9,0,2.21949891225076,806733.5,0.0,83142.22835545916,LONG,9238.025372828795,0.0,0.696987,0.0,99.0,1.0,6347397144.0,0.000127,0.0,0.014554037132466523,0.0,7.115307511562989,0.14617828619753293,0.7115307511562989,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
KWEB,423251.89411396906,0.0,11,0,423251.89411396906,11,49.545455,0.523494,0.523494,,11,6,0,297787.82679301524,0.0,188531.78425094753,0.0,11,0,14.24438544892802,977921.0,0.0,423251.89411396906,LONG,38477.44491945173,0.0,0.554564,0.0,99.0,1.0,4223436000.0,0.000232,0.0,0.09110460042356917,0.0,6.89667875874313,0.18,0.689667875874313,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
SIMO,245585.1719144608,0.0009121963207831331,7,8,245585.17373885345,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,5.1132031830826025e-22,245585.16894485222,0.0003853079482786003,7,8,629030281.4212946,2992118.0,398746.5,245585.17100226448,LONG,35083.595987780114,0.00011402454009789164,0.0,0.577604,99.0,1.0,4684076414.0,0.000639,8.5e-05,0.07489970890082093,2.434301450699853e-10,6.851848645014071,0.7164196915890937,0.6851848645014071,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
OGN,7450.897183186194,0.003048018181161609,5,1,7450.903279222555,6,48.833333,34.432997,8.875528,162.220339,6,2,0,0.0035228666632730024,0.0,7450.893660319528,0.003048018181161609,5,1,3582651611798278.0,356999.0,42450.0,7450.894135168012,LONG,1490.1794366372387,0.003048018181161609,0.0,0.0,99.0,1.0,2397507137.0,0.000149,1.8e-05,0.006215537020264723,1.2713280949710095e-08,6.58786077318246,0.38692506767675094,0.658786077318246,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
KOD,125454.93696331931,3053.4952556249214,2,2,131561.92747456915,4,60.25,12.996533,7.299678,24.390244,4,1,1,125454.93696331931,3053.4952556249214,125454.93696331931,3053.4952556249214,2,2,3.892994262195538e+25,207600.0,63660.0,122401.4417076944,LONG,62727.46848165966,1526.7476278124607,0.0,0.0,41.085682622959894,1.0,2596373583.0,8e-05,2.5e-05,0.24159646705841428,0.005880307971891966,6.4646349444081155,0.43417437255558,0.6464634944408115,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned"
CIFR,388508.7820062697,2402.433691887539,5,1,393313.6493900448,6,48.333333,1.90691,2.092595,0.978482,6,0,0,0.0,0.0,342288.12040226965,2402.433691887539,5,1,54.94818891107171,1154200.0,31265.0,386106.3483143822,LONG,77701.75640125395,2402.433691887539,0.118969,0.0,99.0,1.0,7292149326.0,0.000158,4e-06,0.10655535553037844,0.0032945481290704154,6.163000509473014,0.2194197357453726,0.6163000509473014,"confirmation_volume, momentum_aligned, not_extended, trend_aligned","continuation_pattern, room_to_target"
PRAX,643.1494349137045,0.0,5,0,643.1494349137045,5,53.4,31.3125,31.3125,,5,2,0,4.824556015580572e-24,0.0,222.5772972067709,0.0,5,0,1.333074862923547e+26,504160.0,0.0,643.1494349137045,LONG,128.62988698274089,0.0,0.653926,0.0,99.0,1.0,9467333662.0,5.3e-05,0.0,0.00013586706835847114,0.0,5.99875222539946,0.18,0.599875222539946,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
