ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
KORU,1039892.1630703812,129996.13680626225,33,3,2339776.599753287,36,40.111111,113.073339,122.263389,25.767857,36,30,1,601298.2020144365,80387.48003499508,385087.9112608632,80387.48003499508,33,3,147865033.42919767,5720245.0,470549.0,909896.026264119,LONG,31511.88372940549,43332.04560208742,0.629685,0.381616,7.999408202569654,1.0,1502861134.0,0.003806,0.000313,0.2096792778553916,0.28833033619516985,9.072646454842065,0.7323058546958184,0.9072646454842066,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
CIEN,3678510.2355701816,9.197352077369498,23,3,5279537.240091796,26,50.230769,3.045509,2.985113,3.508543,26,2,0,855538.155756747,0.0,836368.9490434505,7.144950158785391,23,3,5.436930980895751,7776437.5,969890.0,3678501.0382181043,LONG,159935.22763348615,3.065784025789833,0.772634,0.223151,99.0,1.0,67857105117.0,0.000115,1.4e-05,0.023569415075654052,4.5180000244687316e-07,7.790095298188243,0.40976882015628746,0.7790095298188243,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
EWY,743685.2158460945,360548.1983131842,8,2,1382365.1137101094,10,37.3,3.387396,3.802086,0.069876,10,6,0,505366.6878290801,0.0,305300.92105371185,235627.81831810388,8,2,4.771915059742792,1424041.5,554219.0,383137.01753291034,LONG,92960.65198076182,180274.0991565921,0.589476,0.346473,2.0626513163161193,1.0,18268683242.0,7.8e-05,3e-05,0.050885250321185585,0.0986793064221175,7.573751109927402,0.3366841856875542,0.7573751109927402,none,not_extended
SOXS,328599.02589797106,128597.11302126478,2,1,585793.2519405006,3,44.0,88.751852,99.905556,66.444444,3,0,1,0.0,128597.11302126478,328597.8115222772,128597.11302126478,2,1,482381.2272620227,543125.0,175870.5,200001.91287670628,LONG,164299.51294898553,128597.11302126478,4e-06,0.0,2.555259742445649,1.0,1574910836.0,0.000345,0.000112,1.043230570222488,0.8165358322626005,7.433333333333334,0.7425,0.7433333333333334,none,not_extended
DAVE,0.1221348480979614,134540.3761201955,13,8,134540.49827140372,21,36.761905,5.241959,2.856607,7.925481,21,2,1,0.003986411835936938,5.125909796233631e-06,0.10743263181214047,134540.37610383536,13,8,2342873376.9959645,2456520.0,673630.0,-134540.2539853474,SHORT,0.009394988315227799,16817.547015024436,0.120377,0.0,9.077932708382555e-07,1.0,2389467537.0,0.001028,0.000282,3.9318334188474885e-08,0.07038198575461306,7.178519200000001,0.7094406628859302,0.7178519200000001,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
CSIQ,60058.191915640266,6.36596098548976e-13,2,3,60058.191915640266,5,68.0,57.775702,142.99026,0.965997,5,0,0,0.0,0.0,60058.191915640266,6.3659607411634e-13,2,3,4.30568233925275e+31,172689.0,165780.0,60058.191915640266,LONG,30029.095957820133,2.1219869951632532e-13,0.0,0.0,99.0,1.0,862544930.0,0.0002,0.000192,0.34814529554790996,2.4601466211890587e-18,7.03355320462834,0.4846264866666667,0.703355320462834,none,none
QBTS,344503.98795015726,89394.08841415934,9,3,523292.1647784759,12,48.0,3.859124,4.070963,3.223608,12,0,0,0.0,0.0,52085.15437462318,37453.55565917919,9,3,1.3588119866740505,658530.0,169107.5,255109.89953599792,LONG,38278.220883350805,29798.029471386446,0.848811,0.581029,3.853767000275048,1.0,5372705855.0,0.000123,3.1e-05,0.07124570359221873,0.05546186647023587,6.894579630790768,0.4334264792943423,0.6894579630790768,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
URA,3.0226834471704693,0.02667771806706321,6,4,6.072044612408002,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,1.6930185179134425,0.022955516587295752,6,4,876.6098765402656,434570.5,1128116.0,2.996005729103406,LONG,0.5037805745284115,0.006669429516765802,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,1.7238943752006451e-06,2.2822221838371633e-08,6.709449523809524,0.6228232142857143,0.6709449523809524,none,none
SPXS,0.541813518723235,39593.572912685835,4,3,39594.11493170329,7,38.0,5.519705,8.397471,2.641939,7,4,3,0.541813518723235,39593.572912685835,0.541769196898744,39593.572738497896,4,3,523505786.7074036,535964.0,187271.0,-39593.031099167114,SHORT,0.13545337968080876,13197.857637561945,8.2e-05,0.0,1.3684380541207415e-05,1.0,403659331.0,0.001328,0.000464,3.355636034604852e-06,0.3269553463527379,6.7,0.7267710704104929,0.67,none,not_extended
FSLY,236436.02372880283,376113.9585173752,9,6,837559.8215365934,15,48.266667,1.298901,1.528023,0.955218,15,1,1,47808.541795955316,295066.1871828316,114156.32434731167,295066.1871828316,9,6,58.760594219677756,1291106.0,815174.5,-139677.9347885724,SHORT,26270.669303200313,62685.659752895874,0.517179,0.215487,0.6286286865311336,1.0,3699366000.0,0.000349,0.00022,0.07101397726853821,0.16944973747635642,6.644749602333309,0.6014907191824886,0.6644749602333309,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned"
