ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
FROG,1.0282848437290543e-31,1.1866489358437824e-38,1,2,1.0282850810588415e-31,3,63.333333,9.500034,5.599338,11.450382,3,0,1,0.0,6.227332381719144e-39,1.0282848437290543e-31,6.227332381719144e-39,1,2,3343100.0,506640.0,8.304629282989678e-32,8.29893261197102e-39,1,0,1.0282847250641607e-31,LONG,1.0282848437290543e-31,5.933244679218912e-39,0.0,0.475217,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,11231432007.0,0.000298,4.5e-05,,,,,0.0,0.0,0.80762,0.699359,0.0,0.0,9.155420636372769e-38,5.28271432843204e-45,5.065163738543761,0.4200924616137106,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,1.3772,0.0,1.6502,0.1556,0.15,0.6,0.268,0.52,0.4408525528839022,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.408035773343517,1,-1.1505796176225365,1,0.0,0.0,3343100.0,1013280.0,0.0,0.0,0.5065163738543761,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
ITT,4.11785456820439e-54,0.0,1,0,4.11785456820439e-54,1,57.0,8.426966,8.426966,,1,0,0,0.0,0.0,4.11785456820439e-54,0.0,1,0,567500.0,0.0,2.3009730292360174e-54,0.0,1,0,4.11785456820439e-54,LONG,4.11785456820439e-54,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,16568502000.0,3.4e-05,0.0,191546.0,25725.0,2.9627347999958236,0.0,0.0,0.0,0.55878,0.0,0.0,0.0,2.485351161018896e-60,0.0,5.065163738543761,0.21204025216717493,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.9566,0.0,0.5638,0.0,0.0,0.6,0.0,0.35000727482421495,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,2.4035179992488285,1,-0.8347997707617375,1,0.0,0.0,567500.0,0.0,0.0,0.0,0.5065163738543761,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
AS,2.38408401536435e-55,5.767353358234616e-41,1,2,5.767358770348309e-41,3,72.666667,36.682548,47.144928,31.451358,3,0,0,0.0,0.0,2.38408401536435e-55,5.767347946120947e-41,1,2,784427.0,1275000.0,1.0949516903669508e-55,1.7294939335764219e-41,0,1,-5.767353358234592e-41,SHORT,2.38408401536435e-55,2.883676679117308e-41,0.0,1e-06,4.133757492005166e-15,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.3333,18893771072.0,4.2e-05,6.7e-05,2360900.0,156135.0,0.33225761362192385,8.166010183495052,0.0,0.0,0.459276,0.299877,0.0,0.0,1.2618359809056279e-61,1.5262578699235062e-47,5.065163738543761,0.5220719294099316,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.0,0.6,0.0,0.37462141747697847,0.4590127103704295,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.3869871252979043,1,2.2086536885812045,1,0.0,0.0,784427.0,1950000.0,0.0,0.0,0.5065163738543761,none,none
NAMS,4.553900056051051e-55,0.0,1,0,9.107800112102102e-55,1,93.0,5.298013,5.298013,,1,0,0,0.0,0.0,4.553900056051051e-55,0.0,1,0,1124000.0,0.0,1.864717092240414e-55,0.0,1,0,4.553900056051051e-55,LONG,4.553900056051051e-55,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,4188669568.0,0.000268,0.0,6614.0,2657887.0,169.94254611430298,0.0,0.0,0.0,0.409477,0.0,0.0,0.0,1.0871948675162364e-60,0.0,4.808020881400903,0.18797222113604875,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.9631,0.0,0.5737,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.059881421452016,1,0.0,0.0,2248000.0,0.0,0.0,0.0,0.4808020881400903,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
ALHC,1.563284103528613e-55,0.0,1,0,1.563284103528613e-55,1,93.0,64.655172,64.655172,,1,0,0,0.0,0.0,1.563284103528613e-55,0.0,1,0,543750.0,0.0,6.201559246480549e-56,0.0,1,0,1.563284103528613e-55,LONG,1.563284103528613e-55,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,4140878475.0,0.000131,0.0,229455.0,1573822.0,2.3697457017715893,0.0,0.0,0.0,0.396701,0.0,0.0,0.0,3.775247481824767e-61,0.0,4.808020881400903,0.1635112814385478,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.7945,0.0,0.4978,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.2202374699228395,1,0.0,0.0,543750.0,0.0,0.0,0.0,0.4808020881400903,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
MTSI,296450.7133963139,0.0,3,0,296450.7133963139,3,56.0,13.029954,13.029954,,3,1,0,1.9209088417643633e-39,0.0,296450.7133963139,0.0,3,0,2695497.0,0.0,50192.774914317764,0.0,1,0,296450.7133963139,LONG,98816.90446543797,0.0,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.3333,0,0.0,23287759098.0,0.000116,0.0,,,,,2e-06,0.0,0.169312,0.0,0.0,0.0,0.04243298122829026,0.0,4.788499954387253,0.16209417227696976,1.922,0.1552,1.6502,0.3111,0.15,0.6,0.0,0.6885,0.0,0.3324,0.0,0.0,0.6,0.0,0.5816347610911112,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.8636933530535718,1,-1.4455664913014532,1,0.0,0.0,3542997.0,0.0,0.0,0.0,0.47884999543872525,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
SEZL,1.485923928654333e-14,9.122737701989205e-15,2,1,3.310471469052174e-14,3,96.666667,101.313008,46.469512,211.0,3,1,0,2.4874454452607373e-15,0.0,1.2371793841282594e-14,9.122737701989205e-15,2,1,1419839.0,371631.0,8.801325924889332e-15,5.429260556992021e-15,1,1,5.736501584554125e-15,LONG,7.429619643271665e-15,9.122737701989205e-15,0.167401,0.0,1.6288136052956215,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,5626472819.0,0.000252,6.6e-05,,,,,0.0,0.0,0.592313,0.595135,0.0,0.0,1.320475523881077e-20,1.621395498647517e-20,4.516131453260888,0.3089133979395099,2.1694,0.0,1.6502,0.1556,0.15,0.3429,0.0481,1.0961,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5296556269841269,0.4151934618862415,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.3074489014139177,1,-1.5106294369414144,1,0.0,0.0,1419839.0,743262.0,0.0,0.0,0.45161314532608876,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
KLAC,2.780555266526596e-05,1.5466381506290782e-05,5,2,6.384609732878652e-05,7,72.0,728.666353,786.932895,583.0,7,4,1,2.0574163157229782e-05,7.090392552705972e-06,8.298750237971705e-06,8.37598895358481e-06,5,2,3453618.5,1784550.0,1.665039412188467e-05,9.392826421900915e-06,4,2,1.2339171158975178e-05,LONG,5.561110533053192e-06,7.733190753145391e-06,0.701543,0.458439,1.7978059479495159,1.0,0.8,0.0,0.49230769230769234,-0.3076923076923077,31-90,0.8,0,0.0,288921950948.0,1.2e-05,6e-06,,,,,0.0,0.0,0.624474,0.607306,0.0,0.0,1.9247795173770225e-13,2.6765674009093226e-13,4.479368567884307,0.3438789345163041,0.5773,0.0,1.6502,0.6222,0.6,0.6,0.4297,0.627,0.0,1.6502,0.1556,0.15,0.6,0.256,0.4390711089776343,0.30666837057478935,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,5833418.0,1784550.0,582490.0,5087582.0,0.4479368567884307,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
DELL,587829.864725012,0.0,6,0,1175659.7294253479,6,62.833333,4.214434,4.214434,,6,3,0,576322.0021932588,0.0,321130.69108100253,0.0,6,0,3884809.0,0.0,323802.8000297577,0.0,2,0,587829.864725012,LONG,97971.64412083534,0.0,0.453701,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.5,0,0.0,140335666271.0,2.8e-05,0.0,,,,,2e-06,0.0,0.550844,0.0,0.0,0.0,0.0069812362547696065,0.0,4.319629286704161,0.11274778140476963,0.5807,0.0084,1.6502,0.7778,0.45,0.6,0.2526,0.434,0.0,0.0934,0.0,0.0,0.6,0.0,0.4794404191175678,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.8080991413558927,1,1016020.0,0.0,5231136.0,0.0,0.0,0.0,0.4319629286704161,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
KWEB,0.00045046827607498415,0.0,4,0,0.00045046827607498415,4,54.75,89.989373,89.989373,,4,0,0,0.0,0.0,0.00031812035995638693,0.0,4,0,4530016.0,0.0,0.00015914448572430925,0.0,3,0,0.00045046827607498415,LONG,0.00011261706901874604,0.0,0.293801,0.0,99.0,1.0,0.75,0.0,0.4423076923076923,-0.3076923076923077,31-90,0.0,0,0.0,4223436000.0,0.001073,0.0,,,,,0.0,0.0,0.353287,0.0,0.0,0.0,2.6664798287163825e-10,0.0,4.224211792053182,0.1200684877252618,1.3689,0.0,1.6502,0.4667,0.0,0.6,0.1384,0.4505,0.0,0.1502,0.0,0.0,0.6,0.0,0.5805095952380952,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.257342769762472,1,-1.5950385603344366,1,0.0,0.0,4530016.0,0.0,0.0,0.0,0.4224211792053182,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
