ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
SIMO,274333.9925178238,0.001018980326416732,7,8,274333.99455578445,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,5.7117676642891e-22,274333.98920058535,0.00043041307004046907,7,8,629030281.4212908,2992118.0,398746.5,274333.9914988435,LONG,39190.57035968912,0.0001273725408020915,0.0,0.577604,99.0,1.0,4684076414.0,0.000639,8.5e-05,0.08366765803084338,2.71926692787065e-10,0.6882276957258103,7.164196915890937,0.7164196915890937,none,none
DAVE,0.0011758692324680782,64208.921409972485,13,6,64208.92258599923,19,33.526316,7.965263,2.856607,15.628246,19,2,1,3.837970160707224e-05,4.935036733302702e-08,0.0010343217212637262,36270.6789933977,13,6,9469436612.634066,2456520.0,1310990.0,-64208.92023410325,SHORT,9.04514794206214e-05,10701.486901662081,0.120377,0.435115,1.8313175282297304e-08,1.0,2816468680.0,0.000872,0.000465,3.211520868771791e-10,0.03799611541095526,0.7178519200000001,6.952031941173592,0.6952031941173592,none,none
W,0.00017153988780605457,2.417039074411264e-11,6,6,0.0003430797998413938,12,45.833333,2.049563,1.812352,2.286773,12,1,2,0.00017151661149541095,2.176055424072693e-13,0.00017151661149541095,1.8104093719669462e-11,6,6,431682277.0894442,823194.5,1844295.5,0.00017153986363566384,LONG,2.8589981301009096e-05,4.0283984573521065e-12,0.000136,0.250981,99.0,1.0,8366555094.0,9.8e-05,0.00022,3.417174808483858e-11,4.814883081617471e-18,0.5842300999729213,6.396574038095238,0.6396574038095239,"confirmation_volume, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",momentum_aligned
TER,32.123624391460595,3562.757239295346,3,12,3594.9021404279383,15,68.133333,2.261177,1.010734,2.573788,15,0,1,0.0,0.02127674113162429,32.123624391459416,3562.734891931907,3,12,53808870843.84195,325750.0,3279827.0,-3530.6336149038857,SHORT,10.707874797153531,296.89643660794553,0.0,6e-06,0.009016506664319938,1.0,57136659512.0,6e-06,5.7e-05,1.87408134962889e-06,5.196251218459674e-05,0.2549917664123116,5.983468213431635,0.5983468213431635,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
AXTI,143431.8123948673,296104.1660348851,4,13,735640.1444646375,17,30.823529,0.52036,0.675385,0.472659,17,1,1,97129.2980496649,24423.6838273111,97129.2980496649,39900.26559315582,4,13,1.7022404723867457,2336240.0,4745919.0,-152672.3536400178,SHORT,35857.953098716825,22777.243541145006,0.322819,0.865249,0.48439646870071085,1.0,3497246585.0,0.000668,0.001357,0.102531955431781,0.06512907508106125,0.4873942417113894,5.780284364270432,0.5780284364270432,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned"
LRCX,130491.50172575195,317795.75545474095,18,13,487019.12431570946,31,37.193548,3.509404,3.624743,3.349703,31,9,3,84028.93309467906,119438.37270485374,49147.876304559264,63343.707458201505,18,13,4.3672337083023685,5785977.5,3600862.0,-187304.253728989,SHORT,7249.527873652886,24445.827342672383,0.623363,0.800678,0.41061436311202076,1.0,331124118360.0,1.7e-05,1.1e-05,0.00021893687205747902,0.000738267797095189,0.6411938501300579,5.7204702861686005,0.5720470286168601,none,none
ARKK,5329.040032207619,54128.38598961715,3,5,59638.04578759878,8,43.125,1.09124,1.247108,0.997719,8,0,2,0.0,5095.740071392062,4791.8173565311,26345.47619023981,3,5,9.331906091919437,190995.0,566503.0,-48799.34595740953,SHORT,1776.3466774025399,10825.677197923429,0.10081,0.513278,0.09845185543182149,1.0,5723514000.0,3.3e-05,9.9e-05,0.003103594535459405,0.01891438930336054,0.3522645139415671,5.710322815218758,0.5710322815218758,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
ERAS,17391.168638444888,4973.954335251518,1,4,27339.077308947923,5,72.2,4.101562,3.153132,4.338669,5,0,1,0.0,4890.550050946903,17391.168638444888,4890.550050946903,1,4,1021.6088025379811,185120.0,359125.0,12417.21430319337,LONG,17391.168638444888,1243.4885838128796,0.0,0.016768,3.496447185932089,1.0,5656551755.0,3.3e-05,6.3e-05,0.030745177259400656,0.0021983155775313497,0.4401876259104862,5.576434027289965,0.5576434027289965,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
SNDK,727903.0593287457,320701.9282365429,7,11,1320594.6662382479,18,59.888889,2.710672,1.584922,3.498697,18,0,0,0.0,0.0,499980.4907424901,90371.04357013373,7,11,5.890618118616264,2442842.0,2440187.5,407201.1310922028,LONG,103986.15133267795,29154.720748776628,0.313122,0.718209,2.26971837472664,1.0,131588667278.0,1.9e-05,1.9e-05,0.007902363743299584,0.0022155951079877636,0.4014115166249864,5.541708611334196,0.5541708611334195,none,none
SOXS,3163.618430306463,1238.0855336606385,1,1,5639.78949762774,2,45.0,116.777778,167.111111,66.444444,2,0,1,0.0,1238.0855336606385,3163.618430306463,1238.0855336606385,1,1,1.277625149593912,444000.0,175870.5,1925.5328966458244,LONG,3163.618430306463,1238.0855336606385,0.0,0.0,2.555250299187824,1.0,1641608052.0,0.00027,0.000107,0.0192714602395631,0.007541907047496855,0.5106451668881595,5.188099021935492,0.5188099021935492,none,none
