ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
GXO,0.0,431983.3560424764,0,1,431983.3560424764,1,43.0,1610.333333,,1610.333333,1,0,0,0.0,0.0,0.0,431983.3560424764,0,1,0.0,811608.0,0.0,139111.14934596152,0,0,-431983.3560424764,SHORT,0.0,431983.3560424764,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,5718471913.0,0.0,0.000142,337023.0,1810241.0,0.0,0.44834251351063203,0.0,2.4e-05,0.0,0.322029,0.0,0.0,0.0,0.7554174657401632,0.15303811603466386,6.814994530821066,0.9304,0.0,0.0,0.0,0.0,0.6,0.0,2.815,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1318762.0,0.0,811608.0,0.0,0.0,0.6814994530821066,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",none
EA,391394.5739228617,1564618.3088744613,3,2,2347407.456720185,5,104.6,48.484271,66.568771,12.315271,5,0,0,0.0,0.0,200178.90422008958,992481.7630920091,3,2,1943750.0,3350000.0,144915.2198863197,381382.95773994474,0,0,-1173223.7349515995,SHORT,130464.85797428724,782309.1544372307,0.48855,0.365672,0.2501533899372678,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,5,1.0,50443640929.0,3.9e-05,6.6e-05,167310.0,9971060.0,11.617655848425079,0.3359723038473342,3e-06,8e-06,0.370254,0.243755,0.0,0.0,0.025863489544285276,0.15508578287168837,0.5533719731557905,5.794012580337215,2.815,0.0872,1.7,0.3111,0.0,0.3429,0.2775,2.815,0.5908,1.7,0.1556,0.0,0.3429,0.1898,0.407430069502789,0.5088095525521421,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3887500.0,3350000.0,1850000.0,0.0,0.5794012580337216,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
MDGL,0.0,309674.963462235,0,2,619349.92692447,2,72.0,6.410256,,6.410256,2,0,0,0.0,0.0,0.0,309674.963462235,0,2,0.0,2650000.0,0.0,152691.69847100953,0,0,-309674.963462235,SHORT,0.0,154837.4817311175,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,11526646223.0,0.0,0.00023,7342310.0,3733645.0,0.0,0.7097621761040485,0.0,1.3e-05,0.0,0.493071,0.0,0.0,0.0,0.1343300373200996,0.1449809697524177,5.784418873478687,0.8498,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.5139,1.7,0.1556,0.0,0.6,0.0,0.06,0.5869424342657621,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1116000.0,0.0,0.0,5300000.0,0.0,0.0,0.5784418873478687,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
VIK,0.0,454490.9792705314,0,2,606554.3015937579,2,107.0,15.351768,,15.351768,2,0,0,0.0,0.0,0.0,302427.65694730484,0,2,0.0,784500.0,0.0,135906.83412947712,0,0,-454490.9792705314,SHORT,0.0,227245.4896352657,0.0,0.334579,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,1.0,25976205565.0,0.0,3e-05,901087.0,1197580.0,0.0,0.6550710599709414,0.0,5e-06,0.0,0.280548,0.0,0.0,0.0,0.08748217250846417,0.10503524262586064,5.515793483222766,0.7075,0.0,0.0,0.0,0.0,0.3429,0.0,2.815,0.3348,1.7,0.1556,0.0,0.3429,0.1676,0.03428571428571428,0.37722330607347615,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1047000.0,0.0,0.0,0.5515793483222766,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned"
EEM,0.0,3366049.525608947,0,1,3366049.525608947,1,72.0,6.393985,,6.393985,1,0,0,0.0,0.0,0.0,3366049.525608947,0,1,0.0,6450000.0,0.0,803989.2828420486,0,0,-3366049.525608947,SHORT,0.0,3366049.525608947,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,28840085176.0,0.0,0.000224,,,,,0.0,2.8e-05,0.0,0.238852,0.0,0.0,0.0,1.1671427130215586,0.11332787870592873,5.28427173259947,0.5333,0.0,0.0,0.0,0.0,0.6,0.0,1.2843,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,6450000.0,0.0,0.0,0.528427173259947,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
BTDR,0.0,6.344722709794713e-21,0,1,6.344722709794713e-21,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,6.344722709794713e-21,0,1,0.0,3433092.0,0.0,3.6033504846264166e-21,0,0,-6.344722709794713e-21,SHORT,0.0,6.344722709794713e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2939690008.0,0.0,0.001168,40385161.0,1888426.0,0.0,1.8179648024333492,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,2.158296518520096e-26,0.13768239020401823,5.1149945308210665,0.7768,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0,0.5114994530821066,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CTRA,0.0,9.412755086607092e-22,0,1,1.8825510173214185e-21,1,31.0,517.241379,,517.241379,1,0,0,0.0,0.0,0.0,9.412755086607092e-22,0,1,0.0,397500.0,0.0,2.532719921428584e-22,0,0,-9.412755086607092e-22,SHORT,0.0,9.412755086607092e-22,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,27055876335.0,0.0,1.5e-05,2454850.0,221847.0,0.0,1.7917754127844867,0.0,0.0,0.0,0.269073,0.0,0.0,0.0,3.4790058063765515e-28,0.11359929794171383,4.906282644112612,0.536,0.0,0.0,0.0,0.0,0.6,0.0,2.6063,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.28510178707283906,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,795000.0,0.0,0.0,0.49062826441126123,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned
INDV,0.0,0.03713558015275336,0,1,0.07427116030550672,1,113.0,294.294118,,294.294118,1,0,0,0.0,0.0,0.0,0.03713558015275336,0,1,0.0,817000.0,0.0,0.015566432197440128,0,0,-0.03713558015275336,SHORT,0.0,0.03713558015275336,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,4951332931.0,0.0,0.000165,905967.0,885.0,0.0,923.1638418079096,0.0,0.0,0.0,0.419178,0.0,0.0,0.0,7.500117780456594e-08,0.1265798881116037,4.8578516736782085,0.9229,0.0,0.0,0.0,0.0,0.3429,0.0,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1634000.0,0.0,0.0,0.48578516736782085,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
MTSI,1186.718968244613,913.0649150319424,1,1,3012.848798308498,2,109.0,129.0,52.875,205.125,2,0,1,0.0,913.0649150319424,1186.718968244613,913.0649150319424,1,1,756848.0,574750.0,497.3525431761959,406.82197114940067,0,0,273.65405321267065,LONG,1186.718968244613,913.0649150319424,0.0,0.0,1.2997093073093244,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,22771383733.0,3.3e-05,2.5e-05,20934235.0,462624.0,0.03615360198258976,1.2423696133361002,0.0,0.0,0.419099,0.445556,0.0,0.0,0.0005211448641677559,0.00040097032562353265,0.48578516736782085,4.714583269131818,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,2.5217,0.0,1.7,0.0,0.15,0.3429,0.0,0.3211133860388845,0.3097809119146807,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,756848.0,1149500.0,0.0,0.0,0.4714583269131818,none,none
CORZ,0.0,505105.0868622147,0,1,1010210.1737244294,1,72.0,15.65,,15.65,1,0,0,0.0,0.0,0.0,505105.0868622147,0,1,0.0,1111488.0,0.0,352942.0968591847,0,0,-505105.0868622147,SHORT,0.0,505105.0868622147,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6997231614.0,0.0,0.000159,67355112.0,17208698.0,0.0,0.06458873297677721,0.0,5e-05,0.0,0.69875,0.0,0.0,0.0,0.7218641810449791,0.12248417323402822,4.656264199557186,0.6248,0.0,0.0,0.0,0.0,0.6,0.0,0.6563,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2222976.0,0.0,0.0,0.4656264199557186,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
