ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
HUT,0.016267800832181507,47.071351060916534,3,6,94.16509786679666,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.004490792225507475,19.891957835475534,0.0061279441314177376,27.160876918778765,3,6,180652.0,353572.5,0.0028136239409280125,4.2895100301588265,0,2,-47.05508326008435,SHORT,0.005422600277393836,7.845225176819422,0.623308,0.422985,0.0003455987658210368,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,6.528960301567158e-09,9.445867501951789e-06,0.3919758527218324,4.415307161757054,0.7849,0.0,1.7,0.3111,0.15,0.6,0.3738,0.8068,0.0,1.7,0.7778,0.3,0.6,0.2307,0.3936738103066516,0.5084483367287779,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4415307161757054,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
NXE,1.2454716067794044e-08,1.3473727837489225e-26,2,3,1.2454716067794044e-08,5,66.0,2.071351,1.542548,2.423886,5,0,0,0.0,0.0,1.245471606637804e-08,5.403838850523337e-27,2,3,168055.0,173756.0,1.4305609665207425e-09,6.411008785855871e-27,0,0,1.2454716067794044e-08,LONG,6.227358033897022e-09,4.491242612496408e-27,0.0,0.598935,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8374893314.0,2e-05,2.1e-05,0.0,0.0,0.114861,0.453171,0.0,0.0,7.435746104952737e-15,5.3627460602854054e-33,0.3115794581276199,4.3357366582473045,1.6513,0.0,0.7089,0.1556,0.0,0.6,0.0,1.76,0.0,1.3082,0.3111,0.0,0.6,0.3564,0.21961610003157417,0.33426348840679204,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.43357366582473045,none,none
SPXS,1.0518510896451102e-07,12.246137080876997,1,4,24.484587129525913,5,36.8,7.959772,9.609756,7.409777,5,1,4,1.0518510896451102e-07,12.246137080876997,1.0518510896451102e-07,12.23844994342999,1,4,69628.0,226838.5,3.8517697092846346e-08,2.181789635887755,0,0,-12.246136975691888,SHORT,1.0518510896451102e-07,3.061534270219249,0.0,0.000628,8.589248043676013e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,435516020.0,0.00016,0.000521,0.0,0.0,0.36619,0.177979,0.0,0.0,2.4151834636188815e-12,7.029670849350729e-05,0.31018208624057697,4.16249889177803,0.6518,0.0,1.7,0.0,0.15,0.6,0.0,0.7958,0.0,1.7,0.4667,0.6,0.6,0.0,0.5349999999999999,0.6266666666666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.41624988917780303,"confirmation_volume, momentum_aligned, pullback_to_resistance, room_to_target, trend_aligned",not_extended
TEL,8.20365340805815e-09,0.0003283640327701476,2,4,0.0006567352242801535,6,40.5,7.314743,18.455416,1.744406,6,1,0,8.20365340805815e-09,0.0,8.20365340805815e-09,0.0003283629878565978,2,4,330498.0,466116.0,1.787638596900173e-09,0.00021540439754303716,0,0,-0.0003283558291167395,SHORT,4.101826704029075e-09,8.20910081925369e-05,0.0,3e-06,2.4983410451048537e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.1667,72225911956.0,5e-06,6e-06,0.0,0.0,0.217908,0.655993,0.0,0.0,5.679162218855618e-16,1.1365866621739121e-11,0.4234102047088237,4.091976824132663,1.6285,0.0,1.7,0.1556,0.15,0.6,0.0,2.1791,0.0,0.8462,0.4667,0.0,0.6,0.0,0.2770420947814767,0.21179630397161478,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4091976824132664,none,none
FAS,2.1123463226618674e-09,0.9146070252128116,2,5,1.8283020848811073,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,0.034588441135648934,1.730008074348653e-09,0.8337387615172459,2,5,276793.0,204081.0,9.302151404949125e-10,0.199117838184882,0,0,-0.9146070231004653,SHORT,1.0561731613309337e-09,0.18292140504256232,0.181002,0.088419,2.309567130397194e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.4,0,0.0,2267262870.0,0.000122,9e-05,0.0,0.0,0.440371,0.217407,0.0,0.0,4.6583621833445965e-15,8.067939869829136e-07,0.21051402936211872,3.9762036554268003,0.7531,0.0,0.5386,0.1556,0.0,0.6,0.0579,0.754,0.0,1.7,0.6222,0.3,0.6,0.0,0.42520394069841266,0.5904494997941638,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39762036554268004,none,none
TT,0.4293991860399461,9.513655693237146e-10,5,3,0.4293991869913117,8,61.75,1.822471,1.622619,2.08894,8,0,1,0.0,3.0731901481723024e-10,0.33717586414791173,3.5195151157442793e-10,5,3,547141.0,163720.0,0.18228180964053312,2.6768539814837193e-10,0,0,0.42939918508858055,LONG,0.08587983720798922,3.171218564412382e-10,0.214773,0.630056,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,105378333290.0,5e-06,2e-06,0.0,0.0,0.424504,0.28137,0.0,0.0,8.149667443652659e-09,3.0093648906793995e-17,0.4498434660615612,3.9702017396825395,2.4309,0.0,0.7634,0.6222,0.0,0.6,0.082,1.45,0.0,1.0805,0.3111,0.15,0.6,0.3786,0.22324492487671482,0.2562022277492392,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39702017396825395,none,none
CVNA,121.3626689078956,279.97539736352854,2,11,681.3134636349527,13,63.230769,2.935021,11.150685,1.441264,13,0,1,0.0,2.279933797437888,85.31677124467534,90.65210995230461,2,11,293400.0,843087.5,21.172656941169084,38.77606407028997,0,3,-158.61272845563295,SHORT,60.6813344539478,25.45230885122987,0.29701,0.676214,0.4334761913037474,1.0,0.0,0.2727272727272727,-0.3076923076923077,-0.034965034965035,31-90,0.0909,0,0.0,55314558423.0,5e-06,1.5e-05,0.0,0.0,0.174458,0.138498,0.0,0.0,1.0970228486668398e-05,4.6013761253577505e-06,0.31904197384335753,3.94944516629241,0.5941,0.0,1.7,0.1556,0.0,0.6,0.1407,0.7478,0.0,0.6401,1.4,0.15,0.6,0.4116,0.27611423763861953,0.375265881929982,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.394944516629241,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
XLK,34.9562300542422,76.57147088288252,3,3,113.46765619849846,6,72.5,17.449378,3.732106,31.16665,6,0,1,0.0,20.585768963608114,31.117159230071973,46.838916470570595,3,3,192389.0,469330.0,19.95699405817535,15.617227364912942,0,0,-41.615240828640324,SHORT,11.6520766847474,25.523823627627507,0.109825,0.388298,0.4565176775526279,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,154.345534,0.0,0.0,0.0,0.0,0.555008,0.203956,0.0,0.0,0.0,0.0,0.35968498203135457,3.9457591060278316,0.9787,0.0,1.7,0.3111,0.0,0.6,0.007,0.9787,0.0,1.7,0.3111,0.15,0.6,0.2059,0.2618128968253968,0.29670382539682544,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.3945759106027832,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
VRSN,1.0523768208400492e-08,0.012138267417611787,1,2,0.012138277941379994,3,49.0,4.113591,0.798611,7.428571,3,0,0,0.0,0.0,1.0523768208400492e-08,0.012138267417611787,1,2,131970.0,162850.0,6.983149347579173e-09,0.01042342683796845,0,0,-0.012138256893843579,SHORT,1.0523768208400492e-08,0.006069133708805893,0.0,0.0,8.669909671895375e-07,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,25130385000.0,5e-06,6e-06,0.0,0.0,0.66356,0.858724,0.0,0.0,4.187666925278101e-15,2.4150579900808897e-09,0.22092768150118397,3.9222274448673606,1.4062,0.0,0.2031,0.0,0.0,0.6,0.0,1.4667,0.0,1.7,0.1556,0.0,0.6,0.0,0.09679208722592114,0.2660655848605037,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39222274448673605,none,none
PWR,0.15880930622561695,0.02524100807764813,7,7,0.18405031503046718,14,58.357143,2.965725,3.734366,2.068976,14,0,1,0.0,8.066321141471936e-21,0.15244191947623623,0.02458099976806228,7,7,694964.0,1097449.0,0.06269868123331294,0.012859870981121988,0,0,0.13356829814796883,LONG,0.022687043746516707,0.0036058582968068755,0.040095,0.026148,6.29171805409185,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,90052941325.0,8e-06,1.2e-05,0.0,0.0,0.394805,0.509483,0.0,0.0,2.5193006927602105e-09,4.0041538274617547e-10,0.39639042100280697,3.91915088273824,0.7306,0.0,1.7,0.9333,0.0,0.6,0.0,1.1689,0.0,1.0669,0.9333,0.15,0.6,0.0,0.35177770626977034,0.3189052309458883,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.391915088273824,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
VST,0.6904100588781804,0.9403300856173057,8,6,2.3001078446870564,14,50.5,23.296563,39.015133,4.958231,14,4,2,0.04643724530946577,0.0001719017391259229,0.6398898470012714,0.9393243402974061,8,6,666295.0,1254437.0,0.024944075061844425,0.6604232468409799,0,0,-0.24992002673912528,SHORT,0.08630125735977255,0.1567216809362176,0.073174,0.00107,0.7342209607437389,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,55078542686.0,1.2e-05,2.3e-05,0.0,0.0,0.027934,0.702267,0.0,0.0,1.5668761944514706e-08,2.845421706773907e-08,0.46776986051805214,3.86807321339496,0.6888,0.0,1.7,1.0889,0.6,0.6,0.0,0.4903,0.0,1.7,0.7778,0.3,0.6,0.0,0.44277041850144383,0.42142645560549835,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38680732133949597,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
MT,4.811007540657985e-26,5.678309205053718e-11,1,2,5.6783092050537276e-11,3,58.333333,15.36143,0.362069,22.861111,3,0,0,0.0,0.0,4.811007540657985e-26,5.678309205053718e-11,1,2,25915.0,205630.0,3.050138600928848e-26,3.486853175586755e-11,0,0,-5.6783092050537134e-11,SHORT,4.811007540657985e-26,2.839154602526859e-11,0.0,0.0,8.472605782679409e-16,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,47235468327.0,1e-06,4e-06,0.0,0.0,0.633992,0.614065,0.0,0.0,1.0185158972813639e-32,6.010641374130265e-18,0.13247637057049838,3.8139724242649815,0.7248,0.0,0.0,0.0,0.0,0.6,0.0,1.3584,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.25798010182018777,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38139724242649814,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
LION,0.0,7.473994781845501,0,2,14.947989563691001,2,63.0,0.163182,,0.163182,2,0,2,0.0,7.473994781845501,0.0,6.771062393467286,0,2,0.0,360047.5,0.0,2.051823681706135,0,0,-7.473994781845501,SHORT,0.0,3.7369973909227503,0.0,0.09405,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,3612831163.0,0.0,0.0001,0.0,0.0,0.0,0.274528,0.0,0.0,0.0,1.0343681235908202e-05,0.1397219593250106,3.800533437658937,0.7972,0.0,0.0,0.0,0.0,0.6,0.0,2.745,0.0,0.0,0.1556,0.3,0.6,0.0,0.06,0.3955555555555555,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38005334376589367,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
UNP,107.54946481170971,130.36876208024813,4,4,315.83647610616686,8,61.375,27.656392,3.700412,51.612372,8,1,2,59.885146770278496,130.36876207771755,59.885146770278496,130.36876207771684,4,4,328100.0,383265.0,52.86798225274481,67.55797282454597,1,0,-22.81929726853842,SHORT,26.887366202927428,32.59219052006203,0.443185,0.0,0.8249634582363214,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,91+,0.5,0,0.0,149024331264.0,2e-06,3e-06,0.0,0.0,0.464027,0.518207,0.0,0.0,1.8042265967492146e-06,2.187038199978514e-06,0.39733894158630945,3.771427920886789,0.8116,0.0,1.7,0.4667,0.15,0.6,0.2451,0.7048,0.0,1.7,0.4667,0.3,0.6,0.0,0.3203619347333661,0.31498997305350046,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3771427920886789,none,none
UBS,0.012389112607834658,2.507865703618374e-07,6,3,0.01238967583221761,9,40.333333,0.716461,0.449664,1.250054,9,0,0,0.0,0.0,0.01238889299245392,1.5591997763137026e-07,6,3,426870.0,632620.5,0.01134040920619021,2.1169430383053452e-07,0,0,0.012388861821264297,LONG,0.0020648521013057765,8.359552345394581e-08,1.8e-05,0.378276,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,146160784170.0,3e-06,4e-06,0.0,0.0,0.915351,0.844121,0.0,0.0,1.412726479973001e-10,5.7194222053923595e-15,0.32999618065882463,3.7643130982351276,1.9222,0.0,0.0,0.7778,0.0,0.6,0.0,2.1444,0.0,0.51,0.3111,0.0,0.6,0.1988,0.14610108416461157,0.17441618651860047,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37643130982351275,none,none
SMG,1.7036313576831468e-16,182.70889274221202,2,1,365.41778548442403,3,72.0,4.832929,6.750887,0.997015,3,0,0,0.0,0.0,8.721184098164863e-17,182.70889274221202,2,1,537740.0,400000.0,8.198643171436574e-17,90.96577331447487,0,0,-182.70889274221202,SHORT,8.518156788415734e-17,182.70889274221202,0.488083,0.0,9.324293591373452e-19,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3832945288.0,0.00014,0.000104,0.0,0.0,0.481245,0.497873,0.0,0.0,2.222352824884813e-22,0.0004766801480684532,0.5547752229233764,3.7529647308210663,2.815,0.0,1.7,0.1556,0.0,0.6,0.2772,2.815,0.0,0.338,0.0,0.0,0.6,0.0,0.5632757698412698,0.38379702,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3752964730821066,none,none
HAYW,0.02484639127340434,6.865799471601197e-10,1,1,0.024846391959984285,2,34.0,1545.0,,1545.0,2,0,0,0.0,0.0,0.02484639127340434,6.865799471601197e-10,1,1,160000.0,115875.0,0.01159243200583425,2.7742157707162716e-10,0,0,0.024846390586824394,LONG,0.02484639127340434,6.865799471601197e-10,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3316760953.0,4.8e-05,3.5e-05,0.0,0.0,0.466564,0.404063,0.0,0.0,7.491161294253316e-08,2.07003144600792e-15,0.205,3.75,1.45,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.22218840815086524,0.3531632375051108,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,none,none
CM,0.0,6.2153452380451816e-27,0,1,1.2430690476090363e-26,1,51.0,25.103448,,25.103448,1,0,0,0.0,0.0,0.0,6.2153452380451816e-27,0,1,0.0,65082.0,0.0,2.8140365966594566e-27,0,0,-6.2153452380451816e-27,SHORT,0.0,6.2153452380451816e-27,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,101241473937.0,0.0,1e-06,0.0,0.0,0.0,0.452756,0.0,0.0,0.0,6.1391295447879725e-34,0.205,3.75,1.45,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
HL,0.02014255613354073,0.0015484644043527466,2,4,0.021691982229717677,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,0.01727700342416651,0.001547502639334693,2,4,649194.0,893345.5,0.001973571821651982,0.0006391129921032807,0,0,0.018594091729187984,LONG,0.010071278066770365,0.00038711610108818666,0.142264,0.000621,13.00808470438186,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13098635112.0,5e-05,6.8e-05,0.0,0.0,0.09798,0.412727,0.0,0.0,7.688799619697633e-09,2.955392663267179e-10,0.244595847885676,3.680964936418653,0.7067,0.0,0.9535,0.1556,0.0,0.6,0.0302,0.9143,0.0,1.7,0.4667,0.0,0.6,0.0,0.3418085257431051,0.4926580082636214,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3680964936418653,none,none
CRS,1.9157099386678087e-07,1.4629362624169223e-10,5,1,1.9186358111926427e-07,6,81.666667,15.755556,6.7,33.866667,6,0,0,0.0,0.0,1.9147430539763523e-07,1.4629362624169223e-10,5,1,600357.0,337725.0,3.963360776024872e-08,6.674888164305712e-11,0,0,1.9142470024053918e-07,LONG,3.8314198773356174e-08,1.4629362624169223e-10,0.000505,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22199692770.0,2.7e-05,1.5e-05,0.0,0.0,0.206887,0.456267,0.0,0.0,1.7258886945108012e-14,6.58989418265234e-17,0.46778260990770315,3.6605594583406647,1.7556,0.0,1.7,0.6222,0.0,0.6,0.0,1.3606,0.0,1.7,0.0,0.0,0.6,0.0,0.3894552601344099,0.28510178707283906,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3660559458340665,none,none
INTC,0.0,429.22240104760385,0,5,771.9414212866543,5,68.6,7.037452,,7.037452,5,0,0,0.0,0.0,0.0,239.26705714306163,0,5,0.0,854014.5,0.0,67.40651102394185,0,2,-429.22240104760385,SHORT,0.0,85.84448020952077,0.0,0.442557,0.0,1.0,0.0,0.4,-0.3076923076923077,0.09230769230769231,91+,0.0,0,0.0,342157500000.0,0.0,2e-06,0.0,0.0,0.0,0.155384,0.0,0.0,0.0,2.5089170983982747e-06,0.12256054702878044,3.651824959840002,0.6256,0.0,0.0,0.0,0.0,0.6,0.0,0.4849,0.0,1.7,0.6222,0.0,0.6,0.2447,0.06,0.32087263314606457,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3651824959840002,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
ODFL,1.6892122416014184,13.01446722399546,2,1,27.718146689592338,3,73.666667,6.399335,0.813288,17.571429,3,0,1,0.0,13.01446722399546,1.689212241552037,13.01446722399546,2,1,157770.0,35056.0,0.6300622459641353,3.27178702933846,0,0,-11.325254982394043,SHORT,0.8446061208007092,13.01446722399546,0.0,0.0,0.12979495914261696,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,45386762793.0,3e-06,1e-06,0.0,0.0,0.372992,0.251396,0.0,0.0,1.8609084870247076e-07,2.867458797039978e-06,0.28702939366047026,3.5653415387317584,1.9017,0.0,0.213,0.1556,0.0,0.6,0.0,1.1153,0.0,1.7,0.0,0.15,0.6,0.0,0.10518244594238933,0.245,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.35653415387317583,none,none
THC,0.0,8.581745921600237e-11,0,1,1.7163491843200473e-10,1,38.0,3.47651,,3.47651,1,0,0,0.0,0.0,0.0,8.581745921600237e-11,0,1,0.0,167500.0,0.0,2.4908455995406012e-11,0,0,-8.581745921600237e-11,SHORT,0.0,8.581745921600237e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,17100404320.0,0.0,1e-05,0.0,0.0,0.0,0.290249,0.0,0.0,0.0,5.018446208060323e-17,0.14636406429893606,3.559834744456233,0.8636,0.0,0.0,0.0,0.0,0.6,0.0,1.2598,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2662331240351296,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3559834744456233,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
INOD,0.0,9.316395490300837e-19,0,4,9.316395515248588e-19,4,64.0,0.381383,,0.381383,4,0,0,0.0,0.0,0.0,9.3162801799629e-19,0,4,0.0,506907.0,0.0,5.154251044578003e-19,0,0,-9.316395490300837e-19,SHORT,0.0,2.329098872575209e-19,0.0,1.2e-05,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1530030491.0,0.0,0.000331,0.0,0.0,0.0,0.553245,0.0,0.0,0.0,1.5222565081385748e-24,0.12180969373708474,3.5299805766621684,0.6181,0.0,0.0,0.0,0.0,0.6,0.0,2.4633,0.0,0.0,0.4667,0.0,0.6,0.0,0.06,0.39666666666666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.35299805766621684,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
FLR,1.1415454856659838e-18,1.71387454247134e-25,3,1,1.141545657053438e-18,4,54.75,58.323055,76.351229,4.238532,4,0,0,0.0,0.0,5.570936718301711e-19,1.71387454247134e-25,3,1,711121.0,119860.0,6.329736819583859e-19,4.3124132908094585e-26,0,0,1.1415453142785296e-18,LONG,3.8051516188866126e-19,1.71387454247134e-25,0.511983,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7117180521.0,0.0001,1.7e-05,0.0,0.0,0.554488,0.251618,0.0,0.0,5.346431227448998e-25,2.4080807525035656e-31,0.5526562906159647,3.5151779303903314,2.6212,0.0,1.7,0.3111,0.0,0.6,0.2943,1.2152,0.0,1.7,0.0,0.0,0.6,0.0,0.5805384682539683,0.29242050329372443,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.35151779303903313,none,none
WMG,0.0,53.83051176495643,0,1,107.66102352991285,1,91.0,26.410256,,26.410256,1,0,0,0.0,0.0,0.0,53.83051176495643,0,1,0.0,136475.0,0.0,34.96825170932613,0,0,-53.83051176495643,SHORT,0.0,53.83051176495643,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,4445717114.0,0.0,3.1e-05,0.0,0.0,0.0,0.649599,0.0,0.0,0.0,0.00012108397899506213,0.17928571428571427,3.492857142857143,1.45,0.0,0.0,0.0,0.0,0.3429,0.0,1.45,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.3146818232208467,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3492857142857143,none,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned"
