ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
SIMO,2120455.861655888,0.007876175993472647,7,8,2120455.87740824,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,4.414892632516735e-21,2120455.836015399,0.0033268641225396947,7,8,629030281.4212937,2992118.0,398746.5,2120455.853779712,LONG,302922.2659508412,0.0009845219991840809,0.0,0.577604,99.0,1.0,4384899268.0,0.000682,9.1e-05,0.6908306153381885,2.2452556809432294e-09,8.100000000000001,0.7280991961791704,0.81,none,not_extended
U,1009901.7159349289,125851.28998125062,8,3,1221284.7840222393,11,54.727273,6.897988,6.019581,9.240408,11,2,0,101850.87610829687,0.0,631296.8803809248,56308.178867898925,8,3,3.713524941363543,1300216.0,178205.5,884050.4259536782,LONG,126237.7144918661,41950.42999375021,0.374893,0.552582,8.024563880794423,1.0,10110260717.0,0.000129,1.8e-05,0.12486098828253007,0.041492926016450035,7.601701326529115,0.4592784380559103,0.7601701326529116,none,not_extended
DAVE,0.009088843798187909,496300.81392677734,13,6,496300.8230168386,19,33.526316,7.965263,2.856607,15.628246,19,2,1,0.00029665468174175537,3.814520932158597e-07,0.007994756816544286,280353.05859076977,13,6,9469436612.634075,2456520.0,1310990.0,-496300.80483793357,SHORT,0.0006991418306298391,82716.80232112955,0.120377,0.435115,1.8313175282297337e-08,1.0,2617601500.0,0.000938,0.000501,2.670925389635661e-09,0.3160022727719615,7.178519200000001,0.7840870183439065,0.7178519200000001,none,not_extended
AKAM,533129.8026358983,0.0,11,0,1063159.9176697433,11,30.545455,0.458485,0.458485,,11,8,0,526018.145235109,0.0,209269.43254615623,0.0,11,0,11.139887264670715,1215841.0,0.0,533129.8026358983,LONG,48466.345694172574,0.0,0.60747,0.0,99.0,1.0,12871860048.0,9.4e-05,0.0,0.03765294643776302,0.0,6.870779098769866,0.18,0.6870779098769866,none,not_extended
RGTI,455602.4204588318,0.0,7,0,657165.4695127895,7,43.857143,19.273331,19.273331,,7,0,0,0.0,0.0,108348.80390193174,0.0,7,0,1.3677086881533025,696555.0,0.0,455602.4204588318,LONG,65086.060065547405,0.0,0.762186,0.0,99.0,1.0,5603379897.0,0.000124,0.0,0.1161550015561035,0.0,6.75857791975277,0.10926737648664311,0.675857791975277,none,not_extended
CIFR,399083.02306603605,20743.33138475027,4,1,440569.68583553657,5,45.4,2.24986,2.567704,0.978482,5,0,0,0.0,0.0,338384.22641850065,20743.33138475027,4,1,32.302469327247024,782842.0,31265.0,378339.6916812858,LONG,99770.75576650901,20743.33138475027,0.152096,0.0,19.239099817854097,1.0,7474453059.0,0.000105,4e-06,0.13348234978394158,0.027752306718647715,6.428447375761939,0.22780471842046005,0.6428447375761939,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
LRCX,1008629.9083503933,2456392.1746576275,18,13,3764398.8169882656,31,37.193548,3.509404,3.624743,3.349703,31,9,3,649498.9632672883,923195.0994632677,379886.9452576868,489613.1702309271,18,13,4.3672337083023685,5785977.5,3600862.0,-1447762.2663072343,SHORT,56034.994908355184,188953.24420443288,0.623363,0.800678,0.4106143631120207,1.0,340177708110.0,1.7e-05,1.1e-05,0.0016472271278350694,0.005554545159770813,6.411938501300579,0.5722536447034755,0.6411938501300579,none,not_extended
USO,1126685.818385629,169197.54963666532,6,2,1528178.9488148943,8,82.125,0.143772,0.156808,0.104665,8,1,1,485631.45558692707,78141.65171411648,485631.45558692707,91055.89792254883,6,2,1.6982538609624565,1385535.0,193980.0,957488.2687489637,LONG,187780.96973093817,84598.77481833266,0.568973,0.461837,6.658996071781614,1.0,1228364647.0,0.001128,0.000158,1.5287070511964853,0.6887105960347023,6.362557387369446,0.5752698339750397,0.6362557387369445,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
PTON,6.004063493805668e-07,0.0,5,0,6.004066214530272e-07,5,57.4,3.328449,3.328449,,5,0,0,0.0,0.0,6.004060732329785e-07,0.0,5,0,147334421.9209886,540774.0,0.0,6.004063493805668e-07,LONG,1.2008126987611336e-07,0.0,0.0,0.0,99.0,1.0,1954041786.0,0.000277,0.0,6.145276459104e-13,0.0,6.333333333333334,0.18,0.6333333333333334,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
ORBS,81791.47234935369,0.0,1,0,81791.47234935369,1,30.0,4.004373,4.004373,,1,1,0,81791.47234935369,0.0,81791.47234935369,0.0,1,0,0.0,84735.0,0.0,81791.47234935369,LONG,81791.47234935369,0.0,0.0,0.0,99.0,1.0,340753028.0,0.000249,0.0,2.4003153494898273,0.0,6.125,0.05,0.6125,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
