ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
UBS,0.0,1.1495593296456173e-26,0,1,1.1495593296456173e-26,1,50.0,1.237528,,1.237528,1,0,0,0.0,0.0,0.0,1.1495593296456173e-26,0,1,0.0,525035.0,0.0,5.300735266744581e-27,0,0,-1.1495593296456173e-26,SHORT,0.0,1.1495593296456173e-26,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,146428110707.0,0.0,4e-06,0.0,0.0,0.0,0.46111,0.0,0.0,0.0,7.850673781797708e-34,0.205,3.14884272420181,1.45,0.0,0.0,0.0,0.0,0.6,0.0,2.0473,0.0,0.5015,0.0,0.0,0.6,0.0,0.06,0.12257645026463221,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,525035.0,0.0,0.0,0.314884272420181,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
CAVA,0.0,5.832305794213238e-11,0,1,5.832305794213238e-11,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,5.832305794213238e-11,0,1,0.0,590000.0,0.0,2.2001086923464677e-11,0,0,-5.832305794213238e-11,SHORT,0.0,5.832305794213238e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,11334030533.0,0.0,5.2e-05,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,5.145835611816979e-17,0.11176850526868921,3.1108198808153373,0.5177,0.0,0.0,0.0,0.0,0.6,0.0,0.8108,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.40350841300326773,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,590000.0,0.0,0.0,0.31108198808153376,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
VRT,4.241889827155861e-05,0.6953088508242695,1,3,0.6953936886208126,4,41.5,109.386436,344.615385,30.976787,4,0,0,0.0,0.0,4.241889827155861e-05,0.695048723221761,1,3,454720.0,2716458.0,1.8291679715452715e-08,0.11335235509844986,0,0,-0.6952664319259979,SHORT,4.241889827155861e-05,0.23176961694142317,0.0,0.000374,6.100727499912042e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,120292783066.0,4e-06,2.3e-05,0.0,0.0,0.000431,0.163024,0.0,0.0,3.5263045039273055e-12,1.9267125677378346e-08,0.2500131878148967,3.0751655693924107,0.2001,0.0,1.7,0.0,0.0,0.6,0.0,0.4641,0.0,1.7,0.3111,0.0,0.6,0.0,0.24242454626463222,0.3447597889388317,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,536240.0,909440.0,2716458.0,0.0,0.0,0.30751655693924107,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
STX,0.0025203224503160338,5.51468715671731,2,2,11.031894635884935,4,70.5,61.991476,5.232951,118.75,4,1,0,0.00252030189920827,0.0,0.00252030189920827,2.818338283006267,2,2,1704274.0,906025.0,0.00023690219520582212,3.03864776732903,0,0,-5.512166834266994,SHORT,0.0012601612251580169,2.757343578358655,8e-06,0.48894,0.000457020022839571,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,117704937913.0,1.4e-05,8e-06,0.0,0.0,0.093997,0.55101,0.0,0.0,1.0706103307997562e-10,2.342589552527276e-07,0.2988789609529298,3.0411460530425494,0.3832,0.0,1.7,0.1556,0.15,0.6,0.0,0.3078,0.0,1.7,0.1556,0.0,0.6,0.2778,0.31195011360351566,0.30178135706342113,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1704274.0,1812050.0,0.0,0.0,0.30411460530425494,none,none
HL,0.0,1.8401672068550555e-08,0,1,3.680334413710111e-08,1,35.0,11.510504,,11.510504,1,0,0,0.0,0.0,0.0,1.8401672068550555e-08,0,1,0.0,414293.5,0.0,7.21049438153586e-09,0,0,-1.8401672068550555e-08,SHORT,0.0,1.8401672068550555e-08,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12957861653.0,0.0,3.2e-05,0.0,0.0,0.0,0.391839,0.0,0.0,0.0,1.4201164174561322e-14,0.0968525842124916,2.9939425246840075,0.3685,0.0,0.0,0.0,0.0,0.6,0.0,0.6939,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.3436240714508556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,828587.0,513000.0,0.0,0.29939425246840073,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
BE,0.002256821012297671,718742.993105395,1,1,718742.995362216,2,31.0,6.282973,3.644377,8.921569,2,0,0,0.0,0.0,0.002256821012297671,718742.993105395,1,1,1240016.0,1471680.0,0.0007240854880702836,394229.6793065064,0,0,-718742.990848574,SHORT,0.002256821012297671,718742.993105395,0.0,0.0,3.1399554972311715e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,61235258888.0,2e-05,2.4e-05,0.0,6e-06,0.320843,0.548499,0.0,0.0,3.6854927263807655e-10,0.11737404334649491,0.2637630500135177,2.9558017455826424,0.3376,0.0,1.7,0.0,0.0,0.6,0.0,0.2059,0.4499,1.7,0.0,0.0,0.6,0.0,0.3031672804760186,0.3620793820655783,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1353892.0,1240016.0,1471680.0,0.0,1832985.0,0.29558017455826424,none,none
CRCL,0.0010872568585627955,7.719573837075725e-05,1,1,0.0022517094554963483,2,63.0,5.785767,6.093117,5.478417,2,0,0,0.0,0.0,0.0010872568585627955,7.719573837075725e-05,1,1,723947.0,540000.0,0.000926847776390176,4.218164567899426e-05,0,0,0.0010100611201920382,LONG,0.0010872568585627955,7.719573837075725e-05,0.0,0.0,14.084415558549312,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24260817574.0,3e-05,2.2e-05,0.0,0.0,0.852464,0.546425,0.0,0.0,4.48153428979242e-10,3.181910013349546e-11,0.29322728477195026,2.8818786046235196,0.6323,0.0,1.7,0.0,0.0,0.6,0.0,0.5819,0.0,1.7,0.0,0.0,0.6,0.0,0.337143410833306,0.31018355633839767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1447894.0,540000.0,0.0,0.0,0.28818786046235195,none,none
IWM,603458.9361916928,411770.26749642164,4,1,1618688.1398798074,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,411770.26749642164,241924.470216037,411770.26749642164,4,1,1337632.5,992000.0,267004.34520884656,177151.17964329186,0,0,191688.6686952712,LONG,150864.7340479232,411770.26749642164,0.599104,0.0,1.4655233362543278,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,78181469862.0,1.7e-05,1.3e-05,3e-06,2e-06,0.442457,0.430218,0.0,0.0,0.01929673800124482,0.05266852468024038,0.33403696325629295,2.8330118965858375,0.1572,0.06,1.7,0.4667,0.0,0.6,0.3565,0.1863,0.1967,1.7,0.0,0.15,0.6,0.0,0.3807335813641034,0.31232604136220743,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0,0.28330118965858375,none,none
META,0.0017095483185636362,54201.97028336806,1,1,54201.9737024647,2,62.0,80.042857,154.0,6.085714,2,1,0,0.0017095483185636362,0.0,0.0017095483185636362,54201.97028336806,1,1,722137.5,1991545.0,0.001341339272148989,42077.34883774998,0,0,-54201.96857381974,SHORT,0.0017095483185636362,54201.97028336806,0.0,0.0,3.154033533515687e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1467399422911.0,0.0,1e-06,0.0,0.0,0.784616,0.776307,0.0,0.0,1.1650190751556011e-11,0.0003693743464601014,0.288578862990705,2.7776533392539426,0.4358,0.0,1.7,0.0,0.15,0.6,0.0,0.4777,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,3113569.0,1444275.0,1991545.0,837000.0,0.0,0.27776533392539426,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned"
RBLX,2.581545138966424e-13,6.348122432441417e-18,1,1,2.581608620190748e-13,2,58.0,3.556626,2.580858,4.532394,2,0,0,0.0,0.0,2.581545138966424e-13,6.348122432441417e-18,1,1,516365.0,1035414.0,1.1094335234989979e-13,3.187730787887943e-18,0,0,2.5814816577421e-13,LONG,2.581545138966424e-13,6.348122432441417e-18,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,40908928097.0,1.3e-05,2.5e-05,0.0,0.0,0.429756,0.502153,0.0,0.0,6.310468787755253e-20,1.5517694370747758e-24,0.22873681502554674,2.755769754624305,0.2724,0.0,1.415,0.0,0.0,0.6,0.0,0.4558,0.0,1.7,0.0,0.0,0.6,0.0,0.24915300979154598,0.32049519762896644,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,516365.0,1035414.0,0.0,0.0,0.27557697546243054,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
CVNA,0.0008584591146729922,0.16307167334014172,1,1,0.32786026490962944,2,93.0,7.32971,4.937198,9.722222,2,1,0,0.0008584591146729922,0.0,0.0008584591146729922,0.16307167334014172,1,1,374669.0,300863.0,5.471578129145498e-06,0.015526170768586032,0,0,-0.16221321422546872,SHORT,0.0008584591146729922,0.16307167334014172,0.0,0.0,0.005264305547919302,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,57378523832.0,7e-06,5e-06,0.0,0.0,0.006374,0.095211,0.0,0.0,1.4961331476328947e-10,2.842033263483796e-08,0.2790662970585236,2.7072355298817707,0.5978,0.0,1.7,0.0,0.15,0.3429,0.0,0.6644,0.0,1.7,0.0,0.0,0.3429,0.0,0.24378145386233888,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,749338.0,601726.0,0.0,5758316.0,0.2707235529881771,none,none
FCX,0.0,9.845778876214668e-29,0,1,9.845778876214668e-29,1,31.0,260.5,,260.5,1,0,0,0.0,0.0,0.0,9.845778876214668e-29,0,1,0.0,703885.0,0.0,5.692526775435385e-29,0,0,-9.845778876214668e-29,SHORT,0.0,9.845778876214668e-29,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,100862808709.0,0.0,7e-06,0.0,0.0,0.0,0.578169,0.0,0.0,0.0,9.761555326721859e-36,0.09390961688271601,2.7011698517704508,0.3391,0.0,0.0,0.0,0.0,0.6,0.0,0.4012,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,703885.0,2300744.0,0.0,0.2701169851770451,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
IGV,0.0,26.94044568696328,0,1,26.94044568696328,1,62.0,1.676168,,1.676168,1,0,0,0.0,0.0,0.0,26.94044568696328,0,1,0.0,3271825.0,0.0,4.338531367586665,0,0,-26.94044568696328,SHORT,0.0,26.94044568696328,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12497172188.0,0.0,0.000262,0.0,0.0,0.0,0.161042,0.0,0.0,0.0,2.1557233333819277e-05,0.1325230148571595,2.534446707591556,0.7252,0.0,0.0,0.0,0.0,0.6,0.0,1.1347,0.0,0.7998,0.0,0.0,0.6,0.0,0.06,0.429979424,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3271825.0,0.0,0.0,0.2534446707591556,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned"
BIDU,0.0,1.019404495930121e-09,0,1,1.019404495930121e-09,1,99.0,2.751269,,2.751269,1,0,0,0.0,0.0,0.0,1.019404495930121e-09,0,1,0.0,632375.0,0.0,2.9178853521964413e-10,0,0,-1.019404495930121e-09,SHORT,0.0,1.019404495930121e-09,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,35099212855.0,0.0,1.8e-05,0.0,0.0,0.0,0.286234,0.0,0.0,0.0,2.904351445547884e-16,0.05840396498510957,2.45359136849952,0.2412,0.0,0.0,0.0,0.0,0.3429,0.0,0.5799,0.0,1.5309,0.0,0.0,0.3429,0.0,0.03428571428571428,0.2534050847907454,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,632375.0,826000.0,0.0,0.245359136849952,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned
SPY,0.0,2175043.571145459,0,1,2175043.571145459,1,38.0,1.62649,,1.62649,1,0,0,0.0,0.0,0.0,2175043.571145459,0,1,0.0,2604491.0,0.0,699788.8187082133,0,1,-2175043.571145459,SHORT,0.0,2175043.571145459,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,708.527555,0.0,0.0,0.0,0.0,0.0,0.321736,0.0,0.0,0.0,0.0,0.1578720852059578,2.344734052059578,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,0.766,0.0,0.0,0.6,0.0,0.06,0.13660132,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1432045.0,6811166.0,0.0,2604491.0,0.0,0.0,0.23447340520595777,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned"
DELL,0.0,8.703682437209767e-05,0,2,8.703682437209767e-05,2,38.5,1.722776,,1.722776,2,0,1,0.0,8.703682437209766e-05,0.0,8.703682437209766e-05,0,2,0.0,1346645.0,0.0,3.527281441916305e-05,0,0,-8.703682437209767e-05,SHORT,0.0,4.3518412186048835e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,65021465492.0,0.0,2.1e-05,0.0,0.0,0.0,0.405263,0.0,0.0,0.0,6.69293007420806e-12,0.10505991251569088,2.31086854259612,0.4506,0.0,0.0,0.0,0.0,0.6,0.0,0.5738,0.0,0.8315,0.1556,0.15,0.6,0.0,0.06,0.2503942385655222,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1346645.0,3725800.0,0.0,0.231086854259612,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
