ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
CVX,30014.380769474414,0.0,7,0,60028.76153894883,7,70.714286,11.401369,11.401369,,7,0,0,0.0,0.0,30014.380769474414,0.0,7,0,6989525.5,0.0,13139.867348160069,0.0,1,0,30014.380769474414,LONG,4287.768681353487,0.0,0.0,0.0,99.0,1.0,0.14285714285714285,0.0,-0.16483516483516486,-0.3076923076923077,91+,0.0,0,0.0,361992803768.0,1.9e-05,0.0,,,,,0.0,0.0,0.437786,0.0,0.0,0.0,0.00011844900331503563,0.0,5.393211958944471,0.0996061729568383,2.2097,0.0,1.6502,0.9333,0.0,0.6,0.0,0.2319,0.0,0.1641,0.0,0.0,0.6,0.0,0.39294850081952865,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.536698739271166,1,0.0,0.0,11342160.0,0.0,855000.0,1753904.0,0.5393211958944472,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
POWL,1.3236575180265036e-35,1.2213106484968744e-52,3,1,1.3236575180265036e-35,4,57.5,10.864238,5.068985,28.25,4,0,0,0.0,0.0,1.3236575180265036e-35,1.2213106484968744e-52,3,1,2090028.5,575167.0,6.465232057347592e-36,9.142498668445427e-53,1,0,1.3236575180265036e-35,LONG,4.412191726755012e-36,1.2213106484968744e-52,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,8534113778.0,0.000245,6.7e-05,,,,,0.0,0.0,0.488437,0.748581,0.0,0.0,5.170064334189162e-42,1.4310925308322908e-58,5.207167375700466,0.35699434595834384,2.6459,0.0,1.6502,0.3111,0.0,0.6,0.0,1.3198,0.0,1.6502,0.0,0.0,0.6,0.0,0.5511111111111111,0.44345715481487397,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.615332638983964,1,-1.972701777537139,1,0.0,0.0,2408810.0,575167.0,4911400.0,2893510.0,0.5207167375700467,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
SHEL,2.6342523132106074e-27,0.0,1,0,2.6342523132106074e-27,1,120.0,14.220339,14.220339,,1,0,0,0.0,0.0,2.6342523132106074e-27,0.0,1,0,948827.0,0.0,1.3194530844639766e-27,0.0,1,0,2.6342523132106074e-27,LONG,2.6342523132106074e-27,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,240141877932.0,4e-06,0.0,,,,,0.0,0.0,0.500883,0.0,0.0,0.0,1.096956655746874e-34,0.0,4.006591679583461,0.1103888890569791,2.0136,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5208,0.0,0.2402,0.0,0.0,0.3429,0.0,0.2167102605503465,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4127940241416095,1,-2.027941740465893,1,0.0,0.0,948827.0,0.0,0.0,0.0,0.4006591679583461,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
TSEM,0.8735033418235314,107656.83199087133,3,5,107657.75528141388,8,71.875,26.349493,7.699727,37.539353,8,0,1,0.0,101719.80639282103,0.8413467376591806,101719.80639282103,3,5,3867951.0,4846438.0,0.46409081883788245,46398.02614690847,0,1,-107655.95848752951,SHORT,0.2911677806078438,21531.366398174265,0.036813,0.055148,8.113775277147292e-06,1.0,0.0,0.2,-0.3076923076923077,-0.1076923076923077,31-90,0.2,0,0.0,28751414878.0,0.000135,0.000169,,,,,0.0,2e-06,0.515335,0.430981,0.0,0.0,1.0127076592346748e-07,0.007488802373565842,3.818026183360204,0.480920023375199,1.2567,0.0,1.6502,0.3111,0.0,0.6,0.0,1.7763,0.0105,1.6502,0.6222,0.15,0.6,0.0,0.5511111111111111,0.5982721462740863,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.6907927293725407,1,-1.7440638395143935,1,0.0,534540.0,4486478.0,5126525.0,548786.0,0.0,0.3818026183360204,none,none
POET,4.7812807872684114e-20,2.1678541874057325e-19,3,1,4.813836453538307e-19,4,47.75,218.098654,53.264871,712.6,4,0,0,0.0,0.0,2.508951853563169e-20,2.1678541874057325e-19,3,1,1813733.0,251832.0,8.2158908116514e-21,1.2399907762806642e-19,0,1,-1.6897261086788913e-19,SHORT,1.593760262422804e-20,2.1678541874057325e-19,0.475255,0.0,0.22055361541590407,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1165481411.0,0.001556,0.000216,,,,,0.0,0.0,0.171835,0.57199,0.0,0.0,1.3674694828940552e-25,1.860050419462016e-24,3.7873896784707766,0.3092472651167997,0.9581,0.0,1.6502,0.3111,0.0,0.6,0.268,0.8423,0.0,1.6502,0.0,0.0,0.6,0.0,0.5779150396825397,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8356098684110904,1,0.0,0.0,1813733.0,503664.0,0.0,0.0,0.37873896784707767,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
DELL,0.06374150610262916,260682.8645492405,2,3,260682.9920322527,5,68.2,7.718502,2.304438,11.327879,5,2,1,0.06374150610262916,123828.59031479496,0.035517217506271695,132637.45099385807,2,3,1008374.5,5350625.0,0.034927315690451405,201962.26440190338,0,2,-260682.8008077344,SHORT,0.03187075305131458,86894.28818308016,0.442793,0.491192,2.445174377412482e-07,1.0,0.0,0.6666666666666666,-0.3076923076923077,0.3589743589743589,91+,0.3333,0,0.0,148642685246.0,7e-06,3.6e-05,,,,,0.0,1e-06,0.547952,0.774743,0.0,0.0,2.144118494534007e-09,0.005845850271022233,3.4760289524732375,0.3310960768281868,0.5255,0.0,1.6502,0.1556,0.3,0.6,0.2449,0.3167,0.0036,1.6502,0.3111,0.15,0.6,0.2794,0.2772382934178944,0.4307064266223885,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.667391975159812,1,1428558.0,525720.0,2016749.0,5350625.0,0.0,0.0,0.34760289524732374,none,none
NOK,2971.8542151869647,1.6696900772459745e-12,3,1,2971.854215186966,4,42.25,2.075708,2.157276,1.831004,4,0,0,0.0,0.0,2971.854202792829,1.6696900772459745e-12,3,1,2842576.0,1413948.0,2164.3696268735575,3.4190275393610957e-13,1,0,2971.854215186963,LONG,990.6180717289882,1.6696900772459745e-12,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,67184204443.0,4.2e-05,2.1e-05,,,,,0.0,0.0,0.728289,0.20477,0.0,0.0,0.00014744806163023664,2.4852420164661806e-19,3.4123936212676025,0.30276717818421517,0.8511,0.0,1.6502,0.3111,0.0,0.6,0.0,0.7775,0.0,1.6502,0.0,0.0,0.6,0.0,0.3484272965880896,0.22719818700996663,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.0236254908060536,1,0.0,875523.0,2842576.0,1413948.0,0.0,2655674.0,0.34123936212676026,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
XLE,0.2149416653879627,0.0,2,0,0.42976033116212614,2,56.5,40.96843,40.96843,,2,0,0,0.0,0.0,0.21481866577416345,0.0,2,0,901790.5,0.0,0.10008316159126221,0.0,1,0,0.2149416653879627,LONG,0.10747083269398135,0.0,0.000572,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,56.958966,0.0,0.0,,,,,0.0,0.0,0.465635,0.0,0.0,0.0,0.0,0.0,3.3844456153378273,0.2035290500808014,0.9787,0.0,1.6502,0.1556,0.0,0.6,0.0,0.9787,0.0,0.4566,0.0,0.0,0.6,0.0,0.24555555555555555,0.06,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,,4,,4,0.0,0.0,1163376.0,0.0,0.0,0.0,0.3384445615337827,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
NVTS,1.5769667463818958e-10,5.613732749069971e-20,2,1,1.5769667475046423e-10,3,83.333333,7.744632,8.979922,5.274052,3,0,0,0.0,0.0,1.5769667444466452e-10,5.613732749069971e-20,2,1,3108010.0,745500.0,8.654807237442513e-11,1.6690634048319144e-21,1,0,1.5769667458205224e-10,LONG,7.884833731909479e-11,5.613732749069971e-20,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3059305343.0,0.001016,0.000244,,,,,0.0,0.0,0.548826,0.029732,0.0,0.0,2.577328134293877e-16,1.8349697462905295e-25,3.371277345971131,0.29284315029288244,0.9656,0.0,1.6502,0.1556,0.0,0.6,0.0,0.6783,0.0,1.6502,0.0,0.0,0.6,0.0,0.5355555555555556,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.051744848182165,1,0.0,0.0,3108010.0,1491000.0,0.0,0.0,0.3371277345971131,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
EWZ,1.978157523986974e-17,0.0,1,0,1.978157523986974e-17,1,56.0,1.499636,1.499636,,1,1,0,1.978157523986974e-17,0.0,1.978157523986974e-17,0.0,1,0,1720499.0,0.0,7.709240562756959e-18,0.0,1,0,1.978157523986974e-17,LONG,1.978157523986974e-17,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,9119519235.0,0.000189,0.0,,,,,0.0,0.0,0.389718,0.0,0.0,0.0,2.1691467203610476e-23,0.0,3.34464687521071,0.150537915017193,0.9445,0.0,1.6502,0.0,0.15,0.6,0.0,0.5808,0.0,0.3246,0.0,0.0,0.6,0.0,0.432975248,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.801945868202239,1,-1.6288450115965634,1,0.0,0.0,1720499.0,0.0,0.0,0.0,0.334464687521071,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
