ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
NPO,54.08840576109296,0.0,1,0,108.17681152218591,1,45.0,5.0,5.0,,1,0,0,0.0,0.0,54.08840576109296,0.0,1,0,250000.0,0.0,17.22360272474304,0.0,0,0,54.08840576109296,LONG,54.08840576109296,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6473632383.0,3.9e-05,0.0,58315.0,625205.0,4.287061647946498,0.0,0.0,0.0,0.318434,0.0,0.0,0.0,8.355186479715953e-05,0.0,5.1149945308210665,0.15714331855383745,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.9714,0.0,0.0,0.0,0.0,0.6,0.0,0.3655575494291052,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,500000.0,0.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
ORA,9.82927556272555e-24,0.0,1,0,9.82927556272555e-24,1,32.0,20.689655,20.689655,,1,0,0,0.0,0.0,9.82927556272555e-24,0.0,1,0,645000.0,0.0,2.4656463871001742e-24,0.0,0,0,9.82927556272555e-24,LONG,9.82927556272555e-24,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6988703907.0,9.2e-05,0.0,870315.0,42626.0,0.74111097706003,0.0,0.0,0.0,0.250847,0.0,0.0,0.0,1.4064518533801937e-29,0.0,5.1149945308210665,0.13790683658500436,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.7791,0.0,0.0,0.0,0.0,0.6,0.0,0.5026720828470521,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,645000.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
MTSI,145.5064628565571,111.95308215325961,1,1,369.4126271630763,2,109.0,129.0,52.875,205.125,2,0,1,0.0,111.95308215325961,145.5064628565571,111.95308215325961,1,1,756848.0,574750.0,60.98158981761929,49.88141895283155,0,0,33.55338070329749,LONG,145.5064628565571,111.95308215325961,0.0,0.0,1.2997093073093258,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,23239458426.0,3.3e-05,2.5e-05,12552563.0,1017530.0,0.06029430005649045,0.5648482108635617,0.0,0.0,0.419099,0.445556,0.0,0.0,6.26118131452523e-05,4.817370529943502e-05,4.8578516736782085,0.46693200657793243,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,2.4765,0.0,1.7,0.0,0.15,0.3429,0.0,0.3211133860388845,0.3097809119146807,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,756848.0,1149500.0,0.0,0.0,0.48578516736782085,none,none
RSP,5.094825843874963e-21,0.0,1,0,1.0189651687749926e-20,1,64.0,2.634082,2.634082,,1,0,0,0.0,0.0,5.094825843874963e-21,0.0,1,0,2016000.0,0.0,1.1429522822195105e-21,0.0,0,0,5.094825843874963e-21,LONG,5.094825843874963e-21,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,88017170662.0,2.3e-05,0.0,,,,,0.0,0.0,0.224336,0.0,0.0,0.0,5.788445374414395e-28,0.0,4.59319443828566,0.11797615222730731,2.542,0.0,1.4512,0.0,0.0,0.6,0.0,0.5798,0.0,0.0,0.0,0.0,0.6,0.0,0.2887662538277206,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,3900000.0,4032000.0,0.0,0.0,0.0,0.459319443828566,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
MDB,589617.6314292316,0.0,1,0,1179235.2628584632,1,71.0,10.554217,10.554217,,1,1,0,589617.6314292316,0.0,589617.6314292316,0.0,1,0,694457.0,0.0,57397.0142717183,0.0,1,0,589617.6314292316,LONG,589617.6314292316,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,21318820732.0,3.3e-05,0.0,,,,,3e-06,0.0,0.097346,0.0,0.0,0.0,0.27657141023011794,0.0,4.2789126172295475,0.1283844088060223,0.8136,1.0153,1.7,0.0,0.15,0.6,0.0,0.6838,0.0,0.0,0.0,0.0,0.6,0.0,0.46336234948082694,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1388914.0,0.0,0.0,0.0,0.4278912617229547,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
RCL,3.264180106304913e-06,0.00019094894769927632,1,1,0.00038516207550485756,2,80.0,16.710516,9.443396,23.977636,2,0,0,0.0,0.0,3.264180106304913e-06,0.00019094894769927632,1,1,3318000.0,590000.0,6.823163630022335e-07,4.8883713382575085e-05,0,0,-0.0001876847675929714,SHORT,3.264180106304913e-06,0.00019094894769927632,0.0,0.0,0.017094517386111178,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,76993414284.0,4.3e-05,8e-06,,,,,0.0,0.0,0.209031,0.256004,0.0,0.0,4.2395575474346017e-13,2.4800685808650703e-11,3.7122061982175367,0.28954287601591133,1.4122,0.0,1.7,0.0,0.0,0.6,0.0,0.5954,0.0,1.7,0.0,0.0,0.6,0.0,0.37760020180814297,0.258444372936437,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,569400.0,0.0,3318000.0,1180000.0,0.0,0.0,0.3712206198217537,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned
NOK,1177.972520843642,2566.8437154221183,2,1,4792.758862927091,3,49.666667,33.345976,30.2612,39.515528,3,2,1,1177.972520843642,2566.8437154221183,1047.9426266613311,2566.8437154221183,2,1,1013735.5,868250.0,652.222452284158,1672.8953878698667,0,0,-1388.8711945784762,SHORT,588.986260421821,2566.8437154221183,0.110384,0.0,0.4589186765700397,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,75740141590.0,1.3e-05,1.1e-05,,,,,0.0,0.0,0.556028,0.651732,0.0,0.0,7.776408230263793e-05,0.0003389013621491592,3.6714191618123415,0.33425609453579824,0.9084,0.0,1.7,0.1556,0.3,0.6,0.0074,0.8926,0.0,1.7,0.0,0.15,0.6,0.0,0.32395193563281577,0.2850745531955577,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1376721.0,868250.0,930089.0,2266233.0,0.36714191618123415,none,none
GFS,1203.6509855405748,3881.3318568224377,1,2,6288.633827903587,3,46.333333,732.864979,1238.0,480.297468,3,0,0,0.0,0.0,1203.6509855405748,3881.331849044078,1,2,396815.5,1976631.0,849.0452460398293,2814.28971414221,0,0,-2677.680871281863,SHORT,1203.6509855405748,1940.6659284112188,0.0,0.0,0.31011287618317124,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,40190735297.0,1e-05,4.9e-05,,,,,0.0,0.0,0.705392,0.725084,0.0,0.0,0.0002994846888582355,0.0004828640018825627,3.548853371997831,0.5121154964992569,1.2489,0.0,1.7,0.0,0.0,0.6,0.0,2.6656,0.0,1.7,0.1556,0.0,0.6,0.0,0.2662331240351296,0.4106023921863354,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,793631.0,1976631.0,0.0,747510.0,0.3548853371997831,none,none
WULF,480609.39329260774,0.0,1,0,961218.7865852155,1,71.0,1.480738,1.480738,,1,0,0,0.0,0.0,480609.39329260774,0.0,1,0,487085.0,0.0,226295.04766954048,0.0,1,0,480609.39329260774,LONG,480609.39329260774,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,10915513538.0,4.5e-05,0.0,,,,,2.1e-05,0.0,0.47085,0.0,0.0,0.0,0.44029938822344006,0.0,3.4580458813529447,0.11808102604596718,0.6635,1.5276,0.6669,0.0,0.0,0.6,0.0,0.5808,0.0,0.0,0.0,0.0,0.6,0.0,0.43294555490728853,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,974170.0,0.0,0.0,0.0,0.34580458813529447,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
JBTM,3.5040160855456194e-14,0.0,1,0,3.5040160855456194e-14,1,58.0,,,,1,0,0,0.0,0.0,3.5040160855456194e-14,0.0,1,0,600000.0,0.0,1.7585682830105136e-14,0.0,0,0,3.5040160855456194e-14,LONG,3.5040160855456194e-14,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7108297694.0,8.4e-05,0.0,145.0,286145.0,4137.931034482759,0.0,0.0,0.0,0.501872,0.0,0.0,0.0,4.9294729010903735e-20,0.0,3.4149945308210663,0.205,2.815,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.31460658944387265,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,600000.0,0.0,0.0,0.0,0.3414994530821066,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
NVTS,9.009151732509531e-13,0.001108134588370663,1,1,0.002216269177642241,2,53.0,25.561348,4.884892,46.237805,2,0,0,0.0,0.0,9.009151732509531e-13,0.001108134588370663,1,1,794620.0,375358.5,3.765218342951694e-13,1.038163180702752e-06,0,0,-0.0011081345874697477,SHORT,9.009151732509531e-13,0.001108134588370663,0.0,0.0,8.130015818526219e-10,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3898335609.0,0.000204,9.6e-05,,,,,0.0,0.0,0.417933,0.000937,0.0,0.0,2.3110251748747093e-18,2.842583860179553e-09,3.2918821942507623,0.3219395375066398,0.9919,0.0,1.7,0.0,0.0,0.6,0.0,0.9194,0.0,1.7,0.0,0.0,0.6,0.0,0.52,0.5114244553021647,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,794620.0,750717.0,0.0,0.0,0.32918821942507626,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
TPR,0.019176990171380703,0.0,1,0,0.038353980342761405,1,48.0,32.608696,32.608696,,1,0,0,0.0,0.0,0.019176990171380703,0.0,1,0,270000.0,0.0,0.0013776745949378234,0.0,0,0,0.019176990171380703,LONG,0.019176990171380703,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,30070314785.0,9e-06,0.0,1824342.0,842753.0,0.14799856605833775,0.0,0.0,0.0,0.07184,0.0,0.0,0.0,6.377382580958805e-09,0.0,3.284921888733639,0.12666173853398843,0.9849,0.0,1.7,0.0,0.0,0.6,0.0,0.6666,0.0,0.0,0.0,0.0,0.6,0.0,0.26235661284441536,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,540000.0,0.0,0.0,0.0,0.3284921888733639,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
