ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
GRAL,505853.13376492553,0.0,1,0,505853.13376492553,1,70.0,2.530303,2.530303,,1,0,0,0.0,0.0,505853.13376492553,0.0,1,0,520385.0,0.0,53720.19826969335,0.0,1,0,505853.13376492553,LONG,505853.13376492553,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2831839236.0,0.000184,0.0,836182.0,1253450.0,0.6223346113645115,0.0,1.9e-05,0.0,0.106197,0.0,0.0,0.0,1.7863059715192304,0.0,6.599971671925418,0.16886269478364943,2.6498,1.7,1.6502,0.0,0.0,0.6,0.0,0.7227,0.0,0.3659,0.0,0.0,0.6,0.0,0.6580606039999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.15779986052321748,1,-1.143997468628755,1,0.0,0.0,520385.0,0.0,0.0,0.0,0.6599971671925418,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned"
REAL,763928.6294816459,0.0,1,0,763928.6294816459,1,105.0,34.486207,34.486207,,1,0,0,0.0,0.0,763928.6294816459,0.0,1,0,780000.0,0.0,148812.07427054204,0.0,1,0,763928.6294816459,LONG,763928.6294816459,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,1553740139.0,0.000502,0.0,1547275.0,5910.0,0.5041120679904995,0.0,9.6e-05,0.0,0.194798,0.0,0.0,0.0,4.91670782202561,0.0,6.508020881400903,0.18133350224110406,2.815,1.7,1.6502,0.0,0.0,0.3429,0.0,0.9358,0.0,0.5347,0.0,0.0,0.3429,0.0,0.6642857142857143,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.08060810644863065,1,-0.8181119367841203,1,0.0,0.0,780000.0,0.0,0.0,0.0,0.6508020881400902,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
TTWO,419015.6065582861,0.0,3,0,419015.6065582861,3,92.666667,4.963109,4.963109,,3,1,0,2.2286481321752562e-07,0.0,419015.60655806324,0.0,3,0,10118137.0,0.0,227357.3746929735,0.0,1,0,419015.6065582861,LONG,139671.86885276204,0.0,0.0,0.0,99.0,0.7,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.3333,0,0.0,43161929148.0,0.000234,0.0,,,,,5e-06,0.0,0.542599,0.0,0.0,0.0,0.032359968984202375,0.0,5.175869404537446,0.11962971612871456,2.6077,0.114,1.6502,0.3111,0.15,0.3429,0.0,0.4665,0.0,0.3869,0.0,0.0,0.3429,0.0,0.5517986581116086,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.5565683599720557,1,0.0,0.0,10497432.0,0.0,0.0,0.0,0.5175869404537445,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target
SKHY,5551.252802116873,20.027352980241197,9,1,5571.2801550971135,10,87.5,51.451682,56.988603,1.619385,10,3,0,2712.9846490372306,0.0,1511.7255372045136,20.027352980241197,9,1,27104869.0,780300.0,1219.627184163938,2.6360889597616755,1,0,5531.225449136631,LONG,616.8058669018748,20.027352980241197,0.727678,0.0,99.0,1.0,0.1111111111111111,0.0,-0.1965811965811966,-0.3076923076923077,91+,0.3333,0,0.0,1110000000000.0,2.4e-05,1e-06,,,,,0.0,0.0,0.219703,0.131624,0.0,0.0,5.556809611728602e-06,1.8042660342559636e-07,5.004577190376161,0.19898820534887812,0.6116,0.0,1.6502,1.2444,0.45,0.6,0.4483,0.0967,0.0,1.2932,0.0,0.0,0.6,0.0,0.531364328646898,0.13611818,2,4,2,4,4,4,4,2,4,2,4,4,4,4,4,4,,4,,4,0.0,5350671.0,27104869.0,780300.0,969110.0,0.0,0.5004577190376162,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
DKS,0.0027794836181601803,0.0,1,0,0.005558967236320361,1,49.0,127.290909,127.290909,,1,0,0,0.0,0.0,0.0027794836181601803,0.0,1,0,668500.0,0.0,0.0001242387434577604,0.0,1,0,0.0027794836181601803,LONG,0.0027794836181601803,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13095394772.0,5.1e-05,0.0,,,,,0.0,0.0,0.044698,0.0,0.0,0.0,2.122489368631445e-09,0.0,4.974177527853963,0.1731703527856675,2.724,0.0,1.6502,0.0,0.0,0.6,0.0,0.6613,0.0,0.4704,0.0,0.0,0.6,0.0,0.4007065874826821,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.228121569166643,1,-1.1283064202517952,1,0.0,865050.0,1337000.0,0.0,0.0,0.0,0.4974177527853963,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
BNO,645986.0637465053,0.0,1,0,645986.0637465053,1,35.0,2135.0,2135.0,,1,0,0,0.0,0.0,645986.0637465053,0.0,1,0,720460.0,0.0,337456.86988037854,0.0,1,0,645986.0637465053,LONG,645986.0637465053,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,215640000.0,0.003341,0.0,,,,,0.001565,0.0,0.52239,0.0,0.0,0.0,29.956690027198356,0.0,4.896044051406311,0.15519045332870396,0.9459,1.7,1.6502,0.0,0.0,0.6,0.0,0.5806,0.0,0.3713,0.0,0.0,0.6,0.0,0.69,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.1743497573704258,1,0.0,0.0,720460.0,0.0,0.0,0.0,0.4896044051406311,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
RMD,5.893278201351599e-29,0.0,1,0,1.1786556402703197e-28,1,42.0,66.75,66.75,,1,0,0,0.0,0.0,5.893278201351599e-29,0.0,1,0,297910.0,0.0,1.9160258330785456e-29,0.0,1,0,5.893278201351599e-29,LONG,5.893278201351599e-29,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,32382387164.0,9e-06,0.0,,,,,0.0,0.0,0.325121,0.0,0.0,0.0,1.8199023350271247e-35,0.0,4.823113458329576,0.1862112033614331,2.5729,0.0,1.6502,0.0,0.0,0.6,0.0,0.8313,0.0,0.4308,0.0,0.0,0.6,0.0,0.26235661284441536,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8722544979997813,1,-1.8231516704228643,1,0.0,0.0,595820.0,0.0,0.0,0.0,0.4823113458329576,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
VST,1.0440071982546257e-29,278.14774449149354,1,1,278.14774449149354,2,58.5,3.225357,2.202077,4.248636,2,0,0,0.0,0.0,1.0440071982546257e-29,278.14774449149354,1,1,9225000.0,1233540.0,2.196511790188708e-30,5.192604422531957,0,1,-278.14774449149354,SHORT,1.0440071982546257e-29,278.14774449149354,0.0,0.0,3.7534267989958627e-32,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,47670857326.0,0.000194,2.6e-05,,,,,0.0,0.0,0.210392,0.018669,0.0,0.0,2.1900323527120988e-36,5.834754399094684e-05,4.522895372716491,0.2798743950120147,2.2727,0.0,1.6502,0.0,0.0,0.6,0.0,0.5486,0.0,1.6502,0.0,0.0,0.6,0.0,0.465741236,0.3238774866416471,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.072282828357274,1,0.0,0.0,9225000.0,1233540.0,0.0,0.0,0.45228953727164906,"confirmation_volume, hammer_at_support, not_extended, room_to_target","momentum_aligned, trend_aligned"
SEZL,3.544294867838971e-49,2.175997828306216e-49,2,1,7.896290524451403e-49,3,96.666667,101.313008,46.469512,211.0,3,1,0,5.933170571962711e-50,0.0,2.9509778106426998e-49,2.175997828306216e-49,2,1,1419839.0,371631.0,2.0993331962837e-49,1.2950124806007728e-49,1,1,1.3682970395327552e-49,LONG,1.7721474339194856e-49,2.175997828306216e-49,0.167401,0.0,1.6288136052956586,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,6003431702.0,0.000237,6.2e-05,,,,,0.0,0.0,0.592313,0.595135,0.0,0.0,2.9518907216502643e-55,3.624589961740213e-55,4.266740011247421,0.28717246847157774,1.92,0.0,1.6502,0.1556,0.15,0.3429,0.0481,0.8787,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5296556269841269,0.40483989920655106,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.1182274867251603,1,-1.444619797752576,1,0.0,0.0,1419839.0,743262.0,0.0,0.0,0.4266740011247421,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
MTZ,377174.92547799327,0.0,1,0,754349.8509559865,1,42.0,5.373626,5.373626,,1,1,0,377174.92547799327,0.0,377174.92547799327,0.0,1,0,417060.0,0.0,131398.6161888454,0.0,1,0,377174.92547799327,LONG,377174.92547799327,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,20769268701.0,2e-05,0.0,,,,,6e-06,0.0,0.348376,0.0,0.0,0.0,0.18160241022825854,0.0,4.142203478563211,0.1607190354631861,1.0548,0.6872,1.6502,0.0,0.15,0.6,0.0,0.5833,0.0,0.4239,0.0,0.0,0.6,0.0,0.3868859151367549,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.5824230109089568,1,-1.6314307082997137,1,0.0,0.0,834120.0,0.0,0.0,0.0,0.41422034785632106,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
